t_wall_s,t_boot_us,ax,ay,az,gx,gy,gz,mx,my,mz,abs_pressure,temperature,source
2.254845,35069083532,-0.057768,-0.076078,-9.834091,-0.000492,0.000877,0.004134,0.160838,1.043145,2.708227,781.51,40.40,highres
2.254845,35069106358,-0.061359,-0.076078,-9.841273,0.000119,0.000266,0.003218,0.160838,1.043145,2.708227,781.51,40.40,highres
2.254845,35069123595,-0.054177,-0.079669,-9.838880,0.000424,0.001182,0.003523,0.160838,1.043145,2.708227,781.51,40.40,highres
2.254845,35069143063,-0.045797,-0.077275,-9.847259,0.000119,0.000571,0.002607,0.160838,1.043145,2.708227,781.51,40.40,highres
2.255028,35069162929,-0.050585,-0.074881,-9.844864,0.000119,0.001182,0.003218,0.155649,1.051666,2.719525,781.51,40.40,highres
2.255028,35069183663,-0.050585,-0.074881,-9.837681,0.000424,-0.000345,0.003828,0.155649,1.051666,2.719525,781.51,40.40,highres
2.255028,35069201731,-0.050585,-0.072487,-9.835288,-0.000187,-0.000956,0.003218,0.141880,1.043571,2.715866,781.51,40.40,highres
2.255028,35069221917,-0.056571,-0.076078,-9.844864,0.000730,-0.000039,0.004745,0.141880,1.043571,2.715866,781.51,40.40,highres
2.255028,35069241001,-0.045797,-0.078472,-9.836485,-0.000187,-0.000650,0.002912,0.141880,1.043571,2.715866,781.52,40.40,highres
2.255028,35069261539,-0.038615,-0.078472,-9.842470,-0.000492,0.000266,0.003218,0.141880,1.043571,2.715866,781.52,40.40,highres
2.255028,35069281199,-0.050585,-0.072487,-9.838879,0.000119,-0.000956,0.003523,0.141880,1.043571,2.715866,781.52,40.40,highres
2.255028,35069302785,-0.048191,-0.076078,-9.846061,-0.000187,-0.000039,0.003523,0.153458,1.047937,2.717453,781.52,40.40,highres
2.255228,35069322689,-0.054177,-0.073684,-9.843667,-0.000187,0.000266,0.004439,0.153458,1.047937,2.717453,781.52,40.40,highres
2.255228,35069343298,-0.045797,-0.072487,-9.828105,-0.000492,0.000571,0.004134,0.152130,1.042531,2.718257,781.52,40.40,highres
2.255228,35069358186,-0.046994,-0.074881,-9.840075,0.000119,-0.000039,0.003828,0.152130,1.042531,2.718257,781.52,40.40,highres
2.255228,35069379292,-0.048191,-0.073684,-9.844865,0.000119,-0.000039,0.003218,0.152130,1.042531,2.718257,781.52,40.40,highres
2.255228,35069399015,-0.049388,-0.070093,-9.840075,0.000730,0.000877,0.004439,0.152130,1.042531,2.718257,781.51,40.40,highres
2.255228,35069415821,-0.044600,-0.076078,-9.837683,-0.000798,0.000266,0.004745,0.152130,1.042531,2.718257,781.51,40.40,highres
2.255228,35069438901,-0.057768,-0.090443,-9.840075,0.000119,0.000266,0.003828,0.149907,1.052563,2.714201,781.51,40.40,highres
2.255397,35069455871,-0.051782,-0.076078,-9.840075,0.000424,-0.000345,0.003828,0.149907,1.052563,2.714201,781.51,40.40,highres
2.255397,35069478792,-0.057768,-0.072487,-9.849653,-0.000492,-0.000345,0.002912,0.149933,1.048752,2.721542,781.52,40.05,highres
2.255397,35069496173,-0.050588,-0.085656,-9.824950,-0.000183,0.001180,0.002847,0.149933,1.048752,2.721542,781.52,40.05,highres
2.255397,35069523371,-0.049501,-0.070378,-9.837944,-0.000203,0.000867,0.003917,0.149933,1.048752,2.721542,781.52,40.05,highres
2.255397,35069544218,-0.044603,-0.074882,-9.838118,0.000428,-0.000042,0.002542,0.149933,1.048752,2.721542,781.52,40.05,highres
2.255397,35069563682,-0.048194,-0.070094,-9.841709,-0.000488,0.000874,0.003458,0.149933,1.048752,2.721542,781.53,39.70,highres
2.255397,35069583296,-0.044603,-0.070094,-9.838119,-0.000793,0.000263,0.003153,0.147251,1.052059,2.719438,781.53,39.70,highres
2.255397,35069602259,-0.048194,-0.083262,-9.835724,-0.000793,-0.001875,0.002847,0.147251,1.052059,2.719438,781.53,39.70,highres
2.255508,35069623393,-0.055376,-0.077276,-9.833329,-0.000488,0.000874,0.003764,0.155548,1.057639,2.717160,781.53,39.70,highres
2.255508,35069643749,-0.056573,-0.072488,-9.846497,-0.000183,0.001790,0.005596,0.155548,1.057639,2.717160,781.52,39.70,highres
2.255508,35069663622,-0.043406,-0.071291,-9.845301,0.000428,-0.000653,0.003764,0.155548,1.057639,2.717160,781.52,39.70,highres
2.255508,35069683984,-0.030461,-0.064652,-9.840512,-0.000183,0.001790,0.003153,0.155548,1.057639,2.717160,781.52,39.70,highres
2.255508,35069703496,-0.048194,-0.073685,-9.834527,0.001039,0.000874,0.003153,0.155548,1.057639,2.717160,781.52,39.70,highres
2.255508,35069724196,-0.051785,-0.071291,-9.833330,-0.000183,-0.000042,0.003458,0.153625,1.052514,2.723977,781.52,39.70,highres
2.255508,35069744380,-0.055376,-0.062912,-9.838119,0.000123,-0.000348,0.003764,0.153625,1.052514,2.723977,781.52,39.70,highres
2.255601,35069764497,-0.048194,-0.064109,-9.842905,0.000123,0.000569,0.004680,0.143412,1.043687,2.713472,781.52,39.70,highres
2.255601,35069782602,-0.045800,-0.074882,-9.826149,-0.000488,0.000569,0.003764,0.143412,1.043687,2.713472,781.52,39.70,highres
2.255601,35069803886,-0.044603,-0.082065,-9.838117,-0.000793,-0.000958,0.004375,0.143412,1.043687,2.713472,781.52,39.70,highres
2.255601,35069823601,-0.046997,-0.065306,-9.845299,-0.000183,0.000263,0.004069,0.143412,1.043687,2.713472,781.52,39.70,highres
2.255601,35069838929,-0.051785,-0.071291,-9.838117,-0.000488,0.000874,0.002847,0.143412,1.043687,2.713472,781.52,39.70,highres
2.255601,35069864148,-0.044603,-0.074882,-9.838119,-0.000183,0.000569,0.003458,0.156149,1.053472,2.716460,781.52,39.70,highres
2.255601,35069882200,-0.044603,-0.077276,-9.834527,0.000428,0.000569,0.004375,0.156149,1.053472,2.716460,781.53,39.70,highres
2.255601,35069903667,-0.046997,-0.064109,-9.838119,0.000123,0.001790,0.002542,0.153793,1.053805,2.717858,781.53,39.70,highres
2.255702,35069918933,-0.046997,-0.074882,-9.842906,0.000123,-0.000348,0.003153,0.153793,1.053805,2.717858,781.53,39.70,highres
2.255702,35069941440,-0.060164,-0.065306,-9.844104,-0.000488,-0.000042,0.003458,0.153793,1.053805,2.717858,781.53,39.70,highres
2.255702,35069956818,-0.049391,-0.070094,-9.844103,-0.000488,-0.000042,0.003153,0.153793,1.053805,2.717858,781.53,39.70,highres
2.255702,35069979685,-0.043406,-0.082065,-9.836921,-0.000183,-0.000653,0.002847,0.153793,1.053805,2.717858,781.53,39.70,highres
2.255702,35070001734,-0.041012,-0.068897,-9.850087,0.000428,0.000569,0.004069,0.152635,1.046185,2.714344,781.53,39.70,highres
2.255702,35070019283,-0.044603,-0.061715,-9.838119,0.000123,0.000874,0.003764,0.152635,1.046185,2.714344,781.53,39.70,highres
2.255702,35070041346,-0.055376,-0.072488,-9.834527,0.000428,0.000569,0.004375,0.154824,1.053866,2.717677,781.52,39.70,highres
2.255702,35070061610,-0.046997,-0.068897,-9.836920,-0.000793,0.001180,0.003458,0.154824,1.053866,2.717677,781.52,39.70,highres
2.255797,35070081972,-0.052982,-0.082065,-9.838119,0.000734,0.002707,0.004069,0.154824,1.053866,2.717677,781.52,39.70,highres
2.255797,35070102600,-0.055376,-0.079670,-9.835724,0.000123,0.001485,0.003458,0.154824,1.053866,2.717677,781.52,39.70,highres
2.255797,35070121434,-0.042209,-0.070094,-9.838119,0.000123,0.000263,0.003153,0.154824,1.053866,2.717677,781.52,39.70,highres
2.255797,35070139025,-0.043406,-0.073685,-9.839314,0.000123,0.001485,0.003764,0.147042,1.053834,2.715628,781.52,39.70,highres
2.255797,35070162314,-0.056573,-0.072488,-9.842906,-0.000793,-0.000042,0.003153,0.147042,1.053834,2.715628,781.52,39.70,highres
2.255864,35070181479,-0.048194,-0.064109,-9.835724,-0.001099,0.000263,0.004069,0.158673,1.049313,2.716288,781.52,39.70,highres
2.255864,35070198716,-0.045800,-0.072488,-9.842906,-0.000793,-0.000042,0.003458,0.158673,1.049313,2.716288,781.51,39.70,highres
2.298946,35070216465,-0.037420,-0.080867,-9.835723,0.000428,0.000263,0.003764,0.158673,1.049313,2.716288,781.51,39.70,highres
2.319528,35070237366,-0.054179,-0.071291,-9.836921,0.000123,-0.000653,0.004680,0.158673,1.049313,2.716288,781.51,39.70,highres
2.340891,35070260236,-0.051785,-0.067700,-9.854876,-0.000183,-0.000348,0.004375,0.158673,1.049313,2.716288,781.51,39.70,highres
2.358927,35070277203,-0.051785,-0.072488,-9.847693,0.000428,-0.000958,0.003153,0.153437,1.050279,2.715661,781.52,39.70,highres
2.379161,35070296652,-0.051785,-0.071291,-9.841709,-0.000488,0.000569,0.004069,0.153437,1.050279,2.715661,781.52,39.70,highres
2.399045,35070314116,-0.054179,-0.070094,-9.846497,0.000428,-0.000042,0.003153,0.153488,1.049056,2.712948,781.52,39.70,highres
2.419504,35070337045,-0.044603,-0.074882,-9.834527,0.001039,0.000263,0.003764,0.153488,1.049056,2.712948,781.52,39.70,highres
2.442667,35070357021,-0.043406,-0.064109,-9.842907,-0.000488,-0.000958,0.004375,0.153488,1.049056,2.712948,781.52,39.70,highres
2.459019,35070367187,-0.055376,-0.074882,-9.833330,-0.001099,0.001180,0.003458,0.153488,1.049056,2.712948,781.52,39.70,highres
2.477791,35070402015,-0.048194,-0.073685,-9.826147,0.000428,-0.000653,0.003153,0.153488,1.049056,2.712948,781.52,39.70,highres
2.499390,35070422392,-0.039814,-0.073685,-9.836921,-0.000793,0.000569,0.004375,0.150729,1.052169,2.714619,781.52,39.70,highres
2.519232,35070444764,-0.042209,-0.074882,-9.839314,-0.000183,-0.000348,0.002847,0.150729,1.052169,2.714619,781.53,39.70,highres
2.522162,35070465370,-0.055376,-0.079670,-9.839314,0.000123,0.000874,0.003458,0.151278,1.046260,2.713766,781.53,39.70,highres
2.558703,35070482175,-0.057770,-0.068897,-9.838119,0.000123,-0.000042,0.004069,0.151278,1.046260,2.713766,781.53,39.70,highres
2.579272,35070501969,-0.051790,-0.083255,-9.840485,0.000736,-0.000360,0.003706,0.151278,1.046260,2.713766,781.53,39.70,highres
2.599897,35070524290,-0.049396,-0.071284,-9.842878,0.000430,0.001472,0.003706,0.151278,1.046260,2.713766,781.53,39.70,highres
2.620111,35070544761,-0.041017,-0.072481,-9.845272,-0.000486,0.000251,0.003400,0.151278,1.046260,2.713766,781.53,39.70,highres
2.638734,35070564302,-0.056579,-0.072481,-9.832104,0.000125,-0.000360,0.003095,0.155735,1.048503,2.717360,781.53,39.70,highres
2.658073,35070584447,-0.051790,-0.082058,-9.840485,0.001041,0.000556,0.003095,0.155735,1.048503,2.717360,781.53,39.70,highres
2.680253,35070604552,-0.050593,-0.070087,-9.842876,0.000125,0.001472,0.003706,0.158648,1.049355,2.712574,781.53,39.70,highres
2.699375,35070622401,-0.041017,-0.064102,-9.826118,-0.000486,-0.000055,0.004316,0.158648,1.049355,2.712574,781.53,39.70,highres
2.719864,35070644533,-0.044608,-0.083255,-9.851257,0.000736,0.001167,0.004011,0.158648,1.049355,2.712574,781.53,39.70,highres
2.740924,35070664587,-0.042214,-0.071284,-9.832104,-0.000486,-0.000666,0.004622,0.158648,1.049355,2.712574,781.53,39.70,highres
2.758145,35070679542,-0.052987,-0.077269,-9.835695,0.000125,0.001472,0.003095,0.158648,1.049355,2.712574,781.52,39.70,highres
2.781141,35070696957,-0.063761,-0.072481,-9.834499,-0.000181,0.001167,0.003095,0.151256,1.051306,2.716523,781.52,39.70,highres
2.799385,35070717069,-0.047002,-0.077269,-9.835695,-0.000181,0.000251,0.003706,0.151256,1.051306,2.716523,781.52,39.70,highres
2.818777,35070737167,-0.041017,-0.078466,-9.838087,-0.000181,0.001472,0.003706,0.152425,1.047880,2.717345,781.52,39.70,highres
2.841775,35070757104,-0.051790,-0.070087,-9.827316,-0.000181,-0.000360,0.002178,0.152425,1.047880,2.717345,781.53,39.70,highres
2.858708,35070777550,-0.058973,-0.078466,-9.841681,-0.000181,-0.001276,0.003400,0.152425,1.047880,2.717345,781.53,39.70,highres
2.879709,35070800231,-0.047002,-0.079663,-9.838091,0.000736,-0.000055,0.004011,0.152425,1.047880,2.717345,781.53,39.70,highres
2.900119,35070820044,-0.044608,-0.065299,-9.833302,0.000430,0.000862,0.003400,0.152425,1.047880,2.717345,781.53,39.70,highres
2.918342,35070834802,-0.060170,-0.072481,-9.844076,-0.000486,-0.000971,0.004011,0.154327,1.049221,2.711258,781.53,39.70,highres
2.940117,35070852198,-0.051790,-0.068890,-9.845272,-0.000181,0.001167,0.002789,0.154327,1.049221,2.711258,781.52,39.70,highres
2.958956,35070877663,-0.058973,-0.067693,-9.846470,0.000430,-0.000971,0.004011,0.135585,1.050089,2.719359,781.52,39.70,highres
2.979672,35070894927,-0.054184,-0.071284,-9.835695,-0.000486,-0.000055,0.004011,0.135585,1.050089,2.719359,781.52,39.70,highres
2.999351,35070922570,-0.047002,-0.084452,-9.846470,0.001346,0.002389,0.003706,0.135585,1.050089,2.719359,781.53,39.70,highres
3.018831,35070944995,-0.050593,-0.066496,-9.842876,0.000125,0.000556,0.004011,0.135585,1.050089,2.719359,781.53,39.70,highres
3.038604,35070959651,-0.056579,-0.071284,-9.833302,0.001346,0.001778,0.004622,0.135585,1.050089,2.719359,781.53,39.70,highres
3.059620,35070974808,-0.056579,-0.080860,-9.835695,0.000125,0.000862,0.003706,0.148888,1.048821,2.718879,781.53,39.70,highres
3.079470,35070995069,-0.054184,-0.071284,-9.834497,-0.000792,0.000862,0.004316,0.148888,1.048821,2.718879,781.53,39.70,highres
3.099217,35071024479,-0.054184,-0.076072,-9.836893,-0.000792,0.001167,0.004316,0.154442,1.046910,2.719076,781.53,39.70,highres
3.119580,35071042224,-0.047002,-0.067693,-9.842878,-0.000181,0.001778,0.004927,0.154442,1.046910,2.719076,781.53,39.70,highres
3.141326,35071064958,-0.055381,-0.074875,-9.827316,-0.000486,-0.001276,0.003400,0.154442,1.046910,2.719076,781.53,39.70,highres
3.158170,35071084911,-0.047002,-0.072481,-9.835695,-0.000486,-0.000360,0.003400,0.154442,1.046910,2.719076,781.53,39.70,highres
3.179865,35071103118,-0.050593,-0.077269,-9.840485,0.000125,0.000251,0.004622,0.154442,1.046910,2.719076,781.53,39.70,highres
3.199564,35071124588,-0.052987,-0.085649,-9.841682,-0.000792,-0.000360,0.003706,0.151105,1.048691,2.716016,781.53,39.70,highres
3.218053,35071145045,-0.043411,-0.078466,-9.829710,-0.001097,-0.000971,0.003706,0.151105,1.048691,2.716016,781.53,39.70,highres
3.240483,35071165896,-0.042214,-0.064102,-9.835695,-0.000486,-0.000360,0.003400,0.159210,1.066803,2.724831,781.52,39.70,highres
3.260319,35071185427,-0.058973,-0.076072,-9.842878,-0.000181,-0.000360,0.004316,0.159210,1.066803,2.724831,781.52,39.70,highres
3.260319,35071204952,-0.039820,-0.070087,-9.836893,0.000736,0.000556,0.003095,0.159210,1.066803,2.724831,781.52,39.70,highres
3.301436,35071223263,-0.049396,-0.072481,-9.834499,0.000430,0.000556,0.002789,0.159210,1.066803,2.724831,781.52,39.70,highres
3.319840,35071245596,-0.042214,-0.068890,-9.828514,-0.000181,-0.000360,0.003400,0.159210,1.066803,2.724831,781.52,39.70,highres
3.341409,35071265128,-0.052987,-0.065299,-9.841681,0.001957,0.000556,0.002484,0.148202,1.049707,2.714251,781.52,39.70,highres
3.359750,35071285271,-0.058973,-0.068890,-9.836893,0.000430,0.000556,0.004316,0.148202,1.049707,2.714251,781.52,39.70,highres
3.378731,35071305108,-0.048199,-0.071284,-9.832104,0.000125,-0.000055,0.004011,0.145157,1.063865,2.725623,781.52,39.70,highres
3.399497,35071325071,-0.054184,-0.074875,-9.827316,0.001346,0.000556,0.004316,0.145157,1.063865,2.725623,781.53,39.70,highres
3.420430,35071345883,-0.047002,-0.068890,-9.835695,-0.000181,-0.000055,0.003400,0.145157,1.063865,2.725623,781.53,39.70,highres
3.440553,35071365218,-0.049396,-0.072481,-9.842878,-0.001402,0.000251,0.004622,0.145157,1.063865,2.725623,781.53,39.70,highres
3.459420,35071385896,-0.057776,-0.078466,-9.833302,-0.001097,0.000556,0.003706,0.145157,1.063865,2.725623,781.53,39.70,highres
3.478979,35071403305,-0.051790,-0.071284,-9.853651,-0.000181,-0.000360,0.002484,0.144232,1.055810,2.719102,781.53,39.70,highres
3.499508,35071423254,-0.054184,-0.071284,-9.836893,-0.000792,0.000862,0.003706,0.144232,1.055810,2.719102,781.53,39.70,highres
3.519124,35071445658,-0.056579,-0.070087,-9.840485,-0.000181,0.000556,0.004011,0.142939,1.061080,2.725380,781.53,39.70,highres
3.538200,35071466248,-0.054184,-0.070087,-9.834497,-0.000181,0.001472,0.004316,0.142939,1.061080,2.725380,781.53,39.70,highres
3.560270,35071488561,-0.051790,-0.078466,-9.834499,-0.000181,-0.000360,0.002484,0.142939,1.061080,2.725380,781.53,39.70,highres
3.579452,35071505384,-0.048196,-0.082055,-9.841710,-0.000181,-0.000369,0.003331,0.142939,1.061080,2.725380,781.53,39.70,highres
3.599246,35071525279,-0.045801,-0.070084,-9.818965,0.000125,0.000853,0.002415,0.142939,1.061080,2.725380,781.53,39.70,highres
3.618512,35071545961,-0.046998,-0.067690,-9.823752,0.000736,0.000853,0.003637,0.153708,1.052937,2.713104,781.53,39.70,highres
3.641192,35071565450,-0.045801,-0.064099,-9.834527,-0.000792,-0.000979,0.003026,0.153708,1.052937,2.713104,781.53,39.70,highres
3.654191,35071582640,-0.048196,-0.071281,-9.841708,0.001346,-0.000063,0.003942,0.150576,1.052076,2.713580,781.53,39.70,highres
3.679452,35071603685,-0.036225,-0.065296,-9.836921,0.000736,-0.000674,0.003942,0.150576,1.052076,2.713580,781.53,39.70,highres
3.698266,35071625097,-0.058969,-0.074872,-9.828541,-0.000486,0.000548,0.003026,0.150576,1.052076,2.713580,781.53,39.70,highres
3.720014,35071645789,-0.042210,-0.076069,-9.848891,0.000125,-0.000063,0.003026,0.150576,1.052076,2.713580,781.53,39.70,highres
3.740460,35071663217,-0.049393,-0.074872,-9.835722,-0.001097,-0.001590,0.003026,0.150576,1.052076,2.713580,781.53,39.70,highres
3.758422,35071683109,-0.050590,-0.073675,-9.844104,0.000736,-0.000674,0.002720,0.150069,1.047602,2.717173,781.53,39.70,highres
3.780133,35071703541,-0.044604,-0.084449,-9.840513,-0.000486,0.000242,0.003331,0.150069,1.047602,2.717173,781.53,39.70,highres
3.798602,35071715856,-0.050590,-0.071281,-9.841709,0.000430,-0.001285,0.003637,0.139517,1.056773,2.713067,781.53,39.70,highres
3.820287,35071741181,-0.050590,-0.068887,-9.829738,-0.000792,0.000853,0.003637,0.139517,1.056773,2.713067,781.53,39.70,highres
3.841101,35071763064,-0.052984,-0.072478,-9.834525,-0.000792,0.000242,0.003026,0.139517,1.056773,2.713067,781.53,39.70,highres
3.859245,35071782251,-0.049393,-0.073675,-9.848891,-0.000792,-0.000369,0.003026,0.139517,1.056773,2.713067,781.53,39.70,highres
3.878678,35071803147,-0.050590,-0.062902,-9.841710,0.000125,0.000853,0.002720,0.139517,1.056773,2.713067,781.53,39.70,highres
3.898353,35071823144,-0.041013,-0.060508,-9.836922,-0.000181,-0.000674,0.003637,0.149289,1.053972,2.714799,781.53,39.70,highres
3.920643,35071838554,-0.058969,-0.082055,-9.846498,-0.000486,0.000242,0.004858,0.149289,1.053972,2.714799,781.53,39.70,highres
3.940414,35071863599,-0.045801,-0.064099,-9.845301,-0.000181,0.000242,0.002415,0.149229,1.047284,2.707259,781.53,39.70,highres
3.959932,35071881637,-0.051787,-0.071281,-9.840512,-0.000181,0.001159,0.003637,0.149229,1.047284,2.707259,781.53,39.70,highres
