t_wall_s,mhe_solve_us,mpc_solve_us,cycle_us
7.522890,0,0,84
7.553220,0,0,244
7.574946,0,0,213
7.602937,0,0,70
7.622018,0,0,125
7.652876,0,0,76
7.676747,0,0,67
7.701191,0,0,102
7.721446,0,0,13
7.752879,0,0,86
7.774145,0,0,13
7.800749,0,0,271
7.822928,0,0,60
7.861912,0,0,163
7.886292,0,0,87
7.907419,0,0,10
7.939459,0,0,174
7.963007,0,0,12
7.993276,0,0,92
8.006670,0,0,891
8.021349,0,0,10
8.061770,0,0,59
8.099486,0,0,112
8.139484,0,0,60
8.161133,0,0,335
8.191515,0,0,109
8.224052,0,0,78
8.261873,0,0,58
8.265239,0,0,85
8.308146,0,0,13
8.324178,0,0,14
8.361726,0,0,73
8.400145,0,0,215
8.422733,0,0,60
8.443074,0,0,9
8.462702,0,0,11
8.502483,0,0,62
8.522397,0,0,101
8.561904,0,0,107
8.586134,0,0,148
8.607693,0,0,196
8.621539,0,0,142
8.664311,0,0,11
8.686597,0,0,57
8.706932,0,0,9
8.721711,0,0,181
8.761970,0,0,73
8.786780,0,0,139
8.808161,0,0,10
8.843604,0,0,12
8.874638,0,0,170
8.902530,0,0,85
8.922204,0,0,8
8.943944,0,0,101
8.961356,0,0,95
9.001973,0,0,151
9.023175,0,0,11
9.062282,0,0,16
9.095038,0,0,11
9.108638,0,0,13
9.142868,0,0,71
9.162164,0,0,60
9.191749,0,0,238
9.208043,0,0,177
9.245146,0,0,14
9.264385,0,0,321
9.264385,0,0,75
9.319297,0,0,10
9.346295,0,0,10
9.376445,0,0,205
9.409693,0,0,12
9.443515,0,0,393
9.462578,0,0,15
9.500114,0,0,110
9.524134,0,0,10
9.552131,0,0,85
9.585842,0,0,94
9.607062,0,0,108
9.622214,0,0,11
9.661794,0,0,267
9.684946,0,0,89
9.708503,0,0,260
9.724238,0,0,11
9.762787,0,0,109
9.787208,0,0,127
9.808854,0,0,62
9.844165,0,0,166
9.864191,0,0,248
9.890460,0,0,58
9.912258,0,0,101
9.940036,0,0,174
9.962780,0,0,14
9.985307,0,0,11
10.007686,0,0,157
10.043328,0,0,13
10.073988,0,0,360
10.099697,0,0,107
10.123619,0,0,56
10.153356,0,0,11
10.174116,0,0,215
10.202276,0,0,10
10.222661,0,0,66
10.254115,0,0,201
10.273375,0,0,10
10.314227,0,0,94
10.347264,0,0,12
10.381306,0,0,11
10.402707,0,0,81
10.423091,0,0,245
10.453517,0,0,15
10.478947,0,0,56
10.508493,0,0,88
10.543615,0,0,137
10.574614,0,0,109
10.593174,0,0,103
10.620987,0,0,58
10.643122,0,0,159
10.661324,0,0,192
10.692844,0,0,109
10.720350,0,0,373
10.744060,0,0,113
10.787545,0,0,372
10.807920,0,0,1500
10.824004,0,0,10
10.861772,0,0,240
10.882019,0,0,92
10.908717,0,0,120
10.922433,0,0,342
10.961935,0,0,107
10.983871,0,0,60
11.008283,0,0,58
11.022713,0,0,92
11.060083,0,0,59
11.082628,0,0,11
11.108389,0,0,74
11.122066,0,0,382
11.160586,0,0,68
11.187764,0,0,90
11.208471,0,0,77
11.222288,0,0,150
11.261857,0,0,431
11.274785,0,0,141
11.274785,0,0,101
11.323762,0,0,11
11.359630,0,0,64
11.385589,0,0,66
11.407486,0,0,48
11.441199,0,0,330
11.464430,0,0,25
11.501774,0,0,69
11.522679,0,0,11
11.562612,0,0,9
11.593218,0,0,136
11.621153,0,0,59
11.643414,0,0,70
11.679778,0,0,13
11.702372,0,0,110
11.721677,0,0,59
11.752004,0,0,217
11.787344,0,0,9
11.809626,0,0,12
11.840497,0,0,97
11.862474,0,0,10
11.886959,0,0,16
11.907724,0,0,14
11.941242,0,0,101
11.962250,0,0,96
11.992304,0,0,11
12.007041,0,0,134
12.042350,0,0,9
12.062502,0,0,266
12.094256,0,0,142
12.121931,0,0,110
12.153377,0,0,9
12.174960,0,0,216
12.202965,0,0,12
12.222681,0,0,433
12.252996,0,0,86
12.279046,0,0,164
12.279046,0,0,62
12.321332,0,0,121
12.363439,0,0,57
12.407909,0,0,80
12.423369,0,0,60
12.460117,0,0,152
12.482302,0,0,11
12.507349,0,0,85
12.522426,0,0,160
12.553208,0,0,446
12.578963,0,0,76
12.601739,0,0,188
12.622356,0,0,11
12.662969,0,0,104
12.692208,0,0,11
12.707698,0,0,11
12.743637,0,0,964
12.762068,0,0,11
12.785188,0,0,9
12.819731,0,0,102
12.842818,0,0,11
12.864563,0,0,114
12.891494,0,0,171
12.923237,0,0,190
12.961532,0,0,10
12.993665,0,0,86
13.022395,0,0,8
13.052443,0,0,104
13.081487,0,0,1381
13.104910,0,0,9
13.122811,0,0,89
13.161487,0,0,98
13.185576,0,0,61
13.208550,0,0,115
13.244463,0,0,168
13.276810,0,0,37
13.279886,0,0,74
13.344193,0,0,61
13.362641,0,0,13
13.392972,0,0,13
13.423736,0,0,15
13.453420,0,0,80
13.483344,0,0,108
13.501850,0,0,11
13.523279,0,0,191
13.553376,0,0,532
13.585541,0,0,12
13.608726,0,0,14
13.640957,0,0,12
13.663548,0,0,11
13.699286,0,0,523
13.724415,0,0,82
13.762876,0,0,62
13.802414,0,0,110
13.823060,0,0,84
13.842907,0,0,145
13.875402,0,0,61
13.893189,0,0,65
13.923020,0,0,12
13.942966,0,0,11
13.962853,0,0,10
13.999681,0,0,8
14.022819,0,0,136
14.045547,0,0,59
14.063271,0,0,169
14.091908,0,0,63
14.122326,0,0,12
14.143184,0,0,288
14.176428,0,0,322
14.201755,0,0,635
14.224728,0,0,79
14.243311,0,0,58
14.274806,0,0,12
14.279805,0,0,67
14.322306,0,0,12
14.361728,0,0,11
14.383523,0,0,61
14.407025,0,0,58
14.440576,0,0,105
14.474305,0,0,10
14.509224,0,0,241
14.540060,0,0,61
14.582028,0,0,7
14.608185,0,0,10
14.622350,0,0,162
14.653197,0,0,70
14.686282,0,0,93
14.719665,0,0,392
14.742696,0,0,226
14.761927,0,0,221
14.793093,0,0,59
14.822693,0,0,245
14.844159,0,0,10
14.863257,0,0,97
14.891996,0,0,147
14.921652,0,0,115
14.945303,0,0,12
14.987797,0,0,728
15.007763,0,0,60
15.022798,0,0,87
15.060597,0,0,577
15.081826,0,0,12
15.107515,0,0,107
15.143960,0,0,275
15.162672,0,0,292
15.204417,0,0,67
15.222630,0,0,83
15.263372,0,0,15
15.283132,0,0,61
15.283132,0,0,10
15.344379,0,0,163
15.362460,0,0,11
15.386727,0,0,14
15.409817,0,0,13
15.422455,0,0,98
15.464657,0,0,119
15.482580,0,0,11
15.508738,0,0,277
15.524202,0,0,14
15.559474,0,0,92
15.587652,0,0,86
15.622055,0,0,10
15.643644,0,0,60
15.662174,0,0,82
15.699351,0,0,88
15.722215,0,0,61
15.762792,0,0,11
15.785764,0,0,13
15.808868,0,0,8
15.843930,0,0,62
15.864354,0,0,95
15.886001,0,0,11
15.908958,0,0,11
15.928287,0,0,95
15.962824,0,0,129
15.992632,0,0,91
16.009452,0,0,104
16.043840,0,0,11
16.079403,0,0,88
16.103336,0,0,91
16.123635,0,0,25
16.153619,0,0,1153
16.180179,0,0,63
16.208195,0,0,67
16.243181,0,0,90
16.263303,0,0,125
16.283813,0,0,9
16.283813,0,0,14
16.346401,0,0,62
16.362249,0,0,94
16.392231,0,0,120
16.408020,0,0,15
16.442489,0,0,11
16.482846,0,0,10
16.502519,0,0,85
16.523860,0,0,12
16.552838,0,0,159
16.583294,0,0,107
16.608845,0,0,494
16.623922,0,0,89
16.653613,0,0,88
16.683155,0,0,77
16.709797,0,0,151
16.744116,0,0,89
16.762085,0,0,83
16.793945,0,0,245
16.821733,0,0,85
16.843806,0,0,12
16.862233,0,0,109
16.891993,0,0,62
16.919000,0,0,203
16.945542,0,0,96
16.963362,0,0,223
16.994807,0,0,14
17.023845,0,0,13
17.043116,0,0,98
17.064973,0,0,14
17.097023,0,0,147
17.123613,0,0,14
17.143962,0,0,58
17.163197,0,0,9
17.194059,0,0,10
17.223838,0,0,67
17.262149,0,0,303
17.286369,0,0,12
17.286369,0,0,354
17.344684,0,0,89
17.362728,0,0,129
17.392386,0,0,144
17.424099,0,0,182
17.452672,0,0,149
17.485521,0,0,15
17.507683,0,0,212
17.541160,0,0,83
17.575484,0,0,172
17.602705,0,0,297
17.641238,0,0,14
17.663575,0,0,11
17.686253,0,0,81
17.708536,0,0,132
17.723794,0,0,12
17.762003,0,0,92
17.800271,0,0,12
17.824241,0,0,266
17.861770,0,0,9
17.892333,0,0,60
17.922739,0,0,17
17.952529,0,0,63
17.986622,0,0,11
18.007952,0,0,156
18.041694,0,0,60
18.062247,0,0,85
18.093697,0,0,80
18.108338,0,0,71
18.146891,0,0,61
18.174869,0,0,728
18.207127,0,0,79
18.223036,0,0,78
18.261501,0,0,84
18.283894,0,0,11
18.291868,0,0,225
18.332202,0,0,67
18.363090,0,0,113
18.392998,0,0,1479
18.422743,0,0,13
18.443596,0,0,182
18.474936,0,0,88
18.492903,0,0,62
18.519728,0,0,9
18.542797,0,0,85
18.574507,0,0,131
18.593674,0,0,54
18.620335,0,0,11
18.645691,0,0,61
18.662733,0,0,14
18.692556,0,0,15
18.723529,0,0,92
18.743098,0,0,124
18.776876,0,0,166
18.808002,0,0,100
18.824773,0,0,173
18.861915,0,0,105
18.885780,0,0,61
18.908009,0,0,154
18.922062,0,0,59
18.963091,0,0,14
19.003066,0,0,109
19.026236,0,0,78
19.053903,0,0,204
19.079875,0,0,85
19.122096,0,0,9
19.153703,0,0,81
19.179734,0,0,84
19.208635,0,0,58
19.240019,0,0,67
19.262922,0,0,84
19.287022,0,0,9
19.291949,0,0,69
19.346971,0,0,143
19.362970,0,0,225
19.393299,0,0,110
19.408774,0,0,59
19.446387,0,0,64
19.482404,0,0,10
19.508931,0,0,12
19.546130,0,0,216
19.562515,0,0,60
19.592344,0,0,151
19.608718,0,0,14
19.643041,0,0,53
19.684797,0,0,223
19.702718,0,0,50
19.725073,0,0,240
19.754054,0,0,131
19.783699,0,0,12
19.808813,0,0,65
19.822657,0,0,11
19.862838,0,0,15
19.893638,0,0,32
19.922470,0,0,197
19.943651,0,0,12
19.962496,0,0,11
19.993757,0,0,134
20.008806,0,0,76
20.044279,0,0,69
20.063279,0,0,56
20.087334,0,0,77
20.121060,0,0,401
20.144173,0,0,112
20.165765,0,0,82
20.194183,0,0,10
20.222658,0,0,24
20.260787,0,0,91
20.286642,0,0,76
20.292958,0,0,77
20.334190,0,0,169
20.361343,0,0,132
20.382242,0,0,11
20.408093,0,0,79
20.422524,0,0,14
20.461800,0,0,316
20.499952,0,0,61
20.521242,0,0,15
20.543508,0,0,420
20.584991,0,0,9
20.608609,0,0,85
20.624276,0,0,157
20.661335,0,0,132
20.683893,0,0,12
20.709303,0,0,55
20.744229,0,0,92
20.774148,0,0,54
20.802749,0,0,82
20.823631,0,0,90
20.854450,0,0,119
20.881724,0,0,242
20.904685,0,0,104
20.924686,0,0,205
20.953308,0,0,66
20.980305,0,0,1624
21.008314,0,0,105
21.024880,0,0,111
21.053087,0,0,10
21.080644,0,0,91
21.103688,0,0,167
21.125642,0,0,12
21.154859,0,0,107
21.175111,0,0,91
21.208386,0,0,201
21.223618,0,0,10
21.253652,0,0,81
21.282498,0,0,121
21.293146,0,0,330
21.334312,0,0,10
21.363157,0,0,1167
21.393531,0,0,135
21.421863,0,0,227
21.442962,0,0,61
21.483817,0,0,10
21.508330,0,0,74
21.522691,0,0,11
21.554657,0,0,116
21.582918,0,0,10
21.604055,0,0,230
21.623122,0,0,276
21.653840,0,0,81
21.682530,0,0,95
21.708727,0,0,303
21.723095,0,0,125
21.753623,0,0,12
21.779519,0,0,341
21.804932,0,0,198
21.824222,0,0,136
21.852672,0,0,10
21.881173,0,0,208
21.909380,0,0,11
21.923811,0,0,93
21.954027,0,0,84
21.979846,0,0,59
22.010178,0,0,99
22.045637,0,0,92
22.063793,0,0,10
22.094283,0,0,116
22.108058,0,0,146
22.143239,0,0,59
22.163127,0,0,95
22.192660,0,0,13
22.223317,0,0,32
22.254560,0,0,12
22.287719,0,0,19
22.299320,0,0,79
22.344850,0,0,12
22.363195,0,0,15
22.396303,0,0,57
22.424788,0,0,180
22.444148,0,0,404
22.487631,0,0,61
22.524039,0,0,10
22.552253,0,0,104
22.574592,0,0,152
22.600625,0,0,11
22.624715,0,0,12
22.654142,0,0,11
22.677192,0,0,64
22.703923,0,0,85
22.723271,0,0,59
22.753861,0,0,14
22.762247,0,0,11
22.800899,0,0,16
22.826268,0,0,243
22.853499,0,0,193
22.874803,0,0,211
22.904323,0,0,15
22.922881,0,0,133
22.943714,0,0,249
22.980132,0,0,13
23.008534,0,0,232
23.022508,0,0,16
23.064271,0,0,13
23.100029,0,0,165
23.124655,0,0,59
23.154544,0,0,81
23.175805,0,0,178
23.200380,0,0,160
23.224469,0,0,149
23.252504,0,0,61
23.275518,0,0,68
23.299894,0,0,77
23.303812,0,0,9
23.353153,0,0,84
23.377031,0,0,102
23.408684,0,0,344
23.442734,0,0,64
23.466275,0,0,181
23.509486,0,0,13
23.522418,0,0,62
23.554342,0,0,78
23.575005,0,0,82
23.604393,0,0,58
23.623083,0,0,118
23.653738,0,0,101
23.682965,0,0,70
23.703728,0,0,218
23.722814,0,0,71
23.753547,0,0,9
23.775088,0,0,9
23.803401,0,0,160
23.824702,0,0,125
23.863486,0,0,48
23.892318,0,0,67
23.919811,0,0,245
23.943874,0,0,10
23.963015,0,0,267
23.993213,0,0,65
24.023982,0,0,83
24.053854,0,0,103
24.084014,0,0,11
24.108073,0,0,8
24.123434,0,0,17
24.152603,0,0,98
24.186699,0,0,12
24.208782,0,0,13
24.224044,0,0,12
24.253358,0,0,10
24.284297,0,0,16
24.303786,0,0,10
24.345442,0,0,9
24.363185,0,0,537
24.393125,0,0,58
24.422283,0,0,80
24.444476,0,0,200
24.464291,0,0,321
24.493824,0,0,13
24.508043,0,0,132
24.544480,0,0,47
24.563734,0,0,9
24.593273,0,0,14
24.621263,0,0,13
24.644424,0,0,170
24.682554,0,0,65
24.708198,0,0,60
24.722359,0,0,11
24.755857,0,0,11
24.787051,0,0,226
24.809120,0,0,11
24.844065,0,0,11
24.863607,0,0,162
24.900124,0,0,82
24.924255,0,0,105
24.964206,0,0,66
25.004119,0,0,76
25.023067,0,0,11
25.054114,0,0,309
25.083230,0,0,209
25.103099,0,0,84
25.122562,0,0,670
25.153174,0,0,14
25.176556,0,0,159
25.201160,0,0,62
25.224180,0,0,98
25.261061,0,0,64
25.292941,0,0,12
25.308883,0,0,14
25.355529,0,0,11
25.382896,0,0,94
25.408665,0,0,166
25.443792,0,0,125
25.475448,0,0,214
25.509132,0,0,126
25.522032,0,0,13
25.553390,0,0,48
25.579967,0,0,12
25.608186,0,0,12
25.624072,0,0,108
25.660429,0,0,57
25.686295,0,0,93
25.724151,0,0,107
25.752785,0,0,12
25.775626,0,0,12
25.792479,0,0,129
25.823370,0,0,89
25.868593,0,0,235
25.886163,0,0,12
25.922966,0,0,17
25.954001,0,0,11
25.981018,0,0,177
26.002615,0,0,1254
26.024003,0,0,8
26.062268,0,0,83
26.093525,0,0,96
26.121531,0,0,14
26.147382,0,0,11
26.162089,0,0,61
26.194121,0,0,111
26.223685,0,0,98
26.243207,0,0,99
26.263046,0,0,348
26.292938,0,0,56
26.319804,0,0,681
26.319804,0,0,157
26.362839,0,0,12
26.393451,0,0,367
26.421643,0,0,228
26.444350,0,0,60
26.465326,0,0,60
26.493879,0,0,10
26.523291,0,0,14
26.559903,0,0,61
26.580063,0,0,56
26.609755,0,0,256
26.622877,0,0,118
26.664869,0,0,60
26.692096,0,0,369
26.722599,0,0,14
26.760789,0,0,11
26.782753,0,0,61
26.808558,0,0,73
26.822711,0,0,58
26.860045,0,0,12
26.886825,0,0,74
26.909126,0,0,76
26.953810,0,0,10
26.980559,0,0,203
27.000833,0,0,10
27.023744,0,0,11
27.043732,0,0,103
27.077884,0,0,16
27.093634,0,0,10
27.122375,0,0,82
27.150624,0,0,162
27.174186,0,0,166
27.200168,0,0,258
27.225382,0,0,11
27.253266,0,0,91
27.274627,0,0,109
27.308492,0,0,250
27.310620,0,0,9
27.362485,0,0,55
27.394352,0,0,57
27.425553,0,0,11
27.454817,0,0,11
27.481510,0,0,1245
27.508816,0,0,420
27.522500,0,0,113
27.553291,0,0,109
27.580289,0,0,109
27.602973,0,0,11
27.624981,0,0,1645
27.653072,0,0,93
27.683045,0,0,12
27.707485,0,0,15
27.744299,0,0,86
27.763768,0,0,89
27.793354,0,0,60
27.823877,0,0,236
27.852928,0,0,139
27.882589,0,0,12
27.924073,0,0,126
27.945469,0,0,52
27.973035,0,0,126
27.994623,0,0,95
28.023285,0,0,134
28.043956,0,0,214
28.075167,0,0,11
28.093601,0,0,173
28.122073,0,0,63
28.145513,0,0,67
28.182177,0,0,98
28.209225,0,0,342
28.240684,0,0,75
28.264443,0,0,161
28.289507,0,0,16
28.310167,0,0,11
28.318897,0,0,16
28.363887,0,0,183
28.386527,0,0,59
28.407873,0,0,11
28.443248,0,0,15
28.465449,0,0,51
28.507745,0,0,9
28.544523,0,0,10
28.586589,0,0,167
28.608853,0,0,12
28.622578,0,0,10
28.663463,0,0,95
28.692410,0,0,243
28.723768,0,0,10
28.745912,0,0,9
28.775163,0,0,177
28.800446,0,0,109
28.823575,0,0,99
28.844128,0,0,85
28.874523,0,0,368
28.892847,0,0,89
28.922655,0,0,156
28.943317,0,0,11
28.964646,0,0,118
28.993943,0,0,113
29.024188,0,0,92
29.043402,0,0,644
29.076117,0,0,16
29.093275,0,0,85
29.123780,0,0,62
29.143910,0,0,59
29.163905,0,0,14
29.192477,0,0,52
29.222400,0,0,220
29.244811,0,0,9
29.264477,0,0,11
29.300603,0,0,141
29.322969,0,0,11
29.322969,0,0,963
29.364428,0,0,59
29.393082,0,0,128
29.424257,0,0,336
29.443062,0,0,122
29.465539,0,0,178
29.495404,0,0,10
29.523324,0,0,174
29.545332,0,0,108
29.563446,0,0,100
29.594042,0,0,51
29.620382,0,0,10
29.643635,0,0,87
29.676530,0,0,108
29.693293,0,0,231
29.723518,0,0,266
29.760291,0,0,9
29.789258,0,0,13
29.807546,0,0,153
29.844568,0,0,85
29.875075,0,0,11
29.895070,0,0,56
29.922843,0,0,87
29.962675,0,0,98
29.987205,0,0,116
30.009270,0,0,15
30.042195,0,0,69
30.074473,0,0,9
30.101601,0,0,57
30.123090,0,0,57
30.144573,0,0,85
30.175236,0,0,63
30.203731,0,0,10
30.224562,0,0,12
30.245712,0,0,10
30.275004,0,0,199
30.304880,0,0,108
30.323767,0,0,115
30.365217,0,0,128
30.393880,0,0,12
30.407798,0,0,156
30.445530,0,0,141
30.464228,0,0,87
30.487809,0,0,222
30.508246,0,0,162
30.542785,0,0,10
30.563636,0,0,60
30.587778,0,0,113
30.609338,0,0,178
30.642788,0,0,148
30.664213,0,0,83
30.700609,0,0,13
30.722786,0,0,12
30.761307,0,0,15
30.783948,0,0,62
30.809914,0,0,97
30.845389,0,0,12
30.875282,0,0,126
30.904673,0,0,62
30.923085,0,0,69
30.965187,0,0,15
30.986300,0,0,256
31.008346,0,0,347
31.044607,0,0,18
31.063592,0,0,8
31.092440,0,0,11
31.123366,0,0,223
31.152876,0,0,59
31.181200,0,0,110
31.202628,0,0,648
31.225139,0,0,138
31.254084,0,0,225
31.286586,0,0,96
31.320871,0,0,60
31.343067,0,0,11
31.343067,0,0,60
31.409048,0,0,11
31.422540,0,0,59
31.456409,0,0,96
31.480659,0,0,56
31.508966,0,0,96
31.523515,0,0,10
31.564436,0,0,76
31.600431,0,0,95
31.625531,0,0,9
31.653992,0,0,54
31.682346,0,0,87
31.709143,0,0,163
31.727167,0,0,75
31.760350,0,0,316
31.782876,0,0,230
31.809877,0,0,131
31.844683,0,0,89
31.864344,0,0,14
31.894591,0,0,14
31.921501,0,0,1157
31.946694,0,0,196
31.964345,0,0,9
31.994182,0,0,57
32.024223,0,0,13
32.064045,0,0,284
32.087567,0,0,62
32.109863,0,0,84
32.145615,0,0,10
32.175348,0,0,167
32.194325,0,0,7
32.225937,0,0,60
32.254702,0,0,139
32.277052,0,0,689
32.300580,0,0,11
32.323764,0,0,60
32.328059,0,0,78
32.376876,0,0,64
32.393553,0,0,123
32.424130,0,0,171
32.444047,0,0,101
32.463359,0,0,93
32.500863,0,0,60
32.523431,0,0,108
32.560703,0,0,73
32.588489,0,0,86
32.609189,0,0,137
32.623621,0,0,291
32.662364,0,0,63
32.687298,0,0,59
32.710490,0,0,57
32.722752,0,0,57
32.761547,0,0,70
32.783759,0,0,91
32.810125,0,0,105
32.853307,0,0,175
32.874645,0,0,10
32.894692,0,0,269
32.926386,0,0,11
32.945263,0,0,97
32.974615,0,0,10
33.003102,0,0,90
33.026298,0,0,10
33.045095,0,0,255
33.075558,0,0,68
33.100570,0,0,34
33.123501,0,0,9
33.154183,0,0,55
33.178381,0,0,12
33.200182,0,0,90
33.223689,0,0,111
33.247435,0,0,115
33.274655,0,0,129
33.303410,0,0,12
33.324021,0,0,373
33.330026,0,0,60
33.378783,0,0,144
33.405961,0,0,115
33.445130,0,0,53
33.481028,0,0,361
33.504531,0,0,351
33.524409,0,0,13
33.555349,0,0,11
33.574911,0,0,94
33.603129,0,0,11
33.623954,0,0,90
33.653810,0,0,315
33.680596,0,0,15
33.708220,0,0,56
33.743184,0,0,199
33.763478,0,0,121
33.787310,0,0,10
33.820017,0,0,60
33.843517,0,0,123
33.865538,0,0,108
33.886060,0,0,267
33.908773,0,0,10
33.944735,0,0,58
33.963468,0,0,169
