t_wall_s,mhe_solve_us,mpc_solve_us,cycle_us
4.623722,0,0,12
4.655201,0,0,130
4.705356,0,0,15
4.753822,0,0,183
4.796216,0,0,99
4.838922,0,0,69
4.884569,0,0,128
4.915038,0,0,134
4.943401,0,0,80
4.986171,0,0,18
5.024195,0,0,64
5.069303,0,0,563
5.116642,0,0,13
5.154322,0,0,698
5.195798,0,0,59
5.235739,0,0,438
5.269118,0,0,84
5.315841,0,0,14
5.370959,0,0,59
5.403781,0,0,8
5.442117,0,0,93
5.486887,0,0,105
5.537056,0,0,234
5.575297,0,0,12
5.614580,0,0,12
5.655926,0,0,1043
5.695828,0,0,59
5.722703,0,0,94
5.755243,0,0,190
5.803649,0,0,449
5.842907,0,0,159
5.886020,0,0,372
5.915040,0,0,12
5.943079,0,0,379
5.995909,0,0,120
6.036926,0,0,642
6.082528,0,0,293
6.120200,0,0,181
6.162478,0,0,16
6.203412,0,0,17
6.242300,0,0,241
6.270132,0,0,58
6.334476,0,0,9
6.375297,0,0,13
6.415288,0,0,6
6.453912,0,0,100
6.486846,0,0,55
6.515595,0,0,12
6.556321,0,0,63
6.589019,0,0,116
6.623047,0,0,239
6.662625,0,0,22
6.703892,0,0,13
6.743287,0,0,454
6.786682,0,0,65
6.823160,0,0,39
6.863556,0,0,112
6.905318,0,0,94
6.942274,0,0,57
6.987135,0,0,14
7.038927,0,0,14
7.089182,0,0,274
7.123478,0,0,67
7.162344,0,0,378
7.203581,0,0,99
7.242860,0,0,364
7.275992,0,0,238
7.322614,0,0,295
7.369727,0,0,233
7.403903,0,0,86
7.443677,0,0,11
7.487096,0,0,337
7.522605,0,0,129
7.575657,0,0,132
7.621270,0,0,511
7.655016,0,0,131
7.694388,0,0,100
7.738686,0,0,125
7.762682,0,0,437
7.797013,0,0,237
7.836119,0,0,11
7.876032,0,0,351
7.916108,0,0,16
7.956444,0,0,72
7.995167,0,0,191
8.036355,0,0,319
8.069647,0,0,13
8.095386,0,0,432
8.137485,0,0,91
8.183387,0,0,98
8.219763,0,0,60
8.242588,0,0,96
8.283054,0,0,120
8.335300,0,0,63
8.375435,0,0,14
8.402815,0,0,14
8.442135,0,0,157
8.475092,0,0,138
8.516641,0,0,60
8.554322,0,0,88
8.595415,0,0,15
8.619177,0,0,12
8.653544,0,0,14
8.686811,0,0,13
8.722277,0,0,156
8.763573,0,0,56
8.803489,0,0,73
8.856234,0,0,411
8.895927,0,0,12
8.936300,0,0,163
8.975723,0,0,11
9.016561,0,0,156
9.054089,0,0,15
9.094576,0,0,60
9.123451,0,0,11
9.156348,0,0,127
9.187337,0,0,475
9.224242,0,0,239
9.269633,0,0,197
9.282885,0,0,15
9.353786,0,0,11
9.382699,0,0,12
9.422783,0,0,244
9.465029,0,0,12
9.504881,0,0,106
9.523443,0,0,144
9.574773,0,0,366
9.615563,0,0,110
9.654465,0,0,631
9.696895,0,0,132
9.737276,0,0,13
9.783816,0,0,62
9.820375,0,0,333
9.856347,0,0,12
9.887613,0,0,198
9.925005,0,0,94
9.969661,0,0,65
10.020793,0,0,61
10.055164,0,0,58
10.095073,0,0,57
10.137951,0,0,178
10.175307,0,0,61
10.222933,0,0,270
10.262958,0,0,341
10.285377,0,0,97
10.342237,0,0,267
10.383294,0,0,286
10.423662,0,0,94
10.462861,0,0,12
10.496691,0,0,11
10.538036,0,0,379
10.574893,0,0,250
10.595615,0,0,11
10.643740,0,0,396
10.687357,0,0,60
10.722749,0,0,178
10.755705,0,0,278
10.796491,0,0,125
10.819843,0,0,11
10.855657,0,0,12
10.895638,0,0,125
10.943311,0,0,42
10.974395,0,0,559
11.026456,0,0,132
11.062878,0,0,12
11.102955,0,0,128
11.143228,0,0,11
11.183086,0,0,169
11.222242,0,0,164
11.263072,0,0,56
11.283048,0,0,111
11.343516,0,0,86
11.388141,0,0,401
11.415000,0,0,168
11.443896,0,0,157
11.486982,0,0,13
11.522455,0,0,64
11.574385,0,0,12
11.603728,0,0,12
11.643079,0,0,12
11.683147,0,0,140
11.723222,0,0,305
11.755277,0,0,136
11.803417,0,0,88
11.854104,0,0,103
11.903822,0,0,61
11.937543,0,0,16
11.963578,0,0,243
11.995668,0,0,18
12.036596,0,0,80
12.074699,0,0,111
12.117180,0,0,379
12.156383,0,0,95
12.187608,0,0,98
12.219402,0,0,13
12.254720,0,0,59
12.283608,0,0,59
12.327951,0,0,218
12.363518,0,0,99
12.404459,0,0,987
12.442524,0,0,309
12.496837,0,0,47
12.522591,0,0,592
12.569160,0,0,910
12.603210,0,0,64
12.654331,0,0,13
12.696236,0,0,19
12.735750,0,0,77
12.775542,0,0,131
12.814179,0,0,12
12.855935,0,0,11
12.903565,0,0,49
12.942379,0,0,15
12.982494,0,0,13
13.024106,0,0,67
13.063232,0,0,15
13.103644,0,0,711
13.156343,0,0,93
13.202518,0,0,15
13.238384,0,0,131
13.282494,0,0,84
13.286728,0,0,452
13.363427,0,0,66
13.403542,0,0,153
13.442374,0,0,100
13.484363,0,0,79
13.523475,0,0,13
13.555178,0,0,11
13.588527,0,0,89
13.622472,0,0,274
13.669133,0,0,212
13.703691,0,0,57
13.736360,0,0,177
13.776511,0,0,90
13.815451,0,0,15
13.856218,0,0,17
13.903307,0,0,263
13.939436,0,0,22
13.975001,0,0,128
14.023100,0,0,16
14.070077,0,0,105
14.104217,0,0,158
14.154179,0,0,19
14.186840,0,0,312
14.237186,0,0,140
14.276716,0,0,12
14.288322,0,0,222
14.355693,0,0,185
14.395565,0,0,81
14.424028,0,0,12
14.470555,0,0,221
14.502792,0,0,74
14.552222,0,0,14
14.588542,0,0,61
14.624235,0,0,363
14.654813,0,0,59
14.694851,0,0,16
14.737609,0,0,173
14.775965,0,0,190
14.822575,0,0,145
14.863247,0,0,132
14.894718,0,0,274
14.936983,0,0,182
14.974292,0,0,59
15.015468,0,0,114
15.053361,0,0,218
15.082826,0,0,58
15.122289,0,0,14
15.155053,0,0,15
15.203518,0,0,191
15.242375,0,0,426
15.286386,0,0,11
15.298208,0,0,138
15.370593,0,0,360
15.402817,0,0,16
15.455798,0,0,346
15.496462,0,0,17
15.542683,0,0,409
15.576214,0,0,92
15.603665,0,0,13
15.643057,0,0,11
15.695778,0,0,61
15.738035,0,0,100
15.774952,0,0,13
15.816560,0,0,68
15.843440,0,0,144
15.895838,0,0,23
15.937281,0,0,89
15.974796,0,0,340
16.022755,0,0,60
16.062807,0,0,61
16.103740,0,0,167
16.143970,0,0,53
16.170069,0,0,55
16.202631,0,0,16
16.266032,0,0,98
16.302650,0,0,368
16.343004,0,0,194
16.386612,0,0,64
16.423451,0,0,16
16.442314,0,0,219
16.497007,0,0,204
16.538125,0,0,12
16.575348,0,0,105
16.614383,0,0,218
16.643813,0,0,12
16.694947,0,0,14
16.735363,0,0,17
16.776096,0,0,13
16.815469,0,0,416
16.856514,0,0,234
16.894899,0,0,15
16.922611,0,0,12
16.969199,0,0,271
17.003492,0,0,60
17.038888,0,0,97
17.074985,0,0,61
17.115778,0,0,235
17.156541,0,0,155
17.197258,0,0,17
17.235084,0,0,12
17.263434,0,0,13
17.302657,0,0,13
17.352296,0,0,12
17.394458,0,0,16
17.439236,0,0,74
17.474623,0,0,71
17.503931,0,0,295
17.554496,0,0,144
17.596394,0,0,20
17.637249,0,0,60
17.683571,0,0,37
17.722784,0,0,62
17.762516,0,0,13
17.803294,0,0,16
17.854050,0,0,61
17.886927,0,0,11
17.937381,0,0,71
17.975405,0,0,14
18.015568,0,0,16
18.063499,0,0,12
18.095662,0,0,13
18.142272,0,0,96
18.186036,0,0,206
18.220576,0,0,164
18.242447,0,0,268
18.287603,0,0,163
18.297255,0,0,69
18.376308,0,0,382
18.423767,0,0,159
18.463867,0,0,13
18.503431,0,0,79
18.543863,0,0,106
18.587878,0,0,14
18.623259,0,0,18
18.668795,0,0,141
18.703299,0,0,62
18.754143,0,0,12
18.796765,0,0,483
18.834881,0,0,111
18.868746,0,0,161
18.902038,0,0,193
18.938504,0,0,163
18.984260,0,0,15
19.023491,0,0,65
19.070010,0,0,106
19.103447,0,0,16
19.153495,0,0,284
19.187623,0,0,343
19.222817,0,0,12
19.271311,0,0,325
19.297946,0,0,13
19.369705,0,0,165
19.403125,0,0,81
19.444368,0,0,322
19.488762,0,0,12
19.524825,0,0,109
19.575289,0,0,91
19.619353,0,0,141
19.655681,0,0,85
19.695706,0,0,17
19.737811,0,0,14
19.775833,0,0,258
19.804002,0,0,92
19.843171,0,0,93
19.887560,0,0,13
19.923569,0,0,178
19.970664,0,0,131
20.003394,0,0,63
20.042530,0,0,88
20.074577,0,0,76
20.123465,0,0,83
20.162516,0,0,16
20.203187,0,0,221
20.243599,0,0,84
20.288563,0,0,15
20.314858,0,0,87
20.357002,0,0,14
20.396966,0,0,86
20.423286,0,0,14
20.462596,0,0,57
20.502736,0,0,15
20.543802,0,0,174
20.586223,0,0,358
20.623710,0,0,29
20.642948,0,0,240
20.683730,0,0,74
20.715641,0,0,14
20.756493,0,0,16
20.798412,0,0,13
20.836823,0,0,69
20.875032,0,0,144
20.920067,0,0,108
20.968646,0,0,78
21.002823,0,0,63
21.043013,0,0,61
21.095834,0,0,150
21.137064,0,0,16
21.182862,0,0,18
21.223366,0,0,12
21.269649,0,0,135
21.302439,0,0,120
21.316033,0,0,61
21.386732,0,0,98
21.436894,0,0,117
21.476353,0,0,88
21.514726,0,0,14
21.556196,0,0,186
21.604525,0,0,18
21.637766,0,0,211
21.670034,0,0,151
21.715622,0,0,150
21.755557,0,0,179
21.798643,0,0,90
21.837888,0,0,16
21.875710,0,0,147
21.919975,0,0,619
21.962643,0,0,104
22.002734,0,0,13
22.043253,0,0,12
22.087225,0,0,98
22.137547,0,0,13
22.178530,0,0,91
22.215771,0,0,61
22.242912,0,0,19
22.287361,0,0,363
22.320496,0,0,59
22.375570,0,0,59
22.422964,0,0,208
22.456319,0,0,123
22.503633,0,0,20
22.543226,0,0,98
22.583925,0,0,61
22.616780,0,0,902
22.654774,0,0,14
22.704035,0,0,152
22.742855,0,0,118
22.787727,0,0,11
22.837857,0,0,12
22.868789,0,0,90
22.903466,0,0,164
22.937294,0,0,267
22.975442,0,0,103
23.023917,0,0,89
23.070179,0,0,17
23.106065,0,0,15
23.156075,0,0,16
23.196938,0,0,18
23.236535,0,0,97
23.276602,0,0,116
23.303134,0,0,88
23.319362,0,0,301
23.387462,0,0,114
23.424214,0,0,88
23.469879,0,0,84
23.516303,0,0,129
23.554791,0,0,1252
23.595482,0,0,16
23.642432,0,0,239
23.685662,0,0,129
23.719290,0,0,14
23.752213,0,0,152
23.786906,0,0,13
23.816006,0,0,442
23.854878,0,0,100
23.895848,0,0,12
23.937837,0,0,14
23.976139,0,0,214
24.020094,0,0,18
24.063490,0,0,55
24.096319,0,0,33
24.123444,0,0,427
24.162179,0,0,293
24.204032,0,0,85
24.242833,0,0,90
24.287267,0,0,140
24.323402,0,0,132
24.375369,0,0,919
24.414560,0,0,12
24.456053,0,0,9
24.494762,0,0,116
24.536831,0,0,371
24.563368,0,0,314
24.596528,0,0,196
24.638721,0,0,114
24.668562,0,0,197
24.705102,0,0,136
24.757376,0,0,227
24.804045,0,0,520
24.843221,0,0,11
24.887909,0,0,13
24.935557,0,0,95
24.969079,0,0,13
25.002844,0,0,155
25.043840,0,0,70
25.074553,0,0,12
25.123143,0,0,251
25.164219,0,0,402
25.202766,0,0,49
25.238065,0,0,128
25.283002,0,0,239
25.323083,0,0,12
25.365795,0,0,326
25.402584,0,0,14
25.443074,0,0,117
25.487577,0,0,62
25.523216,0,0,61
25.568842,0,0,90
25.603835,0,0,135
25.642645,0,0,17
25.687814,0,0,17
25.718714,0,0,14
25.755578,0,0,16
25.775610,0,0,16
25.823274,0,0,79
25.854336,0,0,165
25.895620,0,0,81
25.938883,0,0,84
25.974616,0,0,234
26.019799,0,0,17
26.056040,0,0,14
26.095664,0,0,219
26.134299,0,0,11
26.155338,0,0,166
26.202548,0,0,15
26.237529,0,0,121
26.275178,0,0,18
26.302647,0,0,963
26.334739,0,0,11
26.395674,0,0,93
26.436866,0,0,109
26.474501,0,0,9
26.516103,0,0,74
26.563167,0,0,18
26.598246,0,0,14
26.637635,0,0,96
26.675393,0,0,32
26.722016,0,0,18
26.769089,0,0,127
26.804393,0,0,226
26.855114,0,0,342
26.895393,0,0,20
26.936188,0,0,306
26.975040,0,0,60
27.023596,0,0,12
27.056784,0,0,134
27.087620,0,0,116
27.123187,0,0,95
27.176753,0,0,12
27.208094,0,0,348
27.237095,0,0,115
27.283809,0,0,15
27.322830,0,0,306
27.335124,0,0,273
27.420617,0,0,21
27.455880,0,0,121
27.503028,0,0,20
27.543802,0,0,92
27.587352,0,0,88
27.635851,0,0,90
27.674566,0,0,98
27.703319,0,0,82
27.756729,0,0,96
27.796345,0,0,98
27.838404,0,0,13
27.876223,0,0,147
27.920108,0,0,16
27.955005,0,0,12
27.999388,0,0,58
28.042368,0,0,116
28.095577,0,0,86
28.136416,0,0,14
28.174415,0,0,332
28.216031,0,0,224
28.254858,0,0,140
28.275188,0,0,259
28.322622,0,0,148
28.334885,0,0,135
28.414565,0,0,98
28.456711,0,0,61
28.496658,0,0,107
28.522760,0,0,453
28.575950,0,0,189
28.616973,0,0,15
28.654782,0,0,81
28.694559,0,0,19
28.736994,0,0,141
28.775154,0,0,109
28.823309,0,0,275
28.868773,0,0,97
28.903078,0,0,15
28.943206,0,0,11
28.986354,0,0,70
29.022441,0,0,211
29.070561,0,0,279
29.103520,0,0,430
29.137337,0,0,14
29.174610,0,0,11
29.219033,0,0,107
29.254800,0,0,244
29.303902,0,0,13
29.338702,0,0,135
29.387754,0,0,978
29.423465,0,0,352
29.474639,0,0,13
29.520557,0,0,17
29.562480,0,0,9
29.603610,0,0,134
29.642748,0,0,15
29.686562,0,0,235
29.724583,0,0,65
29.764680,0,0,426
29.803633,0,0,113
29.843633,0,0,459
29.894689,0,0,230
29.935304,0,0,103
29.974725,0,0,11
30.015805,0,0,88
30.062794,0,0,23
30.115136,0,0,88
30.156461,0,0,243
30.187039,0,0,187
30.240475,0,0,74
30.276054,0,0,91
30.319215,0,0,14
30.339137,0,0,412
30.403513,0,0,751
30.438135,0,0,121
30.483669,0,0,110
30.522433,0,0,952
30.562294,0,0,1113
30.596978,0,0,14
30.635116,0,0,103
30.675679,0,0,12
30.705097,0,0,15
30.735125,0,0,74
30.763099,0,0,123
30.802462,0,0,212
30.843504,0,0,163
30.887838,0,0,203
30.937131,0,0,375
30.974616,0,0,61
31.021067,0,0,62
31.054078,0,0,13
31.103021,0,0,81
31.142897,0,0,14
31.175120,0,0,241
31.215144,0,0,61
31.254510,0,0,18
31.304120,0,0,17
31.338757,0,0,13
31.387376,0,0,14
31.438568,0,0,69
31.475429,0,0,106
31.520730,0,0,331
31.555285,0,0,16
31.595794,0,0,89
31.645156,0,0,18
31.689349,0,0,205
31.737259,0,0,171
31.787655,0,0,19
31.822992,0,0,67
31.853964,0,0,128
31.875971,0,0,13
31.919749,0,0,11
31.954407,0,0,77
31.975583,0,0,88
32.004933,0,0,11
32.043582,0,0,13
32.075420,0,0,183
32.103559,0,0,371
32.137110,0,0,18
32.176286,0,0,62
32.215048,0,0,325
32.243193,0,0,63
32.286222,0,0,64
32.323833,0,0,14
32.353627,0,0,120
32.403713,0,0,94
32.443390,0,0,14
32.495710,0,0,62
32.523013,0,0,82
32.556592,0,0,13
32.598696,0,0,62
32.637525,0,0,13
32.676756,0,0,590
32.716178,0,0,132
32.742806,0,0,128
32.774877,0,0,173
32.803088,0,0,17
32.853926,0,0,158
32.887299,0,0,151
32.921963,0,0,420
32.969092,0,0,14
33.005230,0,0,102
33.053971,0,0,397
33.095548,0,0,15
33.137540,0,0,520
33.169399,0,0,12
33.202809,0,0,911
33.236899,0,0,236
33.262634,0,0,16
33.304223,0,0,65
33.342608,0,0,49
33.354049,0,0,85
33.415497,0,0,13
33.458350,0,0,100
33.503113,0,0,128
33.544120,0,0,94
33.583419,0,0,226
33.619270,0,0,218
33.654645,0,0,17
33.696487,0,0,139
33.738653,0,0,18
33.782541,0,0,13
33.819004,0,0,239
33.855850,0,0,86
33.887067,0,0,169
33.923219,0,0,88
33.969941,0,0,10
34.015677,0,0,228
34.062867,0,0,112
34.103496,0,0,128
34.142827,0,0,44
34.186332,0,0,297
34.222728,0,0,15
34.269895,0,0,13
34.303111,0,0,161
34.352985,0,0,106
34.354841,0,0,106
34.423444,0,0,112
34.476555,0,0,17
34.523038,0,0,17
34.563005,0,0,62
34.604081,0,0,63
34.637158,0,0,182
34.682599,0,0,124
34.723755,0,0,15
34.769733,0,0,15
34.815212,0,0,282
34.855704,0,0,13
34.904003,0,0,18
34.942580,0,0,38
34.987125,0,0,113
35.023302,0,0,99
35.052315,0,0,18
35.087190,0,0,16
35.137596,0,0,16
35.176168,0,0,426
35.214543,0,0,207
35.255035,0,0,14
35.295947,0,0,114
35.323239,0,0,99
35.362753,0,0,59
35.403199,0,0,85
35.455842,0,0,348
35.496281,0,0,92
35.537044,0,0,66
35.574840,0,0,17
35.603162,0,0,98
35.652449,0,0,133
35.682551,0,0,12
35.722230,0,0,104
35.763153,0,0,13
35.797772,0,0,13
35.837677,0,0,296
35.882759,0,0,117
35.923398,0,0,94
35.963879,0,0,151
36.002966,0,0,16
36.043236,0,0,58
36.087231,0,0,16
36.122114,0,0,15
36.168871,0,0,72
36.215612,0,0,16
36.254619,0,0,60
36.298809,0,0,11
36.337147,0,0,53
36.357268,0,0,476
36.422592,0,0,82
36.475514,0,0,137
36.516124,0,0,94
36.556576,0,0,17
36.595912,0,0,15
36.642991,0,0,91
36.688230,0,0,15
36.722962,0,0,272
36.770396,0,0,18
36.802860,0,0,19
36.843676,0,0,60
36.876512,0,0,110
36.916248,0,0,112
36.956467,0,0,99
37.002362,0,0,231
37.043293,0,0,789
37.086340,0,0,64
37.123041,0,0,82
37.163416,0,0,102
37.196997,0,0,18
37.222071,0,0,12
37.262534,0,0,11
37.303956,0,0,56
37.343638,0,0,189
37.370541,0,0,220
37.370541,0,0,106
37.437605,0,0,199
37.475974,0,0,71
37.523899,0,0,815
37.563238,0,0,17
37.603866,0,0,164
37.654617,0,0,60
37.695116,0,0,953
37.745812,0,0,14
37.776787,0,0,22
37.803805,0,0,97
37.854846,0,0,11
37.896249,0,0,146
37.937365,0,0,229
37.974274,0,0,14
38.015392,0,0,157
38.055577,0,0,54
38.095225,0,0,259
38.137874,0,0,193
38.174391,0,0,127
38.203434,0,0,87
38.237264,0,0,109
38.268306,0,0,10
38.303901,0,0,156
38.353915,0,0,328
38.371024,0,0,64
38.438097,0,0,399
38.476338,0,0,15
38.503592,0,0,99
38.543458,0,0,11
38.586150,0,0,131
38.623362,0,0,13
38.656116,0,0,69
38.687424,0,0,15
38.719231,0,0,14
38.755783,0,0,79
38.802837,0,0,16
38.837917,0,0,16
38.868883,0,0,128
38.915209,0,0,838
38.955520,0,0,58
38.994984,0,0,1275
39.043380,0,0,82
39.076867,0,0,12
39.103403,0,0,222
39.154931,0,0,14
39.187521,0,0,12
39.223866,0,0,62
39.270390,0,0,181
39.304229,0,0,57
39.337557,0,0,63
39.370264,0,0,534
39.419213,0,0,79
39.455774,0,0,9
39.502559,0,0,8
39.537052,0,0,12
39.587700,0,0,136
39.622731,0,0,440
39.663826,0,0,156
39.704123,0,0,58
39.742466,0,0,13
39.795916,0,0,1015
39.837814,0,0,14
39.876241,0,0,142
39.915691,0,0,115
39.962401,0,0,200
40.003286,0,0,59
40.037684,0,0,13
40.068514,0,0,119
40.114928,0,0,13
40.157030,0,0,131
40.197055,0,0,126
40.238942,0,0,65
40.287150,0,0,134
40.322958,0,0,12
40.355912,0,0,58
40.369489,0,0,11
40.436470,0,0,216
40.469593,0,0,128
40.495662,0,0,12
40.522851,0,0,94
40.569185,0,0,505
40.605613,0,0,95
40.643088,0,0,59
40.686701,0,0,22
40.723733,0,0,64
40.763201,0,0,131
40.804079,0,0,278
40.854169,0,0,584
40.895526,0,0,62
40.938012,0,0,60
40.975160,0,0,144
41.023704,0,0,18
41.070057,0,0,171
41.103620,0,0,70
41.135192,0,0,104
41.175214,0,0,265
41.214961,0,0,17
41.242387,0,0,85
41.294657,0,0,84
41.322971,0,0,12
41.375573,0,0,239
41.419429,0,0,12
41.455199,0,0,57
41.503906,0,0,17
41.543238,0,0,119
41.575785,0,0,59
41.603647,0,0,135
41.652910,0,0,85
41.698589,0,0,83
41.738231,0,0,54
41.783061,0,0,151
41.819864,0,0,103
41.842826,0,0,482
41.882607,0,0,141
41.917399,0,0,146
41.952903,0,0,63
41.987737,0,0,98
42.035812,0,0,159
42.076017,0,0,223
42.122568,0,0,643
42.162473,0,0,975
42.203538,0,0,11
42.244314,0,0,73
42.282761,0,0,184
42.304772,0,0,84
42.343271,0,0,56
42.374419,0,0,211
42.422686,0,0,547
42.469778,0,0,14
42.515845,0,0,16
42.555936,0,0,14
42.595534,0,0,269
42.635313,0,0,176
42.683125,0,0,65
42.718751,0,0,326
42.762961,0,0,17
42.802946,0,0,14
42.852442,0,0,96
42.886930,0,0,60
42.936621,0,0,124
42.974770,0,0,17
43.014659,0,0,111
43.055755,0,0,64
43.075413,0,0,99
43.103663,0,0,161
43.143510,0,0,101
43.187098,0,0,10
43.223317,0,0,11
43.263002,0,0,91
43.304390,0,0,76
43.344637,0,0,14
43.383454,0,0,111
43.423968,0,0,33
43.470269,0,0,944
43.502953,0,0,215
43.542980,0,0,14
43.589616,0,0,17
43.624468,0,0,85
43.670126,0,0,134
43.704366,0,0,12
43.758016,0,0,18
43.796323,0,0,56
43.838862,0,0,14
43.875472,0,0,14
43.903595,0,0,175
43.943050,0,0,120
43.976121,0,0,12
44.004147,0,0,114
44.055645,0,0,173
44.102643,0,0,370
44.142583,0,0,19
44.175018,0,0,84
44.222643,0,0,81
44.263535,0,0,6
44.303678,0,0,249
44.342634,0,0,167
44.386658,0,0,15
44.435183,0,0,340
44.475513,0,0,121
44.515977,0,0,131
44.555582,0,0,13
44.587616,0,0,103
44.619661,0,0,180
44.655378,0,0,19
44.703359,0,0,148
44.738588,0,0,111
44.785903,0,0,13
44.822203,0,0,15
44.855124,0,0,64
44.889295,0,0,140
44.923115,0,0,17
44.955791,0,0,16
44.996673,0,0,61
45.037273,0,0,15
45.076385,0,0,92
45.122716,0,0,11
45.162825,0,0,14
45.203397,0,0,368
45.243766,0,0,13
45.282342,0,0,9
45.324107,0,0,13
45.364129,0,0,63
45.388449,0,0,14
45.395686,0,0,65
45.463837,0,0,15
45.504345,0,0,13
45.543501,0,0,215
45.576227,0,0,312
45.623074,0,0,94
45.655831,0,0,18
45.688256,0,0,20
45.722604,0,0,299
45.770987,0,0,69
45.816708,0,0,346
45.856261,0,0,151
45.903151,0,0,120
45.943027,0,0,411
45.975587,0,0,11
46.015768,0,0,135
46.043197,0,0,93
46.086414,0,0,13
46.123609,0,0,22
46.176253,0,0,922
46.216596,0,0,19
46.252440,0,0,12
46.280419,0,0,525
46.323422,0,0,159
46.368988,0,0,141
46.395832,0,0,517
46.442904,0,0,155
46.487017,0,0,54
46.524036,0,0,80
46.557385,0,0,65
46.596546,0,0,58
46.623587,0,0,225
46.669072,0,0,15
46.715127,0,0,17
46.753225,0,0,113
46.787604,0,0,265
46.835344,0,0,15
46.875577,0,0,16
46.902849,0,0,97
46.952300,0,0,118
46.987248,0,0,12
47.038112,0,0,156
47.078677,0,0,70
47.122684,0,0,59
47.169437,0,0,62
47.204647,0,0,57
47.251933,0,0,88
47.295835,0,0,32
47.343387,0,0,51
47.382399,0,0,653
47.402991,0,0,12
47.456123,0,0,92
47.502966,0,0,163
47.538197,0,0,154
47.563005,0,0,60
47.602372,0,0,11
47.644697,0,0,375
47.687315,0,0,18
47.723342,0,0,274
47.754425,0,0,163
47.796923,0,0,331
47.838214,0,0,17
47.874897,0,0,123
47.922148,0,0,19
47.956266,0,0,13
48.004031,0,0,188
48.043045,0,0,19
48.082412,0,0,59
48.122667,0,0,112
48.163718,0,0,12
48.204276,0,0,96
48.243254,0,0,16
48.295998,0,0,210
48.323529,0,0,130
48.375049,0,0,63
48.403889,0,0,86
48.456389,0,0,13
48.502418,0,0,81
48.554205,0,0,136
48.587923,0,0,358
48.615861,0,0,17
48.643122,0,0,12
48.687075,0,0,132
48.725264,0,0,11
48.763335,0,0,153
48.803509,0,0,60
48.833758,0,0,70
48.868915,0,0,61
48.903785,0,0,140
48.954977,0,0,96
48.996111,0,0,11
49.035691,0,0,108
49.075509,0,0,14
49.116327,0,0,544
49.155648,0,0,72
49.196271,0,0,182
49.236546,0,0,12
49.264132,0,0,487
49.304201,0,0,75
49.342427,0,0,11
49.383695,0,0,394
49.415061,0,0,95
49.468445,0,0,181
49.502785,0,0,147
49.553819,0,0,17
49.587332,0,0,11
49.643224,0,0,183
49.687251,0,0,17
49.722420,0,0,9
49.755899,0,0,12
49.796603,0,0,12
49.836222,0,0,420
49.883478,0,0,95
49.922876,0,0,14
49.969077,0,0,13
50.015286,0,0,132
50.055141,0,0,307
50.104303,0,0,130
50.144180,0,0,155
