t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
77.787777,67384894,782.0999,0.0000,40.70
78.786931,67385891,782.1028,0.0000,40.70
79.795372,67386893,782.0996,0.0000,40.70
80.794034,67387890,782.0886,0.0000,41.00
81.787250,67388892,782.0961,0.0000,41.00
82.798062,67389891,782.0957,0.0000,41.00
83.788011,67390889,782.0749,0.0000,41.00
84.796295,67391890,782.0881,0.0000,41.00
85.796138,67392891,782.0967,0.0000,41.00
86.788040,67393890,782.0944,0.0000,41.30
87.793562,67394890,782.0955,0.0000,41.30
88.797722,67395891,782.1016,0.0000,41.30
89.795233,67396890,782.1016,0.0000,41.30
90.787000,67397891,782.0964,0.0000,41.00
91.788290,67398893,782.0933,0.0000,41.00
92.787994,67399892,782.0957,0.0000,40.70
93.787858,67400891,782.0959,0.0000,40.70
94.795915,67401890,782.1000,0.0000,41.00
95.797732,67402890,782.0930,0.0000,41.00
96.794084,67403892,782.0979,0.0000,41.30
97.793487,67404890,782.0881,0.0000,41.30
98.788011,67405891,782.1006,0.0000,41.30
99.796685,67406890,782.0999,0.0000,41.30
100.795444,67407891,782.0940,0.0000,40.70
101.786530,67408891,782.0950,0.0000,40.70
102.787683,67409892,782.0833,0.0000,41.00
103.794294,67410891,782.0891,0.0000,41.00
104.795677,67411893,782.0874,0.0000,40.70
105.796109,67412891,782.0928,0.0000,40.70
106.786904,67413892,782.0952,0.0000,40.70
107.797423,67414891,782.0928,0.0000,40.70
108.787633,67415890,782.0974,0.0000,41.00
109.795479,67416890,782.0935,0.0000,41.00
110.795768,67417893,782.0825,0.0000,40.70
111.795955,67418893,782.0979,0.0000,40.70
112.795027,67419890,782.0842,0.0000,40.70
113.796175,67420891,782.0908,0.0000,40.70
114.796698,67421891,782.0967,0.0000,42.30
115.794797,67422889,782.0959,0.0000,42.30
116.795414,67423891,782.0898,0.0000,41.70
117.796571,67424891,782.0869,0.0000,41.70
118.796335,67425892,782.1016,0.0000,41.30
119.796118,67426891,782.1052,0.0000,41.30
120.787623,67427892,782.0903,0.0000,41.00
121.794095,67428891,782.0854,0.0000,41.00
122.796326,67429892,782.0879,0.0000,41.00
123.788906,67430891,782.0859,0.0000,41.00
124.794795,67431890,782.0866,0.0000,41.00
125.796824,67432893,782.0866,0.0000,41.00
126.797454,67433891,782.0957,0.0000,40.70
127.788824,67434892,782.1025,0.0000,40.70
128.795572,67435893,782.0964,0.0000,41.00
129.788158,67436890,782.0820,0.0000,41.00
130.788503,67437891,782.0883,0.0000,41.00
131.794096,67438891,782.0864,0.0000,41.00
