t_s,t_sim_s,kind,servo_idx,value_deg
1.380229,,fb,0,-0.0556
1.418297,,fb,2,0.0556
1.420400,,fb,3,0.0556
1.422204,,fb,2,0.0556
1.423003,,fb,1,-0.0556
1.424201,,fb,1,-0.0556
1.472207,,fb,1,-0.0556
1.472931,,fb,2,0.0556
1.474210,,fb,0,-0.0556
1.476053,,fb,2,0.1111
1.476877,,fb,3,0.0556
1.478013,,fb,3,0.0556
1.478874,,fb,3,0.0556
1.526109,,fb,1,-0.0556
1.527171,,fb,3,0.0556
1.527994,,fb,0,-0.0556
1.529091,,fb,3,0.0556
1.529991,,fb,0,-0.0556
1.530939,,fb,3,0.0556
1.532198,,fb,0,-0.0556
1.533932,,fb,3,0.0556
1.534879,,fb,0,-0.1111
1.571864,,fb,0,-0.1111
1.572884,,fb,1,-0.0556
1.573922,,fb,2,0.0556
1.574877,,fb,3,0.0556
1.575790,,fb,1,-0.0556
1.576845,,fb,0,-0.0556
1.577860,,fb,1,-0.0556
1.578681,,fb,3,0.0556
1.620010,,fb,2,0.0556
1.626121,,fb,0,-0.0556
1.629287,,fb,2,0.0556
1.640208,,fb,1,-0.0556
1.672917,,fb,3,0.0556
1.689714,,fb,3,0.0556
1.692594,,fb,2,0.0556
1.704257,,fb,3,0.0556
1.719208,,fb,0,-0.0556
1.733902,,fb,1,-0.0556
1.756725,,fb,2,0.0556
1.761783,,fb,3,0.0556
1.771012,,fb,0,-0.0556
1.801784,,fb,1,-0.0556
1.832766,,fb,2,0.0556
1.858756,,fb,0,-0.0556
1.859696,,fb,3,0.0556
1.862685,,fb,0,-0.0556
1.865685,,fb,1,-0.0556
1.868685,,fb,2,0.0556
1.871726,,fb,3,0.0556
1.874677,,fb,0,-0.0556
1.877673,,fb,1,0.0000
1.880677,,fb,2,0.0556
1.883678,,fb,3,0.0556
1.886674,,fb,0,-0.0556
1.889671,,fb,1,-0.0556
1.892671,,fb,2,0.0556
1.931680,,fb,0,-0.0556
1.932690,,fb,0,-0.0556
1.933675,,fb,1,-0.0556
1.934716,,fb,3,0.0556
1.935684,,fb,1,-0.0556
1.936675,,fb,3,0.0556
