t_s,t_sim_s,kind,servo_idx,value_deg
2.031832,,fb,1,1.1111
2.032851,,fb,0,1.1667
2.034839,,fb,1,1.1111
2.036832,,fb,2,1.0000
2.040836,,fb,3,1.1111
2.043833,,fb,0,1.1111
2.045827,,fb,1,1.1111
2.049829,,fb,2,1.0556
2.051839,,fb,3,1.1667
2.055860,,fb,0,1.1111
2.057855,,fb,1,1.1111
2.061824,,fb,2,1.0556
2.110863,,fb,1,1.1111
2.111821,,fb,2,1.0556
2.113852,,fb,1,1.1111
2.114831,,fb,1,1.1111
2.115851,,fb,2,1.0556
2.116846,,fb,0,1.1111
2.117831,,fb,3,1.1111
2.163829,,fb,2,1.0000
2.164828,,fb,0,1.1111
2.165822,,fb,1,1.1111
2.166824,,fb,2,1.0556
2.167843,,fb,1,1.1111
2.168867,,fb,0,1.1111
2.169819,,fb,1,1.1111
2.170824,,fb,0,1.1111
2.181845,,fb,1,1.1111
2.182846,,fb,3,1.1667
2.218842,,fb,0,1.1111
2.220828,,fb,3,0.0556
2.222823,,fb,3,0.1111
2.223825,,fb,3,0.1111
2.224834,,fb,0,0.0556
2.225835,,fb,2,0.0000
2.226822,,fb,3,0.1111
2.227834,,fb,1,-0.0556
2.264843,,fb,3,-0.0556
2.266839,,fb,2,-0.1667
2.268830,,fb,2,-0.1667
2.269845,,fb,2,-0.1111
2.270835,,fb,3,-0.0556
2.282829,,fb,1,-0.0556
2.283831,,fb,2,-0.1667
2.284844,,fb,3,-0.0556
2.286822,,fb,1,-0.0556
2.288829,,fb,2,-0.1667
2.291827,,fb,3,-0.0556
2.295838,,fb,0,-0.0556
2.298857,,fb,1,-0.0556
2.300838,,fb,2,-0.1111
2.303841,,fb,3,-0.0556
2.307879,,fb,0,-0.0556
2.309835,,fb,1,-0.0556
2.312822,,fb,2,-0.1667
2.362851,,fb,1,-0.0556
2.363825,,fb,2,-0.1667
2.364870,,fb,1,-0.0556
2.365861,,fb,2,-0.1667
2.366839,,fb,0,-0.0556
2.367832,,fb,2,-0.1667
2.368839,,fb,0,0.0000
2.369828,,fb,3,-0.0556
2.414854,,fb,0,-0.0556
2.415843,,fb,2,-0.1111
2.416862,,fb,0,-0.0556
2.417824,,fb,1,-0.0556
2.418867,,fb,3,-0.0556
2.419830,,fb,1,-0.1111
2.420822,,fb,3,-0.0556
2.422839,,fb,2,-0.1667
2.423836,,fb,2,-0.1667
2.459851,,fb,0,-0.0556
2.460823,,fb,2,-0.1111
2.461832,,fb,3,-0.0556
2.462820,,fb,2,-0.1111
2.463822,,fb,0,-0.0556
2.464852,,fb,1,-0.0556
2.465847,,fb,3,-0.0556
2.466830,,fb,1,-0.0556
2.469828,,fb,2,-0.1111
2.509914,,fb,0,-0.0556
2.515088,,fb,0,-0.0556
2.523236,,fb,1,-0.0556
2.561852,,fb,3,-0.0556
2.562825,,fb,2,-0.1111
2.563821,,fb,3,-0.0556
2.564820,,fb,0,-0.0556
2.565872,,fb,1,-0.0556
2.567861,,fb,2,-0.1667
2.607737,,fb,0,-0.0556
2.613706,,fb,1,-0.0556
2.619401,,fb,2,-0.1111
2.630932,,fb,3,-0.0556
2.645990,,fb,0,0.0000
2.653922,,fb,1,-0.0556
2.665974,,fb,2,-0.1667
2.700983,,fb,0,-0.0556
2.718338,,fb,1,-0.0556
2.722857,,fb,2,-0.1667
2.771872,,fb,1,-0.1111
2.773866,,fb,0,-0.0556
2.775842,,fb,0,-0.0556
2.776830,,fb,0,-0.0556
2.790030,,fb,0,-0.0556
2.791010,,fb,2,-0.1111
2.792055,,fb,0,-0.0556
2.794912,,fb,1,-0.0556
2.796852,,fb,2,-0.1667
2.799835,,fb,3,-0.0556
2.803819,,fb,0,-0.0556
2.805842,,fb,1,-0.0556
2.808860,,fb,2,-0.1111
2.811831,,fb,3,-0.0556
2.815835,,fb,0,-0.0556
2.818835,,fb,1,-0.1111
2.821005,,fb,2,-0.1111
2.870857,,fb,1,-0.0556
2.871832,,fb,2,-0.1111
2.872832,,fb,1,-0.0556
2.873859,,fb,2,-0.1111
2.874844,,fb,0,-0.0556
2.875878,,fb,2,-0.1111
2.876852,,fb,0,-0.0556
2.877903,,fb,3,-0.0556
2.922843,,fb,0,-0.0556
2.923832,,fb,2,-0.1667
2.925860,,fb,1,-0.0556
2.927838,,fb,1,-0.0556
3.200828,,fb,3,-0.0556
3.201862,,fb,0,-0.0556
3.202827,,fb,1,-0.0556
3.240852,,fb,3,-0.0556
3.241828,,fb,2,-0.1667
3.242833,,fb,0,-0.0556
3.244826,,fb,2,-0.1667
3.245831,,fb,2,-0.1111
3.246822,,fb,3,-0.1111
3.258835,,fb,1,-0.0556
3.259826,,fb,2,-0.1111
3.260827,,fb,3,-0.0556
3.262827,,fb,1,-0.0556
3.265818,,fb,2,-0.1111
3.268819,,fb,3,-0.0556
3.271821,,fb,0,-0.0556
3.274865,,fb,1,-0.0556
3.277839,,fb,2,-0.1667
3.279846,,fb,3,-0.0556
3.283854,,fb,0,-0.0556
3.286830,,fb,1,-0.0556
3.288858,,fb,2,-0.1111
3.302837,,fb,3,-0.0556
3.303820,,fb,0,-0.0556
3.304818,,fb,1,-0.0556
3.305842,,fb,3,-0.0556
3.307835,,fb,0,-0.0556
3.309828,,fb,1,-0.1111
3.313830,,fb,2,-0.1111
3.315832,,fb,3,-0.0556
3.319855,,fb,0,-0.0556
3.322850,,fb,1,-0.0556
3.325838,,fb,2,-0.1111
3.327841,,fb,3,-0.0556
3.331826,,fb,0,-0.0556
3.334824,,fb,1,-0.0556
3.337834,,fb,2,-0.1111
3.375866,,fb,0,0.0000
3.376837,,fb,2,-0.1111
3.377843,,fb,3,-0.0556
3.378823,,fb,1,-0.0556
3.379829,,fb,3,-0.0556
3.380835,,fb,3,-0.0556
3.381819,,fb,0,-0.0556
3.429862,,fb,3,-0.0556
3.430881,,fb,2,-0.1667
3.431852,,fb,0,-0.0556
3.432834,,fb,1,-0.0556
3.433836,,fb,1,-0.0556
3.434831,,fb,2,-0.1667
3.435827,,fb,0,-0.0556
3.446860,,fb,1,-0.0556
3.448840,,fb,0,-0.0556
3.449832,,fb,3,-0.0556
3.451819,,fb,0,-0.0556
3.454817,,fb,1,-0.0556
3.457827,,fb,2,-0.1667
3.460827,,fb,3,-0.0556
3.463842,,fb,0,-0.0556
3.466834,,fb,1,-0.0556
3.469831,,fb,2,-0.1111
3.472840,,fb,3,-0.0556
3.475839,,fb,0,-0.0556
3.478831,,fb,1,-0.0556
3.481821,,fb,2,-0.1111
3.519952,,fb,0,-0.0556
3.520892,,fb,2,-0.1667
3.521841,,fb,3,-0.0556
3.522859,,fb,1,-0.0556
3.523851,,fb,0,-0.0556
3.524883,,fb,1,-0.0556
3.525861,,fb,2,-0.1111
3.563899,,fb,0,-0.0556
3.564882,,fb,2,-0.1111
3.565912,,fb,3,-0.0556
3.566872,,fb,1,-0.0556
3.567938,,fb,3,-0.0556
3.568864,,fb,3,-0.0556
3.569853,,fb,0,-0.0556
3.570851,,fb,1,-0.1111
3.608924,,fb,3,-0.0556
3.609854,,fb,2,-0.1111
3.610858,,fb,0,-0.0556
3.611835,,fb,2,-0.1111
3.612891,,fb,3,-0.0556
3.613855,,fb,1,-0.0556
3.614836,,fb,2,-0.1667
3.615890,,fb,0,0.0000
3.653877,,fb,2,-0.1667
3.654846,,fb,0,-0.0556
3.655845,,fb,1,-0.0556
3.656811,,fb,0,-0.0556
3.657840,,fb,1,-0.0556
3.658868,,fb,0,-0.0556
3.659853,,fb,1,-0.0556
3.660837,,fb,3,-0.0556
3.698849,,fb,1,-0.1111
3.699816,,fb,3,-0.0556
3.700839,,fb,0,-0.0556
3.701824,,fb,2,-0.1667
3.702815,,fb,0,-0.0556
3.703821,,fb,2,-0.1667
3.704814,,fb,0,-0.0556
3.705813,,fb,2,-0.1111
3.743830,,fb,0,-0.0556
3.744817,,fb,2,-0.1111
3.745821,,fb,3,-0.0556
3.746826,,fb,1,-0.0556
3.747812,,fb,3,-0.0556
3.748839,,fb,2,-0.1111
3.749825,,fb,3,-0.0556
3.750812,,fb,1,-0.0556
3.788849,,fb,3,-0.0556
3.789815,,fb,0,-0.0556
3.790825,,fb,3,-0.0556
3.791830,,fb,0,-0.0556
3.792826,,fb,2,-0.1111
3.793821,,fb,2,-0.1667
3.794813,,fb,3,-0.0556
3.795820,,fb,0,0.0000
3.834824,,fb,2,-0.1111
3.835846,,fb,2,-0.1111
3.836823,,fb,1,-0.0556
3.837820,,fb,2,-0.1111
3.838838,,fb,0,-0.0556
3.839811,,fb,1,-0.0556
3.840817,,fb,3,-0.0556
3.878863,,fb,1,-0.0556
3.879845,,fb,3,-0.0556
3.880852,,fb,0,-0.0556
3.881850,,fb,2,-0.1111
3.882831,,fb,0,-0.0556
3.883852,,fb,2,-0.1111
3.884821,,fb,0,-0.0556
3.885819,,fb,2,-0.1667
3.923878,,fb,0,-0.0556
3.924853,,fb,2,-0.1111
3.926026,,fb,3,-0.0556
3.927097,,fb,1,-0.0556
3.927957,,fb,3,-0.0556
3.928829,,fb,2,-0.1667
3.929834,,fb,3,-0.0556
3.930818,,fb,1,-0.0556
3.968839,,fb,3,-0.0556
3.970814,,fb,2,-0.1111
3.971813,,fb,0,-0.0556
3.972816,,fb,2,-0.1667
3.973819,,fb,1,-0.0556
3.974811,,fb,2,-0.1111
3.975815,,fb,0,-0.0556
4.013847,,fb,2,-0.1667
4.014818,,fb,0,-0.0556
4.015816,,fb,1,-0.1111
4.016813,,fb,3,-0.0556
4.017812,,fb,1,-0.0556
4.018814,,fb,0,-0.0556
4.019819,,fb,1,-0.0556
4.020812,,fb,3,-0.0556
4.058860,,fb,1,-0.0556
4.059817,,fb,3,-0.0556
4.060845,,fb,0,-0.0556
4.061827,,fb,2,-0.1667
4.062821,,fb,0,-0.0556
4.063838,,fb,3,-0.0556
4.064823,,fb,0,-0.0556
4.065818,,fb,2,-0.1111
4.103828,,fb,0,-0.0556
4.104825,,fb,1,-0.0556
4.105820,,fb,3,-0.0556
4.106820,,fb,1,-0.1111
4.107809,,fb,0,-0.0556
4.108836,,fb,1,-0.0556
4.109822,,fb,3,-0.0556
4.110810,,fb,1,-0.1111
4.148818,,fb,3,-0.0556
4.149814,,fb,1,-0.0556
4.150834,,fb,2,-0.1111
4.151825,,fb,0,-0.0556
4.152824,,fb,2,-0.1667
4.153817,,fb,1,-0.0556
4.154824,,fb,2,-0.1111
4.155811,,fb,0,-0.0556
4.193822,,fb,2,-0.1111
4.194815,,fb,0,-0.0556
4.195815,,fb,1,-0.0556
4.196821,,fb,3,-0.0556
4.197821,,fb,2,-0.1667
4.198827,,fb,0,-0.0556
4.199822,,fb,1,-0.1111
4.200823,,fb,3,-0.0556
4.238829,,fb,1,-0.0556
4.239816,,fb,2,-0.1667
4.241820,,fb,1,-0.0556
4.242826,,fb,1,-0.1111
4.243824,,fb,0,-0.0556
4.244820,,fb,1,-0.1111
4.245820,,fb,2,-0.1667
4.283853,,fb,0,-0.0556
4.284821,,fb,2,-0.1111
4.285825,,fb,3,-0.0556
4.286843,,fb,1,-0.0556
4.287823,,fb,0,-0.0556
4.288831,,fb,1,-0.0556
4.289852,,fb,3,-0.0556
4.291052,,fb,1,-0.0556
4.328876,,fb,3,-0.0556
4.329828,,fb,1,-0.0556
4.330820,,fb,2,-0.1111
4.331850,,fb,0,-0.0556
4.332835,,fb,3,-0.0556
4.333818,,fb,0,0.0000
4.334810,,fb,2,-0.1111
4.335836,,fb,0,-0.0556
4.373869,,fb,2,-0.1111
4.374835,,fb,0,-0.0556
4.375852,,fb,1,-0.0556
4.376835,,fb,3,-0.0556
4.377830,,fb,3,-0.0556
4.378837,,fb,0,-0.0556
4.379843,,fb,1,-0.0556
4.380871,,fb,3,-0.1111
4.419871,,fb,1,-0.0556
4.422823,,fb,1,-0.0556
4.423837,,fb,2,-0.1667
4.424840,,fb,0,-0.0556
4.425835,,fb,2,-0.1111
4.464834,,fb,0,-0.0556
4.466831,,fb,0,-0.0556
4.468820,,fb,0,-0.0556
4.469809,,fb,0,-0.0556
4.470824,,fb,1,-0.1111
4.508877,,fb,3,-0.1111
4.509834,,fb,1,-0.0556
4.510826,,fb,2,-0.1111
4.511821,,fb,0,-0.0556
4.513867,,fb,0,0.0000
4.514828,,fb,2,-0.1111
4.515824,,fb,0,-0.0556
4.554866,,fb,2,-0.1667
4.556825,,fb,2,-0.1667
4.557827,,fb,2,-0.1667
4.558849,,fb,1,-0.1111
4.559827,,fb,2,-0.1667
4.560883,,fb,3,-0.0556
4.598964,,fb,1,-0.1111
4.599934,,fb,2,-0.1111
4.601918,,fb,1,-0.1111
4.603927,,fb,1,-0.0556
4.604828,,fb,1,-0.0556
4.605814,,fb,2,-0.1111
4.643860,,fb,0,-0.0556
4.644828,,fb,2,-0.1667
4.645836,,fb,3,-0.0556
4.646827,,fb,1,-0.1111
4.647836,,fb,3,-0.0556
4.648838,,fb,2,-0.1667
4.649822,,fb,3,-0.0556
4.650819,,fb,1,-0.0556
4.688952,,fb,3,-0.0556
4.689844,,fb,0,-0.0556
4.691849,,fb,3,-0.0556
4.692832,,fb,3,-0.0556
4.693826,,fb,2,-0.1667
4.694821,,fb,3,-0.0556
4.695844,,fb,0,-0.0556
4.733867,,fb,2,-0.1111
4.734826,,fb,1,-0.0556
4.735824,,fb,2,-0.1667
4.736830,,fb,0,-0.0556
4.737822,,fb,2,-0.1667
4.738846,,fb,3,-0.0556
4.739840,,fb,1,-0.0556
4.741903,,fb,2,-0.1111
4.780868,,fb,0,0.0000
4.782839,,fb,0,-0.0556
4.784824,,fb,0,0.0000
4.785819,,fb,0,-0.0556
4.786820,,fb,1,-0.0556
4.824846,,fb,3,-0.0556
4.825840,,fb,0,-0.0556
4.827839,,fb,3,-0.0556
4.828826,,fb,3,-0.0556
4.829852,,fb,2,-0.1667
4.830816,,fb,3,-0.0556
4.843845,,fb,1,-0.0556
4.844853,,fb,0,-0.0556
4.846848,,fb,1,-0.0556
4.849819,,fb,2,-0.1667
4.852823,,fb,3,-0.0556
4.855824,,fb,0,-0.0556
4.858836,,fb,1,-0.0556
4.861828,,fb,2,-0.1667
4.864824,,fb,3,-0.0556
4.867822,,fb,0,-0.0556
4.870813,,fb,1,-0.0556
4.873828,,fb,2,-0.1111
4.886841,,fb,3,-0.0556
4.887816,,fb,0,-0.0556
4.888824,,fb,1,-0.0556
4.889851,,fb,3,-0.0556
4.891868,,fb,0,-0.0556
4.894832,,fb,1,-0.0556
4.897833,,fb,2,-0.1667
4.900831,,fb,3,-0.0556
4.903822,,fb,0,-0.0556
4.906811,,fb,1,-0.0556
4.909859,,fb,2,-0.1111
4.912826,,fb,3,-0.0556
4.915834,,fb,0,-0.0556
4.918840,,fb,1,-0.0556
4.921857,,fb,2,-0.1111
4.959862,,fb,0,-0.0556
4.960830,,fb,1,-0.0556
4.962832,,fb,0,-0.0556
4.964824,,fb,0,0.0000
4.965846,,fb,0,-0.0556
4.966855,,fb,1,-0.0556
5.005866,,fb,0,-0.0556
5.007820,,fb,0,-0.0556
5.008820,,fb,3,-0.0556
5.009848,,fb,0,-0.0556
5.010820,,fb,2,-0.1111
5.022859,,fb,1,-0.0556
5.023815,,fb,2,-0.1111
5.024867,,fb,3,-0.0556
5.026825,,fb,1,-0.0556
5.029823,,fb,2,-0.1667
5.032825,,fb,3,-0.0556
5.035817,,fb,0,-0.0556
5.038815,,fb,1,-0.0556
5.040821,,fb,2,-0.1111
5.044825,,fb,3,-0.0556
5.047829,,fb,0,-0.0556
5.050812,,fb,1,-0.1111
5.053839,,fb,2,-0.1111
5.066858,,fb,3,-0.0556
5.067822,,fb,0,-0.0556
5.068850,,fb,3,-0.0556
5.071815,,fb,0,-0.0556
5.074838,,fb,1,-0.0556
5.077845,,fb,2,-0.1667
5.080825,,fb,3,-0.0556
5.083812,,fb,0,-0.0556
5.086833,,fb,1,-0.0556
5.089823,,fb,2,-0.1111
5.092844,,fb,3,-0.0556
5.095826,,fb,0,-0.0556
5.098821,,fb,1,-0.0556
5.111846,,fb,2,-0.1111
5.147837,,fb,3,-0.0556
5.148870,,fb,3,-0.0556
5.149852,,fb,1,-0.0556
5.150841,,fb,2,-0.1111
5.151819,,fb,0,-0.0556
5.152817,,fb,1,-0.1111
5.153827,,fb,1,-0.0556
5.154821,,fb,2,-0.1111
5.190847,,fb,1,-0.0556
5.191823,,fb,3,-0.0556
5.192839,,fb,0,0.0000
5.193815,,fb,2,-0.1667
5.195816,,fb,1,-0.0556
5.196818,,fb,1,-0.0556
5.197818,,fb,2,-0.1111
5.210830,,fb,3,-0.0556
5.211813,,fb,0,-0.0556
5.212819,,fb,2,-0.1111
5.213808,,fb,3,-0.0556
5.215867,,fb,0,-0.0556
5.218814,,fb,1,-0.1111
5.221819,,fb,2,-0.1111
5.224828,,fb,3,-0.0556
5.227828,,fb,0,-0.0556
5.230814,,fb,1,-0.0556
5.233814,,fb,2,-0.1111
5.236817,,fb,3,-0.0556
5.239814,,fb,0,-0.0556
5.242820,,fb,1,-0.1111
5.245817,,fb,2,-0.1667
5.284826,,fb,0,-0.0556
5.287265,,fb,0,0.0000
5.288843,,fb,0,-0.0556
5.289803,,fb,0,-0.0556
5.337847,,fb,3,-0.0556
5.338824,,fb,1,-0.0556
5.339824,,fb,3,-0.0556
5.340810,,fb,2,-0.1667
5.341863,,fb,3,-0.0556
5.342813,,fb,2,-0.1111
5.343841,,fb,3,-0.0556
5.344818,,fb,1,-0.0556
5.391828,,fb,1,-0.0556
5.392817,,fb,0,-0.0556
5.393827,,fb,1,-0.0556
5.395832,,fb,0,-0.0556
5.397817,,fb,0,-0.0556
5.398828,,fb,3,-0.0556
5.408871,,fb,1,-0.0556
5.410831,,fb,2,-0.1667
5.411820,,fb,0,-0.0556
5.413819,,fb,2,-0.1111
5.416817,,fb,3,-0.0556
5.419823,,fb,0,-0.0556
5.422815,,fb,1,-0.1111
5.425825,,fb,2,-0.1667
5.428836,,fb,3,-0.0556
5.431812,,fb,0,-0.0556
5.434821,,fb,1,-0.0556
5.437842,,fb,2,-0.1111
5.440827,,fb,3,-0.0556
5.454823,,fb,1,-0.0556
5.455818,,fb,2,-0.1667
5.456829,,fb,3,-0.0556
5.458835,,fb,1,-0.0556
5.461813,,fb,2,-0.1667
5.464820,,fb,3,-0.0556
5.467823,,fb,0,-0.0556
5.470821,,fb,1,-0.1111
5.473821,,fb,2,-0.1667
5.476824,,fb,3,-0.0556
5.479843,,fb,0,-0.0556
5.482819,,fb,1,-0.0556
5.485829,,fb,2,-0.1111
5.534856,,fb,1,-0.0556
5.535830,,fb,2,-0.1111
5.536824,,fb,1,-0.0556
5.537826,,fb,2,-0.1111
5.538817,,fb,0,-0.0556
5.539814,,fb,1,-0.1111
5.540837,,fb,0,-0.0556
5.541814,,fb,1,-0.1111
5.542849,,fb,0,-0.0556
5.581839,,fb,0,-0.0556
5.582833,,fb,3,-0.0556
5.583821,,fb,0,-0.0556
5.584821,,fb,2,-0.1667
5.585817,,fb,0,-0.0556
5.586815,,fb,2,-0.1667
5.598822,,fb,1,-0.0556
5.599813,,fb,2,-0.1111
5.600821,,fb,3,-0.0556
5.602805,,fb,1,-0.0556
5.604808,,fb,2,-0.1111
5.608828,,fb,3,-0.0556
5.611819,,fb,0,-0.0556
5.614808,,fb,1,-0.0556
5.616811,,fb,2,-0.1667
5.620812,,fb,3,-0.0556
5.623805,,fb,0,-0.0556
5.626810,,fb,1,-0.1111
5.628815,,fb,2,-0.1667
5.678860,,fb,1,-0.0556
5.679820,,fb,2,-0.1111
5.680874,,fb,0,-0.0556
5.681819,,fb,2,-0.1111
5.683805,,fb,2,-0.1111
5.684842,,fb,2,-0.1111
5.685824,,fb,3,-0.0556
5.686865,,fb,0,-0.0556
5.687821,,fb,1,-0.0556
5.724837,,fb,3,-0.0556
5.726834,,fb,2,-0.1111
5.728861,,fb,2,-0.1667
5.729818,,fb,0,-0.0556
5.730806,,fb,1,-0.0556
5.742828,,fb,1,-0.0556
5.743812,,fb,2,-0.1667
5.744820,,fb,3,-0.1111
5.746821,,fb,1,-0.0556
5.748815,,fb,2,-0.1111
5.751811,,fb,3,-0.0556
5.755846,,fb,0,0.0000
5.758819,,fb,1,-0.0556
5.760819,,fb,2,-0.1111
5.764818,,fb,3,-0.0556
5.767820,,fb,0,0.0000
5.770812,,fb,1,-0.1111
5.772817,,fb,2,-0.1111
5.822854,,fb,1,-0.0556
5.823822,,fb,3,-0.0556
5.824858,,fb,0,-0.0556
5.825813,,fb,2,-0.1667
5.826809,,fb,1,-0.0556
5.827807,,fb,2,-0.1111
5.828821,,fb,0,-0.0556
5.829809,,fb,3,-0.0556
5.876832,,fb,2,-0.1667
5.877809,,fb,1,-0.0556
5.878850,,fb,2,-0.1111
5.879819,,fb,1,-0.0556
5.880809,,fb,2,-0.1667
5.881805,,fb,1,-0.0556
5.882826,,fb,3,-0.0556
5.883833,,fb,1,-0.0556
5.919831,,fb,0,-0.0556
5.920827,,fb,3,-0.0556
5.921905,,fb,0,0.0000
5.922809,,fb,2,-0.1667
5.923821,,fb,3,-0.0556
5.924817,,fb,2,-0.1111
5.925805,,fb,3,-0.0556
5.926843,,fb,1,-0.0556
5.928823,,fb,2,-0.1667
5.967822,,fb,0,0.0000
5.969818,,fb,3,-0.0556
5.970867,,fb,1,-0.1111
5.971801,,fb,0,-0.0556
5.972829,,fb,2,-0.1111
5.973815,,fb,3,-0.0556
5.974815,,fb,1,-0.0556
6.012826,,fb,3,-0.0556
6.014810,,fb,2,-0.1667
6.016815,,fb,2,-0.1667
6.017813,,fb,0,-0.0556
6.018810,,fb,2,-0.1667
6.032412,,fb,1,-0.0556
6.032812,,fb,0,-0.0556
6.034817,,fb,1,-0.0556
6.036809,,fb,2,-0.1111
6.039810,,fb,3,-0.0556
6.043820,,fb,0,-0.0556
6.046813,,fb,1,-0.0556
6.048805,,fb,2,-0.1111
6.051819,,fb,3,-0.1111
6.055829,,fb,0,-0.0556
6.058824,,fb,1,-0.0556
6.060807,,fb,2,-0.1111
6.110847,,fb,1,-0.0556
6.111820,,fb,3,-0.1111
6.112829,,fb,0,-0.0556
6.113822,,fb,2,-0.1667
6.114813,,fb,0,-0.0556
6.115811,,fb,3,-0.0556
6.116819,,fb,0,-0.0556
6.117825,,fb,2,-0.1667
6.163835,,fb,2,-0.1111
6.164820,,fb,0,0.0000
6.165811,,fb,1,-0.0556
6.166816,,fb,3,-0.0556
6.167905,,fb,2,-0.1667
6.168823,,fb,3,-0.0556
6.169852,,fb,3,-0.0556
6.170837,,fb,0,0.0000
6.171803,,fb,1,-0.0556
6.208847,,fb,0,0.0000
6.209825,,fb,0,-0.0556
6.210810,,fb,1,-0.1111
6.211822,,fb,3,-0.0556
6.212822,,fb,1,-0.0556
6.213801,,fb,2,-0.1111
6.214813,,fb,1,-0.0556
6.216814,,fb,2,-0.1667
6.256827,,fb,0,-0.0556
6.258847,,fb,0,-0.0556
6.260817,,fb,0,0.0000
6.261804,,fb,0,-0.0556
6.262811,,fb,1,-0.0556
6.300846,,fb,3,-0.0556
6.301822,,fb,2,-0.1667
6.302832,,fb,3,-0.0556
6.303814,,fb,1,-0.0556
6.304834,,fb,2,-0.1667
6.305844,,fb,0,0.0000
6.306822,,fb,2,-0.1111
6.319833,,fb,1,-0.0556
6.320831,,fb,0,-0.0556
6.322814,,fb,1,-0.1111
