t_s,t_sim_s,kind,servo_idx,value_deg
1.360131,,fb,0,0.1111
1.397935,,fb,2,-0.0556
1.398978,,fb,1,0.1111
1.399945,,fb,2,-0.1111
1.401937,,fb,1,0.1111
1.403061,,fb,0,0.1111
1.404004,,fb,1,0.0556
1.404984,,fb,3,-0.1667
1.442899,,fb,1,0.0556
1.444012,,fb,0,0.1111
1.444979,,fb,1,0.1111
1.446866,,fb,0,0.1111
1.447833,,fb,2,-0.1111
1.448880,,fb,0,0.1111
1.450824,,fb,2,-0.0556
1.488978,,fb,0,0.1111
1.490146,,fb,1,0.0556
1.490883,,fb,3,-0.1667
1.491901,,fb,0,0.1111
1.492919,,fb,2,-0.0556
1.493885,,fb,0,0.0556
1.494972,,fb,2,-0.1111
1.495873,,fb,0,0.1111
1.531907,,fb,2,-0.1111
1.532877,,fb,0,0.0556
1.533874,,fb,2,-0.1111
1.534887,,fb,3,-0.1667
1.536877,,fb,0,0.0556
1.537936,,fb,1,0.0556
1.538887,,fb,0,0.1111
1.539741,,fb,3,-0.1667
1.577926,,fb,1,0.0556
1.578927,,fb,3,-0.1667
1.579954,,fb,0,0.0556
1.580987,,fb,2,-0.1111
1.581961,,fb,0,0.0556
1.582934,,fb,2,-0.1111
1.583937,,fb,3,-0.1667
1.584760,,fb,0,0.1111
1.585743,,fb,2,-0.0556
1.623981,,fb,0,1.2222
1.625120,,fb,2,0.8889
1.625948,,fb,3,1.1111
1.626920,,fb,1,1.0000
1.627983,,fb,3,1.2222
1.628980,,fb,2,1.1667
1.629937,,fb,3,1.1667
1.642064,,fb,2,1.2778
1.642931,,fb,0,1.1667
1.643946,,fb,1,1.2222
1.645971,,fb,2,1.1667
1.649059,,fb,3,1.2222
1.651917,,fb,0,1.1111
1.654989,,fb,1,1.1111
1.658091,,fb,2,1.0000
1.660936,,fb,3,1.1111
1.664096,,fb,0,1.1111
1.667114,,fb,1,1.1111
1.669115,,fb,2,1.0000
1.671907,,fb,3,1.0556
1.720892,,fb,0,1.1111
1.721931,,fb,2,1.0000
1.722875,,fb,3,1.0556
1.723975,,fb,2,1.0556
1.724925,,fb,1,1.1111
1.725875,,fb,2,1.0556
1.726883,,fb,0,1.1111
1.727749,,fb,1,1.1111
1.728738,,fb,3,1.0556
1.764965,,fb,3,1.1111
1.765999,,fb,2,1.0556
1.766942,,fb,3,1.0556
1.768131,,fb,1,1.1111
1.768990,,fb,2,1.0556
1.770004,,fb,0,1.1111
1.771050,,fb,3,1.0556
1.772114,,fb,0,1.1111
1.785143,,fb,1,1.1111
1.786023,,fb,2,1.0000
1.786948,,fb,0,1.1111
1.787950,,fb,1,1.1111
1.791105,,fb,2,1.0000
1.794089,,fb,3,1.0556
1.797106,,fb,0,1.1111
1.800065,,fb,1,1.1111
1.803137,,fb,2,1.0000
1.805950,,fb,3,1.0556
1.809963,,fb,0,1.1111
1.812853,,fb,1,1.1111
1.814895,,fb,2,1.0000
1.817939,,fb,3,1.1111
1.858036,,fb,1,1.1111
1.859912,,fb,1,1.1111
1.860808,,fb,1,1.1111
1.861790,,fb,3,1.0556
1.862806,,fb,0,1.1111
1.863950,,fb,2,1.0556
1.902849,,fb,0,1.1667
1.903848,,fb,0,1.1111
1.904907,,fb,1,1.1111
1.905879,,fb,2,1.0000
1.906998,,fb,3,1.0556
1.907882,,fb,1,1.1111
1.908928,,fb,2,1.0556
1.909902,,fb,1,1.1111
1.946934,,fb,3,1.0556
1.947946,,fb,2,1.0556
1.949086,,fb,3,1.0556
1.950133,,fb,1,1.1111
1.950947,,fb,2,1.0000
1.951925,,fb,0,1.1111
1.953119,,fb,3,1.0556
1.954006,,fb,0,1.1111
1.992081,,fb,2,1.0556
1.993161,,fb,1,1.1111
1.993972,,fb,2,1.0556
1.995088,,fb,1,1.1111
1.995955,,fb,2,1.0000
1.996922,,fb,1,1.1111
1.997941,,fb,2,1.0000
1.998947,,fb,3,1.0556
2.036971,,fb,1,1.1111
2.039121,,fb,0,1.1111
2.040099,,fb,2,1.0556
2.040976,,fb,0,1.1111
2.041964,,fb,2,1.0000
2.042963,,fb,0,1.1111
2.045106,,fb,2,1.0000
2.083005,,fb,0,1.1111
2.083998,,fb,1,1.1111
2.084918,,fb,3,1.0556
2.085937,,fb,1,1.1111
2.086942,,fb,3,1.0556
2.087934,,fb,2,1.0556
2.088908,,fb,3,1.1111
2.135119,,fb,3,1.0556
2.136083,,fb,2,1.0000
2.137113,,fb,0,1.1111
2.137925,,fb,2,1.0000
2.139096,,fb,0,1.1667
2.140089,,fb,1,1.1111
2.149905,,fb,3,1.0556
2.185316,,fb,0,1.1111
2.187924,,fb,2,1.0000
2.188826,,fb,2,1.0556
2.190013,,fb,1,1.1111
2.190931,,fb,2,1.0000
2.191926,,fb,1,1.1111
2.192912,,fb,2,1.0000
2.238951,,fb,3,1.0556
2.240220,,fb,1,-0.1111
2.240947,,fb,2,1.0556
2.241944,,fb,0,-0.2778
2.242879,,fb,2,1.0000
2.243826,,fb,3,1.0556
2.244911,,fb,2,1.0556
2.245826,,fb,3,1.1111
2.291936,,fb,3,1.0556
2.293958,,fb,2,1.0000
2.294889,,fb,1,-0.0556
2.295832,,fb,2,1.0000
2.296844,,fb,1,-0.0556
2.297842,,fb,3,-0.2778
2.298835,,fb,0,-0.0556
2.299869,,fb,3,-0.2222
2.300830,,fb,0,-0.0556
2.336887,,fb,0,-0.1111
2.337874,,fb,1,-0.0556
2.338904,,fb,0,-0.0556
2.340228,,fb,1,-0.1111
2.340934,,fb,0,-0.0556
2.341878,,fb,2,1.0000
2.342876,,fb,3,-0.1667
2.343871,,fb,1,-0.1111
2.392970,,fb,0,-0.0556
2.393939,,fb,2,1.0000
2.394909,,fb,3,-0.1667
2.395845,,fb,1,-0.0556
2.396910,,fb,2,1.0556
2.397928,,fb,1,-0.1111
2.398891,,fb,2,1.0000
2.399831,,fb,1,-0.0556
2.400744,,fb,3,-0.1667
2.412757,,fb,1,-0.1111
2.413738,,fb,3,-0.1667
2.415749,,fb,1,-0.0556
2.418736,,fb,2,1.0000
2.421731,,fb,3,-0.1667
2.424737,,fb,0,-0.0556
2.426728,,fb,1,-0.0556
2.430727,,fb,2,1.0000
2.433734,,fb,3,-0.1667
2.436748,,fb,0,-0.0556
2.439757,,fb,1,-0.0556
2.442737,,fb,2,1.0000
2.445728,,fb,3,-0.1111
2.483763,,fb,1,-0.0556
2.485733,,fb,0,-0.0556
2.486734,,fb,2,1.0000
2.487736,,fb,0,-0.0556
2.488760,,fb,2,1.0000
2.489745,,fb,0,-0.1111
2.506046,,fb,3,-0.1111
