t_s,cmd_deg,fb_deg
0.6199999999999868,0.0,-0.0556
0.6299999999999866,0.0,-0.0029505464624539515
0.6399999999999864,0.0,-0.01270441906565008
0.6499999999999861,0.0,-0.02245829166884621
0.6599999999999859,0.0,-0.03221216427204234
0.6699999999999857,0.0,-0.04196603687523847
0.6799999999999855,0.0,-0.0517199094784346
0.6899999999999853,0.0,-0.0556
0.6999999999999851,0.0,-0.0556
0.7099999999999849,0.0,-0.0556
0.7199999999999847,0.0,-0.0556
0.7299999999999844,0.0,-0.05556033671006563
0.7399999999999842,0.0,-0.0035457130693727986
0.749999999999984,0.0,-0.015380536398448632
0.7599999999999838,0.0,-0.027215359727524466
0.7699999999999836,0.0,-0.039050183056600296
0.7799999999999834,0.0,-0.05088500638567613
0.7899999999999832,0.0,-0.0556
0.799999999999983,0.0,-0.0556
0.8099999999999827,0.0,-0.04771172512540938
0.8199999999999825,0.0,-0.02026877786868934
0.8299999999999823,0.0,-0.0556
0.8399999999999821,0.0,-0.0556
0.8499999999999819,0.0,-0.0556
0.8599999999999817,0.0,-0.0556
0.8699999999999815,0.0,-0.027732811067676284
0.8799999999999812,0.0,-0.008269150985292356
0.889999999999981,0.0,-0.02886479478437291
0.8999999999999808,0.0,-0.04946043858345346
0.9099999999999806,0.0,-0.020160806393126215
0.9199999999999804,0.0,-0.027834752895982817
0.9299999999999802,0.0,-0.0556
0.93999999999998,0.0,-0.0556
0.9499999999999797,0.0,-0.0556
0.9599999999999795,0.0,-0.0556
0.9699999999999793,0.0,-0.0556
0.9799999999999791,0.0,-0.03746711681256447
0.9899999999999789,0.0,-0.0556
0.9999999999999787,0.0,-0.0556
1.0099999999999785,0.0,-0.0556
1.0199999999999783,0.0,-0.0556
1.029999999999978,0.0,-0.0556
1.0399999999999778,0.0,-0.0556
1.0499999999999776,0.0,-0.045146120680703394
1.0599999999999774,0.0,-0.033565441253072426
1.0699999999999772,0.0,-0.021984761825441457
1.079999999999977,0.0,-0.010404082397810488
1.0899999999999768,0.0,-0.01877978723361182
1.0999999999999766,0.0,-0.0556
1.1099999999999763,0.0,-0.0556
1.1199999999999761,0.0,-0.0556
1.129999999999976,0.0,-0.0556
1.1399999999999757,0.0,-0.0556
1.1499999999999755,0.0,-0.0011817954488339368
1.1599999999999753,0.0,-0.012768025339639688
1.169999999999975,0.0,-0.024354255230445442
1.1799999999999748,0.0,-0.03594048512125119
1.1899999999999746,0.0,-0.04752671501205694
1.1999999999999744,0.0,-0.0556
1.2099999999999742,0.0,-0.0011740644556723031
1.219999999999974,0.0,-0.013009391630094073
1.2299999999999738,0.0,-0.02484471880451584
1.2399999999999736,0.0,-0.03668004597893761
1.2499999999999734,0.0,-0.04851537315335938
1.2599999999999731,0.0,-0.030766529431568195
1.269999999999973,0.0,0.0
1.2799999999999727,0.0,0.0
1.2899999999999725,0.0,-0.0278417417416137
1.2999999999999723,0.0,-0.0556
1.309999999999972,0.0,-0.0556
1.3199999999999719,0.0,-0.0556
1.3299999999999716,0.0,-0.0556
1.3399999999999714,0.0,-0.0556
1.3499999999999712,0.0,-0.0556
1.359999999999971,0.0,-0.047483910722989645
1.3699999999999708,0.0,-0.033995312954916194
1.3799999999999706,0.0,-0.020506715186842744
1.3899999999999704,0.0,-0.007018117418769294
1.3999999999999702,0.0,-0.0556
1.40999999999997,0.0,-0.0556
1.4199999999999697,0.0,-0.012846888700739058
1.4299999999999695,0.0,-0.05558483636379137
1.4399999999999693,0.0,-0.005039381818338455
1.449999999999969,0.0,-0.01087763049237827
1.4599999999999689,0.0,-0.022959859185498064
1.4699999999999687,0.0,-0.03504208787861786
1.4799999999999685,0.0,-0.04712431657173765
1.4899999999999682,0.0,-0.05558128576296533
1.499999999999968,0.0,-0.0556
1.5099999999999678,0.0,-0.0556
1.5199999999999676,0.0,-0.0556
1.5299999999999674,0.0,-0.0556
1.5399999999999672,0.0,-0.0556
1.549999999999967,0.0,-0.04705843912702533
1.5599999999999667,0.0,-0.03279873817039469
1.5699999999999665,0.0,-0.018539037213764063
1.5799999999999663,0.0,-0.004279336257133434
1.589999999999966,0.0,-0.0556
1.599999999999966,0.0,-0.0556
1.6099999999999657,0.0,-0.0556
1.6199999999999655,0.0,-0.0556
1.6299999999999653,0.0,-0.027716377005674253
1.639999999999965,0.0,-0.0556
1.6499999999999648,0.0,-0.0556
1.6599999999999646,0.0,-0.0556
1.6699999999999644,0.0,-0.0556
1.6799999999999642,0.0,-0.0556
1.689999999999964,0.0,-0.036881147815158236
1.6999999999999638,0.0,-0.02145223731659936
1.7099999999999635,0.0,-0.052677379636991636
1.7199999999999633,0.0,-0.03804965009213528
1.7299999999999631,0.0,-0.02342192054727893
1.739999999999963,0.0,-0.008794191002422583
1.7499999999999627,0.0,-0.03720348993253494
1.7599999999999625,0.0,-0.05034258217915411
1.7699999999999623,0.0,-0.03985082839570715
1.779999999999962,0.0,-0.029359074612260193
1.7899999999999618,0.0,-0.018867320828813233
1.7999999999999616,0.0,-0.008375567045366274
1.8099999999999614,0.0,-0.02792460159308957
1.8199999999999612,0.0,0.0
1.829999999999961,0.0,0.0
1.8399999999999608,0.0,0.0
1.8499999999999606,0.0,0.0
1.8599999999999604,0.0,-0.001238301844804695
1.8699999999999601,0.0,-0.013596603689659002
1.87999999999996,0.0,-0.02595490553451331
1.8899999999999597,0.0,-0.038313207379367616
1.8999999999999595,0.0,-0.05067150922422193
1.9099999999999593,0.0,-0.0556
1.919999999999959,0.0,-0.0556
1.9299999999999589,0.0,-0.0556
1.9399999999999586,0.0,-0.0556
1.9499999999999584,0.0,-0.0556
1.9599999999999582,0.0,-0.0556
1.969999999999958,0.0,-5.158803780114879e-05
1.9799999999999578,0.0,-0.03973469416869747
1.9899999999999576,0.0,0.0
1.9999999999999574,0.0,0.0
2.009999999999957,0.0,0.0
2.019999999999957,0.0,0.0
2.0299999999999567,0.0,0.0
2.0399999999999565,0.0,-0.02021221152076704
2.0499999999999563,0.0,-0.0556
2.059999999999956,0.0,-0.0556
2.069999999999956,0.0,-0.0556
2.0799999999999557,0.0,-0.0556
2.0899999999999554,0.0,-0.0556
2.0999999999999552,0.0,-0.0556
2.109999999999955,0.0,0.0
2.119999999999955,0.0,0.0
2.1299999999999546,0.0,-0.035475497410508636
2.1399999999999544,0.0,-0.02775139455520237
2.149999999999954,0.0,-0.004947960181260422
2.159999999999954,0.0,-0.01730241756282611
2.1699999999999537,0.0,-0.029656874944391794
2.1799999999999535,0.0,-0.042011332325957475
2.1899999999999533,0.0,-0.05436578970752316
2.199999999999953,0.0,0.0
2.209999999999953,0.0,0.0
2.2199999999999527,0.0,0.0
2.2299999999999525,0.0,0.0
2.2399999999999523,0.0,0.0
2.249999999999952,0.0,0.0
2.259999999999952,0.0,-0.04980828510767915
2.2699999999999516,0.0,-0.03823411465928438
2.2799999999999514,0.0,-0.026659944210889613
2.289999999999951,0.0,-0.015085773762494849
2.299999999999951,0.0,-0.0035116033141000813
2.3099999999999508,0.0,-0.03979504510915996
2.3199999999999505,0.0,-0.0556
2.3299999999999503,0.0,-0.0556
2.33999999999995,0.0,-0.0556
2.34999999999995,0.0,-0.0556
2.3599999999999497,0.0,-0.0556
2.3699999999999495,0.0,-0.041578283713493425
2.3799999999999493,0.0,-0.007793582182001267
2.389999999999949,0.0,-0.01890980266703622
2.399999999999949,0.0,-0.030026023152071174
2.4099999999999486,0.0,-0.04114224363710613
2.4199999999999484,0.0,-0.05225846412214108
2.429999999999948,0.0,-0.0556
2.439999999999948,0.0,-0.0556
2.4499999999999478,0.0,-0.0556
2.4599999999999476,0.0,-0.0556
2.4699999999999473,0.0,-0.0556
2.479999999999947,0.0,-0.0556
2.489999999999947,0.0,-0.0556
2.4999999999999467,0.0,-0.0556
2.5099999999999465,0.0,-0.0556
2.5199999999999463,0.0,-0.0556
2.529999999999945,0.0,-0.0556
2.5399999999999467,0.0,-1.3565938024991305e-06
2.5499999999999448,0.0,-0.013567295351882303
2.5599999999999463,0.0,-0.027133234109966927
2.5699999999999443,0.0,-0.04069917286804673
2.579999999999946,0.0,-0.05426511162613135
2.589999999999944,0.0,-0.05152915975414997
2.5999999999999455,0.0,-0.03796421391634182
2.6099999999999435,0.0,-0.024399268078538483
2.619999999999945,0.0,-0.010834322240730332
2.629999999999943,0.0,0.0
2.6399999999999446,0.0,-0.0556
2.6499999999999426,0.0,-0.0556
2.659999999999944,0.0,-0.0556
2.669999999999942,0.0,-0.0556
2.6799999999999438,0.0,-0.0556
2.6899999999999418,0.0,-0.0556
2.6999999999999433,0.0,-0.0556
2.7099999999999413,0.0,-0.0556
2.719999999999943,0.0,-0.0556
2.729999999999941,0.0,-0.04451226736074787
2.7399999999999425,0.0,-0.0019505519383095893
2.7499999999999405,0.0,-0.011708190449390221
2.759999999999942,0.0,-0.02146582896047432
2.76999999999994,0.0,-0.031223467471554953
2.7799999999999416,0.0,-0.04098110598263905
2.7899999999999396,0.0,-0.050738744493719685
2.799999999999941,0.0,-0.0556
2.809999999999939,0.0,-0.0556
2.8199999999999408,0.0,-0.0556
2.829999999999939,0.0,-0.0556
2.8399999999999403,0.0,-0.05160404155819073
2.8499999999999384,0.0,-0.031753279303204554
2.85999999999994,0.0,-0.011902517048211318
2.869999999999938,0.0,0.0
2.8799999999999395,0.0,0.0
2.8899999999999375,0.0,0.0
2.899999999999939,0.0,-0.03334814814792017
2.909999999999937,0.0,-0.03540205660237645
2.9199999999999386,0.0,0.0
2.9299999999999367,0.0,-0.008638177075067885
2.939999999999938,0.0,-0.051295841644664
2.9499999999999362,0.0,-0.0556
2.959999999999938,0.0,-0.0556
2.969999999999936,0.0,-0.0556
2.9799999999999374,0.0,-0.0556
2.9899999999999354,0.0,0.0
2.999999999999937,0.0,0.0
3.009999999999935,0.0,0.0
3.0199999999999365,0.0,0.0
3.0299999999999345,0.0,-0.002406356107131287
3.039999999999936,0.0,-0.014492524400505167
3.049999999999934,0.0,-0.026578692693874754
3.0599999999999357,0.0,-0.03866486098724863
3.0699999999999337,0.0,-0.05075102928061822
3.0799999999999352,0.0,-0.00044156187836955963
3.0899999999999332,0.0,-0.0556
3.099999999999935,0.0,-0.0556
3.109999999999933,0.0,-0.0556
3.1199999999999344,0.0,-0.0556
3.1299999999999324,0.0,-0.0556
3.139999999999934,0.0,-0.00011499042484171936
3.149999999999932,0.0,-0.04270403676723211
3.1599999999999335,0.0,0.0
3.1699999999999315,0.0,0.0
3.179999999999933,0.0,0.0
3.189999999999931,0.0,0.0
3.1999999999999327,0.0,-9.331990474535194e-05
3.2099999999999307,0.0,-0.0467263294188006
3.2199999999999322,0.0,-0.0340965677033315
3.2299999999999303,0.0,-0.021466805987866884
3.239999999999932,0.0,-0.00883704427239778
3.24999999999993,0.0,-0.05548913260089782
3.2599999999999314,0.0,-0.0556
3.2699999999999294,0.0,-0.0556
3.279999999999931,0.0,-0.0556
3.289999999999929,0.0,-0.0556
3.2999999999999305,0.0,-0.0556
3.3099999999999286,0.0,-0.0556
3.31999999999993,0.0,-0.0556
3.329999999999928,0.0,-0.0556
3.3399999999999297,0.0,-0.0556
3.3499999999999277,0.0,-0.018241420912871925
3.3599999999999293,0.0,0.0
3.3699999999999273,0.0,0.0
3.379999999999929,0.0,0.0
3.389999999999927,0.0,0.0
3.3999999999999284,0.0,0.0
3.4099999999999264,0.0,-0.0556
3.419999999999928,0.0,-0.014777586364700914
3.429999999999926,0.0,-0.04025179144121125
3.4399999999999276,0.0,-0.0556
3.4499999999999256,0.0,-0.04649262809951687
3.459999999999927,0.0,-0.0005422148763700382
3.469999999999925,0.0,-0.012240497248553505
3.4799999999999267,0.0,-0.024627157083251666
3.4899999999999247,0.0,-0.037013816917945426
3.4999999999999263,0.0,-0.04940047675264359
3.5099999999999243,0.0,-0.0556
3.519999999999926,0.0,-0.0556
3.529999999999924,0.0,-0.0556
3.5399999999999254,0.0,-0.0556
3.5499999999999234,0.0,-0.0556
3.559999999999925,0.0,0.0
3.569999999999923,0.0,0.0
3.5799999999999246,0.0,0.0
3.5899999999999226,0.0,0.0
3.599999999999924,0.0,-0.05389010356618776
3.609999999999922,0.0,-0.04821692362638993
3.6199999999999237,0.0,-0.042543743686590085
3.6299999999999217,0.0,-0.03687056374679226
3.6399999999999233,0.0,-0.031197383806992413
3.6499999999999213,0.0,-0.025524203867194586
3.659999999999923,0.0,-0.01985102392739474
3.669999999999921,0.0,-0.014177843987596916
3.6799999999999224,0.0,-0.008504664047797067
3.6899999999999205,0.0,-0.0028314841079992437
3.699999999999922,0.0,-0.018483795521427863
3.70999999999992,0.0,-0.022115406161570147
3.7199999999999216,0.0,-0.004051934332308033
3.7299999999999196,0.0,-0.04373787294757283
3.739999999999921,0.0,-0.0069465302052394914
3.749999999999919,0.0,-0.045390946202987136
3.7599999999999207,0.0,-0.0556
3.7699999999999187,0.0,-0.0556
3.7799999999999203,0.0,-0.0556
3.7899999999999183,0.0,-0.0556
3.79999999999992,0.0,-0.0556
3.809999999999918,0.0,-0.0011396575427113573
3.8199999999999195,0.0,-0.012721543140347014
3.8299999999999175,0.0,-0.024303428737978555
3.839999999999919,0.0,-0.03588531433561421
3.849999999999917,0.0,-0.04746719993324575
3.8599999999999186,0.0,-0.0556
3.8699999999999166,0.0,-0.0011592984501621192
3.879999999999918,0.0,-0.012740701549647068
3.889999999999916,0.0,-0.0243221046491279
3.8999999999999178,0.0,-0.03590350774861285
3.9099999999999158,0.0,-0.047484910848093684
3.9199999999999173,0.0,-0.0556
3.9299999999999153,0.0,-0.05122329183422601
3.939999999999917,0.0,-0.04032239976481934
3.949999999999915,0.0,-0.029421507695416543
3.9599999999999165,0.0,-0.018520615626009873
3.9699999999999145,0.0,-0.007619723556607075
3.979999999999916,0.0,0.0
3.989999999999914,0.0,-0.0556
3.9999999999999156,0.0,-0.0556
4.009999999999914,0.0,-0.0556
4.019999999999915,0.0,-0.0556
4.029999999999913,0.0,-0.0556
4.039999999999915,0.0,-0.0556
4.049999999999913,0.0,-0.0556
4.059999999999914,0.0,-0.0556
4.069999999999912,0.0,-0.0556
4.079999999999914,0.0,-0.0556
4.089999999999912,0.0,-0.045620366619789625
4.0999999999999135,0.0,-0.0313657838739854
4.1099999999999115,0.0,-0.01711120112818624
4.119999999999913,0.0,-0.002856618382382013
4.129999999999911,0.0,0.0
4.139999999999913,0.0,0.0
4.149999999999911,0.0,0.0
4.159999999999912,0.0,0.0
4.16999999999991,0.0,0.0
4.179999999999912,0.0,0.0
4.18999999999991,0.0,0.0
4.199999999999911,0.0,0.0
4.209999999999909,0.0,-0.023000150791231286
4.219999999999911,0.0,-0.0556
4.229999999999909,0.0,-0.0556
4.2399999999999105,0.0,-0.0556
4.2499999999999085,0.0,-0.0556
4.25999999999991,0.0,-0.0556
4.269999999999908,0.0,-0.0556
4.27999999999991,0.0,-0.0556
4.289999999999908,0.0,-0.0556
4.299999999999909,0.0,-0.0556
4.309999999999907,0.0,-0.0556
4.319999999999909,0.0,-0.0556
4.329999999999907,0.0,-0.027537083123352575
4.339999999999908,0.0,-0.05559884157023665
4.349999999999906,0.0,-0.04401454287868163
4.359999999999908,0.0,-0.0324302441871225
4.369999999999906,0.0,-0.02084594549556748
4.3799999999999075,0.0,-0.009261646804008344
4.3899999999999055,0.0,0.0
4.399999999999907,0.0,-0.05558149134314482
4.409999999999905,0.0,-0.0556
4.419999999999907,0.0,-0.0556
4.429999999999905,0.0,-0.0556
4.439999999999906,0.0,-0.0556
4.449999999999904,0.0,-0.0556
4.459999999999906,0.0,-0.0556
4.469999999999904,0.0,-0.0556
4.479999999999905,0.0,-0.0556
4.489999999999903,0.0,-0.0556
4.499999999999905,0.0,-0.0556
4.509999999999903,0.0,-0.008092219908259137
4.5199999999999045,0.0,-0.01967072886286294
4.5299999999999025,0.0,-0.031249237817462625
4.539999999999904,0.0,-0.042827746772066425
4.549999999999902,0.0,-0.05440625572666612
4.559999999999904,0.0,-0.05557696544342129
4.569999999999902,0.0,-0.0420272262027942
4.579999999999903,0.0,-0.028477486962162287
4.589999999999901,0.0,-0.01492774772153519
4.599999999999903,0.0,-0.0013780084809032825
4.609999999999901,0.0,0.0
4.619999999999902,0.0,0.0
4.6299999999999,0.0,0.0
4.639999999999902,0.0,0.0
4.6499999999999,0.0,0.0
4.6599999999999016,0.0,0.0
4.6699999999999,0.0,-0.0022296017910293656
4.679999999999901,0.0,-0.013344266751849795
4.689999999999899,0.0,-0.024458931712666276
4.699999999999901,0.0,-0.0355735966734867
4.709999999999899,0.0,-0.04668826163430319
4.7199999999999,0.0,-0.028063968017373916
4.729999999999898,0.0,-0.04904215190380906
4.7399999999999,0.0,-0.03814147355224071
4.749999999999898,0.0,-0.027240795200676227
4.759999999999899,0.0,-0.016340116849107876
4.769999999999897,0.0,-0.005439438497543393
4.779999999999899,0.0,-0.01596144067598629
4.789999999999897,0.0,0.0
4.799999999999899,0.0,0.0
4.809999999999897,0.0,0.0
4.819999999999898,0.0,0.0
4.829999999999896,0.0,0.0
4.839999999999898,0.0,-0.018335776147330844
4.849999999999896,0.0,-0.0556
4.859999999999897,0.0,-0.0556
4.869999999999895,0.0,-0.0556
4.879999999999897,0.0,-0.0556
4.889999999999895,0.0,-0.0556
4.899999999999896,0.0,-0.0556
4.9099999999998944,0.0,-0.046153179903983446
4.919999999999896,0.0,-0.0343269153870294
4.929999999999894,0.0,-0.022500650870079554
4.939999999999896,0.0,-0.010674386353125502
4.949999999999894,0.0,0.0
4.959999999999895,0.0,0.0
4.969999999999893,0.0,-0.0556
4.979999999999895,0.0,-0.0556
4.989999999999893,0.0,-0.0556
4.999999999999894,0.0,-0.0556
5.009999999999892,0.0,-0.0556
5.019999999999894,0.0,-0.0556
5.029999999999892,0.0,-0.0556
5.0399999999998935,0.0,-0.0556
5.0499999999998915,0.0,-0.0556
5.059999999999893,0.0,-0.0556
5.069999999999891,0.0,-0.0556
5.079999999999893,0.0,-0.0556
5.089999999999891,0.0,-0.0556
5.099999999999892,0.0,-0.0556
5.10999999999989,0.0,-0.05558941280094637
5.119999999999892,0.0,-0.04235541380063455
5.12999999999989,0.0,-0.02912141480032743
5.139999999999891,0.0,-0.01588741580001561
5.149999999999889,0.0,-0.0026534167997084857
5.159999999999891,0.0,-0.0556
5.169999999999889,0.0,-0.0556
5.1799999999998905,0.0,-0.0556
5.1899999999998885,0.0,-0.0556
5.19999999999989,0.0,-0.0556
5.209999999999888,0.0,-0.05534892036279715
5.21999999999989,0.0,-0.05484393316004471
5.229999999999888,0.0,-0.05433894595729245
5.239999999999889,0.0,-0.05383395875454001
5.249999999999887,0.0,-0.05332897155178775
5.259999999999889,0.0,-0.052823984349035305
5.269999999999887,0.0,-0.05231899714628305
5.279999999999888,0.0,-0.0518140099435306
5.289999999999886,0.0,-0.051309022740778344
5.299999999999888,0.0,-0.0508040355380259
5.309999999999886,0.0,-0.05029904833527364
5.3199999999998875,0.0,-0.0497940611325212
5.3299999999998855,0.0,-0.04928907392976894
5.339999999999887,0.0,-0.0487840867270165
5.349999999999885,0.0,-0.048279099524264235
5.359999999999887,0.0,-0.0477741123215118
5.369999999999885,0.0,-0.04726912511875953
5.379999999999886,0.0,-0.046764137916007094
5.389999999999884,0.0,-0.04625915071325483
5.399999999999886,0.0,-0.04575416351050239
5.409999999999884,0.0,-0.04524917630775013
5.419999999999885,0.0,-0.04474418910499769
5.429999999999883,0.0,-0.04423920190224542
5.439999999999885,0.0,-0.043734214699492985
5.449999999999883,0.0,-0.04322922749674073
5.4599999999998845,0.0,-0.04272424029398828
5.4699999999998825,0.0,-0.042219253091236024
5.479999999999884,0.0,-0.04171426588848358
5.489999999999882,0.0,-0.04120927868573132
5.499999999999884,0.0,-0.04070429148297888
5.509999999999882,0.0,-0.04019930428022662
5.519999999999883,0.0,-0.03969431707747417
5.529999999999881,0.0,-0.039189329874721915
5.539999999999883,0.0,-0.03868434267196948
5.549999999999881,0.0,-0.03817935546921721
5.559999999999882,0.0,-0.037674368266464774
5.56999999999988,0.0,-0.03716938106371251
5.579999999999882,0.0,-0.03666439386096007
5.58999999999988,0.0,-0.03615940665820781
5.5999999999998815,0.0,-0.03565441945545537
5.6099999999998795,0.0,-0.0351494322527031
5.619999999999881,0.0,-0.034644445049950665
5.629999999999879,0.0,-0.03413945784719841
5.639999999999881,0.0,-0.03363447064444596
5.649999999999879,0.0,-0.0331294834416937
5.65999999999988,0.0,-0.03262449623894126
5.669999999999878,0.0,-0.032119509036189
5.67999999999988,0.0,-0.03161452183343656
5.689999999999878,0.0,-0.031109534630684298
5.699999999999879,0.0,-0.030604547427931856
5.709999999999877,0.0,-0.030099560225179595
5.719999999999879,0.0,-0.029594573022427153
5.729999999999877,0.0,-0.02908958581967489
5.7399999999998785,0.0,-0.02858459861692245
5.7499999999998765,0.0,-0.02807961141417019
5.759999999999878,0.0,-0.02757462421141775
5.769999999999876,0.0,-0.02706963700866549
5.779999999999878,0.0,-0.026564649805913047
5.789999999999876,0.0,-0.026059662603160786
5.799999999999877,0.0,-0.025554675400408344
5.809999999999875,0.0,-0.025049688197656083
5.819999999999877,0.0,-0.02454470099490364
5.829999999999875,0.0,-0.024039713792151383
5.839999999999876,0.0,-0.023534726589398938
5.849999999999874,0.0,-0.02302973938664668
5.859999999999876,0.0,-0.022524752183894235
5.869999999999874,0.0,-0.022019764981141977
5.8799999999998755,0.0,-0.021514777778389532
5.889999999999874,0.0,-0.021009790575637274
5.899999999999875,0.0,-0.020504803372884836
5.909999999999873,0.0,-0.01999981617013257
5.919999999999875,0.0,-0.019494828967380133
5.929999999999873,0.0,-0.01898984176462787
5.939999999999874,0.0,-0.01848485456187543
5.949999999999872,0.0,-0.017979867359123165
5.959999999999874,0.0,-0.017474880156370727
5.969999999999872,0.0,-0.016969892953618462
5.979999999999873,0.0,-0.016464905750866024
5.989999999999871,0.0,-0.01595991854811376
5.999999999999873,0.0,-0.015454931345361321
6.009999999999871,0.0,-0.014949944142609063
6.019999999999873,0.0,-0.014444956939856618
6.029999999999871,0.0,-0.01393996973710436
6.039999999999872,0.0,-0.013434982534351915
6.04999999999987,0.0,-0.012929995331599657
6.059999999999872,0.0,-0.012425008128847212
6.06999999999987,0.0,-0.011920020926094954
6.079999999999871,0.0,-0.011415033723342509
6.089999999999869,0.0,-0.010910046520590251
6.099999999999871,0.0,-0.010405059317837813
6.109999999999869,0.0,-0.009900072115085548
6.11999999999987,0.0,-0.00939508491233311
6.129999999999868,0.0,-0.008890097709580845
6.13999999999987,0.0,-0.008385110506828407
6.149999999999868,0.0,-0.007880123304076142
6.15999999999987,0.0,-0.007375136101323704
6.169999999999868,0.0,-0.006870148898571439
6.179999999999869,0.0,-0.006365161695819001
6.189999999999867,0.0,-0.005860174493066736
6.199999999999869,0.0,-0.005355187290314298
6.209999999999867,0.0,-0.00485020008756204
6.219999999999868,0.0,-0.004345212884809595
6.229999999999866,0.0,-0.003840225682057337
6.239999999999868,0.0,-0.0033352384793048917
6.249999999999866,0.0,-0.002830251276552634
6.2599999999998674,0.0,-0.0023252640738001887
6.2699999999998655,0.0,-0.0018202768710479308
6.279999999999867,0.0,-0.0013152896682954926
6.289999999999865,0.0,-0.0008103024655432278
6.299999999999867,0.0,-0.0003053152627907896
6.309999999999865,0.0,-0.0030554036022974033
6.319999999999866,0.0,-0.010782777407057194
6.329999999999864,0.0,-0.01851015121181424
6.339999999999866,0.0,-0.02623752501657403
6.349999999999864,0.0,-0.03396489882133107
6.359999999999865,0.0,-0.04169227262609087
6.369999999999863,0.0,-0.04941964643084791
6.379999999999865,0.0,-0.04705534658843522
6.389999999999863,0.0,-0.0043747601141954084
6.3999999999998645,0.0,-0.004510488576996315
6.4099999999998625,0.0,-0.05086700016610961
6.419999999999864,0.0,-0.0556
6.429999999999862,0.0,-0.0556
6.439999999999864,0.0,-0.0556
6.449999999999862,0.0,-0.0556
6.459999999999863,0.0,-0.0556
6.469999999999861,0.0,-0.0556
6.479999999999863,0.0,-0.0556
6.489999999999861,0.0,-0.0556
6.499999999999862,0.0,-0.0556
6.50999999999986,0.0,-0.0556
6.519999999999862,0.0,-0.013918539513811716
6.52999999999986,0.0,-0.00400912229347779
6.5399999999998615,0.0,-0.00973889547278141
6.5499999999998595,0.0,-0.015468668652082993
6.559999999999861,0.0,-0.021198441831386614
6.569999999999859,0.0,-0.0269282150106882
6.579999999999861,0.0,-0.03265798818999182
6.589999999999859,0.0,-0.0383877613692934
6.59999999999986,0.0,-0.04411753454859702
6.609999999999858,0.0,-0.0498473077278986
6.61999999999986,0.0,-0.055577080907202224
6.629999999999858,0.0,-0.008240498786910189
6.639999999999859,0.0,-0.020071796399373263
6.649999999999857,0.0,-0.03190309401183213
6.659999999999859,0.0,-0.04373439162429521
6.669999999999857,0.0,-0.055565689236754076
6.6799999999998585,0.0,-0.0556
6.6899999999998565,0.0,-0.0556
6.699999999999858,0.0,-0.0556
6.709999999999856,0.0,-0.0556
6.719999999999858,0.0,-0.0556
6.729999999999856,0.0,-0.0556
6.739999999999857,0.0,-0.029207728917187127
6.749999999999855,0.0,-0.0027466590523541265
6.759999999999857,0.0,-0.03566582205941088
