time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q0,q1,q2,q3,omega_x,omega_y,omega_z,mass,altitude,ground_range,alpha,beta,mach,fin_cmd_1,fin_cmd_2,fin_cmd_3,fin_cmd_4,fin_act_1,fin_act_2,fin_act_3,fin_act_4,force_x,force_y,force_z,accel_x,accel_y,accel_z,lat,lon,alt_msl
0.110000,4393519.211023,4259900.968977,1795675.119955,2.852824,2.765992,2.757396,0.79334136,0.00435968,0.60875221,-0.00334961,0.10000000,0.00000000,0.00000000,12.7066,0.1877,0.0634,0.00000000,0.00000000,0.012582,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,787.1484,0.0000,0.0000,71.420296,-0.027844,-2.537995,16.45747257,44.11536100,1200.1877
0.120000,4393519.241095,4259900.998135,1795675.148993,3.160124,3.063931,3.048924,0.79333909,0.00475600,0.60875046,-0.00365412,0.09999784,-0.00000215,0.00000003,12.7032,0.2311,0.0778,0.00000000,0.00000000,0.014099,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,787.1435,0.0000,0.0000,71.436784,-0.030375,-2.537966,16.45747270,44.11536100,1200.2311
0.130000,4393519.274209,4259901.030241,1795675.180920,3.462727,3.357316,3.336448,0.79333662,0.00515232,0.60874854,-0.00395861,0.09999455,-0.00000576,0.00000007,12.6998,0.2795,0.0937,0.05675981,0.00067658,0.015608,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,767.2400,-0.0000,-0.0037,69.886236,-0.032909,-2.538230,16.45747285,44.11536100,1200.2795
0.140000,4393519.310350,4259901.065281,1795675.215722,3.765431,3.650796,3.624056,0.79333398,0.00554862,0.60874645,-0.00426309,0.09999036,-0.00001081,0.00000015,12.6963,0.3328,0.1113,0.05613849,0.00072489,0.017095,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,767.2392,-0.0001,-0.0053,69.902462,-0.035442,-2.538321,16.45747301,44.11536100,1200.3328
0.150000,4393519.349534,4259901.103273,1795675.253415,4.073038,3.949029,3.915838,0.79333115,0.00594489,0.60874419,-0.00456756,0.09998514,-0.00001772,0.00000027,12.6929,0.3909,0.1304,0.05561480,0.00077333,0.018583,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,767.2381,-0.0001,-0.0074,69.918864,-0.037975,-2.538447,16.45747318,44.11536100,1200.3909
0.160000,4393519.391827,4259901.144278,1795675.294053,4.387152,4.253570,4.213163,0.79332815,0.00634115,0.60874174,-0.00487200,0.09997873,-0.00002698,0.00000043,12.6894,0.4540,0.1511,0.05510424,0.00082093,0.020094,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,787.1427,-0.0001,-0.0100,71.504235,-0.040509,-2.538616,16.45747337,44.11536100,1200.4540
0.170000,4393519.437294,4259901.188360,1795675.337692,4.705373,4.562091,4.513983,0.79332498,0.00673737,0.60873910,-0.00517643,0.09997094,-0.00003922,0.00000067,12.6858,0.5220,0.1734,0.05458635,0.00086738,0.021636,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,807.0392,-0.0002,-0.0133,73.089945,-0.043045,-2.538838,16.45747357,44.11536100,1200.5220
0.180000,4393519.485935,4259901.235520,1795675.384333,5.022902,4.869940,4.814209,0.79332166,0.00713356,0.60873625,-0.00548082,0.09996164,-0.00005509,0.00000099,12.6823,0.5951,0.1973,0.05409116,0.00091319,0.023197,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,797.0831,-0.0003,-0.0174,72.322678,-0.045581,-2.539122,16.45747378,44.11536100,1200.5951
0.190000,4393519.537752,4259901.285759,1795675.433977,5.340543,5.177896,5.114524,0.79331820,0.00752971,0.60873317,-0.00578519,0.09995067,-0.00007534,0.00000143,12.6787,0.6732,0.2228,0.05366486,0.00095925,0.024756,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,797.0880,-0.0004,-0.0224,72.340799,-0.048119,-2.539475,16.45747401,44.11536100,1200.6732
0.200000,4393519.592762,4259901.339094,1795675.486637,5.662301,5.489842,5.418342,0.79331460,0.00792581,0.60872986,-0.00608951,0.09993787,-0.00010085,0.00000202,12.6751,0.7565,0.2500,0.05328716,0.00100537,0.026314,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,797.0841,-0.0005,-0.0284,72.358262,-0.050660,-2.539907,16.45747426,44.11536100,1200.7565
0.210000,4393519.651015,4259901.395572,1795675.542357,5.989778,5.807332,5.727027,0.79331090,0.00832186,0.60872627,-0.00639379,0.09992305,-0.00013267,0.00000278,12.6715,0.8449,0.2788,0.05291361,0.00105081,0.027893,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,807.0421,-0.0007,-0.0355,73.162141,-0.053202,-2.540434,16.45747452,44.11536100,1200.8449
0.220000,4393519.712574,4259901.455256,1795675.601192,6.321381,6.128821,6.039219,0.79330711,0.00871784,0.60872240,-0.00669802,0.09990605,-0.00017200,0.00000378,12.6678,0.9385,0.3092,0.05253051,0.00109531,0.029498,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,826.9330,-0.0009,-0.0441,74.750828,-0.055748,-2.541074,16.45747479,44.11536100,1200.9385
0.230000,4393519.777443,4259901.518149,1795675.663142,6.653907,6.451203,6.352188,0.79330326,0.00911375,0.60871820,-0.00700219,0.09988696,-0.00022005,0.00000500,12.6641,1.0374,0.3413,0.05215283,0.00113916,0.031123,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00290888,816.9837,-0.0011,-0.0544,73.984275,-0.058291,-2.541845,16.45747508,44.11536100,1201.0374
0.240000,4393519.845669,4259901.584296,1795675.728250,6.991359,6.778359,6.669344,0.79329937,0.00950957,0.60871364,-0.00730629,0.09986509,-0.00027845,0.00000663,12.6604,1.1416,0.3751,0.05180432,0.00118292,0.032752,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,836.8716,-0.0015,-0.0661,75.574138,-0.060851,-2.542740,16.45747539,44.11536100,1201.1416
0.250000,4393519.917270,4259901.653716,1795675.796529,7.329734,7.106409,6.987273,0.79329548,0.00990531,0.60870868,-0.00761031,0.09984057,-0.00034873,0.00000866,12.6566,1.2512,0.4107,0.05145219,0.00122589,0.034405,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,836.8625,-0.0019,-0.0800,75.592964,-0.063409,-2.543803,16.45747571,44.11536100,1201.2512
0.260000,4393519.992280,4259901.726440,1795675.868009,7.672243,7.438465,7.308712,0.79329162,0.01030095,0.60870326,-0.00791425,0.09981324,-0.00043275,0.00001119,12.6529,1.3662,0.4479,0.05112434,0.00126875,0.036062,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,846.8052,-0.0024,-0.0959,76.398427,-0.065973,-2.545037,16.45747605,44.11536100,1201.3662
0.270000,4393520.070716,4259901.802486,1795675.942704,8.014875,7.770639,7.630240,0.79328785,0.01069647,0.60869732,-0.00821809,0.09978299,-0.00053246,0.00001431,12.6491,1.4866,0.4868,0.05079678,0.00131096,0.037739,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,846.8056,-0.0029,-0.1143,76.418503,-0.068545,-2.546471,16.45747640,44.11536100,1201.4866
0.280000,4393520.152578,4259901.881854,1795676.020614,8.357632,8.102934,7.951859,0.79328422,0.01109187,0.60869081,-0.00852183,0.09974974,-0.00064997,0.00001813,12.6453,1.6126,0.5275,0.05049406,0.00135317,0.039417,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,846.7922,-0.0036,-0.1352,76.437511,-0.071123,-2.548113,16.45747677,44.11536100,1201.6126
0.290000,4393520.237869,4259901.964545,1795676.101741,8.701315,8.436124,8.274246,0.79328078,0.01148714,0.60868363,-0.00882545,0.09971340,-0.00078755,0.00002277,12.6415,1.7440,0.5699,0.05021273,0.00139536,0.041095,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,846.7760,-0.0044,-0.1588,76.456435,-0.073711,-2.549982,16.45747715,44.11536100,1201.7440
0.300000,4393520.326637,4259902.050608,1795676.186127,9.053151,8.777217,8.603561,0.79327759,0.01188226,0.60867572,-0.00912893,0.09967391,-0.00094792,0.00002836,12.6376,1.8809,0.6140,0.04994544,0.00143738,0.042777,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,856.7107,-0.0053,-0.1855,77.262921,-0.076309,-2.552102,16.45747755,44.11536100,1201.8809
0.310000,4393520.418932,4259902.140090,1795676.273813,9.405909,9.119203,8.933639,0.79327474,0.01227723,0.60866697,-0.00943228,0.09963117,-0.00113404,0.00003508,12.6338,2.0234,0.6599,0.04965179,0.00147808,0.044498,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,866.6138,-0.0064,-0.2159,78.067442,-0.078919,-2.554535,16.45747796,44.11536100,1202.0234
0.320000,4393520.514755,4259902.232992,1795676.364800,9.758791,9.461307,9.263797,0.79327231,0.01267204,0.60865728,-0.00973547,0.09958667,-0.00134859,0.00004278,12.6299,2.1715,0.7076,0.04937164,0.00151858,0.046223,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00193925,866.6036,-0.0076,-0.2499,78.087540,-0.081542,-2.557274,16.45747839,44.11536100,1202.1715
0.330000,4393520.614092,4259902.329301,1795676.459075,10.107781,9.799636,9.590611,0.79327038,0.01306668,0.60864653,-0.01003852,0.09954689,-0.00159330,0.00005033,12.6261,2.3253,0.7570,0.04910694,0.00155901,0.047949,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00290888,866.5608,-0.0086,-0.2883,78.105017,-0.084145,-2.560375,16.45747884,44.11536100,1202.3253
0.340000,4393520.716911,4259902.428985,1795676.556612,10.456897,10.138088,9.917505,0.79326905,0.01346118,0.60863459,-0.01034143,0.09950539,-0.00187262,0.00005927,12.6222,2.4847,0.8082,0.04887429,0.00159997,0.049657,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00290888,856.6085,-0.0102,-0.3300,77.337452,-0.086793,-2.563767,16.45747930,44.11536100,1202.4847
0.350000,4393520.823247,4259902.532078,1795676.657439,10.810152,10.480548,10.247894,0.79326844,0.01385549,0.60862132,-0.01064416,0.09944167,-0.00219035,0.00007408,12.6184,2.6497,0.8612,0.04865149,0.00164080,0.051365,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00096963,-0.00193925,-0.00290888,866.5122,-0.0119,-0.3761,78.142969,-0.089458,-2.567532,16.45747978,44.11536100,1202.6497
0.360000,4393520.933115,4259902.638596,1795676.761570,11.162716,10.822337,10.577661,0.79326867,0.01424955,0.60860656,-0.01094663,0.09936953,-0.00255039,0.00009220,12.6145,2.8203,0.9159,0.04841946,0.00168082,0.053092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00193925,-0.00193925,866.4580,-0.0153,-0.4272,78.159491,-0.092248,-2.571731,16.45748028,44.11536100,1202.8203
0.370000,4393521.046485,4259902.748510,1795676.868979,11.510575,11.159563,10.903383,0.79326987,0.01464335,0.60859013,-0.01124881,0.09929287,-0.00295645,0.00011314,12.6107,2.9965,0.9724,0.04819872,0.00172071,0.054817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00096963,-0.00193925,-0.00193925,856.4805,-0.0178,-0.4833,77.389113,-0.094968,-2.576355,16.45748079,44.11536100,1202.9965
0.380000,4393521.163311,4259902.861773,1795676.979625,11.854542,11.493014,11.225752,0.79327220,0.01503691,0.60857185,-0.01155074,0.09922964,-0.00341584,0.00013352,12.6069,3.1784,1.0307,0.04800362,0.00176103,0.056519,0.01808860,0.02142028,-0.00758824,-0.01091992,-0.00096963,-0.00096963,-0.00193925,-0.00193925,846.5181,-0.0197,-0.5431,76.619378,-0.097645,-2.581319,16.45748131,44.11536100,1203.1784
0.390000,4393521.283576,4259902.978370,1795677.093494,12.199411,11.827339,11.548854,0.79327582,0.01543025,0.60855148,-0.01185241,0.09916423,-0.00392948,0.00015693,12.6031,3.3658,1.0907,0.04782766,0.00180168,0.058202,0.01808860,0.02142028,-0.00758824,-0.01091992,-0.00096963,-0.00096963,-0.00193925,-0.00193925,846.4710,-0.0226,-0.6085,76.635801,-0.100405,-2.586774,16.45748186,44.11536100,1203.3658
0.400000,4393521.407299,4259903.098320,1795677.210602,12.543576,12.160979,11.871315,0.79328090,0.01582336,0.60852881,-0.01215382,0.09909694,-0.00450209,0.00018371,12.5993,3.5587,1.1524,0.04764992,0.00184188,0.059890,0.01808860,0.02142028,-0.00758824,-0.01091992,-0.00096963,-0.00096963,-0.00193925,-0.00193925,856.3166,-0.0259,-0.6797,77.437280,-0.103194,-2.592738,16.45748241,44.11536100,1203.5587
0.410000,4393521.534432,4259903.221575,1795677.330907,12.883011,12.490033,12.189705,0.79328763,0.01621626,0.60850360,-0.01245495,0.09902811,-0.00513777,0.00021421,12.5955,3.7571,1.2159,0.04747543,0.00188184,0.061574,0.01808860,0.02142028,-0.00758824,-0.01091992,-0.00096963,-0.00096963,-0.00193925,-0.00193925,836.3721,-0.0296,-0.7567,75.873952,-0.106013,-2.599221,16.45748299,44.11536100,1203.7571
0.420000,4393521.664960,4259903.348121,1795677.454396,13.222560,12.819225,12.508085,0.79329573,0.01660679,0.60847631,-0.01275444,0.09793118,-0.00549172,0.00015128,12.5918,3.9610,1.2811,0.04731720,0.00192208,0.063235,0.02016204,0.02569089,-0.01170920,-0.01723805,0.02036217,0.02521031,-0.00193925,-0.01357478,836.3113,-0.0112,-0.9196,75.888685,-0.107059,-2.612580,16.45748358,44.11536100,1203.9610
0.430000,4393521.798884,4259903.477959,1795677.581069,13.562204,13.148511,12.826496,0.79330486,0.01699253,0.60844747,-0.01305072,0.09672564,-0.00588098,0.00008203,12.5881,4.1704,1.3480,0.04715464,0.00196294,0.064897,0.02016204,0.02569089,-0.01170920,-0.01723805,0.02036217,0.02521031,-0.00193925,-0.01357478,836.2457,-0.0132,-1.0170,75.902954,-0.109697,-2.620768,16.45748418,44.11536100,1204.1704
0.440000,4393521.936188,4259903.611076,1795677.710912,13.897116,13.473210,13.140815,0.79331515,0.01737301,0.60841697,-0.01334347,0.09540457,-0.00630784,0.00000610,12.5844,4.3851,1.4166,0.04699153,0.00200382,0.066560,0.02016204,0.02569089,-0.01170920,-0.01723805,0.02036217,0.02521031,-0.00193925,-0.01357478,836.1544,-0.0155,-1.1217,75.915029,-0.112318,-2.629583,16.45748480,44.11536100,1204.3851
0.450000,4393522.076810,4259903.747408,1795677.843871,14.227297,13.793312,13.451043,0.79332677,0.01774807,0.60838458,-0.01363254,0.09411198,-0.00680516,-0.00004591,12.5807,4.6053,1.4870,0.04684293,0.00204540,0.068200,0.02016204,0.02569089,-0.01170920,-0.01723805,0.02036217,0.02133180,-0.00193925,-0.01357478,816.2148,-0.0252,-1.2256,74.349308,-0.115492,-2.638386,16.45748544,44.11536100,1204.6053
0.460000,4393522.220734,4259903.886942,1795677.979933,14.557583,14.113510,13.761271,0.79333972,0.01811850,0.60835030,-0.01391838,0.09315595,-0.00723730,-0.00007685,12.5771,4.8308,1.5590,0.04670706,0.00208728,0.069817,0.02266134,0.02880913,-0.01472571,-0.02087350,0.02133180,0.02133180,-0.00872665,-0.01842292,816.1361,-0.0347,-1.3680,74.361777,-0.118614,-2.650296,16.45748609,44.11536100,1204.8308
0.470000,4393522.367962,4259904.029679,1795678.119097,14.887955,14.433790,14.071504,0.79335396,0.01848485,0.60831416,-0.01420136,0.09212016,-0.00770659,-0.00010996,12.5734,5.0616,1.6327,0.04656639,0.00212867,0.071434,0.02266134,0.02880913,-0.01472571,-0.02087350,0.02133180,0.02133180,-0.00872665,-0.01842292,816.0299,-0.0392,-1.4952,74.371962,-0.121313,-2.661041,16.45748675,44.11536100,1205.0616
0.480000,4393522.518494,4259904.175618,1795678.261363,15.217608,14.753371,14.381043,0.79336957,0.01884686,0.60827610,-0.01448133,0.09104908,-0.00818466,-0.00015541,12.5698,5.2977,1.7080,0.04642174,0.00216969,0.073052,0.02266134,0.02880913,-0.01472571,-0.02087350,0.02036217,0.02327106,-0.01066590,-0.01842292,815.9394,-0.0418,-1.6378,74.383253,-0.123831,-2.673063,16.45748743,44.11536100,1205.2977
0.490000,4393522.672315,4259904.324747,1795678.406718,15.547364,15.073046,14.690585,0.79338659,0.01920452,0.60823606,-0.01475826,0.09000049,-0.00867901,-0.00018197,12.5662,5.5391,1.7851,0.04627485,0.00221057,0.074667,0.02266134,0.02880913,-0.01472571,-0.02087350,0.02036217,0.02327106,-0.01260516,-0.01842292,805.8901,-0.0522,-1.7875,73.602102,-0.126936,-2.685702,16.45748813,44.11536100,1205.5391
0.500000,4393522.829441,4259904.477080,1795678.555175,15.877204,15.392804,15.000106,0.79340505,0.01955725,0.60819404,-0.01503173,0.08863950,-0.00916361,-0.00023393,12.5625,5.7857,1.8637,0.04612297,0.00225090,0.076281,0.02388933,0.03102869,-0.01597636,-0.02311572,0.02133180,0.02617994,-0.01260516,-0.01842292,815.7408,-0.0528,-1.9527,74.404506,-0.129229,-2.699625,16.45748884,44.11536100,1205.7857
0.510000,4393522.989843,4259904.632587,1795678.706706,16.203097,15.708744,15.306163,0.79342494,0.01990449,0.60815010,-0.01530153,0.08736548,-0.00964488,-0.00032841,12.5589,6.0377,1.9441,0.04596577,0.00229097,0.077896,0.02388933,0.03102869,-0.01597636,-0.02311572,0.02133180,0.02617994,-0.01260516,-0.02133180,805.6789,-0.0499,-2.1260,73.621720,-0.131206,-2.714253,16.45748957,44.11536100,1206.0377
0.520000,4393523.153504,4259904.791255,1795678.861298,16.529078,16.024765,15.612199,0.79344632,0.02024615,0.60810417,-0.01556775,0.08599970,-0.01016015,-0.00042954,12.5553,6.2949,2.0261,0.04581430,0.00233171,0.079492,0.02388933,0.03102869,-0.01597636,-0.02311572,0.02133180,0.02617994,-0.01260516,-0.02133180,805.5649,-0.0559,-2.2989,73.630793,-0.133852,-2.728900,16.45749031,44.11536100,1206.2949
0.530000,4393523.320425,4259904.953083,1795679.018950,16.855145,16.340865,15.918207,0.79346930,0.02058184,0.60805613,-0.01583014,0.08453787,-0.01071057,-0.00053757,12.5517,6.5573,2.1098,0.04565700,0.00237253,0.081089,0.02388933,0.03102869,-0.01597636,-0.02311572,0.02133180,0.02617994,-0.01260516,-0.02133180,805.4440,-0.0625,-2.4816,73.639320,-0.136498,-2.744385,16.45749106,44.11536100,1206.5573
0.540000,4393523.490607,4259905.118072,1795679.179662,17.182105,16.657831,16.224862,0.79349395,0.02091096,0.60800596,-0.01608834,0.08289589,-0.01124763,-0.00066929,12.5481,6.8249,2.1951,0.04549342,0.00241340,0.082685,0.02298094,0.03143881,-0.01664753,-0.02510540,0.02133180,0.02811919,-0.01357478,-0.02133180,805.3162,-0.0659,-2.6860,73.647289,-0.138834,-2.761656,16.45749184,44.11536100,1206.8249
0.550000,4393523.664067,4259905.286240,1795679.343447,17.509152,16.974874,16.531475,0.79352031,0.02123289,0.60795364,-0.01634197,0.08114275,-0.01181811,-0.00080978,12.5445,7.0977,2.2820,0.04532096,0.00245439,0.084286,0.02298094,0.03143881,-0.01664753,-0.02510540,0.02133180,0.02811919,-0.01357478,-0.02133180,815.1081,-0.0734,-2.8904,74.446047,-0.141453,-2.778991,16.45749262,44.11536100,1207.0977
0.560000,4393523.840790,4259905.457570,1795679.510291,17.836291,17.292010,16.838033,0.79354837,0.02154746,0.60789919,-0.01659109,0.07945969,-0.01234579,-0.00099772,12.5409,7.3758,2.3707,0.04514185,0.00249558,0.085887,0.02298094,0.03143881,-0.01664753,-0.02510540,0.02133180,0.02908882,-0.01454441,-0.02327106,805.0641,-0.0727,-3.1234,73.663615,-0.143350,-2.798673,16.45749342,44.11536100,1207.3758
0.570000,4393524.020809,4259905.632096,1795679.680221,18.166728,17.612338,17.147287,0.79357816,0.02185427,0.60784263,-0.01683565,0.07756860,-0.01292311,-0.00121868,12.5373,7.6592,2.4609,0.04495558,0.00253744,0.087488,0.02298094,0.03143881,-0.01664753,-0.02510540,0.02133180,0.02908882,-0.01357478,-0.02327106,814.8134,-0.0762,-3.3458,74.459474,-0.145523,-2.817573,16.45749424,44.11536100,1207.6592
0.580000,4393524.204109,4259905.809802,1795679.853223,18.493223,17.928830,17.453026,0.79360978,0.02215283,0.60778384,-0.01707536,0.07566598,-0.01350878,-0.00143157,12.5336,7.9478,2.5528,0.04475487,0.00257976,0.089105,0.02269736,0.03061249,-0.01773662,-0.02565176,0.02133180,0.02908882,-0.01454441,-0.02327106,804.7268,-0.0903,-3.5911,73.673091,-0.148467,-2.838363,16.45749507,44.11536100,1207.9478
0.590000,4393524.390690,4259905.990688,1795680.029295,18.823829,18.249292,17.762135,0.79364331,0.02244290,0.60772278,-0.01731005,0.07364728,-0.01412347,-0.00165754,12.5300,8.2416,2.6464,0.04455656,0.00262330,0.090702,0.02269736,0.03061249,-0.01773662,-0.02565176,0.02133180,0.02908882,-0.01454441,-0.02327106,804.5600,-0.1002,-3.8406,73.677925,-0.151019,-2.859562,16.45749591,44.11536100,1208.2416
0.600000,4393524.580586,4259906.174788,1795680.208465,19.155328,18.570597,18.071846,0.79367881,0.02272424,0.60765938,-0.01753955,0.07163033,-0.01474121,-0.00187159,12.5264,8.5407,2.7416,0.04434145,0.00266705,0.092319,0.02269736,0.03061249,-0.01773662,-0.02565176,0.02133180,0.02908882,-0.01551404,-0.02327106,814.3075,-0.1172,-4.1104,74.474314,-0.154056,-2.882449,16.45749677,44.11536100,1208.5407
0.610000,4393524.773781,4259906.362085,1795680.390718,19.483689,18.888842,18.378707,0.79371634,0.02299661,0.60759360,-0.01776368,0.06949608,-0.01538539,-0.00209784,12.5228,8.8451,2.8385,0.04411688,0.00271123,0.093940,0.02269736,0.03061249,-0.01773662,-0.02565176,0.02133180,0.02908882,-0.01551404,-0.02327106,814.1202,-0.1295,-4.3871,74.477865,-0.156652,-2.905968,16.45749765,44.11536100,1208.8451
