t_s,t_sim_s,kind,servo_idx,value_deg
1.343128,,fb,0,0.0556
1.382111,,fb,2,-0.1111
1.383076,,fb,1,-0.1111
1.384097,,fb,2,-0.1111
1.386077,,fb,1,-0.1111
1.387099,,fb,1,-0.1111
1.388084,,fb,2,-0.1111
1.389073,,fb,3,0.0556
1.428104,,fb,1,-0.1111
1.430086,,fb,1,-0.1667
1.432087,,fb,1,-0.1111
1.522072,,fb,0,0.0556
1.523094,,fb,2,-0.1111
1.524098,,fb,0,0.0556
1.525085,,fb,2,-0.1111
1.535149,,fb,0,0.0556
1.537099,,fb,1,-0.1111
1.538083,,fb,0,0.0556
1.540087,,fb,1,-0.1111
1.542091,,fb,2,-0.1111
1.546090,,fb,3,0.0556
1.548079,,fb,0,0.0556
1.552111,,fb,1,-0.1111
1.555104,,fb,2,-0.1111
1.559117,,fb,3,0.0556
1.562131,,fb,0,0.1667
1.565093,,fb,1,0.0000
1.568097,,fb,2,0.1111
1.618104,,fb,1,1.2222
1.620094,,fb,1,1.2222
1.622105,,fb,1,1.1667
1.623105,,fb,1,1.1111
1.624114,,fb,2,1.0556
1.625109,,fb,3,1.0556
1.672128,,fb,3,1.0556
1.673082,,fb,1,1.1111
1.674113,,fb,3,1.1111
1.675093,,fb,1,1.1111
1.676139,,fb,3,1.1111
1.677159,,fb,2,1.0000
1.678164,,fb,0,1.1111
1.679100,,fb,1,1.1111
1.725133,,fb,1,1.1111
1.726084,,fb,2,1.0000
1.728114,,fb,1,1.1111
1.729100,,fb,1,1.1111
1.730131,,fb,2,1.0556
1.731094,,fb,0,1.1111
1.732093,,fb,2,1.0000
1.733084,,fb,3,1.0556
1.743114,,fb,1,1.1111
1.745126,,fb,2,1.0000
1.746103,,fb,1,1.1111
1.748089,,fb,2,1.0000
1.750105,,fb,3,1.1111
1.754079,,fb,0,1.1111
1.757092,,fb,1,1.1111
1.759092,,fb,2,1.0000
1.763079,,fb,3,1.0556
1.766087,,fb,0,1.1111
1.769075,,fb,1,1.1111
1.771087,,fb,2,1.0000
1.775095,,fb,3,1.1111
1.824108,,fb,1,1.1111
1.825100,,fb,1,1.1111
1.826079,,fb,2,1.0000
1.827104,,fb,1,1.1111
1.828084,,fb,3,1.0556
1.829153,,fb,0,1.1111
1.830099,,fb,2,1.0000
1.831077,,fb,3,1.0556
1.867188,,fb,3,1.0556
1.868129,,fb,2,1.0556
1.869170,,fb,0,1.0556
1.870152,,fb,2,1.0556
1.871091,,fb,3,1.0556
1.872097,,fb,0,1.1111
1.873368,,fb,1,1.1111
1.874088,,fb,2,1.0000
1.875093,,fb,0,1.1667
1.914114,,fb,2,1.0000
1.916076,,fb,2,1.0000
1.917085,,fb,2,1.0556
1.918102,,fb,3,1.1111
1.919084,,fb,1,1.1111
1.920113,,fb,3,1.0556
1.958199,,fb,1,1.1111
1.959166,,fb,0,1.1111
1.960354,,fb,1,1.1111
1.961173,,fb,3,1.0556
1.962283,,fb,0,1.1111
1.963188,,fb,2,1.0000
1.964300,,fb,0,1.1111
1.965359,,fb,2,1.0556
2.004099,,fb,0,1.1667
2.006089,,fb,0,1.1111
2.007094,,fb,0,1.1111
2.008120,,fb,3,1.0556
2.009076,,fb,0,1.1111
2.010150,,fb,1,1.1111
2.048090,,fb,3,1.0556
2.049085,,fb,2,1.0556
2.050133,,fb,3,1.1111
2.051084,,fb,2,1.0556
2.052077,,fb,3,1.1111
2.053076,,fb,1,1.1111
2.054084,,fb,2,1.0556
2.055078,,fb,0,1.1111
2.093120,,fb,2,1.0556
2.094084,,fb,1,1.1111
2.095350,,fb,2,1.0556
2.097115,,fb,1,1.1111
2.098094,,fb,3,1.0556
2.099090,,fb,1,1.1111
2.100095,,fb,3,1.0556
2.138118,,fb,1,1.1111
2.139075,,fb,3,1.0556
2.140134,,fb,0,1.1111
2.141093,,fb,3,1.0556
2.142092,,fb,0,1.1111
2.143141,,fb,2,1.0556
2.144085,,fb,0,1.1111
2.145340,,fb,2,1.0000
2.183115,,fb,0,1.1111
2.185096,,fb,3,1.0556
2.186087,,fb,1,1.1111
2.187118,,fb,2,1.0000
2.188116,,fb,3,1.1111
2.189084,,fb,3,1.1111
2.190098,,fb,0,1.1111
2.191077,,fb,1,1.1111
2.228099,,fb,3,0.0556
2.230090,,fb,2,0.0000
2.278094,,fb,1,-0.1111
2.279110,,fb,2,-0.1111
2.280088,,fb,3,-0.1667
2.318121,,fb,1,-0.1111
2.319093,,fb,3,-0.1667
2.320103,,fb,0,-0.0556
2.321079,,fb,3,-0.1667
2.322081,,fb,1,-0.1111
2.323081,,fb,3,-0.1667
2.324082,,fb,0,-0.0556
2.325089,,fb,2,-0.1111
2.363115,,fb,0,-0.0556
2.365086,,fb,0,-0.0556
2.367093,,fb,0,-0.0556
2.368088,,fb,3,-0.1667
2.369087,,fb,0,-0.0556
2.370084,,fb,1,-0.1111
2.408096,,fb,3,-0.1667
2.410093,,fb,2,-0.1111
2.411432,,fb,1,-0.1111
2.412092,,fb,3,-0.1667
2.413088,,fb,0,-0.0556
2.414087,,fb,2,-0.1111
2.415088,,fb,0,-0.0556
2.453095,,fb,2,-0.1111
2.454075,,fb,0,-0.0556
2.455097,,fb,1,-0.1111
2.456073,,fb,3,-0.1667
2.457073,,fb,2,-0.1111
2.458080,,fb,0,-0.0556
2.459073,,fb,1,-0.1111
2.460072,,fb,3,-0.1667
2.500904,,fb,1,-0.1111
2.507203,,fb,0,-0.0556
2.510609,,fb,1,-0.1111
2.512678,,fb,2,-0.1111
2.552114,,fb,0,-0.0556
2.554112,,fb,3,-0.1667
2.557640,,fb,1,-0.1111
2.563180,,fb,3,-0.1667
2.566736,,fb,0,-0.0556
2.606444,,fb,2,-0.1111
2.645179,,fb,0,-0.0556
2.650806,,fb,1,-0.1111
2.663183,,fb,2,-0.1111
2.721220,,fb,1,-0.0556
2.733662,,fb,2,-0.1111
2.752222,,fb,3,-0.1667
2.770232,,fb,0,-0.0556
2.819106,,fb,2,-0.1111
2.820092,,fb,0,-0.0556
2.821111,,fb,1,-0.1111
2.822081,,fb,3,-0.1667
2.824120,,fb,2,-0.1111
2.860343,,fb,2,-0.1111
2.861162,,fb,0,-0.1111
2.862183,,fb,1,-0.1111
2.864173,,fb,0,-0.0556
2.865084,,fb,0,0.0000
2.866128,,fb,1,-0.1111
2.867095,,fb,3,-0.1667
2.868085,,fb,1,-0.1111
2.917115,,fb,0,-0.0556
2.918085,,fb,2,-0.1111
2.919085,,fb,3,-0.1667
2.920085,,fb,0,-0.0556
2.921082,,fb,3,-0.1667
2.922084,,fb,0,-0.0556
2.923092,,fb,0,-0.0556
2.924475,,fb,1,-0.1111
2.925092,,fb,3,-0.1111
2.937103,,fb,1,-0.0556
2.938109,,fb,0,-0.0556
2.940098,,fb,1,-0.1111
2.943116,,fb,2,-0.1111
2.946127,,fb,3,-0.1667
2.949103,,fb,0,-0.0556
2.951091,,fb,1,-0.1111
2.954091,,fb,2,-0.1111
2.958198,,fb,3,-0.1667
2.961703,,fb,0,-0.0556
2.963165,,fb,1,-0.1111
2.966205,,fb,2,-0.1111
2.981106,,fb,0,-0.0556
2.982085,,fb,2,-0.1111
2.983105,,fb,3,-0.1667
2.985079,,fb,0,-0.0556
2.987086,,fb,1,-0.1111
2.990083,,fb,2,-0.1111
2.994102,,fb,3,-0.1667
2.996099,,fb,0,-0.0556
2.999084,,fb,1,-0.1111
3.002087,,fb,2,-0.1111
3.006074,,fb,3,-0.1667
3.009100,,fb,0,-0.0556
3.011548,,fb,1,-0.1111
3.025126,,fb,2,-0.1111
3.061140,,fb,3,-0.1667
3.062079,,fb,3,-0.1667
3.063088,,fb,0,-0.1111
3.065086,,fb,3,-0.1667
3.066078,,fb,2,-0.1111
3.067100,,fb,3,-0.1667
3.068084,,fb,2,-0.1111
3.103123,,fb,3,-0.1667
3.105135,,fb,1,-0.1111
3.107102,,fb,1,-0.1111
3.108077,,fb,1,-0.1111
3.109113,,fb,2,-0.1111
3.110096,,fb,0,-0.0556
3.111141,,fb,2,-0.1111
3.161462,,fb,1,-0.0556
3.162090,,fb,0,-0.0556
3.163241,,fb,3,-0.1667
3.164319,,fb,0,-0.0556
3.165240,,fb,3,-0.1667
3.166240,,fb,0,-0.0556
3.167131,,fb,2,-0.1111
3.212112,,fb,0,-0.0556
3.214098,,fb,2,-0.1111
3.215077,,fb,2,-0.1111
3.216120,,fb,0,-0.0556
3.217104,,fb,1,-0.0556
3.218093,,fb,0,-0.0556
3.220092,,fb,2,-0.1111
3.232115,,fb,3,-0.1667
3.233097,,fb,2,-0.1111
3.234114,,fb,3,-0.1667
3.237089,,fb,0,-0.0556
3.239087,,fb,1,-0.1111
3.242115,,fb,2,-0.1111
3.246118,,fb,3,-0.1667
3.249101,,fb,0,-0.0556
3.251090,,fb,1,-0.1111
3.254086,,fb,2,-0.1111
3.258100,,fb,3,-0.1667
3.261150,,fb,0,-0.0556
3.263092,,fb,1,-0.0556
3.266112,,fb,2,-0.1111
3.305112,,fb,0,-0.0556
3.307663,,fb,3,-0.1667
3.308103,,fb,3,-0.1667
3.309099,,fb,0,-0.0556
3.310124,,fb,2,-0.1111
3.311088,,fb,3,-0.1667
3.322115,,fb,1,-0.1111
3.323088,,fb,2,-0.1111
3.324338,,fb,0,-0.1111
3.325103,,fb,1,-0.1111
3.327118,,fb,2,-0.1111
3.330125,,fb,3,-0.1111
3.333096,,fb,0,-0.0556
3.335083,,fb,1,-0.1111
3.338087,,fb,2,-0.1111
3.342106,,fb,3,-0.1667
3.345271,,fb,0,-0.0556
3.347089,,fb,1,-0.1111
3.350086,,fb,2,-0.1111
3.354098,,fb,3,-0.1667
3.368115,,fb,1,-0.1111
3.369092,,fb,2,-0.1111
3.370090,,fb,3,-0.1667
3.372080,,fb,1,-0.1111
3.375086,,fb,2,-0.1111
3.378592,,fb,3,-0.1667
3.381100,,fb,0,-0.0556
3.383165,,fb,1,-0.1111
3.386105,,fb,2,-0.1111
3.390086,,fb,3,-0.1667
3.392122,,fb,0,-0.0556
3.395118,,fb,1,-0.1111
3.398107,,fb,2,-0.1111
3.412139,,fb,3,-0.1667
3.413098,,fb,0,-0.0556
3.414087,,fb,2,-0.1111
3.415120,,fb,3,-0.1667
3.417102,,fb,0,-0.0556
3.419089,,fb,1,-0.0556
3.422091,,fb,2,-0.1111
3.426105,,fb,3,-0.1667
3.428471,,fb,0,-0.0556
3.431094,,fb,1,-0.1111
3.434110,,fb,2,-0.1111
3.438088,,fb,3,-0.1667
3.441221,,fb,0,-0.0556
3.443129,,fb,1,-0.1111
3.446102,,fb,2,-0.1111
3.486123,,fb,0,-0.0556
3.488081,,fb,0,-0.0556
3.489080,,fb,0,-0.0556
3.490110,,fb,1,-0.1111
3.491113,,fb,3,-0.1667
3.539115,,fb,3,-0.1667
3.541118,,fb,3,-0.1667
3.542081,,fb,3,-0.1667
3.543082,,fb,1,-0.1111
3.544101,,fb,2,-0.1111
3.545089,,fb,3,-0.1667
3.546086,,fb,1,-0.1111
3.547094,,fb,3,-0.1667
3.584118,,fb,1,-0.1111
3.585090,,fb,3,-0.1667
3.586111,,fb,0,-0.0556
3.587082,,fb,2,-0.1111
3.588082,,fb,0,-0.0556
3.589095,,fb,2,-0.1111
3.590118,,fb,3,-0.1667
3.601120,,fb,2,-0.1111
3.603099,,fb,3,-0.1667
3.604091,,fb,1,-0.1111
3.606080,,fb,3,-0.1667
3.609098,,fb,0,-0.0556
3.612108,,fb,1,-0.1111
3.614088,,fb,2,-0.1111
3.618090,,fb,3,-0.1667
3.621075,,fb,0,-0.0556
3.623073,,fb,1,-0.1111
3.626091,,fb,2,-0.1111
3.630124,,fb,3,-0.1667
3.633090,,fb,0,-0.0556
3.635090,,fb,1,-0.0556
3.674094,,fb,3,-0.1667
3.675094,,fb,0,-0.0556
3.676115,,fb,2,-0.1111
3.677101,,fb,0,-0.0556
3.678108,,fb,2,-0.1111
3.679112,,fb,1,-0.1111
3.680075,,fb,2,-0.1111
3.692089,,fb,1,-0.1111
3.693078,,fb,3,-0.1667
3.694101,,fb,0,-0.0556
3.696102,,fb,1,-0.1111
3.698086,,fb,2,-0.1111
3.702082,,fb,3,-0.1667
3.705075,,fb,0,-0.0556
3.707139,,fb,1,-0.1111
3.710092,,fb,2,-0.1111
3.714084,,fb,3,-0.1667
3.717076,,fb,0,-0.0556
3.719084,,fb,1,-0.1111
3.722073,,fb,2,-0.1111
3.773523,,fb,1,-0.0556
3.774088,,fb,0,-0.0556
3.775122,,fb,3,-0.1667
3.776082,,fb,0,-0.0556
3.777084,,fb,2,-0.1111
3.778090,,fb,0,-0.0556
3.779086,,fb,2,-0.1111
3.825127,,fb,2,-0.1111
3.826089,,fb,0,-0.0556
3.827091,,fb,2,-0.1111
3.828158,,fb,3,-0.1667
3.829097,,fb,1,-0.1111
3.830076,,fb,0,-0.0556
3.831087,,fb,1,-0.1111
3.832083,,fb,3,-0.1667
3.843088,,fb,1,-0.1111
3.844595,,fb,3,-0.1667
3.845093,,fb,1,-0.1111
3.846092,,fb,2,-0.1111
3.847087,,fb,3,-0.1667
3.849108,,fb,0,-0.0556
3.852082,,fb,1,-0.1111
3.854088,,fb,2,-0.1111
3.858088,,fb,3,-0.1667
3.861165,,fb,0,-0.0556
3.863092,,fb,1,-0.1111
3.867082,,fb,2,-0.1111
3.870084,,fb,3,-0.1667
3.873288,,fb,0,-0.0556
3.876090,,fb,1,-0.1111
3.878088,,fb,2,-0.1111
3.917121,,fb,0,-0.0556
3.919110,,fb,0,-0.0556
3.921105,,fb,3,-0.1667
3.922106,,fb,3,-0.1667
3.923220,,fb,0,-0.0556
3.935112,,fb,2,-0.1111
3.936088,,fb,0,-0.0556
3.937097,,fb,3,-0.1667
3.939082,,fb,2,-0.1111
3.942138,,fb,3,-0.1667
3.945089,,fb,0,-0.0556
3.948083,,fb,1,-0.0556
3.950108,,fb,2,-0.1111
3.954080,,fb,3,-0.1667
3.957086,,fb,0,-0.0556
3.960110,,fb,1,-0.1111
3.962092,,fb,2,-0.1111
3.966088,,fb,3,-0.1667
3.980114,,fb,1,-0.0556
3.981109,,fb,2,-0.1111
3.982110,,fb,3,-0.1667
3.984128,,fb,1,-0.1111
3.986093,,fb,2,-0.1111
3.990093,,fb,3,-0.1667
3.993105,,fb,0,-0.1111
3.996113,,fb,1,-0.1111
3.998091,,fb,2,-0.1111
4.002148,,fb,3,-0.1667
4.005105,,fb,0,-0.0556
4.007085,,fb,1,-0.1111
4.011119,,fb,2,-0.1111
4.060112,,fb,1,-0.1111
4.061090,,fb,2,-0.1111
4.062080,,fb,1,-0.1111
4.063090,,fb,2,-0.1111
4.064085,,fb,0,-0.0556
4.065094,,fb,2,-0.1111
4.066086,,fb,0,-0.0556
4.067115,,fb,2,-0.1111
4.112097,,fb,0,-0.0556
4.113092,,fb,2,-0.1111
4.114116,,fb,1,-0.1111
4.115084,,fb,2,-0.1111
4.117087,,fb,1,-0.1111
4.118086,,fb,3,-0.1667
4.119083,,fb,1,-0.0556
4.120084,,fb,0,-0.0556
4.121077,,fb,1,-0.0556
4.157109,,fb,0,-0.0556
4.158087,,fb,2,-0.1111
4.159109,,fb,3,-0.1667
4.160081,,fb,1,-0.1111
4.162087,,fb,1,-0.1111
4.163080,,fb,3,-0.1667
4.164084,,fb,1,-0.1111
4.177132,,fb,2,-0.1111
4.213121,,fb,3,-0.1667
4.214082,,fb,3,-0.1667
4.215084,,fb,0,-0.0556
4.216079,,fb,2,-0.1111
4.217077,,fb,3,-0.1667
4.218080,,fb,2,-0.1111
4.219104,,fb,1,-0.1111
4.220358,,fb,2,-0.1111
4.256112,,fb,1,-0.1111
4.257074,,fb,0,-0.0556
4.258092,,fb,1,-0.1111
4.259088,,fb,3,-0.1667
4.260081,,fb,0,-0.0556
4.261086,,fb,3,-0.1667
4.262111,,fb,0,-0.0556
4.264139,,fb,2,-0.1111
4.313117,,fb,1,-0.0556
4.314084,,fb,2,-0.1111
4.316086,,fb,1,-0.1111
4.317080,,fb,0,-0.0556
4.319089,,fb,0,-0.0556
4.366100,,fb,2,-0.1111
4.367118,,fb,0,-0.0556
4.368082,,fb,1,-0.1111
4.369097,,fb,2,-0.1111
4.370083,,fb,1,-0.1111
4.371085,,fb,2,-0.1111
4.372089,,fb,1,-0.1111
4.373108,,fb,2,-0.1111
4.409123,,fb,2,-0.1111
4.410084,,fb,0,-0.0556
4.412082,,fb,3,-0.1667
4.413084,,fb,1,-0.1111
4.414133,,fb,0,-0.0556
4.415198,,fb,1,-0.0556
4.416090,,fb,3,-0.1667
4.417077,,fb,1,-0.1111
4.420077,,fb,2,-0.1111
4.458125,,fb,0,-0.0556
4.460111,,fb,0,-0.0556
4.462137,,fb,3,-0.1667
4.463107,,fb,3,-0.1667
4.464081,,fb,0,-0.0556
4.465090,,fb,1,-0.1111
4.503107,,fb,3,-0.1667
4.504085,,fb,0,-0.0556
4.505110,,fb,2,-0.1111
4.506081,,fb,0,-0.0556
4.507102,,fb,2,-0.1111
4.508106,,fb,0,-0.0556
4.509080,,fb,2,-0.1111
4.522084,,fb,1,-0.1111
4.523102,,fb,0,-0.0556
4.525132,,fb,1,-0.1111
4.527092,,fb,2,-0.1111
4.530091,,fb,3,-0.1667
4.534089,,fb,0,-0.0556
4.537085,,fb,1,-0.0556
4.540097,,fb,2,-0.1111
4.542098,,fb,3,-0.1667
4.546121,,fb,0,-0.0556
4.549104,,fb,1,-0.1111
4.552086,,fb,2,-0.1111
