t_s,t_sim_s,kind,servo_idx,value_deg
10.539365,0.410000,cmd,0,0.0000
10.539365,0.410000,cmd,1,0.0000
10.539365,0.410000,cmd,2,0.0000
10.539365,0.410000,cmd,3,0.0000
10.551464,0.420000,cmd,0,0.0000
10.551464,0.420000,cmd,1,0.0000
10.551464,0.420000,cmd,2,0.0000
10.551464,0.420000,cmd,3,0.0000
10.563319,0.430000,cmd,0,0.0000
10.563319,0.430000,cmd,1,0.0000
10.563319,0.430000,cmd,2,0.0000
10.563319,0.430000,cmd,3,0.0000
10.575280,0.440000,cmd,0,0.0000
10.575280,0.440000,cmd,1,0.0000
10.575280,0.440000,cmd,2,0.0000
10.575280,0.440000,cmd,3,0.0000
10.587371,0.450000,cmd,0,0.0000
10.587371,0.450000,cmd,1,0.0000
10.587371,0.450000,cmd,2,0.0000
10.587371,0.450000,cmd,3,0.0000
10.599365,0.460000,cmd,0,0.0000
10.599365,0.460000,cmd,1,0.0000
10.599365,0.460000,cmd,2,0.0000
10.599365,0.460000,cmd,3,0.0000
10.611345,0.470000,cmd,0,0.0000
10.611345,0.470000,cmd,1,0.0000
10.611345,0.470000,cmd,2,0.0000
10.611345,0.470000,cmd,3,0.0000
10.623262,0.480000,cmd,0,0.0000
10.623262,0.480000,cmd,1,0.0000
10.623262,0.480000,cmd,2,0.0000
10.623262,0.480000,cmd,3,0.0000
10.635611,0.490000,cmd,0,0.0000
10.635611,0.490000,cmd,1,0.0000
10.635611,0.490000,cmd,2,0.0000
10.635611,0.490000,cmd,3,0.0000
10.647364,0.500000,cmd,0,0.0000
10.647364,0.500000,cmd,1,0.0000
10.647364,0.500000,cmd,2,0.0000
10.647364,0.500000,cmd,3,0.0000
10.659321,0.510000,cmd,0,0.0000
10.659321,0.510000,cmd,1,0.0000
10.659321,0.510000,cmd,2,0.0000
10.659321,0.510000,cmd,3,0.0000
10.671344,0.520000,cmd,0,0.0000
10.671344,0.520000,cmd,1,0.0000
10.671344,0.520000,cmd,2,0.0000
10.671344,0.520000,cmd,3,0.0000
10.683259,0.530000,cmd,0,0.0000
10.683259,0.530000,cmd,1,0.0000
10.683259,0.530000,cmd,2,0.0000
10.683259,0.530000,cmd,3,0.0000
10.695272,0.540000,cmd,0,0.0000
10.695272,0.540000,cmd,1,0.0000
10.695272,0.540000,cmd,2,0.0000
10.695272,0.540000,cmd,3,0.0000
10.707295,0.550000,cmd,0,0.0000
10.707295,0.550000,cmd,1,0.0000
10.707295,0.550000,cmd,2,0.0000
10.707295,0.550000,cmd,3,0.0000
10.717302,0.560000,cmd,0,0.0000
10.717302,0.560000,cmd,1,0.0000
10.717302,0.560000,cmd,2,0.0000
10.717302,0.560000,cmd,3,0.0000
10.729383,0.570000,cmd,0,0.0000
10.729383,0.570000,cmd,1,0.0000
10.729383,0.570000,cmd,2,0.0000
10.729383,0.570000,cmd,3,0.0000
10.741328,0.580000,cmd,0,0.0000
10.741328,0.580000,cmd,1,0.0000
10.741328,0.580000,cmd,2,0.0000
10.741328,0.580000,cmd,3,0.0000
10.753452,0.590000,cmd,0,0.0000
10.753452,0.590000,cmd,1,0.0000
10.753452,0.590000,cmd,2,0.0000
10.753452,0.590000,cmd,3,0.0000
10.765329,0.600000,cmd,0,0.0000
10.765329,0.600000,cmd,1,0.0000
10.765329,0.600000,cmd,2,0.0000
10.765329,0.600000,cmd,3,0.0000
10.777471,0.610000,cmd,0,0.0000
