t_s,t_sim_s,kind,servo_idx,value_deg
1.346970,,fb,0,-0.0556
1.385987,,fb,2,0.0556
1.386950,,fb,0,-0.0556
1.387986,,fb,1,-0.0556
1.388956,,fb,3,0.0556
1.389980,,fb,1,-0.0556
1.390994,,fb,3,0.0556
1.391969,,fb,2,0.1111
1.392979,,fb,3,0.0556
1.430982,,fb,1,-0.0556
1.431951,,fb,0,-0.0556
1.432994,,fb,1,-0.0556
1.433970,,fb,3,0.0556
1.434955,,fb,0,-0.1111
1.435967,,fb,0,-0.0556
1.436961,,fb,1,-0.0556
1.437954,,fb,2,0.0556
1.451001,,fb,3,0.0556
1.486993,,fb,0,-0.0556
1.488980,,fb,3,0.0556
1.489970,,fb,1,-0.0556
1.490958,,fb,0,-0.0556
1.491981,,fb,1,-0.0556
1.494024,,fb,0,-0.0556
1.504986,,fb,0,-0.0556
1.506979,,fb,2,0.0556
1.508986,,fb,1,-0.0556
1.509962,,fb,2,0.1111
1.512977,,fb,0,-0.0556
1.516998,,fb,1,-0.0556
1.518970,,fb,2,0.1111
1.522959,,fb,3,0.0556
1.524966,,fb,0,-0.0556
1.528997,,fb,1,-0.0556
1.531958,,fb,2,0.0556
1.534961,,fb,3,0.0556
1.536957,,fb,0,-0.0556
1.540986,,fb,1,-0.0556
1.583064,,fb,3,0.0556
1.584281,,fb,1,-0.0556
1.589512,,fb,2,0.1111
1.604797,,fb,2,0.0556
1.606040,,fb,3,0.0556
1.607536,,fb,0,-0.0556
1.609963,,fb,1,0.0000
1.613410,,fb,2,0.0556
1.617020,,fb,3,0.0556
1.619346,,fb,0,-0.0556
1.624332,,fb,1,0.0000
1.664759,,fb,3,0.0556
1.677104,,fb,0,-0.0556
1.695107,,fb,1,-0.0556
1.713110,,fb,2,0.0556
1.728371,,fb,3,0.0556
1.734058,,fb,0,-0.0556
1.752061,,fb,1,-0.0556
1.770157,,fb,2,0.0556
1.785048,,fb,3,0.0556
1.810971,,fb,1,-0.0556
1.811972,,fb,3,0.0556
1.813970,,fb,0,-0.0556
1.817973,,fb,1,0.0000
1.819950,,fb,2,0.1111
1.823974,,fb,3,0.0556
1.825956,,fb,0,-0.0556
1.829979,,fb,1,-0.0556
1.831952,,fb,2,0.1111
1.835960,,fb,3,0.0556
1.837978,,fb,0,-0.0556
1.841963,,fb,1,-0.0556
1.843973,,fb,2,0.0556
1.882991,,fb,0,-0.1111
1.883974,,fb,1,-0.0556
1.884996,,fb,0,-0.0556
1.886998,,fb,3,0.0556
1.887958,,fb,1,-0.0556
1.888987,,fb,3,0.0556
1.927986,,fb,3,0.0556
1.928992,,fb,1,-0.0556
1.929971,,fb,2,0.0556
1.930962,,fb,1,0.0000
1.931977,,fb,2,0.0556
1.932977,,fb,0,-0.0556
1.933958,,fb,2,0.1111
1.934968,,fb,0,-0.0556
1.937957,,fb,1,-0.0556
1.975988,,fb,3,0.0556
1.977024,,fb,1,0.0000
1.977967,,fb,2,0.0556
1.978967,,fb,0,-0.0556
1.979961,,fb,3,0.0556
1.980969,,fb,1,-0.0556
1.981964,,fb,2,0.1111
1.982954,,fb,0,-0.0556
2.020997,,fb,2,0.0556
2.021964,,fb,0,-0.1111
2.022967,,fb,2,0.1111
2.023964,,fb,3,0.0556
2.024961,,fb,1,0.0000
2.025958,,fb,0,-0.0556
2.027061,,fb,1,0.0000
2.027965,,fb,3,0.0556
2.041971,,fb,1,-0.0556
2.042966,,fb,2,0.0556
2.043996,,fb,0,-0.0556
2.046047,,fb,1,-0.0556
2.047966,,fb,2,0.1111
