t_s,t_sim_s,kind,servo_idx,value_deg
3.549035,,fb,2,-0.0556
3.552038,,fb,3,-0.1667
3.554045,,fb,0,-0.0556
3.557034,,fb,1,-0.0556
3.560056,,fb,2,-0.0556
3.564041,,fb,3,-0.1111
3.567051,,fb,0,-0.0556
3.569067,,fb,1,0.0000
3.584075,,fb,3,-0.1667
3.585081,,fb,0,-0.1111
3.586038,,fb,2,-0.0556
3.588040,,fb,3,-0.1667
3.590061,,fb,0,-0.0556
3.593046,,fb,1,0.0000
3.597049,,fb,2,-0.0556
3.599046,,fb,3,-0.1667
3.603042,,fb,0,-0.0556
3.605077,,fb,1,0.0000
3.609040,,fb,2,-0.0556
3.611044,,fb,3,-0.1667
3.614040,,fb,0,-0.0556
3.629080,,fb,2,-0.0556
3.630042,,fb,0,-0.0556
3.631037,,fb,1,0.0000
3.633033,,fb,2,-0.0556
3.635051,,fb,3,-0.1667
3.638038,,fb,0,-0.0556
3.641044,,fb,1,-0.0556
3.645043,,fb,2,-0.0556
3.647045,,fb,3,-0.1667
3.650035,,fb,0,-0.0556
3.653053,,fb,1,-0.0556
3.656059,,fb,2,-0.0556
3.660036,,fb,3,-0.1667
3.708047,,fb,0,-0.0556
3.709127,,fb,2,-0.0556
3.710045,,fb,1,0.0000
3.711038,,fb,2,-0.0556
3.712047,,fb,0,-0.0556
3.713041,,fb,1,0.0000
3.714204,,fb,3,-0.1667
3.715149,,fb,1,-0.0556
3.716223,,fb,3,-0.1111
3.752075,,fb,3,-0.1667
3.753034,,fb,2,-0.0556
3.754039,,fb,0,-0.0556
3.755032,,fb,1,-0.0556
3.756031,,fb,2,-0.0556
3.757048,,fb,0,-0.0556
3.758041,,fb,2,-0.0556
3.759060,,fb,0,-0.0556
3.808065,,fb,3,-0.1667
3.809036,,fb,0,-0.0556
3.810041,,fb,3,-0.1667
3.811052,,fb,0,-0.0556
3.812044,,fb,3,-0.1667
3.813039,,fb,0,-0.0556
3.814062,,fb,2,-0.0556
3.815036,,fb,0,-0.0556
3.816047,,fb,2,-0.0556
3.817067,,fb,3,-0.1667
3.855226,,fb,1,-0.0556
3.857055,,fb,1,0.0000
3.859064,,fb,1,-0.0556
3.860035,,fb,1,-0.0556
3.861048,,fb,2,-0.0556
3.899057,,fb,0,-0.1111
3.901054,,fb,0,-0.0556
3.902032,,fb,3,-0.1667
3.903234,,fb,0,-0.1111
3.904038,,fb,2,-0.0556
3.905043,,fb,3,-0.1667
3.953048,,fb,3,-0.1667
3.954035,,fb,2,-0.0556
3.955039,,fb,3,-0.1667
3.956030,,fb,2,-0.0556
3.957041,,fb,3,-0.1667
3.958049,,fb,3,-0.1667
3.959053,,fb,0,-0.0556
3.960040,,fb,2,-0.0556
4.006041,,fb,1,0.0000
4.007035,,fb,2,-0.0556
4.008041,,fb,1,-0.0556
4.009060,,fb,2,-0.0556
4.010038,,fb,0,-0.0556
4.011039,,fb,2,-0.0556
4.012041,,fb,3,-0.1111
4.013050,,fb,2,-0.0556
4.014036,,fb,3,-0.1667
4.061068,,fb,3,-0.1667
4.062034,,fb,1,-0.0556
4.063042,,fb,3,-0.1111
4.065127,,fb,3,-0.1667
4.067038,,fb,2,-0.0556
4.342045,,fb,2,-0.0556
4.343037,,fb,0,-0.0556
4.495057,,fb,0,-0.0556
4.496044,,fb,1,-0.0556
4.497045,,fb,2,-0.0556
4.500041,,fb,3,-0.1667
4.539063,,fb,1,0.0000
4.541183,,fb,1,0.0000
4.543093,,fb,1,-0.0556
4.544036,,fb,1,0.0000
4.555066,,fb,2,-0.0556
4.557062,,fb,3,-0.1667
4.558053,,fb,1,-0.0556
4.560059,,fb,3,-0.1667
4.562059,,fb,0,-0.0556
4.566038,,fb,1,0.0000
4.569057,,fb,2,-0.0556
4.572044,,fb,3,-0.1667
4.574031,,fb,0,-0.0556
4.578049,,fb,1,-0.0556
4.580053,,fb,2,-0.0556
4.583064,,fb,3,-0.1667
4.586037,,fb,0,-0.0556
4.636063,,fb,3,-0.1667
4.637112,,fb,0,-0.0556
4.639041,,fb,3,-0.1667
4.640090,,fb,3,-0.1667
4.641031,,fb,0,-0.1111
4.642057,,fb,2,0.0000
4.688048,,fb,0,-0.0556
4.690078,,fb,0,-0.1111
4.691061,,fb,3,-0.1111
4.693059,,fb,1,0.0000
4.695049,,fb,1,-0.0556
4.696056,,fb,1,0.0000
4.697052,,fb,3,-0.1667
4.709053,,fb,1,-0.0556
4.710075,,fb,0,-0.0556
4.712043,,fb,1,0.0000
4.715056,,fb,2,-0.0556
4.718048,,fb,3,-0.1111
4.720045,,fb,0,-0.0556
4.723038,,fb,1,-0.0556
4.727033,,fb,2,-0.0556
4.730054,,fb,3,-0.1667
4.732048,,fb,0,-0.0556
4.735061,,fb,1,-0.0556
4.739039,,fb,2,-0.0556
4.788079,,fb,1,-0.0556
4.789033,,fb,3,-0.1667
4.790044,,fb,0,-0.0556
4.791035,,fb,2,-0.0556
4.792044,,fb,1,-0.0556
4.793043,,fb,2,-0.0556
4.794045,,fb,0,-0.0556
4.840058,,fb,2,-0.0556
4.842061,,fb,2,-0.0556
4.843052,,fb,2,-0.0556
4.844042,,fb,3,-0.1667
4.845048,,fb,1,0.0000
4.846044,,fb,3,-0.1667
4.847038,,fb,1,0.0000
4.848044,,fb,2,-0.0556
4.859048,,fb,1,-0.0556
4.894068,,fb,2,-0.0556
4.896048,,fb,0,-0.0556
4.897033,,fb,0,-0.0556
4.898034,,fb,2,-0.0556
4.899070,,fb,3,-0.1667
4.903173,,fb,1,-0.0556
4.904049,,fb,0,-0.1111
4.913058,,fb,1,-0.0556
4.914054,,fb,1,0.0000
4.915074,,fb,2,-0.0556
4.917054,,fb,0,-0.0556
4.919036,,fb,1,-0.0556
4.922039,,fb,2,-0.0556
4.926057,,fb,3,-0.1667
4.928058,,fb,0,-0.0556
4.931040,,fb,1,0.0000
4.935048,,fb,2,-0.0556
4.938056,,fb,3,-0.1667
4.940043,,fb,0,-0.0556
4.944091,,fb,1,0.0000
4.946068,,fb,2,-0.0556
4.985064,,fb,0,-0.0556
4.986055,,fb,3,-0.1667
4.987059,,fb,0,-0.0556
4.989039,,fb,0,-0.0556
4.990041,,fb,3,-0.1667
4.991053,,fb,0,-0.0556
4.992055,,fb,1,-0.0556
5.030083,,fb,3,-0.1667
5.031034,,fb,2,-0.0556
5.032054,,fb,3,-0.1667
5.033070,,fb,2,-0.0556
5.034036,,fb,3,-0.1667
5.035202,,fb,1,0.0000
5.036042,,fb,2,-0.0556
5.037041,,fb,0,-0.0556
5.075062,,fb,2,-0.0556
5.076057,,fb,0,-0.0556
5.077072,,fb,1,-0.0556
5.078039,,fb,3,-0.1667
5.079095,,fb,1,0.0000
5.080054,,fb,3,-0.1667
5.081043,,fb,2,-0.0556
5.082038,,fb,3,-0.1667
5.121081,,fb,1,0.0000
5.122041,,fb,1,-0.0556
5.124037,,fb,0,-0.0556
5.125054,,fb,0,-0.0556
5.126047,,fb,1,0.0000
5.127046,,fb,2,-0.0556
5.165064,,fb,0,-0.1111
5.166049,,fb,2,-0.0556
5.167054,,fb,3,-0.1111
5.168047,,fb,1,0.0000
5.169035,,fb,0,-0.0556
5.170042,,fb,2,-0.0556
5.171032,,fb,3,-0.1667
5.172037,,fb,1,0.0000
5.211060,,fb,0,-0.1111
5.212162,,fb,3,-0.1667
5.213037,,fb,0,-0.0556
5.214043,,fb,3,-0.1667
5.215034,,fb,0,-0.0556
5.216044,,fb,2,-0.0556
5.217049,,fb,0,-0.0556
5.255059,,fb,2,-0.0556
5.256039,,fb,0,-0.0556
5.257039,,fb,1,-0.0556
5.258037,,fb,3,-0.1667
5.259054,,fb,2,-0.0556
5.260061,,fb,0,-0.0556
5.261035,,fb,1,-0.0556
5.262095,,fb,3,-0.1667
5.301075,,fb,1,-0.0556
5.303049,,fb,1,-0.0556
5.305035,,fb,1,-0.0556
5.306058,,fb,1,-0.0556
5.307032,,fb,2,-0.0556
5.345078,,fb,0,-0.0556
5.346401,,fb,1,-0.0556
5.347049,,fb,0,-0.0556
5.349035,,fb,3,-0.1667
5.350054,,fb,1,-0.0556
5.351044,,fb,3,-0.1111
5.352035,,fb,1,-0.0556
5.390067,,fb,3,-0.1667
5.391038,,fb,2,-0.0556
5.392053,,fb,3,-0.1667
5.393047,,fb,2,-0.0556
5.394038,,fb,3,-0.1667
5.395054,,fb,1,-0.0556
5.396309,,fb,2,-0.0556
5.397232,,fb,0,-0.0556
5.435054,,fb,2,-0.0556
5.436037,,fb,0,-0.0556
5.437047,,fb,1,0.0000
5.438042,,fb,3,-0.1667
5.439040,,fb,2,-0.0556
5.440067,,fb,0,-0.0556
5.441050,,fb,1,0.0000
5.442050,,fb,3,-0.1111
5.481059,,fb,1,-0.0556
5.482054,,fb,1,-0.0556
5.483044,,fb,3,-0.1667
5.484043,,fb,0,-0.1111
5.485047,,fb,3,-0.1667
5.486040,,fb,0,-0.0556
5.487034,,fb,2,-0.0556
5.525083,,fb,0,-0.0556
5.526048,,fb,3,-0.1667
5.527048,,fb,0,-0.0556
5.529046,,fb,3,-0.1667
5.530048,,fb,1,-0.0556
5.531041,,fb,3,-0.1667
5.532053,,fb,1,0.0000
5.571078,,fb,0,-0.0556
5.572064,,fb,3,-0.1667
5.573043,,fb,0,-0.0556
5.574047,,fb,2,-0.0556
5.575065,,fb,0,-0.0556
5.576042,,fb,2,-0.0556
5.577053,,fb,0,-0.0556
5.615058,,fb,2,-0.0556
5.617053,,fb,1,0.0000
5.618036,,fb,0,0.0000
5.619033,,fb,2,-0.0556
5.620040,,fb,3,-0.1667
5.621040,,fb,1,0.0000
5.622031,,fb,3,-0.1667
5.661073,,fb,1,-0.0556
5.662049,,fb,1,-0.0556
5.663081,,fb,3,-0.1667
5.664102,,fb,0,-0.1111
5.665047,,fb,3,-0.1667
5.666066,,fb,0,-0.1111
5.667046,,fb,2,-0.0556
5.705077,,fb,0,-0.0556
5.706050,,fb,3,-0.1667
5.707037,,fb,0,-0.0556
5.709061,,fb,0,-0.1111
5.710071,,fb,3,-0.1667
5.711041,,fb,0,-0.0556
5.712077,,fb,1,0.0000
5.751052,,fb,0,-0.0556
5.752040,,fb,3,-0.1667
5.753068,,fb,2,-0.0556
5.754063,,fb,3,-0.1667
5.755068,,fb,1,-0.0556
5.756043,,fb,2,-0.0556
5.795050,,fb,2,-0.0556
5.797050,,fb,1,-0.0556
5.798033,,fb,3,-0.1667
5.799038,,fb,1,-0.0556
5.800060,,fb,0,-0.0556
5.801030,,fb,1,-0.0556
5.802044,,fb,3,-0.1111
5.841073,,fb,1,0.0000
5.842093,,fb,1,-0.0556
5.843065,,fb,3,-0.1667
5.844056,,fb,0,-0.0556
5.845051,,fb,2,-0.0556
5.846049,,fb,0,-0.0556
5.847042,,fb,2,-0.0556
5.885072,,fb,0,-0.0556
5.886037,,fb,2,-0.0556
5.887064,,fb,3,-0.1667
5.888046,,fb,1,-0.0556
5.889032,,fb,0,-0.0556
5.890034,,fb,2,-0.0556
5.891033,,fb,3,-0.1667
5.892035,,fb,1,-0.0556
5.931050,,fb,0,-0.0556
5.932047,,fb,3,-0.1667
5.933034,,fb,2,-0.0556
5.934063,,fb,0,-0.0556
5.935053,,fb,1,-0.0556
5.936043,,fb,2,-0.0556
5.937030,,fb,0,-0.0556
5.975056,,fb,2,-0.0556
5.977083,,fb,1,-0.0556
5.978034,,fb,3,-0.1667
5.979049,,fb,1,0.0000
5.980034,,fb,3,-0.1667
5.981032,,fb,2,-0.0556
5.982044,,fb,3,-0.1111
6.021062,,fb,1,0.0000
6.023049,,fb,1,0.0000
6.025056,,fb,1,-0.0556
6.026052,,fb,1,-0.0556
6.027048,,fb,2,-0.0556
6.065061,,fb,0,-0.0556
6.066032,,fb,3,-0.1667
6.067263,,fb,0,-0.0556
6.069186,,fb,3,-0.1667
6.070107,,fb,1,-0.0556
6.071042,,fb,3,-0.1667
6.072042,,fb,1,-0.0556
6.111055,,fb,0,-0.0556
6.112042,,fb,3,-0.1667
6.113054,,fb,0,-0.0556
6.114042,,fb,3,-0.1667
6.115049,,fb,0,-0.0556
6.116041,,fb,2,-0.0556
6.117032,,fb,0,-0.0556
6.155249,,fb,2,-0.0556
6.157040,,fb,1,-0.0556
6.158044,,fb,3,-0.1111
6.159045,,fb,1,-0.0556
6.160058,,fb,0,-0.0556
6.161039,,fb,1,-0.0556
6.162030,,fb,3,-0.1667
6.201057,,fb,1,-0.0556
6.202061,,fb,1,-0.0556
6.203045,,fb,3,-0.1667
6.204041,,fb,0,-0.0556
6.205046,,fb,2,-0.0556
6.206043,,fb,0,-0.0556
6.207033,,fb,2,-0.0556
6.245057,,fb,0,-0.1111
6.246033,,fb,3,-0.1111
6.247038,,fb,0,-0.0556
6.248033,,fb,2,-0.0556
6.249043,,fb,3,-0.1667
6.250076,,fb,1,-0.0556
6.251051,,fb,3,-0.1667
6.252061,,fb,1,-0.0556
6.290073,,fb,3,-0.1667
6.291039,,fb,2,-0.0556
6.292055,,fb,3,-0.1667
6.294049,,fb,2,-0.0556
6.295058,,fb,2,-0.0556
6.296034,,fb,3,-0.1667
6.297045,,fb,0,-0.0556
6.335066,,fb,2,-0.0556
6.336033,,fb,0,-0.0556
6.337039,,fb,1,-0.0556
6.338035,,fb,3,-0.1111
6.339064,,fb,2,-0.0556
6.340038,,fb,3,-0.1667
6.341038,,fb,2,-0.0556
6.342039,,fb,3,-0.1667
6.381135,,fb,1,-0.0556
6.382097,,fb,1,0.0000
6.383130,,fb,3,-0.1667
6.384101,,fb,0,-0.0556
6.385096,,fb,2,-0.0556
6.386046,,fb,0,-0.0556
6.387053,,fb,2,-0.0556
6.425049,,fb,0,-0.0556
6.426042,,fb,3,-0.1667
6.427066,,fb,0,-0.0556
6.429072,,fb,3,-0.1667
6.430093,,fb,1,0.0000
6.431034,,fb,3,-0.1667
6.432032,,fb,1,-0.0556
6.470042,,fb,3,-0.1667
6.471033,,fb,1,0.0000
6.472216,,fb,2,-0.0556
6.473045,,fb,1,-0.0556
6.474044,,fb,2,-0.0556
6.475036,,fb,1,-0.0556
6.476037,,fb,2,-0.0556
6.477032,,fb,0,-0.0556
6.515071,,fb,2,-0.0556
6.516051,,fb,0,-0.0556
6.517048,,fb,1,-0.0556
6.518036,,fb,3,-0.1667
6.519032,,fb,0,-0.0556
6.520054,,fb,1,-0.0556
6.521033,,fb,2,-0.0556
6.522041,,fb,3,-0.1667
6.561060,,fb,1,0.0000
6.562055,,fb,1,0.0000
6.563040,,fb,3,-0.1667
6.564042,,fb,0,-0.1111
6.565080,,fb,3,-0.1667
6.566034,,fb,0,-0.0556
6.567041,,fb,2,-0.0556
6.605411,,fb,0,-0.0556
6.606057,,fb,2,-0.0556
6.607066,,fb,3,-0.1111
6.608040,,fb,1,-0.0556
6.609053,,fb,0,-0.0556
6.610073,,fb,2,-0.0556
6.611034,,fb,3,-0.1667
6.612065,,fb,1,-0.0556
6.650058,,fb,3,-0.1667
6.651043,,fb,1,-0.0556
6.652041,,fb,2,-0.0556
6.653032,,fb,1,-0.0556
6.654056,,fb,2,-0.0556
6.697043,,fb,2,-0.0556
6.698039,,fb,3,-0.1667
6.699044,,fb,1,-0.0556
6.700068,,fb,3,-0.1667
6.701033,,fb,1,-0.0556
6.702076,,fb,3,-0.1111
6.741057,,fb,1,-0.0556
6.742059,,fb,1,-0.0556
6.743090,,fb,3,-0.1667
6.744086,,fb,0,-0.0556
6.745054,,fb,2,-0.0556
6.746063,,fb,0,-0.0556
6.747034,,fb,2,-0.0556
6.785050,,fb,0,-0.0556
6.786035,,fb,2,-0.0556
6.787059,,fb,3,-0.1667
6.788042,,fb,1,-0.0556
6.789036,,fb,0,-0.0556
6.790060,,fb,1,-0.0556
6.791036,,fb,3,-0.1667
6.792050,,fb,1,-0.0556
6.830082,,fb,3,-0.1111
6.831036,,fb,1,0.0000
6.832051,,fb,2,-0.0556
6.833032,,fb,1,-0.0556
6.834062,,fb,2,-0.0556
6.835035,,fb,1,-0.0556
6.836067,,fb,2,-0.0556
6.837045,,fb,0,-0.0556
6.875060,,fb,2,-0.0556
6.876041,,fb,0,-0.0556
6.877048,,fb,1,-0.0556
6.878048,,fb,0,-0.0556
6.879042,,fb,1,0.0000
6.880038,,fb,3,-0.1111
6.881047,,fb,1,-0.0556
6.882046,,fb,3,-0.1667
6.921050,,fb,1,0.0000
6.922050,,fb,1,0.0000
6.923043,,fb,3,-0.1667
6.924031,,fb,0,-0.1111
6.925048,,fb,3,-0.1667
6.926041,,fb,0,-0.0556
6.927062,,fb,2,-0.0556
6.965071,,fb,0,-0.0556
6.966051,,fb,1,-0.0556
6.967037,,fb,0,-0.0556
6.968048,,fb,1,-0.0556
6.969035,,fb,0,-0.1111
6.970053,,fb,3,-0.1667
6.971034,,fb,0,-0.0556
6.972051,,fb,1,-0.0556
7.010054,,fb,3,-0.1667
7.011048,,fb,1,-0.0556
7.012035,,fb,2,-0.0556
7.013030,,fb,1,-0.0556
7.014031,,fb,2,-0.0556
7.015033,,fb,2,-0.0556
7.016029,,fb,3,-0.1667
7.017040,,fb,0,-0.0556
7.055336,,fb,2,-0.0556
7.056042,,fb,0,-0.1111
7.057062,,fb,1,0.0000
7.058047,,fb,3,-0.1667
7.060047,,fb,3,-0.1667
7.061048,,fb,1,-0.0556
