t_s,t_sim_s,kind,servo_idx,value_deg
1.352775,,fb,0,-0.0556
1.392738,,fb,2,0.0556
1.393760,,fb,2,0.1111
1.394700,,fb,3,0.0556
1.395728,,fb,1,-0.0556
1.396754,,fb,3,0.1111
1.397755,,fb,1,-0.0556
1.398764,,fb,3,0.0556
1.437951,,fb,1,0.0000
1.438966,,fb,1,0.0000
1.439568,,fb,3,0.0556
1.440542,,fb,0,-0.0556
1.441553,,fb,2,0.1111
1.442541,,fb,0,-0.0556
1.443571,,fb,2,0.0556
1.445536,,fb,3,0.0556
1.484762,,fb,1,-0.0556
1.485699,,fb,2,0.0556
1.487568,,fb,1,-0.0556
1.489595,,fb,1,-0.0556
1.490693,,fb,1,0.0000
1.491564,,fb,2,0.0556
1.529549,,fb,0,-0.0556
1.530551,,fb,2,0.0556
1.534537,,fb,2,0.0556
1.535576,,fb,3,0.0556
1.536547,,fb,2,0.1111
1.547541,,fb,3,0.0556
1.548618,,fb,1,0.0000
1.549552,,fb,0,-0.0556
1.550538,,fb,1,-0.0556
1.553563,,fb,2,0.0556
1.555543,,fb,3,0.0556
1.558868,,fb,0,-0.1111
1.570660,,fb,1,0.0000
1.582565,,fb,2,0.0556
1.595897,,fb,3,0.0556
1.636555,,fb,1,-0.0556
1.637737,,fb,0,-0.0556
1.638840,,fb,1,-0.0556
1.650980,,fb,3,0.0556
1.653218,,fb,0,-0.0556
1.672524,,fb,2,0.1111
1.678838,,fb,3,0.0556
1.684871,,fb,0,-0.0556
1.698573,,fb,1,-0.0556
1.718350,,fb,2,0.1111
1.730305,,fb,3,0.0556
1.761745,,fb,1,-0.0556
1.781849,,fb,2,0.1111
1.794183,,fb,3,0.0556
1.814502,,fb,0,-0.0556
1.818560,,fb,1,-0.0556
1.822672,,fb,2,0.0556
1.824554,,fb,3,0.0556
1.827554,,fb,0,-0.0556
1.830552,,fb,1,-0.0556
1.834565,,fb,2,0.0556
1.836545,,fb,3,0.0556
1.876564,,fb,1,-0.0556
1.878544,,fb,1,0.0000
1.879549,,fb,1,-0.0556
1.880568,,fb,2,0.0556
1.881537,,fb,0,-0.0556
1.882585,,fb,2,0.1111
1.920543,,fb,0,-0.0556
1.921548,,fb,2,0.0556
1.922557,,fb,3,0.0556
1.923542,,fb,1,-0.0556
1.925541,,fb,0,-0.0556
1.926539,,fb,0,-0.0556
1.927559,,fb,1,-0.0556
1.930566,,fb,2,0.1111
1.968545,,fb,0,-0.0556
1.969546,,fb,2,0.0556
1.970682,,fb,3,0.1111
1.971577,,fb,1,-0.0556
1.973606,,fb,0,-0.0556
1.974560,,fb,0,-0.1111
1.975577,,fb,1,0.0000
2.013546,,fb,3,0.0556
2.014546,,fb,1,-0.0556
2.015560,,fb,2,0.0556
2.016544,,fb,0,-0.0556
2.017585,,fb,3,0.0556
2.018555,,fb,0,-0.0556
2.019541,,fb,2,0.0556
2.020545,,fb,0,-0.0556
2.070555,,fb,3,0.0556
2.073560,,fb,3,0.0556
2.074553,,fb,1,-0.0556
2.075540,,fb,2,0.0556
2.076541,,fb,0,-0.0556
2.121552,,fb,2,0.0556
2.122539,,fb,0,-0.1111
2.123562,,fb,2,0.0556
2.124542,,fb,3,0.0556
2.125545,,fb,1,-0.0556
2.127523,,fb,0,-0.0556
2.128526,,fb,0,-0.0556
2.129560,,fb,2,0.0556
2.140542,,fb,3,0.0556
2.141554,,fb,1,0.0000
2.142538,,fb,3,0.0556
2.143542,,fb,0,-0.0556
2.144545,,fb,1,-0.0556
2.146573,,fb,2,0.0556
2.148537,,fb,3,0.0556
2.152534,,fb,0,-0.0556
2.154551,,fb,1,0.0000
2.158544,,fb,2,0.0556
2.160529,,fb,3,0.0556
2.163532,,fb,0,-0.0556
2.166533,,fb,1,0.0000
2.170540,,fb,2,0.0556
2.172552,,fb,3,0.0556
2.187563,,fb,1,-0.0556
2.188549,,fb,3,0.0556
2.189594,,fb,0,-0.0556
2.191543,,fb,1,0.0000
2.194533,,fb,2,0.0556
2.196532,,fb,3,0.0556
2.199535,,fb,0,-0.1111
2.202536,,fb,1,0.0000
2.206558,,fb,2,0.0556
2.208568,,fb,3,0.0556
2.211536,,fb,0,-0.0556
2.214523,,fb,1,-0.0556
2.218524,,fb,2,0.0556
2.220540,,fb,3,0.0556
2.259554,,fb,1,-0.0556
2.260528,,fb,0,-0.0556
2.261553,,fb,1,-0.0556
2.262535,,fb,3,0.0556
2.263539,,fb,0,-0.1111
2.264544,,fb,2,0.0556
2.265541,,fb,0,-0.0556
2.266527,,fb,2,0.0556
2.269527,,fb,3,0.0556
2.307547,,fb,1,-0.0556
2.308526,,fb,0,-0.0556
2.309547,,fb,1,-0.0556
2.311533,,fb,0,-0.0556
2.312543,,fb,2,0.0556
2.313541,,fb,0,-0.1111
2.314547,,fb,2,0.1111
2.352571,,fb,0,-0.0556
2.353542,,fb,3,0.1111
2.354562,,fb,0,-0.1111
2.355531,,fb,2,0.1111
2.356531,,fb,3,0.1111
2.357540,,fb,1,-0.0556
2.358530,,fb,3,0.0556
2.359532,,fb,1,-0.0556
2.372583,,fb,2,0.1111
2.373555,,fb,3,0.0556
2.374539,,fb,0,-0.0556
2.375546,,fb,2,0.0556
2.377546,,fb,3,0.0556
2.380540,,fb,0,-0.0556
2.382531,,fb,1,-0.0556
2.386544,,fb,2,0.0556
2.388560,,fb,3,0.0556
2.392546,,fb,0,-0.0556
2.394555,,fb,1,0.0000
2.397558,,fb,2,0.1111
2.401543,,fb,3,0.0556
2.403552,,fb,0,-0.1111
2.406546,,fb,1,0.0000
2.445556,,fb,3,0.0556
2.446565,,fb,1,0.0000
2.447551,,fb,2,0.0556
2.448541,,fb,1,-0.0556
2.449574,,fb,2,0.0556
2.450540,,fb,0,-0.1111
2.451542,,fb,2,0.0556
2.452548,,fb,0,-0.0556
2.490545,,fb,2,0.0556
2.491536,,fb,0,-0.0556
2.492543,,fb,2,0.1111
2.493530,,fb,0,-0.1111
2.494535,,fb,2,0.0556
2.495548,,fb,3,0.0556
2.496533,,fb,1,0.0000
2.497527,,fb,3,0.0556
2.546569,,fb,1,0.0000
2.547535,,fb,1,-0.0556
2.548533,,fb,2,0.0556
2.549561,,fb,1,-0.0556
2.550531,,fb,3,0.0556
2.551531,,fb,0,-0.0556
2.552531,,fb,2,0.0556
2.598556,,fb,0,-0.0556
2.600546,,fb,3,0.0556
2.601541,,fb,2,0.0556
2.602543,,fb,3,0.0556
2.603546,,fb,2,0.0556
2.604534,,fb,0,-0.0556
2.605540,,fb,2,0.1111
2.606547,,fb,0,-0.0556
2.607524,,fb,2,0.0556
2.642541,,fb,3,0.0556
2.643523,,fb,1,0.0000
2.645530,,fb,0,-0.0556
2.646544,,fb,3,0.0556
2.647534,,fb,1,-0.1111
2.648543,,fb,2,0.1111
2.649535,,fb,0,-0.1111
2.650565,,fb,2,0.0556
2.699580,,fb,1,-0.0556
2.700579,,fb,2,0.1111
2.701543,,fb,0,-0.0556
2.702529,,fb,2,0.0556
2.703590,,fb,3,0.0556
2.704527,,fb,2,0.0556
2.705541,,fb,0,-0.0556
2.751552,,fb,3,0.0556
2.752535,,fb,2,0.0556
2.754567,,fb,1,0.0000
2.756560,,fb,1,-0.0556
2.758550,,fb,1,0.0000
2.759549,,fb,3,0.0556
2.795566,,fb,1,-0.0556
2.796538,,fb,0,-0.0556
2.797560,,fb,1,-0.0556
2.799572,,fb,0,-0.0556
2.800556,,fb,0,-0.1111
2.801537,,fb,2,0.1111
2.802538,,fb,3,0.1111
2.803534,,fb,1,0.0000
2.817563,,fb,3,0.0556
2.818529,,fb,2,0.1111
2.821536,,fb,3,0.0556
2.824544,,fb,0,-0.0556
2.826535,,fb,1,-0.0556
2.829556,,fb,2,0.0556
2.833533,,fb,3,0.0556
2.835524,,fb,0,-0.0556
2.839544,,fb,1,-0.0556
2.841554,,fb,2,0.0556
2.845540,,fb,3,0.0556
2.848543,,fb,0,-0.0556
2.850563,,fb,1,0.0000
2.889563,,fb,3,0.0556
2.890541,,fb,1,0.0000
2.891536,,fb,2,0.0556
2.892526,,fb,0,-0.0556
2.893535,,fb,2,0.0556
2.894535,,fb,0,-0.1111
2.895553,,fb,2,0.0556
2.896573,,fb,0,-0.0556
2.899537,,fb,1,-0.0556
2.937572,,fb,3,0.0556
2.938531,,fb,1,-0.0556
2.939545,,fb,2,0.1111
2.940535,,fb,0,-0.0556
2.941564,,fb,3,0.0556
2.942853,,fb,0,-0.1111
2.943683,,fb,2,0.0556
2.944705,,fb,0,-0.0556
2.982542,,fb,2,0.0556
2.984592,,fb,1,0.0000
2.986550,,fb,1,-0.0556
2.987549,,fb,3,0.0556
2.988525,,fb,1,-0.0556
2.989674,,fb,3,0.0556
3.027535,,fb,1,-0.0556
3.028540,,fb,2,0.0556
3.030529,,fb,1,0.0000
3.135537,,fb,3,0.0556
3.147555,,fb,1,0.0000
3.326534,,fb,0,-0.0556
3.692543,,fb,0,-0.0556
3.693542,,fb,1,-0.0556
3.694527,,fb,2,0.0556
3.743551,,fb,1,-0.0556
3.744538,,fb,3,0.0556
3.745553,,fb,0,-0.0556
3.746531,,fb,2,0.1111
3.747534,,fb,0,-0.0556
3.748536,,fb,1,-0.0556
3.749551,,fb,0,-0.1111
3.750538,,fb,1,-0.0556
