time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q0,q1,q2,q3,omega_x,omega_y,omega_z,mass,altitude,ground_range,alpha,beta,mach,fin_cmd_1,fin_cmd_2,fin_cmd_3,fin_cmd_4,fin_act_1,fin_act_2,fin_act_3,fin_act_4,force_x,force_y,force_z,accel_x,accel_y,accel_z,lat,lon,alt_msl
0.390000,4393518.457686,4259900.232069,1795680.465103,-3.143953,-3.083316,29.878823,0.99163837,0.00007555,0.12904783,-0.00000652,0.00312869,-0.04834450,0.00013648,12.5654,0.6930,5.2066,0.11872320,-0.00082322,0.085588,0.04627385,0.04570695,-0.04492342,-0.04435653,-0.00193925,-0.00193925,-0.00193925,0.00096963,1080.0041,-0.8545,-7.3509,88.460604,-0.069459,-10.065034,16.45751905,44.11536096,1200.6930
0.400000,4393518.425847,4259900.200844,1795680.768065,-3.223633,-3.161505,30.710300,0.99167169,0.00009156,0.12879150,-0.00000778,0.00343597,-0.05516473,0.00019639,12.5606,0.7348,5.5015,0.11790516,-0.00082018,0.088038,0.04627385,0.04570695,-0.04492342,-0.04435653,-0.00096963,-0.00193925,-0.00193925,0.00193925,1092.3853,-0.8708,-8.1388,89.474381,-0.071092,-10.129286,16.45752171,44.11536096,1200.7348
0.410000,4393518.393214,4259900.168840,1795681.079276,-3.302961,-3.239335,31.531810,0.99170955,0.00010921,0.12849960,-0.00000893,0.00377625,-0.06269321,0.00026365,12.5558,0.7778,5.8046,0.11704054,-0.00081725,0.090483,0.04627385,0.04570695,-0.04492342,-0.04435653,-0.00096963,-0.00193925,-0.00193925,0.00193925,1066.7795,-0.8468,-8.9699,87.462423,-0.069543,-10.197195,16.45752445,44.11536095,1200.7778
0.420000,4393518.359792,4259900.136061,1795681.398702,-3.381461,-3.316331,32.353457,0.99175078,0.00012404,0.12818100,-0.00000980,0.00231227,-0.06576944,0.00024432,12.5510,0.8222,6.1159,0.11615230,-0.00081452,0.092899,0.05773856,0.05727488,-0.05794047,-0.05747679,0.04169398,0.05042062,-0.03781547,-0.03975472,1066.5080,-0.7448,-10.9405,87.466922,-0.061726,-10.356077,16.45752727,44.11536095,1200.8222
0.430000,4393518.325586,4259900.102514,1795681.726345,-3.459706,-3.393049,33.175186,0.99179384,0.00013268,0.12784743,-0.00000995,0.00124989,-0.06880057,0.00014873,12.5463,0.8678,6.4355,0.11518924,-0.00081168,0.095316,0.05773856,0.05727488,-0.05794047,-0.05747679,0.04945100,0.04945100,-0.04557249,-0.04654211,1066.2159,-0.7988,-12.1513,87.469507,-0.066223,-10.454588,16.45753015,44.11536095,1200.8678
0.440000,4393518.290600,4259900.068202,1795682.062172,-3.537368,-3.469232,33.986908,0.99183857,0.00013660,0.12749993,-0.00000952,0.00041732,-0.07137367,0.00023907,12.5416,0.9147,6.7632,0.11420043,-0.00080957,0.097732,0.05773856,0.05727488,-0.05794047,-0.05747679,0.05139025,0.05623839,-0.05623839,-0.04654211,1065.8762,-0.8359,-13.4485,87.467653,-0.069281,-10.560122,16.45753312,44.11536095,1200.9147
0.450000,4393518.254839,4259900.033131,1795682.406050,-3.614743,-3.545118,34.788672,0.99188485,0.00013631,0.12713937,-0.00000807,-0.00046649,-0.07403871,0.00033515,12.5369,0.9628,7.0991,0.11321801,-0.00080947,0.100119,0.05773856,0.05727488,-0.05794047,-0.05747679,0.05139025,0.05623839,-0.05623839,-0.04654211,1040.2318,-0.8107,-14.6250,85.446764,-0.067297,-10.656162,16.45753615,44.11536094,1200.9628
0.460000,4393518.218305,4259899.997300,1795682.757946,-3.692110,-3.620960,35.590620,0.99193238,0.00013385,0.12676804,-0.00000613,-0.00046205,-0.07569999,0.00032514,12.5323,1.0122,7.4430,0.11225159,-0.00081120,0.102477,0.06659290,0.06583753,-0.06676197,-0.06600660,0.06011690,0.05817764,-0.05914727,-0.05914727,1040.0698,-0.7821,-15.4340,85.457508,-0.064995,-10.723003,16.45753926,44.11536094,1201.0122
0.470000,4393518.180997,4259899.960711,1795683.117863,-3.769595,-3.696910,36.392728,0.99198081,0.00013141,0.12638851,-0.00000425,-0.00045755,-0.07733771,0.00031460,12.5276,1.0628,7.7949,0.11127252,-0.00081318,0.104836,0.06659290,0.06583753,-0.06676197,-0.06600660,0.06011690,0.05817764,-0.05914727,-0.05914727,1039.8770,-0.7783,-16.0197,85.465655,-0.064671,-10.772097,16.45754244,44.11536094,1201.0628
0.480000,4393518.142913,4259899.923362,1795683.485801,-3.847142,-3.772931,37.193312,0.99203009,0.00013001,0.12600112,-0.00000235,-0.00004999,-0.07886065,0.00038387,12.5230,1.1147,8.1548,0.11029074,-0.00081498,0.107196,0.06659290,0.06583753,-0.06676197,-0.06600660,0.06011690,0.05817764,-0.06108652,-0.05914727,1039.7090,-0.7934,-16.6299,85.475574,-0.065883,-10.823212,16.45754569,44.11536094,1201.1147
0.490000,4393518.104053,4259899.885252,1795683.861730,-3.924823,-3.849074,37.994086,0.99208016,0.00013070,0.12560626,-0.00000036,0.00037122,-0.08034187,0.00045618,12.5184,1.1677,8.5227,0.10931081,-0.00081718,0.109551,0.06659290,0.06583753,-0.06676197,-0.06600660,0.06011690,0.05817764,-0.06108652,-0.05914727,1026.8514,-0.7798,-17.2212,84.471685,-0.064833,-10.872888,16.45754901,44.11536093,1201.1677
0.500000,4393518.064417,4259899.846381,1795684.245684,-4.002452,-3.925099,38.795027,0.99213050,0.00013079,0.12520808,0.00000153,-0.00029100,-0.08017721,0.00031270,12.5137,1.2221,8.8986,0.10832815,-0.00081955,0.111906,0.07180101,0.07094350,-0.07141399,-0.07055647,0.06884354,0.06884354,-0.06690429,-0.06787392,1039.3659,-0.7350,-18.1932,85.494533,-0.061282,-10.953035,16.45755241,44.11536093,1201.2221
0.510000,4393518.024005,4259899.806751,1795684.637597,-4.079994,-4.001022,39.587711,0.99218053,0.00012745,0.12481100,0.00000311,-0.00097385,-0.07989257,0.00016309,12.5091,1.2776,9.2825,0.10734293,-0.00082053,0.114263,0.07180101,0.07094350,-0.07141399,-0.07055647,0.06884354,0.06884354,-0.06690429,-0.06787392,1026.5033,-0.7193,-18.8073,84.489163,-0.059988,-11.004607,16.45755588,44.11536093,1201.2776
0.520000,4393517.982817,4259899.766360,1795685.037438,-4.157654,-4.077051,40.380561,0.99223019,0.00012058,0.12441561,0.00000437,-0.00167728,-0.07948138,0.00000733,12.5045,1.3343,9.6743,0.10639350,-0.00082071,0.116595,0.07180101,0.07094350,-0.07141399,-0.07055647,0.06884354,0.06884354,-0.06690429,-0.06787392,1026.3273,-0.7141,-19.4272,84.497661,-0.059462,-11.056664,16.45755942,44.11536092,1201.3343
0.530000,4393517.940851,4259899.725209,1795685.445209,-4.235423,-4.153181,41.173577,0.99227939,0.00011007,0.12402258,0.00000529,-0.00240132,-0.07893599,-0.00015456,12.4999,1.3923,10.0740,0.10545664,-0.00082009,0.118928,0.07180101,0.07094350,-0.07141399,-0.07055647,0.06884354,0.06884354,-0.06690429,-0.06787392,1026.1491,-0.7089,-20.0531,84.506028,-0.058865,-11.109225,16.45756303,44.11536092,1201.3923
0.540000,4393517.898108,4259899.683296,1795685.860911,-4.313342,-4.229454,41.968443,0.99232806,0.00009581,0.12363258,0.00000584,-0.00314586,-0.07824973,-0.00032257,12.4953,1.4514,10.4817,0.10453292,-0.00081864,0.121261,0.07331426,0.07258819,-0.07330501,-0.07257894,0.06884354,0.06884354,-0.06690429,-0.06787392,1025.9685,-0.7037,-20.6849,84.514342,-0.058199,-11.162267,16.45756672,44.11536092,1201.4514
0.550000,4393517.854585,4259899.640620,1795686.284578,-4.391310,-4.305803,42.763479,0.99237604,0.00007906,0.12324688,0.00000611,-0.00337666,-0.07719206,-0.00038987,12.4907,1.5118,10.8972,0.10361892,-0.00081634,0.123600,0.07331426,0.07258819,-0.07330501,-0.07257894,0.06981317,0.06884354,-0.06884354,-0.06884354,1038.4398,-0.7344,-21.3781,85.535650,-0.060350,-11.220245,16.45757047,44.11536091,1201.5118
0.560000,4393517.810282,4259899.597180,1795686.716181,-4.469289,-4.382251,43.558697,0.99242310,0.00006143,0.12286734,0.00000703,-0.00361634,-0.07575932,-0.00012759,12.4861,1.5734,11.3207,0.10271982,-0.00081390,0.125939,0.07331426,0.07258819,-0.07330501,-0.07257894,0.07175242,0.06787392,-0.07175242,-0.06787392,1025.6336,-0.8119,-22.0594,84.533381,-0.066241,-11.277273,16.45757430,44.11536091,1201.5734
0.570000,4393517.765197,4259899.552974,1795687.155787,-4.547558,-4.458955,44.360806,0.99246911,0.00004367,0.12249513,0.00000892,-0.00333223,-0.07423723,0.00001989,12.4815,1.6361,11.7521,0.10183877,-0.00081421,0.128279,0.07331426,0.07258819,-0.07330501,-0.07257894,0.07078280,0.06884354,-0.07078280,-0.06884354,1038.0658,-0.7660,-22.7171,85.552832,-0.062241,-11.332411,16.45757820,44.11536091,1201.6361
0.580000,4393517.719332,4259899.508002,1795687.603364,-4.625625,-4.535437,45.154658,0.99251395,0.00002987,0.12213132,0.00001098,-0.00209960,-0.07235507,0.00012300,12.4769,1.7001,12.1915,0.10096336,-0.00081593,0.130639,0.07343522,0.07233014,-0.07350976,-0.07240468,0.07078280,0.06787392,-0.07175242,-0.07078280,1025.2214,-0.7517,-23.4065,84.547017,-0.060853,-11.390087,16.45758217,44.11536090,1201.7001
0.590000,4393517.672684,4259899.462264,1795688.058914,-4.703985,-4.612207,45.957096,0.99255745,0.00002232,0.12177732,0.00001281,-0.00083891,-0.07027859,0.00023025,12.4723,1.7653,12.6389,0.10012855,-0.00081791,0.132975,0.07343522,0.07233014,-0.07350976,-0.07240468,0.07078280,0.06787392,-0.07175242,-0.07078280,1025.0301,-0.7477,-24.0745,84.555457,-0.060414,-11.446033,16.45758621,44.11536090,1201.7653
0.600000,4393517.625252,4259899.415758,1795688.522506,-4.782420,-4.688977,46.761390,0.99259941,0.00001793,0.12143477,0.00001415,-0.00082830,-0.06772844,0.00008561,12.4676,1.8317,13.0942,0.09929958,-0.00081965,0.135336,0.07343522,0.07233014,-0.07350976,-0.07240468,0.07078280,0.07175242,-0.07175242,-0.07078280,1037.4862,-0.6931,-24.8220,85.578604,-0.055978,-11.508345,16.45759032,44.11536090,1201.8317
