t_s,servo_idx,node_id,cmd_deg,fb_deg
2.062300,0,0x01,0.0000,0.1111
2.062300,1,0x02,0.0000,0.0000
2.062300,2,0x03,0.0000,0.0556
2.062300,3,0x04,0.0000,0.0556
2.070510,0,0x01,0.0000,0.1111
2.070510,1,0x02,0.0000,0.0000
2.070510,2,0x03,0.0000,0.0556
2.070510,3,0x04,0.0000,0.0556
2.071596,0,0x01,0.0000,0.1111
2.071596,1,0x02,0.0000,0.0000
2.071596,2,0x03,0.0000,0.0556
2.071596,3,0x04,0.0000,0.0556
2.072693,0,0x01,0.0000,0.1111
2.072693,1,0x02,0.0000,0.0000
2.072693,2,0x03,0.0000,0.0556
2.072693,3,0x04,0.0000,0.0556
2.079612,0,0x01,0.0000,0.1111
2.079612,1,0x02,0.0000,0.0000
2.079612,2,0x03,0.0000,0.0556
2.079612,3,0x04,0.0000,0.0556
2.080702,0,0x01,0.0000,0.1111
2.080702,1,0x02,0.0000,0.0000
2.080702,2,0x03,0.0000,0.0556
2.080702,3,0x04,0.0000,0.0556
2.081779,0,0x01,0.0000,0.1111
2.081779,1,0x02,0.0000,0.0000
2.081779,2,0x03,0.0000,0.0556
2.081779,3,0x04,0.0000,0.0556
2.082853,0,0x01,0.0000,0.1111
2.082853,1,0x02,0.0000,0.0000
2.082853,2,0x03,0.0000,0.0556
2.082853,3,0x04,0.0000,0.1111
2.090685,0,0x01,0.0000,0.0556
2.090685,1,0x02,0.0000,0.0000
2.090685,2,0x03,0.0000,0.0556
2.090685,3,0x04,0.0000,0.1111
2.091790,0,0x01,0.0000,0.0556
2.091790,1,0x02,0.0000,0.0000
2.091790,2,0x03,0.0000,0.0556
2.091790,3,0x04,0.0000,0.1111
2.092899,0,0x01,0.0000,0.0556
2.092899,1,0x02,0.0000,0.0000
2.092899,2,0x03,0.0000,0.0556
2.092899,3,0x04,0.0000,0.1111
2.102567,0,0x01,0.0000,0.0556
2.102567,1,0x02,0.0000,0.0000
2.102567,2,0x03,0.0000,0.0556
2.102567,3,0x04,0.0000,0.1111
2.108568,0,0x01,0.0000,0.0556
2.108568,1,0x02,0.0000,0.0000
2.108568,2,0x03,0.0000,0.0556
2.108568,3,0x04,0.0000,0.1111
2.109663,0,0x01,0.0000,0.0556
2.109663,1,0x02,0.0000,0.0000
2.109663,2,0x03,0.0000,0.0556
2.109663,3,0x04,0.0000,0.1111
2.110751,0,0x01,0.0000,0.0556
2.110751,1,0x02,0.0000,0.0000
2.110751,2,0x03,0.0000,0.0556
2.110751,3,0x04,0.0000,0.1111
2.111838,0,0x01,0.0000,0.0556
2.111838,1,0x02,0.0000,0.0000
2.111838,2,0x03,0.0000,0.0556
2.111838,3,0x04,0.0000,0.1111
2.112925,0,0x01,0.0000,0.0556
2.112925,1,0x02,0.0000,0.0000
2.112925,2,0x03,0.0000,0.0556
2.112925,3,0x04,0.0000,0.1111
2.120584,0,0x01,0.0000,0.0556
2.120584,1,0x02,0.0000,0.0000
2.120584,2,0x03,0.0000,0.0556
2.120584,3,0x04,0.0000,0.1111
2.121662,0,0x01,0.0000,0.0556
2.121662,1,0x02,0.0000,0.0000
2.121662,2,0x03,0.0000,0.0556
2.121662,3,0x04,0.0000,0.1111
2.122694,0,0x01,0.0000,0.0556
2.122694,1,0x02,0.0000,0.0000
2.122694,2,0x03,0.0000,0.0556
2.122694,3,0x04,0.0000,0.1111
2.129580,0,0x01,0.0000,0.0556
2.129580,1,0x02,0.0000,0.0000
2.129580,2,0x03,0.0000,0.0556
2.129580,3,0x04,0.0000,0.1111
2.130664,0,0x01,0.0000,0.0556
2.130664,1,0x02,0.0000,0.0000
2.130664,2,0x03,0.0000,0.0556
2.130664,3,0x04,0.0000,0.1111
2.131695,0,0x01,0.0000,0.0556
2.131695,1,0x02,0.0000,0.0000
2.131695,2,0x03,0.0000,0.0556
2.131695,3,0x04,0.0000,0.1111
2.132777,0,0x01,0.0000,0.1111
2.132777,1,0x02,0.0000,0.0000
2.132777,2,0x03,0.0000,0.0556
2.132777,3,0x04,0.0000,0.1111
2.141195,0,0x01,0.0000,0.1111
2.141195,1,0x02,0.0000,0.0000
2.141195,2,0x03,0.0000,0.0556
2.141195,3,0x04,0.0000,0.0556
2.142355,0,0x01,0.0000,0.0556
2.142355,1,0x02,0.0000,0.0000
2.142355,2,0x03,0.0000,0.0556
2.142355,3,0x04,0.0000,0.0556
2.150897,0,0x01,0.0000,0.0556
2.150897,1,0x02,0.0000,0.0000
2.150897,2,0x03,0.0000,0.0556
2.150897,3,0x04,0.0000,0.0556
2.152006,0,0x01,0.0000,0.0556
2.152006,1,0x02,0.0000,0.0000
2.152006,2,0x03,0.0000,0.0556
2.152006,3,0x04,0.0000,0.1111
2.153158,0,0x01,0.0000,0.0556
2.153158,1,0x02,0.0000,0.0000
2.153158,2,0x03,0.0000,0.0556
2.153158,3,0x04,0.0000,0.0556
2.160612,0,0x01,0.0000,0.0556
2.160612,1,0x02,0.0000,0.0000
2.160612,2,0x03,0.0000,0.0556
2.160612,3,0x04,0.0000,0.0556
2.161696,0,0x01,0.0000,0.0556
2.161696,1,0x02,0.0000,0.0000
2.161696,2,0x03,0.0000,0.0556
2.161696,3,0x04,0.0000,0.0556
2.162779,0,0x01,0.0000,0.0556
2.162779,1,0x02,0.0000,0.0000
2.162779,2,0x03,0.0000,0.0556
2.162779,3,0x04,0.0000,0.0556
2.170562,0,0x01,0.0000,0.0556
2.170562,1,0x02,0.0000,0.0000
2.170562,2,0x03,0.0000,0.0556
2.170562,3,0x04,0.0000,0.0556
2.171653,0,0x01,0.0000,0.0556
2.171653,1,0x02,0.0000,0.0000
2.171653,2,0x03,0.0000,0.0556
2.171653,3,0x04,0.0000,0.0556
2.172701,0,0x01,0.0000,0.0556
2.172701,1,0x02,0.0000,0.0000
2.172701,2,0x03,0.0000,0.0556
2.172701,3,0x04,0.0000,0.0556
2.179588,0,0x01,0.0000,0.0556
2.179588,1,0x02,0.0000,0.0000
2.179588,2,0x03,0.0000,0.0556
2.179588,3,0x04,0.0000,0.0556
2.180697,0,0x01,0.0000,0.0556
2.180697,1,0x02,0.0000,0.0000
2.180697,2,0x03,0.0000,0.0556
2.180697,3,0x04,0.0000,0.0556
2.181782,0,0x01,0.0000,0.0556
2.181782,1,0x02,0.0000,0.0000
2.181782,2,0x03,0.0000,0.0556
2.181782,3,0x04,0.0000,0.0556
2.182875,0,0x01,0.0000,0.0556
