t_s,servo_idx,node_id,cmd_deg,fb_deg
1.961453,0,0x01,0.0000,0.0556
1.961453,1,0x02,0.0000,0.0000
1.961453,2,0x03,0.0000,0.0556
1.961453,3,0x04,0.0000,0.0556
1.969812,0,0x01,0.0000,0.0556
1.969812,1,0x02,0.0000,0.0000
1.969812,2,0x03,0.0000,0.0556
1.969812,3,0x04,0.0000,0.0556
1.970885,0,0x01,0.0000,0.0556
1.970885,1,0x02,0.0000,0.0000
1.970885,2,0x03,0.0000,0.0556
1.970885,3,0x04,0.0000,0.0556
1.971957,0,0x01,0.0000,0.0556
1.971957,1,0x02,0.0000,0.0000
1.971957,2,0x03,0.0000,0.0556
1.971957,3,0x04,0.0000,0.0556
1.983160,0,0x01,0.0000,0.1111
1.983160,1,0x02,0.0000,0.0000
1.983160,2,0x03,0.0000,0.0000
1.983160,3,0x04,0.0000,0.1111
1.992186,0,0x01,0.0000,0.1111
1.992186,1,0x02,0.0000,0.0000
1.992186,2,0x03,0.0000,0.0556
1.992186,3,0x04,0.0000,0.0556
1.999100,0,0x01,0.0000,0.1111
1.999100,1,0x02,0.0000,0.0000
1.999100,2,0x03,0.0000,0.0556
1.999100,3,0x04,0.0000,0.0556
2.000173,0,0x01,0.0000,0.1111
2.000173,1,0x02,0.0000,0.0000
2.000173,2,0x03,0.0000,0.0556
2.000173,3,0x04,0.0000,0.0556
2.001247,0,0x01,0.0000,0.1111
2.001247,1,0x02,0.0000,0.0000
2.001247,2,0x03,0.0000,0.0556
2.001247,3,0x04,0.0000,0.0556
2.002361,0,0x01,0.0000,0.1111
2.002361,1,0x02,0.0000,-0.0556
2.002361,2,0x03,0.0000,0.0556
2.002361,3,0x04,0.0000,0.0556
2.010162,0,0x01,0.0000,0.1111
2.010162,1,0x02,0.0000,-0.0556
2.010162,2,0x03,0.0000,0.0556
2.010162,3,0x04,0.0000,0.0556
2.011236,0,0x01,0.0000,0.1111
2.011236,1,0x02,0.0000,-0.0556
2.011236,2,0x03,0.0000,0.0556
2.011236,3,0x04,0.0000,0.0556
2.012329,0,0x01,0.0000,0.0556
2.012329,1,0x02,0.0000,0.0000
2.012329,2,0x03,0.0000,0.0556
2.012329,3,0x04,0.0000,0.0556
