t_s,servo_idx,node_id,cmd_deg,fb_deg
1.963325,0,0x01,0.0000,-0.1111
1.963325,1,0x02,0.0000,0.0556
1.963325,2,0x03,0.0000,0.0556
1.963325,3,0x04,0.0000,0.0556
1.972855,0,0x01,0.0000,-0.1111
1.972855,1,0x02,0.0000,0.0556
1.972855,2,0x03,0.0000,0.0556
1.972855,3,0x04,0.0000,0.0556
1.973935,0,0x01,0.0000,-0.0556
1.973935,1,0x02,0.0000,0.0556
1.973935,2,0x03,0.0000,0.0556
1.973935,3,0x04,0.0000,0.0556
1.982086,0,0x01,0.0000,-0.0556
1.982086,1,0x02,0.0000,0.0556
1.982086,2,0x03,0.0000,0.0556
1.982086,3,0x04,0.0000,0.0556
1.983157,0,0x01,0.0000,-0.0556
1.983157,1,0x02,0.0000,0.0556
1.983157,2,0x03,0.0000,0.0556
1.983157,3,0x04,0.0000,0.0556
1.984219,0,0x01,0.0000,-0.0556
1.984219,1,0x02,0.0000,0.0556
1.984219,2,0x03,0.0000,0.0556
1.984219,3,0x04,0.0000,0.0556
1.992098,0,0x01,0.0000,-0.0556
1.992098,1,0x02,0.0000,0.0556
1.992098,2,0x03,0.0000,0.0556
1.992098,3,0x04,0.0000,0.0556
1.993175,0,0x01,0.0000,-0.0556
1.993175,1,0x02,0.0000,0.0556
1.993175,2,0x03,0.0000,0.0556
1.993175,3,0x04,0.0000,0.0556
1.994244,0,0x01,0.0000,-0.0556
1.994244,1,0x02,0.0000,0.0556
1.994244,2,0x03,0.0000,0.1111
1.994244,3,0x04,0.0000,0.0000
2.002059,0,0x01,0.0000,-0.0556
2.002059,1,0x02,0.0000,0.0556
2.002059,2,0x03,0.0000,0.1111
2.002059,3,0x04,0.0000,0.0000
2.003123,0,0x01,0.0000,-0.0556
2.003123,1,0x02,0.0000,0.0556
2.003123,2,0x03,0.0000,0.1111
2.003123,3,0x04,0.0000,0.0000
2.004198,0,0x01,0.0000,-0.0556
2.004198,1,0x02,0.0000,0.0556
2.004198,2,0x03,0.0000,0.1111
2.004198,3,0x04,0.0000,0.0000
2.013001,0,0x01,0.0000,-0.0556
2.013001,1,0x02,0.0000,0.0556
2.013001,2,0x03,0.0000,0.1111
2.013001,3,0x04,0.0000,0.0000
2.014074,0,0x01,0.0000,-0.0556
2.014074,1,0x02,0.0000,0.0556
2.014074,2,0x03,0.0000,0.1111
2.014074,3,0x04,0.0000,0.0000
2.021953,0,0x01,0.0000,-0.0556
2.021953,1,0x02,0.0000,0.0556
2.021953,2,0x03,0.0000,0.1111
2.021953,3,0x04,0.0000,0.0000
2.023029,0,0x01,0.0000,-0.0556
2.023029,1,0x02,0.0000,0.0556
2.023029,2,0x03,0.0000,0.1111
2.023029,3,0x04,0.0000,0.0000
2.024101,0,0x01,0.0000,-0.0556
2.024101,1,0x02,0.0000,0.0556
2.024101,2,0x03,0.0000,0.1111
2.024101,3,0x04,0.0000,0.0000
2.031781,0,0x01,0.0000,-0.0556
2.031781,1,0x02,0.0000,0.0556
2.031781,2,0x03,0.0000,0.1111
2.031781,3,0x04,0.0000,0.0000
2.032847,0,0x01,0.0000,-0.0556
2.032847,1,0x02,0.0000,0.0556
2.032847,2,0x03,0.0000,0.1111
2.032847,3,0x04,0.0000,0.0000
2.033920,0,0x01,0.0000,-0.0556
2.033920,1,0x02,0.0000,0.0556
2.033920,2,0x03,0.0000,0.1111
2.033920,3,0x04,0.0000,0.0556
2.039902,0,0x01,0.0000,-0.0556
2.039902,1,0x02,0.0000,0.0556
2.039902,2,0x03,0.0000,0.1111
2.039902,3,0x04,0.0000,0.0556
2.040994,0,0x01,0.0000,-0.0556
2.040994,1,0x02,0.0000,0.0556
2.040994,2,0x03,0.0000,0.1111
2.040994,3,0x04,0.0000,0.0556
2.042103,0,0x01,0.0000,-0.0556
2.042103,1,0x02,0.0000,0.0556
2.042103,2,0x03,0.0000,0.0556
2.042103,3,0x04,0.0000,0.0556
2.043229,0,0x01,0.0000,-0.0556
2.043229,1,0x02,0.0000,0.0556
2.043229,2,0x03,0.0000,0.0556
2.043229,3,0x04,0.0000,0.0556
2.044340,0,0x01,0.0000,-0.0556
2.044340,1,0x02,0.0000,0.0000
2.044340,2,0x03,0.0000,0.0556
2.044340,3,0x04,0.0000,0.0000
2.051921,0,0x01,0.0000,-0.0556
2.051921,1,0x02,0.0000,0.0000
2.051921,2,0x03,0.0000,0.0556
2.051921,3,0x04,0.0000,0.0000
2.052999,0,0x01,0.0000,-0.0556
2.052999,1,0x02,0.0000,0.0000
2.052999,2,0x03,0.0000,0.0556
2.052999,3,0x04,0.0000,0.0000
2.054074,0,0x01,0.0000,-0.0556
2.054074,1,0x02,0.0000,0.0000
2.054074,2,0x03,0.0000,0.0556
2.054074,3,0x04,0.0000,0.0000
2.060790,0,0x01,0.0000,-0.0556
2.060790,1,0x02,0.0000,0.0000
2.060790,2,0x03,0.0000,0.0556
2.060790,3,0x04,0.0000,0.0000
2.061884,0,0x01,0.0000,-0.0556
2.061884,1,0x02,0.0000,0.0000
2.061884,2,0x03,0.0000,0.0556
2.061884,3,0x04,0.0000,0.0000
2.062961,0,0x01,0.0000,-0.0556
2.062961,1,0x02,0.0000,0.0000
2.062961,2,0x03,0.0000,0.0556
2.062961,3,0x04,0.0000,0.0000
2.064036,0,0x01,0.0000,-0.0556
2.064036,1,0x02,0.0000,0.0000
2.064036,2,0x03,0.0000,0.0556
2.064036,3,0x04,0.0000,0.0000
2.071784,0,0x01,0.0000,-0.0556
2.071784,1,0x02,0.0000,0.0000
2.071784,2,0x03,0.0000,0.0556
2.071784,3,0x04,0.0000,0.0000
2.072850,0,0x01,0.0000,-0.0556
2.072850,1,0x02,0.0000,0.0000
2.072850,2,0x03,0.0000,0.0556
2.072850,3,0x04,0.0000,0.0000
2.073904,0,0x01,0.0000,-0.0556
2.073904,1,0x02,0.0000,0.0000
2.073904,2,0x03,0.0000,0.0556
2.073904,3,0x04,0.0000,0.0000
2.080794,0,0x01,0.0000,-0.0556
2.080794,1,0x02,0.0000,0.0000
2.080794,2,0x03,0.0000,0.0556
2.080794,3,0x04,0.0000,0.0000
2.081877,0,0x01,0.0000,-0.0556
2.081877,1,0x02,0.0000,0.0000
2.081877,2,0x03,0.0000,0.0556
2.081877,3,0x04,0.0000,0.0000
2.082971,0,0x01,0.0000,-0.0556
