t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.556683,0,0x01,0.0000,-5.1111,1.536177
1.556683,1,0x02,0.0000,-5.0556,1.491157
1.556683,2,0x03,0.0000,-5.0000,1.535140
1.556683,3,0x04,0.0000,-5.0556,1.533150
1.557764,0,0x01,0.0000,-5.1111,1.536177
1.557764,1,0x02,0.0000,-5.0556,1.491157
1.557764,2,0x03,0.0000,-5.0000,1.535140
1.557764,3,0x04,0.0000,-5.0556,1.533150
1.558832,0,0x01,0.0000,-5.1111,1.536177
1.558832,1,0x02,0.0000,-5.0556,1.491157
1.558832,2,0x03,0.0000,-5.0000,1.535140
1.558832,3,0x04,0.0000,-5.0556,1.533150
1.559893,0,0x01,0.0000,-5.1111,1.536177
1.559893,1,0x02,0.0000,-5.0556,1.491157
1.559893,2,0x03,0.0000,-5.0000,1.535140
1.559893,3,0x04,0.0000,-5.0556,1.533150
1.565708,0,0x01,0.0000,-5.1111,1.536177
1.565708,1,0x02,0.0000,-5.0556,1.491157
1.565708,2,0x03,0.0000,-5.0000,1.535140
1.565708,3,0x04,0.0000,-5.0556,1.533150
1.566800,0,0x01,0.0000,-5.1111,1.536177
1.566800,1,0x02,0.0000,-5.0556,1.491157
1.566800,2,0x03,0.0000,-5.0000,1.535140
1.566800,3,0x04,0.0000,-5.0556,1.533150
1.567882,0,0x01,0.0000,-5.1111,1.536177
1.567882,1,0x02,0.0000,-5.0556,1.491157
1.567882,2,0x03,0.0000,-5.0000,1.535140
1.567882,3,0x04,0.0000,-5.0556,1.533150
1.568967,0,0x01,0.0000,-5.1111,1.536177
1.568967,1,0x02,0.0000,-5.0556,1.491157
1.568967,2,0x03,0.0000,-5.0000,1.535140
1.568967,3,0x04,0.0000,-5.0556,1.533150
1.570045,0,0x01,0.0000,-5.1111,1.536177
1.570045,1,0x02,0.0000,-5.0556,1.491157
1.570045,2,0x03,0.0000,-5.0000,1.535140
1.570045,3,0x04,0.0000,-5.0556,1.533150
1.577768,0,0x01,0.0000,-5.1111,1.536177
1.577768,1,0x02,0.0000,-5.0556,1.491157
1.577768,2,0x03,0.0000,-5.0556,1.576158
1.577768,3,0x04,0.0000,-5.0556,1.533150
1.578867,0,0x01,0.0000,-5.1111,1.578166
1.578867,1,0x02,0.0000,-5.0556,1.491157
1.578867,2,0x03,0.0000,-5.0556,1.576158
1.578867,3,0x04,0.0000,-5.0556,1.533150
1.579960,0,0x01,0.0000,-5.1111,1.578166
1.579960,1,0x02,0.0000,-5.1111,1.579138
1.579960,2,0x03,0.0000,-5.0556,1.576158
1.579960,3,0x04,0.0000,-5.0556,1.533150
1.589773,0,0x01,0.0000,-5.1111,1.581158
1.589773,1,0x02,0.0000,-5.1111,1.579138
1.589773,2,0x03,0.0000,-5.0000,1.580140
1.589773,3,0x04,0.0000,-5.0556,1.533150
1.597694,0,0x01,0.0000,-5.1111,1.581158
1.597694,1,0x02,0.0000,-5.1111,1.579138
1.597694,2,0x03,0.0000,-5.0000,1.580140
1.597694,3,0x04,0.0000,-5.0556,1.533150
1.598789,0,0x01,0.0000,-5.1111,1.581158
1.598789,1,0x02,0.0000,-5.1111,1.579138
1.598789,2,0x03,0.0000,-5.0000,1.580140
1.598789,3,0x04,0.0000,-5.0556,1.533150
1.599868,0,0x01,0.0000,-5.1111,1.581158
1.599868,1,0x02,0.0000,-5.1111,1.579138
1.599868,2,0x03,0.0000,-5.0000,1.580140
1.599868,3,0x04,0.0000,-5.0556,1.533150
1.606697,0,0x01,0.0000,-5.1111,1.581158
1.606697,1,0x02,0.0000,-5.1111,1.579138
1.606697,2,0x03,0.0000,-5.0000,1.580140
1.606697,3,0x04,0.0000,-5.0556,1.533150
