t_s,servo_idx,node_id,cmd_deg,fb_deg
0.514836,0,0x01,0.0000,
0.514836,1,0x02,0.0000,
0.514836,2,0x03,0.0000,
0.514836,3,0x04,0.0000,
0.516163,0,0x01,0.0000,
0.516163,1,0x02,0.0000,
0.516163,2,0x03,0.0000,
0.516163,3,0x04,0.0000,
0.517264,0,0x01,0.0000,
0.517264,1,0x02,0.0000,
0.517264,2,0x03,0.0000,
0.517264,3,0x04,0.0000,
0.518348,0,0x01,0.0000,
0.518348,1,0x02,0.0000,
0.518348,2,0x03,0.0000,
0.518348,3,0x04,0.0000,
0.519431,0,0x01,0.0000,
0.519431,1,0x02,0.0000,
0.519431,2,0x03,0.0000,
0.519431,3,0x04,0.0000,
0.520512,0,0x01,0.0000,
0.520512,1,0x02,0.0000,
0.520512,2,0x03,0.0000,
0.520512,3,0x04,0.0000,
0.521606,0,0x01,0.0000,
0.521606,1,0x02,0.0000,
0.521606,2,0x03,0.0000,
0.521606,3,0x04,0.0000,
0.522696,0,0x01,0.0000,
0.522696,1,0x02,0.0000,
0.522696,2,0x03,0.0000,
0.522696,3,0x04,0.0000,
0.523775,0,0x01,0.0000,
0.523775,1,0x02,0.0000,
0.523775,2,0x03,0.0000,
0.523775,3,0x04,0.0000,
0.524851,0,0x01,0.0000,
0.524851,1,0x02,0.0000,
0.524851,2,0x03,0.0000,
0.524851,3,0x04,0.0000,
0.526163,0,0x01,0.0000,
0.526163,1,0x02,0.0000,
0.526163,2,0x03,0.0000,
0.526163,3,0x04,0.0000,
0.527243,0,0x01,0.0000,
0.527243,1,0x02,0.0000,
0.527243,2,0x03,0.0000,
0.527243,3,0x04,0.0000,
0.528325,0,0x01,0.0000,
0.528325,1,0x02,0.0000,
0.528325,2,0x03,0.0000,
0.528325,3,0x04,0.0000,
0.529422,0,0x01,0.0000,
0.529422,1,0x02,0.0000,
0.529422,2,0x03,0.0000,
0.529422,3,0x04,0.0000,
0.530527,0,0x01,0.0000,
0.530527,1,0x02,0.0000,
0.530527,2,0x03,0.0000,
0.530527,3,0x04,0.0000,
0.531613,0,0x01,0.0000,
0.531613,1,0x02,0.0000,
0.531613,2,0x03,0.0000,
0.531613,3,0x04,0.0000,
0.532690,0,0x01,0.0000,
0.532690,1,0x02,0.0000,
0.532690,2,0x03,0.0000,
0.532690,3,0x04,0.0000,
0.533772,0,0x01,0.0000,
0.533772,1,0x02,0.0000,
0.533772,2,0x03,0.0000,
0.533772,3,0x04,0.0000,
0.534849,0,0x01,0.0000,
0.534849,1,0x02,0.0000,
0.534849,2,0x03,0.0000,
0.534849,3,0x04,0.0000,
0.536165,0,0x01,0.0000,
0.536165,1,0x02,0.0000,
0.536165,2,0x03,0.0000,
0.536165,3,0x04,0.0000,
0.537253,0,0x01,0.0000,
0.537253,1,0x02,0.0000,
0.537253,2,0x03,0.0000,
0.537253,3,0x04,0.0000,
0.538327,0,0x01,0.0000,
0.538327,1,0x02,0.0000,
0.538327,2,0x03,0.0000,
0.538327,3,0x04,0.0000,
0.539402,0,0x01,0.0000,
0.539402,1,0x02,0.0000,
0.539402,2,0x03,0.0000,
0.539402,3,0x04,0.0000,
0.540474,0,0x01,0.0000,
0.540474,1,0x02,0.0000,
0.540474,2,0x03,0.0000,
0.540474,3,0x04,0.0000,
0.541548,0,0x01,0.0000,
0.541548,1,0x02,0.0000,
0.541548,2,0x03,0.0000,
0.541548,3,0x04,0.0000,
0.542621,0,0x01,0.0000,
0.542621,1,0x02,0.0000,
0.542621,2,0x03,0.0000,
0.542621,3,0x04,0.0000,
0.543704,0,0x01,0.0000,
0.543704,1,0x02,0.0000,
0.543704,2,0x03,0.0000,
0.543704,3,0x04,0.0000,
0.544801,0,0x01,0.0000,
0.544801,1,0x02,0.0000,
0.544801,2,0x03,0.0000,
0.544801,3,0x04,0.0000,
0.545942,0,0x01,0.0000,
0.545942,1,0x02,0.0000,
0.545942,2,0x03,0.0000,
0.545942,3,0x04,0.0000,
0.547349,0,0x01,0.0000,
0.547349,1,0x02,0.0000,
0.547349,2,0x03,0.0000,
0.547349,3,0x04,0.0000,
0.548430,0,0x01,0.0000,
0.548430,1,0x02,0.0000,
0.548430,2,0x03,0.0000,
0.548430,3,0x04,0.0000,
0.549507,0,0x01,0.0000,
0.549507,1,0x02,0.0000,
0.549507,2,0x03,0.0000,
0.549507,3,0x04,0.0000,
0.550588,0,0x01,0.0000,
0.550588,1,0x02,0.0000,
0.550588,2,0x03,0.0000,
0.550588,3,0x04,0.0000,
0.551670,0,0x01,0.0000,
0.551670,1,0x02,0.0000,
0.551670,2,0x03,0.0000,
0.551670,3,0x04,0.0000,
0.552745,0,0x01,0.0000,
0.552745,1,0x02,0.0000,
0.552745,2,0x03,0.0000,
0.552745,3,0x04,0.0000,
0.553820,0,0x01,0.0000,
0.553820,1,0x02,0.0000,
0.553820,2,0x03,0.0000,
0.553820,3,0x04,0.0000,
0.554898,0,0x01,0.0000,
0.554898,1,0x02,0.0000,
0.554898,2,0x03,0.0000,
0.554898,3,0x04,0.0000,
0.556279,0,0x01,0.0000,
0.556279,1,0x02,0.0000,
0.556279,2,0x03,0.0000,
0.556279,3,0x04,0.0000,
0.557354,0,0x01,0.0000,
0.557354,1,0x02,0.0000,
0.557354,2,0x03,0.0000,
0.557354,3,0x04,0.0000,
0.558423,0,0x01,0.0000,
0.558423,1,0x02,0.0000,
0.558423,2,0x03,0.0000,
0.558423,3,0x04,0.0000,
0.559488,0,0x01,0.0000,
0.559488,1,0x02,0.0000,
0.559488,2,0x03,0.0000,
0.559488,3,0x04,0.0000,
0.560551,0,0x01,0.0000,
0.560551,1,0x02,0.0000,
0.560551,2,0x03,0.0000,
0.560551,3,0x04,0.0000,
0.563403,0,0x01,0.0000,
0.563403,1,0x02,0.0000,
0.563403,2,0x03,0.0000,
0.563403,3,0x04,0.0000,
0.564498,0,0x01,0.0000,
0.564498,1,0x02,0.0000,
0.564498,2,0x03,0.0000,
0.564498,3,0x04,0.0000,
0.565584,0,0x01,0.0000,
0.565584,1,0x02,0.0000,
0.565584,2,0x03,0.0000,
0.565584,3,0x04,0.0000,
0.566983,0,0x01,0.0000,
