t_s,servo_idx,node_id,cmd_deg,fb_deg
1.965041,0,0x01,0.0000,-0.1111
1.965041,1,0x02,0.0000,0.0556
1.965041,2,0x03,0.0000,0.0556
1.965041,3,0x04,0.0000,0.0000
1.974689,0,0x01,0.0000,-0.1111
1.974689,1,0x02,0.0000,0.0556
1.974689,2,0x03,0.0000,0.0556
1.974689,3,0x04,0.0000,0.0000
1.975781,0,0x01,0.0000,-0.1111
1.975781,1,0x02,0.0000,0.0556
1.975781,2,0x03,0.0000,0.0556
1.975781,3,0x04,0.0000,0.0000
1.983794,0,0x01,0.0000,-0.1111
1.983794,1,0x02,0.0000,0.0556
1.983794,2,0x03,0.0000,0.0556
1.983794,3,0x04,0.0000,0.0000
1.984905,0,0x01,0.0000,-0.1111
1.984905,1,0x02,0.0000,0.0556
1.984905,2,0x03,0.0000,0.0556
1.984905,3,0x04,0.0000,0.0000
1.985991,0,0x01,0.0000,-0.0556
1.985991,1,0x02,0.0000,0.0556
1.985991,2,0x03,0.0000,0.1111
1.985991,3,0x04,0.0000,0.0000
1.994941,0,0x01,0.0000,-0.0556
1.994941,1,0x02,0.0000,0.0556
1.994941,2,0x03,0.0000,0.1111
1.994941,3,0x04,0.0000,0.0000
1.996119,0,0x01,0.0000,-0.0556
1.996119,1,0x02,0.0000,0.0556
1.996119,2,0x03,0.0000,0.1111
1.996119,3,0x04,0.0000,0.0000
2.005869,0,0x01,0.0000,-0.0556
2.005869,1,0x02,0.0000,0.0556
2.005869,2,0x03,0.0000,0.1111
2.005869,3,0x04,0.0000,0.0000
2.014846,0,0x01,0.0000,-0.0556
2.014846,1,0x02,0.0000,0.0556
2.014846,2,0x03,0.0000,0.1111
2.014846,3,0x04,0.0000,0.0000
2.015915,0,0x01,0.0000,-0.0556
2.015915,1,0x02,0.0000,0.0556
2.015915,2,0x03,0.0000,0.1111
2.015915,3,0x04,0.0000,0.0000
2.023707,0,0x01,0.0000,-0.0556
2.023707,1,0x02,0.0000,0.0556
2.023707,2,0x03,0.0000,0.1111
2.023707,3,0x04,0.0000,0.0000
2.024784,0,0x01,0.0000,-0.0556
2.024784,1,0x02,0.0000,0.0556
2.024784,2,0x03,0.0000,0.1111
2.024784,3,0x04,0.0000,0.0000
2.025858,0,0x01,0.0000,-0.0556
2.025858,1,0x02,0.0000,0.0556
2.025858,2,0x03,0.0000,0.1111
2.025858,3,0x04,0.0000,0.0000
2.033614,0,0x01,0.0000,-0.0556
2.033614,1,0x02,0.0000,0.0556
2.033614,2,0x03,0.0000,0.1111
2.033614,3,0x04,0.0000,0.0000
2.034682,0,0x01,0.0000,-0.0556
2.034682,1,0x02,0.0000,0.0556
2.034682,2,0x03,0.0000,0.1111
2.034682,3,0x04,0.0000,0.0000
2.035750,0,0x01,0.0000,-0.0556
2.035750,1,0x02,0.0000,0.0556
2.035750,2,0x03,0.0000,0.0556
2.035750,3,0x04,0.0000,0.0000
2.042678,0,0x01,0.0000,-0.0556
2.042678,1,0x02,0.0000,0.0556
2.042678,2,0x03,0.0000,0.0556
2.042678,3,0x04,0.0000,0.0000
2.043771,0,0x01,0.0000,-0.0556
2.043771,1,0x02,0.0000,0.0556
2.043771,2,0x03,0.0000,0.0556
2.043771,3,0x04,0.0000,0.0000
2.044858,0,0x01,0.0000,-0.0556
2.044858,1,0x02,0.0000,0.0556
2.044858,2,0x03,0.0000,0.0556
2.044858,3,0x04,0.0000,0.0000
2.045953,0,0x01,0.0000,-0.0556
2.045953,1,0x02,0.0000,0.0556
2.045953,2,0x03,0.0000,0.0556
2.045953,3,0x04,0.0000,0.0556
2.053697,0,0x01,0.0000,-0.0556
2.053697,1,0x02,0.0000,0.0556
2.053697,2,0x03,0.0000,0.0556
2.053697,3,0x04,0.0000,0.0556
2.054793,0,0x01,0.0000,-0.0556
2.054793,1,0x02,0.0000,0.0556
2.054793,2,0x03,0.0000,0.0556
2.054793,3,0x04,0.0000,0.0556
2.055926,0,0x01,0.0000,-0.0556
2.055926,1,0x02,0.0000,0.0556
2.055926,2,0x03,0.0000,0.0556
2.055926,3,0x04,0.0000,0.0556
2.063647,0,0x01,0.0000,-0.0556
2.063647,1,0x02,0.0000,0.0556
2.063647,2,0x03,0.0000,0.0556
2.063647,3,0x04,0.0000,0.0556
2.064708,0,0x01,0.0000,-0.0556
2.064708,1,0x02,0.0000,0.0556
2.064708,2,0x03,0.0000,0.0556
2.064708,3,0x04,0.0000,0.0556
2.065768,0,0x01,0.0000,-0.0556
2.065768,1,0x02,0.0000,0.0556
2.065768,2,0x03,0.0000,0.0556
2.065768,3,0x04,0.0000,0.0556
2.073690,0,0x01,0.0000,-0.0556
2.073690,1,0x02,0.0000,0.0556
2.073690,2,0x03,0.0000,0.0556
2.073690,3,0x04,0.0000,0.0556
2.074786,0,0x01,0.0000,-0.0556
2.074786,1,0x02,0.0000,0.0556
2.074786,2,0x03,0.0000,0.0556
2.074786,3,0x04,0.0000,0.0556
2.075864,0,0x01,0.0000,-0.0556
2.075864,1,0x02,0.0000,0.0556
2.075864,2,0x03,0.0000,0.0556
2.075864,3,0x04,0.0000,0.0556
2.082673,0,0x01,0.0000,-0.0556
2.082673,1,0x02,0.0000,0.0556
2.082673,2,0x03,0.0000,0.0556
2.082673,3,0x04,0.0000,0.0556
2.083748,0,0x01,0.0000,-0.0556
2.083748,1,0x02,0.0000,0.0556
2.083748,2,0x03,0.0000,0.0556
2.083748,3,0x04,0.0000,0.0556
2.084821,0,0x01,0.0000,-0.0556
2.084821,1,0x02,0.0000,0.0556
2.084821,2,0x03,0.0000,0.0556
2.084821,3,0x04,0.0000,0.0000
2.085925,0,0x01,0.0000,-0.0556
2.085925,1,0x02,0.0000,0.0556
2.085925,2,0x03,0.0000,0.0556
2.085925,3,0x04,0.0000,0.0000
2.093678,0,0x01,0.0000,-0.0556
2.093678,1,0x02,0.0000,0.0556
2.093678,2,0x03,0.0000,0.0556
