t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.499874,0,0x01,0.0000,0.0556,1.478281
1.499874,1,0x02,0.0000,0.0000,1.483278
1.499874,2,0x03,0.0000,0.1111,1.499296
1.499874,3,0x04,0.0000,0.0556,1.498287
1.500950,0,0x01,0.0000,0.0556,1.478281
1.500950,1,0x02,0.0000,0.0000,1.483278
1.500950,2,0x03,0.0000,0.1111,1.499296
1.500950,3,0x04,0.0000,0.0556,1.498287
1.502023,0,0x01,0.0000,0.0556,1.478281
1.502023,1,0x02,0.0000,0.0000,1.483278
1.502023,2,0x03,0.0000,0.1111,1.499296
1.502023,3,0x04,0.0000,0.0556,1.498287
1.503112,0,0x01,0.0000,0.0556,1.478281
1.503112,1,0x02,0.0000,0.0000,1.483278
1.503112,2,0x03,0.0000,0.1111,1.499296
1.503112,3,0x04,0.0000,0.0000,1.502270
1.510852,0,0x01,0.0000,0.1667,1.505282
1.510852,1,0x02,0.0000,0.0000,1.508295
1.510852,2,0x03,0.0000,0.1111,1.499296
1.510852,3,0x04,0.0000,0.0000,1.502270
1.511954,0,0x01,0.0000,0.1667,1.505282
1.511954,1,0x02,0.0000,0.0000,1.508295
1.511954,2,0x03,0.0000,0.1667,1.511285
1.511954,3,0x04,0.0000,0.0000,1.502270
1.513027,0,0x01,0.0000,0.1667,1.505282
1.513027,1,0x02,0.0000,0.0000,1.508295
1.513027,2,0x03,0.0000,0.1667,1.511285
1.513027,3,0x04,0.0000,0.0000,1.502270
1.514122,0,0x01,0.0000,0.1667,1.505282
1.514122,1,0x02,0.0000,0.0000,1.508295
1.514122,2,0x03,0.0000,0.1667,1.511285
1.514122,3,0x04,0.0000,0.2778,1.513269
1.521875,0,0x01,0.0000,0.0556,1.516271
1.521875,1,0x02,0.0000,0.3333,1.518289
1.521875,2,0x03,0.0000,0.1667,1.511285
1.521875,3,0x04,0.0000,0.2778,1.513269
1.522993,0,0x01,0.0000,0.0556,1.516271
1.522993,1,0x02,0.0000,0.3333,1.518289
1.522993,2,0x03,0.0000,0.6667,1.522290
1.522993,3,0x04,0.0000,0.2778,1.513269
1.524060,0,0x01,0.0000,0.0556,1.516271
1.524060,1,0x02,0.0000,0.3333,1.518289
1.524060,2,0x03,0.0000,0.6667,1.522290
1.524060,3,0x04,0.0000,0.2778,1.513269
1.531851,0,0x01,0.0000,0.6667,1.528285
1.531851,1,0x02,0.0000,0.3333,1.518289
1.531851,2,0x03,0.0000,0.6667,1.522290
1.531851,3,0x04,0.0000,0.6667,1.525259
1.532926,0,0x01,0.0000,0.6667,1.528285
1.532926,1,0x02,0.0000,0.3333,1.518289
1.532926,2,0x03,0.0000,0.6667,1.522290
1.532926,3,0x04,0.0000,0.6667,1.525259
1.533993,0,0x01,0.0000,0.6667,1.528285
1.533993,1,0x02,0.0000,0.3333,1.518289
1.533993,2,0x03,0.0000,0.6667,1.522290
1.533993,3,0x04,0.0000,0.6667,1.525259
1.541855,0,0x01,0.0000,0.6667,1.528285
1.541855,1,0x02,0.0000,0.3333,1.518289
1.541855,2,0x03,0.0000,0.6667,1.522290
1.541855,3,0x04,0.0000,0.6667,1.525259
1.542934,0,0x01,0.0000,0.6667,1.528285
1.542934,1,0x02,0.0000,0.3333,1.518289
1.542934,2,0x03,0.0000,0.6667,1.522290
1.542934,3,0x04,0.0000,0.6667,1.525259
1.543994,0,0x01,0.0000,0.6667,1.528285
1.543994,1,0x02,0.0000,0.3333,1.518289
1.543994,2,0x03,0.0000,0.6667,1.522290
1.543994,3,0x04,0.0000,0.6667,1.525259
1.550793,0,0x01,0.0000,0.6667,1.528285
1.550793,1,0x02,0.0000,0.3333,1.518289
1.550793,2,0x03,0.0000,0.6667,1.522290
1.550793,3,0x04,0.0000,0.6667,1.525259
1.551856,0,0x01,0.0000,0.6667,1.528285
1.551856,1,0x02,0.0000,0.3333,1.518289
1.551856,2,0x03,0.0000,0.6667,1.522290
1.551856,3,0x04,0.0000,0.6667,1.525259
1.552929,0,0x01,0.0000,0.6667,1.528285
1.552929,1,0x02,0.0000,0.3333,1.518289
1.552929,2,0x03,0.0000,0.6667,1.522290
1.552929,3,0x04,0.0000,0.6667,1.525259
1.554005,0,0x01,0.0000,0.6667,1.528285
1.554005,1,0x02,0.0000,0.3333,1.518289
1.554005,2,0x03,0.0000,0.6667,1.522290
1.554005,3,0x04,0.0000,0.6667,1.525259
1.559799,0,0x01,0.0000,0.6667,1.528285
1.559799,1,0x02,0.0000,0.3333,1.518289
1.559799,2,0x03,0.0000,0.6667,1.522290
1.559799,3,0x04,0.0000,0.6667,1.525259
1.560892,0,0x01,0.0000,0.6667,1.528285
1.560892,1,0x02,0.0000,0.3333,1.518289
