t_s,servo_idx,node_id,cmd_deg,fb_deg
2.059558,0,0x01,0.0000,-0.0556
2.059558,1,0x02,0.0000,-0.0556
2.059558,2,0x03,0.0000,0.0556
2.059558,3,0x04,0.0000,0.0000
2.068737,0,0x01,0.0000,-0.0556
2.068737,1,0x02,0.0000,-0.0556
2.068737,2,0x03,0.0000,0.0556
2.068737,3,0x04,0.0000,0.0000
2.069795,0,0x01,0.0000,-0.0556
2.069795,1,0x02,0.0000,-0.0556
2.069795,2,0x03,0.0000,0.0556
2.069795,3,0x04,0.0000,0.0000
2.078274,0,0x01,0.0000,-0.0556
2.078274,1,0x02,0.0000,-0.0556
2.078274,2,0x03,0.0000,0.0556
2.078274,3,0x04,0.0000,0.0000
2.079358,0,0x01,0.0000,-0.0556
2.079358,1,0x02,0.0000,-0.0556
2.079358,2,0x03,0.0000,0.0556
2.079358,3,0x04,0.0000,0.0000
2.080470,0,0x01,0.0000,-0.0556
2.080470,1,0x02,0.0000,-0.0556
2.080470,2,0x03,0.0000,0.0556
2.080470,3,0x04,0.0000,0.0000
2.088301,0,0x01,0.0000,-0.0556
2.088301,1,0x02,0.0000,-0.0556
2.088301,2,0x03,0.0000,0.0556
2.088301,3,0x04,0.0000,0.0000
2.089376,0,0x01,0.0000,-0.0556
2.089376,1,0x02,0.0000,-0.0556
2.089376,2,0x03,0.0000,0.0556
2.089376,3,0x04,0.0000,0.0000
2.090448,0,0x01,0.0000,-0.0556
2.090448,1,0x02,0.0000,-0.0556
2.090448,2,0x03,0.0000,0.0556
2.090448,3,0x04,0.0000,0.0000
2.097321,0,0x01,0.0000,-0.0556
2.097321,1,0x02,0.0000,-0.0556
2.097321,2,0x03,0.0000,0.0556
2.097321,3,0x04,0.0000,0.0000
2.098394,0,0x01,0.0000,-0.0556
2.098394,1,0x02,0.0000,-0.0556
2.098394,2,0x03,0.0000,0.0556
2.098394,3,0x04,0.0000,0.0000
2.099449,0,0x01,0.0000,-0.0556
2.099449,1,0x02,0.0000,-0.0556
2.099449,2,0x03,0.0000,0.0556
2.099449,3,0x04,0.0000,0.0000
2.100522,0,0x01,0.0000,-0.0556
2.100522,1,0x02,0.0000,0.0000
2.100522,2,0x03,0.0000,0.0556
2.100522,3,0x04,0.0000,0.0000
2.110438,0,0x01,0.0000,-0.0556
2.110438,1,0x02,0.0000,-0.0556
2.110438,2,0x03,0.0000,0.0556
2.110438,3,0x04,0.0000,0.0556
2.117253,0,0x01,0.0000,-0.0556
2.117253,1,0x02,0.0000,-0.0556
2.117253,2,0x03,0.0000,0.1111
2.117253,3,0x04,0.0000,0.0556
2.118354,0,0x01,0.0000,-0.0556
2.118354,1,0x02,0.0000,-0.0556
2.118354,2,0x03,0.0000,0.1111
2.118354,3,0x04,0.0000,0.0556
2.119433,0,0x01,0.0000,-0.0556
2.119433,1,0x02,0.0000,-0.0556
2.119433,2,0x03,0.0000,0.0556
2.119433,3,0x04,0.0000,0.0556
2.120537,0,0x01,0.0000,-0.0556
2.120537,1,0x02,0.0000,-0.0556
2.120537,2,0x03,0.0000,0.0556
2.120537,3,0x04,0.0000,0.0556
2.128165,0,0x01,0.0000,-0.0556
2.128165,1,0x02,0.0000,-0.0556
2.128165,2,0x03,0.0000,0.0556
2.128165,3,0x04,0.0000,0.0556
2.129240,0,0x01,0.0000,-0.0556
2.129240,1,0x02,0.0000,-0.0556
2.129240,2,0x03,0.0000,0.0556
2.129240,3,0x04,0.0000,0.0556
2.130362,0,0x01,0.0000,-0.0556
2.130362,1,0x02,0.0000,-0.0556
2.130362,2,0x03,0.0000,0.0556
2.130362,3,0x04,0.0000,0.0556
2.138108,0,0x01,0.0000,-0.0556
2.138108,1,0x02,0.0000,-0.0556
2.138108,2,0x03,0.0000,0.0556
2.138108,3,0x04,0.0000,0.0556
2.139181,0,0x01,0.0000,-0.0556
2.139181,1,0x02,0.0000,-0.0556
2.139181,2,0x03,0.0000,0.0556
2.139181,3,0x04,0.0000,0.0556
2.140256,0,0x01,0.0000,-0.0556
2.140256,1,0x02,0.0000,-0.0556
2.140256,2,0x03,0.0000,0.0556
2.140256,3,0x04,0.0000,0.0556
2.147126,0,0x01,0.0000,-0.0556
2.147126,1,0x02,0.0000,-0.0556
2.147126,2,0x03,0.0000,0.0556
2.147126,3,0x04,0.0000,0.0556
2.148200,0,0x01,0.0000,-0.0556
2.148200,1,0x02,0.0000,-0.0556
2.148200,2,0x03,0.0000,0.0556
2.148200,3,0x04,0.0000,0.0556
2.149281,0,0x01,0.0000,-0.0556
2.149281,1,0x02,0.0000,-0.0556
2.149281,2,0x03,0.0000,0.0556
2.149281,3,0x04,0.0000,0.0556
2.150359,0,0x01,0.0000,-0.0556
2.150359,1,0x02,0.0000,-0.0556
2.150359,2,0x03,0.0000,0.0556
2.150359,3,0x04,0.0000,0.0556
2.157144,0,0x01,0.0000,-0.0556
2.157144,1,0x02,0.0000,-0.0556
