t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.559281,0,0x01,0.0000,0.1111,1.546714
1.559281,1,0x02,0.0000,0.0556,1.547735
1.559281,2,0x03,0.0000,0.0556,1.548720
1.559281,3,0x04,0.0000,0.0556,1.544726
1.560364,0,0x01,0.0000,0.1111,1.546714
1.560364,1,0x02,0.0000,0.0556,1.547735
1.560364,2,0x03,0.0000,0.0556,1.548720
1.560364,3,0x04,0.0000,0.0556,1.544726
1.561434,0,0x01,0.0000,0.1111,1.546714
1.561434,1,0x02,0.0000,0.0556,1.547735
1.561434,2,0x03,0.0000,0.0556,1.548720
1.561434,3,0x04,0.0000,0.0556,1.544726
1.562508,0,0x01,0.0000,0.1111,1.546714
1.562508,1,0x02,0.0000,0.0556,1.547735
1.562508,2,0x03,0.0000,0.0556,1.548720
1.562508,3,0x04,0.0000,0.0556,1.544726
1.568257,0,0x01,0.0000,0.1111,1.546714
1.568257,1,0x02,0.0000,0.0556,1.547735
1.568257,2,0x03,0.0000,0.0556,1.548720
1.568257,3,0x04,0.0000,0.0556,1.544726
1.569333,0,0x01,0.0000,0.1111,1.546714
1.569333,1,0x02,0.0000,0.0556,1.547735
1.569333,2,0x03,0.0000,0.0556,1.548720
1.569333,3,0x04,0.0000,0.0556,1.544726
1.570377,0,0x01,0.0000,0.1111,1.546714
1.570377,1,0x02,0.0000,0.0556,1.547735
1.570377,2,0x03,0.0000,0.0556,1.548720
1.570377,3,0x04,0.0000,0.0556,1.544726
1.571465,0,0x01,0.0000,0.1111,1.546714
1.571465,1,0x02,0.0000,0.0556,1.547735
1.571465,2,0x03,0.0000,0.0556,1.548720
1.571465,3,0x04,0.0000,0.0556,1.544726
1.572555,0,0x01,0.0000,0.1111,1.546714
1.572555,1,0x02,0.0000,0.0556,1.547735
1.572555,2,0x03,0.0000,0.0556,1.548720
1.572555,3,0x04,0.0000,0.0556,1.544726
1.580270,0,0x01,0.0000,0.1111,1.546714
1.580270,1,0x02,0.0000,0.0556,1.547735
1.580270,2,0x03,0.0000,0.0556,1.548720
1.580270,3,0x04,0.0000,0.0556,1.544726
1.581352,0,0x01,0.0000,0.1111,1.546714
1.581352,1,0x02,0.0000,0.0556,1.547735
1.581352,2,0x03,0.0000,0.0556,1.548720
1.581352,3,0x04,0.0000,0.0556,1.544726
1.582432,0,0x01,0.0000,0.1111,1.546714
1.582432,1,0x02,0.0000,0.0556,1.547735
1.582432,2,0x03,0.0000,0.0556,1.548720
1.582432,3,0x04,0.0000,0.0556,1.544726
1.589356,0,0x01,0.0000,0.1111,1.588781
1.589356,1,0x02,0.0000,0.0556,1.585748
1.589356,2,0x03,0.0000,0.1111,1.586735
1.589356,3,0x04,0.0000,0.0556,1.587740
1.590470,0,0x01,0.0000,0.1111,1.588781
1.590470,1,0x02,0.0000,0.0556,1.585748
1.590470,2,0x03,0.0000,0.1111,1.589734
1.590470,3,0x04,0.0000,0.0556,1.587740
1.591566,0,0x01,0.0000,0.1111,1.588781
1.591566,1,0x02,0.0000,0.0556,1.585748
1.591566,2,0x03,0.0000,0.1111,1.589734
1.591566,3,0x04,0.0000,0.0556,1.587740
1.592710,0,0x01,0.0000,0.1111,1.588781
1.592710,1,0x02,0.0000,0.0556,1.585748
1.592710,2,0x03,0.0000,0.1111,1.589734
1.592710,3,0x04,0.0000,0.0556,1.591806
1.600401,0,0x01,0.0000,0.1111,1.588781
1.600401,1,0x02,0.0000,0.1667,1.595747
1.600401,2,0x03,0.0000,0.0556,1.592743
1.600401,3,0x04,0.0000,0.0556,1.593736
1.601476,0,0x01,0.0000,0.1111,1.588781
1.601476,1,0x02,0.0000,0.1667,1.595747
1.601476,2,0x03,0.0000,0.0556,1.592743
1.601476,3,0x04,0.0000,0.0556,1.593736
1.602553,0,0x01,0.0000,0.1111,1.588781
1.602553,1,0x02,0.0000,0.1667,1.595747
1.602553,2,0x03,0.0000,0.0556,1.592743
1.602553,3,0x04,0.0000,0.0556,1.593736
1.609271,0,0x01,0.0000,0.1111,1.588781
1.609271,1,0x02,0.0000,0.1667,1.595747
1.609271,2,0x03,0.0000,0.0556,1.592743
1.609271,3,0x04,0.0000,0.0556,1.593736
1.610369,0,0x01,0.0000,0.1111,1.588781
1.610369,1,0x02,0.0000,0.1667,1.595747
1.610369,2,0x03,0.0000,0.0556,1.592743
1.610369,3,0x04,0.0000,0.0556,1.593736
1.611445,0,0x01,0.0000,0.1111,1.588781
1.611445,1,0x02,0.0000,0.1667,1.595747
1.611445,2,0x03,0.0000,0.0556,1.592743
1.611445,3,0x04,0.0000,0.0556,1.593736
1.612531,0,0x01,0.0000,0.1111,1.588781
1.612531,1,0x02,0.0000,0.1667,1.595747
1.612531,2,0x03,0.0000,0.0556,1.592743
1.612531,3,0x04,0.0000,0.0556,1.593736
1.620265,0,0x01,0.0000,0.1111,1.588781
1.620265,1,0x02,0.0000,0.1667,1.595747
1.620265,2,0x03,0.0000,0.0556,1.592743
1.620265,3,0x04,0.0000,0.0556,1.593736
1.621352,0,0x01,0.0000,0.1111,1.588781
1.621352,1,0x02,0.0000,0.1667,1.595747
1.621352,2,0x03,0.0000,0.0556,1.592743
1.621352,3,0x04,0.0000,0.0556,1.593736
1.622438,0,0x01,0.0000,0.1111,1.588781
1.622438,1,0x02,0.0000,0.1667,1.595747
1.622438,2,0x03,0.0000,0.0556,1.592743
1.622438,3,0x04,0.0000,0.0556,1.593736
1.629262,0,0x01,0.0000,0.1111,1.588781
1.629262,1,0x02,0.0000,0.1667,1.595747
1.629262,2,0x03,0.0000,0.0556,1.592743
1.629262,3,0x04,0.0000,0.0556,1.593736
1.630335,0,0x01,0.0000,0.1111,1.588781
1.630335,1,0x02,0.0000,0.1667,1.595747
1.630335,2,0x03,0.0000,0.0556,1.592743
1.630335,3,0x04,0.0000,0.0556,1.593736
1.631411,0,0x01,0.0000,0.1111,1.588781
