t_s,servo_idx,node_id,cmd_deg,fb_deg
11.883021,0,0x01,0.0000,
11.883021,1,0x02,0.0000,
11.883021,2,0x03,0.0000,
11.883021,3,0x04,0.0000,
11.890563,0,0x01,0.0000,
11.890563,1,0x02,0.0000,
11.890563,2,0x03,0.0000,
11.890563,3,0x04,0.0000,
11.891628,0,0x01,0.0000,
11.891628,1,0x02,0.0000,
11.891628,2,0x03,0.0000,
11.891628,3,0x04,0.0000,
11.892701,0,0x01,0.0000,
11.892701,1,0x02,0.0000,
11.892701,2,0x03,0.0000,
11.892701,3,0x04,0.0000,
11.893801,0,0x01,0.0000,
11.893801,1,0x02,0.0000,
11.893801,2,0x03,0.0000,
11.893801,3,0x04,0.0000,
11.901575,0,0x01,0.0000,
11.901575,1,0x02,0.0000,
11.901575,2,0x03,0.0000,
11.901575,3,0x04,0.0000,
11.902647,0,0x01,0.0000,
11.902647,1,0x02,0.0000,
11.902647,2,0x03,0.0000,
11.902647,3,0x04,0.0000,
11.903716,0,0x01,0.0000,
11.903716,1,0x02,0.0000,
11.903716,2,0x03,0.0000,
11.903716,3,0x04,0.0000,
11.910624,0,0x01,0.0000,
11.910624,1,0x02,0.0000,
11.910624,2,0x03,0.0000,
11.910624,3,0x04,0.0000,
11.911704,0,0x01,0.0000,
11.911704,1,0x02,0.0000,
11.911704,2,0x03,0.0000,
11.911704,3,0x04,0.0000,
11.912784,0,0x01,0.0000,
11.912784,1,0x02,0.0000,
11.912784,2,0x03,0.0000,
11.912784,3,0x04,0.0000,
11.913844,0,0x01,0.0000,
11.913844,1,0x02,0.0000,
11.913844,2,0x03,0.0000,
11.913844,3,0x04,0.0000,
11.921572,0,0x01,0.0000,
11.921572,1,0x02,0.0000,
11.921572,2,0x03,0.0000,
11.921572,3,0x04,0.0000,
11.922653,0,0x01,0.0000,
11.922653,1,0x02,0.0000,
11.922653,2,0x03,0.0000,
11.922653,3,0x04,0.0000,
11.923741,0,0x01,0.0000,
11.923741,1,0x02,0.0000,
11.923741,2,0x03,0.0000,
11.923741,3,0x04,0.0000,
11.932577,0,0x01,0.0000,
11.932577,1,0x02,0.0000,
11.932577,2,0x03,0.0000,
11.932577,3,0x04,0.0000,
11.933649,0,0x01,0.0000,
11.933649,1,0x02,0.0000,
11.933649,2,0x03,0.0000,
11.933649,3,0x04,0.0000,
11.940564,0,0x01,0.0000,
11.940564,1,0x02,0.0000,
11.940564,2,0x03,0.0000,
11.940564,3,0x04,0.0000,
11.941637,0,0x01,0.0000,
11.941637,1,0x02,0.0000,
11.941637,2,0x03,0.0000,
11.941637,3,0x04,0.0000,
11.942713,0,0x01,0.0000,
11.942713,1,0x02,0.0000,
11.942713,2,0x03,0.0000,
11.942713,3,0x04,0.0000,
11.943795,0,0x01,0.0000,
11.943795,1,0x02,0.0000,
11.943795,2,0x03,0.0000,
11.943795,3,0x04,0.0000,
11.949570,0,0x01,0.0000,
11.949570,1,0x02,0.0000,
11.949570,2,0x03,0.0000,
11.949570,3,0x04,0.0000,
11.950645,0,0x01,0.0000,
11.950645,1,0x02,0.0000,
11.950645,2,0x03,0.0000,
11.950645,3,0x04,0.0000,
11.951715,0,0x01,0.0000,
11.951715,1,0x02,0.0000,
11.951715,2,0x03,0.0000,
11.951715,3,0x04,0.0000,
11.952786,0,0x01,0.0000,
11.952786,1,0x02,0.0000,
11.952786,2,0x03,0.0000,
