t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.545203,0,0x01,0.0000,0.1111,1.476708
1.545203,1,0x02,0.0000,0.0556,1.475651
1.545203,2,0x03,0.0000,0.0556,1.530670
1.545203,3,0x04,0.0000,0.0556,1.527664
1.546288,0,0x01,0.0000,0.1111,1.476708
1.546288,1,0x02,0.0000,0.0556,1.475651
1.546288,2,0x03,0.0000,0.0556,1.530670
1.546288,3,0x04,0.0000,0.0556,1.527664
1.547376,0,0x01,0.0000,0.1111,1.476708
1.547376,1,0x02,0.0000,0.0556,1.475651
1.547376,2,0x03,0.0000,0.0556,1.530670
1.547376,3,0x04,0.0000,0.0556,1.527664
1.554178,0,0x01,0.0000,0.1111,1.476708
1.554178,1,0x02,0.0000,0.0556,1.475651
1.554178,2,0x03,0.0000,0.0556,1.530670
1.554178,3,0x04,0.0000,0.0556,1.527664
1.555247,0,0x01,0.0000,0.1111,1.476708
1.555247,1,0x02,0.0000,0.0556,1.475651
1.555247,2,0x03,0.0000,0.0556,1.530670
1.555247,3,0x04,0.0000,0.0556,1.527664
1.556308,0,0x01,0.0000,0.1111,1.476708
1.556308,1,0x02,0.0000,0.0556,1.475651
1.556308,2,0x03,0.0000,0.0556,1.530670
1.556308,3,0x04,0.0000,0.0556,1.527664
1.557377,0,0x01,0.0000,0.1111,1.476708
1.557377,1,0x02,0.0000,0.0556,1.475651
1.557377,2,0x03,0.0000,0.0556,1.530670
1.557377,3,0x04,0.0000,0.0556,1.527664
1.563181,0,0x01,0.0000,0.1111,1.476708
1.563181,1,0x02,0.0000,0.0556,1.475651
1.563181,2,0x03,0.0000,0.0556,1.530670
1.563181,3,0x04,0.0000,0.0556,1.527664
1.564248,0,0x01,0.0000,0.1111,1.476708
1.564248,1,0x02,0.0000,0.0556,1.475651
1.564248,2,0x03,0.0000,0.0556,1.530670
1.564248,3,0x04,0.0000,0.0556,1.527664
1.565329,0,0x01,0.0000,0.1111,1.476708
1.565329,1,0x02,0.0000,0.0556,1.475651
1.565329,2,0x03,0.0000,0.0556,1.530670
1.565329,3,0x04,0.0000,0.0556,1.527664
1.566413,0,0x01,0.0000,0.1111,1.476708
1.566413,1,0x02,0.0000,0.0556,1.475651
1.566413,2,0x03,0.0000,0.0556,1.530670
1.566413,3,0x04,0.0000,0.0556,1.527664
1.567491,0,0x01,0.0000,0.1111,1.476708
1.567491,1,0x02,0.0000,0.0556,1.475651
1.567491,2,0x03,0.0000,0.0556,1.530670
