t_s,servo_idx,node_id,cmd_deg,fb_deg
1.988654,0,0x01,0.0000,-0.0556
1.988654,1,0x02,0.0000,0.0556
1.988654,2,0x03,0.0000,0.1111
1.988654,3,0x04,0.0000,0.0000
1.997087,0,0x01,0.0000,-0.0556
1.997087,1,0x02,0.0000,0.0556
1.997087,2,0x03,0.0000,0.1111
1.997087,3,0x04,0.0000,0.0000
1.998184,0,0x01,0.0000,-0.0556
1.998184,1,0x02,0.0000,0.0556
1.998184,2,0x03,0.0000,0.1111
1.998184,3,0x04,0.0000,0.0000
1.999277,0,0x01,0.0000,-0.0556
1.999277,1,0x02,0.0000,0.0556
1.999277,2,0x03,0.0000,0.1111
1.999277,3,0x04,0.0000,0.0000
2.006191,0,0x01,0.0000,-0.0556
2.006191,1,0x02,0.0000,0.0556
2.006191,2,0x03,0.0000,0.1111
2.006191,3,0x04,0.0000,0.0000
2.007259,0,0x01,0.0000,-0.0556
2.007259,1,0x02,0.0000,0.0556
2.007259,2,0x03,0.0000,0.1111
2.007259,3,0x04,0.0000,0.0000
2.008353,0,0x01,0.0000,-0.0556
2.008353,1,0x02,0.0000,0.0556
2.008353,2,0x03,0.0000,0.1111
2.008353,3,0x04,0.0000,0.0000
2.009426,0,0x01,0.0000,-0.0556
2.009426,1,0x02,0.0000,0.0556
2.009426,2,0x03,0.0000,0.1111
2.009426,3,0x04,0.0000,0.0000
2.015183,0,0x01,0.0000,-0.0556
2.015183,1,0x02,0.0000,0.0556
2.015183,2,0x03,0.0000,0.1111
2.015183,3,0x04,0.0000,0.0000
2.016248,0,0x01,0.0000,-0.0556
2.016248,1,0x02,0.0000,0.0556
2.016248,2,0x03,0.0000,0.1111
2.016248,3,0x04,0.0000,0.0000
2.017319,0,0x01,0.0000,-0.0556
2.017319,1,0x02,0.0000,0.0556
2.017319,2,0x03,0.0000,0.1111
2.017319,3,0x04,0.0000,0.0000
2.018387,0,0x01,0.0000,-0.0556
2.018387,1,0x02,0.0000,0.0556
2.018387,2,0x03,0.0000,0.1111
2.018387,3,0x04,0.0000,0.0000
2.019491,0,0x01,0.0000,-0.0556
2.019491,1,0x02,0.0000,0.0556
2.019491,2,0x03,0.0000,0.1111
2.019491,3,0x04,0.0000,0.0000
2.027280,0,0x01,0.0000,-0.0556
2.027280,1,0x02,0.0000,0.0556
2.027280,2,0x03,0.0000,0.1111
2.027280,3,0x04,0.0000,0.0000
2.028467,0,0x01,0.0000,-0.0556
2.028467,1,0x02,0.0000,0.0556
2.028467,2,0x03,0.0000,0.1111
2.028467,3,0x04,0.0000,-0.0556
2.029580,0,0x01,0.0000,-0.0556
2.029580,1,0x02,0.0000,0.0556
2.029580,2,0x03,0.0000,0.1111
2.029580,3,0x04,0.0000,-0.0556
2.037237,0,0x01,0.0000,-0.0556
2.037237,1,0x02,0.0000,0.0556
2.037237,2,0x03,0.0000,0.1111
2.037237,3,0x04,0.0000,-0.0556
2.038315,0,0x01,0.0000,-0.0556
2.038315,1,0x02,0.0000,0.0556
2.038315,2,0x03,0.0000,0.1111
2.038315,3,0x04,0.0000,-0.0556
2.039395,0,0x01,0.0000,-0.0556
2.039395,1,0x02,0.0000,0.0556
2.039395,2,0x03,0.0000,0.1111
2.039395,3,0x04,0.0000,0.0000
2.046277,0,0x01,0.0000,-0.0556
2.046277,1,0x02,0.0000,0.0556
2.046277,2,0x03,0.0000,0.1111
2.046277,3,0x04,0.0000,0.0000
2.047375,0,0x01,0.0000,-0.0556
2.047375,1,0x02,0.0000,0.0556
2.047375,2,0x03,0.0000,0.1111
