t_s,servo_idx,node_id,cmd_deg,fb_deg
1.967482,0,0x01,0.0000,-0.1111
1.967482,1,0x02,0.0000,0.0556
1.967482,2,0x03,0.0000,0.0556
1.967482,3,0x04,0.0000,0.0556
1.974787,0,0x01,0.0000,-0.1111
1.974787,1,0x02,0.0000,0.0556
1.974787,2,0x03,0.0000,0.0556
1.974787,3,0x04,0.0000,0.0556
1.975886,0,0x01,0.0000,-0.1111
1.975886,1,0x02,0.0000,0.0556
1.975886,2,0x03,0.0000,0.0556
1.975886,3,0x04,0.0000,0.0556
1.976990,0,0x01,0.0000,-0.1111
1.976990,1,0x02,0.0000,0.0556
1.976990,2,0x03,0.0000,0.0556
1.976990,3,0x04,0.0000,0.0556
1.978065,0,0x01,0.0000,-0.1111
1.978065,1,0x02,0.0000,0.0556
1.978065,2,0x03,0.0000,0.0556
1.978065,3,0x04,0.0000,0.0556
1.985278,0,0x01,0.0000,-0.1111
1.985278,1,0x02,0.0000,0.0556
1.985278,2,0x03,0.0000,0.0556
1.985278,3,0x04,0.0000,0.0556
1.986358,0,0x01,0.0000,-0.1111
1.986358,1,0x02,0.0000,0.0556
1.986358,2,0x03,0.0000,0.0556
1.986358,3,0x04,0.0000,0.0556
1.987424,0,0x01,0.0000,-0.1111
1.987424,1,0x02,0.0000,0.0556
1.987424,2,0x03,0.0000,0.0556
1.987424,3,0x04,0.0000,0.0556
1.988498,0,0x01,0.0000,-0.1111
1.988498,1,0x02,0.0000,0.0556
1.988498,2,0x03,0.0000,0.0556
1.988498,3,0x04,0.0000,0.0556
1.999298,0,0x01,0.0000,-0.1111
1.999298,1,0x02,0.0000,0.0556
1.999298,2,0x03,0.0000,0.0556
1.999298,3,0x04,0.0000,0.0556
2.006140,0,0x01,0.0000,-0.1111
2.006140,1,0x02,0.0000,0.0556
2.006140,2,0x03,0.0000,0.0556
2.006140,3,0x04,0.0000,0.0556
2.007212,0,0x01,0.0000,-0.1111
2.007212,1,0x02,0.0000,0.0556
2.007212,2,0x03,0.0000,0.0556
2.007212,3,0x04,0.0000,0.0556
2.008283,0,0x01,0.0000,-0.1111
2.008283,1,0x02,0.0000,0.0556
2.008283,2,0x03,0.0000,0.0556
2.008283,3,0x04,0.0000,0.0556
2.015131,0,0x01,0.0000,-0.1111
2.015131,1,0x02,0.0000,0.0556
2.015131,2,0x03,0.0000,0.0556
2.015131,3,0x04,0.0000,0.0556
2.016210,0,0x01,0.0000,-0.1111
2.016210,1,0x02,0.0000,0.0556
2.016210,2,0x03,0.0000,0.0556
2.016210,3,0x04,0.0000,0.0556
2.017287,0,0x01,0.0000,-0.1111
2.017287,1,0x02,0.0000,0.0556
2.017287,2,0x03,0.0000,0.0556
2.017287,3,0x04,0.0000,0.0556
2.018364,0,0x01,0.0000,-0.1111
2.018364,1,0x02,0.0000,0.0556
2.018364,2,0x03,0.0000,0.0556
2.018364,3,0x04,0.0000,0.0556
2.026142,0,0x01,0.0000,-0.1111
2.026142,1,0x02,0.0000,0.0556
2.026142,2,0x03,0.0000,0.0556
2.026142,3,0x04,0.0000,0.0556
2.027220,0,0x01,0.0000,-0.1111
2.027220,1,0x02,0.0000,0.0556
2.027220,2,0x03,0.0000,0.0556
2.027220,3,0x04,0.0000,0.0556
2.028291,0,0x01,0.0000,-0.0556
2.028291,1,0x02,0.0000,0.0556
2.028291,2,0x03,0.0000,0.0556
2.028291,3,0x04,0.0000,0.0556
2.037254,0,0x01,0.0000,-0.0556
2.037254,1,0x02,0.0000,0.0556
2.037254,2,0x03,0.0000,0.1111
2.037254,3,0x04,0.0000,0.0556
2.038342,0,0x01,0.0000,-0.1111
2.038342,1,0x02,0.0000,0.0556
2.038342,2,0x03,0.0000,0.1111
2.038342,3,0x04,0.0000,0.0556
2.046994,0,0x01,0.0000,-0.1111
2.046994,1,0x02,0.0000,0.0556
2.046994,2,0x03,0.0000,0.1111
2.046994,3,0x04,0.0000,0.0556
2.048081,0,0x01,0.0000,-0.1111
2.048081,1,0x02,0.0000,0.0556
2.048081,2,0x03,0.0000,0.1111
2.048081,3,0x04,0.0000,0.0556
2.056025,0,0x01,0.0000,-0.1111
2.056025,1,0x02,0.0000,0.0556
2.056025,2,0x03,0.0000,0.1111
2.056025,3,0x04,0.0000,0.0556
2.057115,0,0x01,0.0000,-0.1111
2.057115,1,0x02,0.0000,0.0556
2.057115,2,0x03,0.0000,0.1111
2.057115,3,0x04,0.0000,0.0556
2.058197,0,0x01,0.0000,-0.1111
2.058197,1,0x02,0.0000,0.0556
2.058197,2,0x03,0.0000,0.1111
2.058197,3,0x04,0.0000,0.0556
2.065998,0,0x01,0.0000,-0.1111
2.065998,1,0x02,0.0000,0.0556
2.065998,2,0x03,0.0000,0.1111
2.065998,3,0x04,0.0000,0.0556
2.067082,0,0x01,0.0000,-0.1111
2.067082,1,0x02,0.0000,0.0556
2.067082,2,0x03,0.0000,0.1111
2.067082,3,0x04,0.0000,0.0556
2.068177,0,0x01,0.0000,-0.1111
2.068177,1,0x02,0.0000,0.0556
2.068177,2,0x03,0.0000,0.1111
2.068177,3,0x04,0.0000,0.0556
2.075977,0,0x01,0.0000,-0.1111
2.075977,1,0x02,0.0000,0.0556
2.075977,2,0x03,0.0000,0.1111
2.075977,3,0x04,0.0000,0.0556
2.077042,0,0x01,0.0000,-0.1111
2.077042,1,0x02,0.0000,0.0556
2.077042,2,0x03,0.0000,0.1111
2.077042,3,0x04,0.0000,0.0556
2.078113,0,0x01,0.0000,-0.1111
2.078113,1,0x02,0.0000,0.0556
2.078113,2,0x03,0.0000,0.1111
2.078113,3,0x04,0.0000,0.0556
2.084965,0,0x01,0.0000,-0.1111
2.084965,1,0x02,0.0000,0.0556
2.084965,2,0x03,0.0000,0.1111
2.084965,3,0x04,0.0000,0.0556
2.086029,0,0x01,0.0000,-0.1111
2.086029,1,0x02,0.0000,0.0556
2.086029,2,0x03,0.0000,0.1111
2.086029,3,0x04,0.0000,0.0556
2.087100,0,0x01,0.0000,-0.1111
2.087100,1,0x02,0.0000,0.0556
2.087100,2,0x03,0.0000,0.1111
2.087100,3,0x04,0.0000,0.0556
2.088197,0,0x01,0.0000,-0.0556
2.088197,1,0x02,0.0000,0.0556
2.088197,2,0x03,0.0000,0.0556
2.088197,3,0x04,0.0000,0.0556
2.094010,0,0x01,0.0000,-0.0556
2.094010,1,0x02,0.0000,0.0556
2.094010,2,0x03,0.0000,0.0556
2.094010,3,0x04,0.0000,0.0556
2.095106,0,0x01,0.0000,-0.0556
2.095106,1,0x02,0.0000,0.0556
2.095106,2,0x03,0.0000,0.0556
2.095106,3,0x04,0.0000,0.0556
2.096193,0,0x01,0.0000,-0.0556
2.096193,1,0x02,0.0000,0.0556
2.096193,2,0x03,0.0000,0.0556
2.096193,3,0x04,0.0000,0.0556
2.097276,0,0x01,0.0000,-0.0556
2.097276,1,0x02,0.0000,0.0556
2.097276,2,0x03,0.0000,0.0556
2.097276,3,0x04,0.0000,0.0556
2.098455,0,0x01,0.0000,-0.0556
2.098455,1,0x02,0.0000,0.0556
2.098455,2,0x03,0.0000,0.1111
2.098455,3,0x04,0.0000,0.0000
2.110989,0,0x01,0.0000,-0.0556
2.110989,1,0x02,0.0000,0.0556
2.110989,2,0x03,0.0000,0.1111
2.110989,3,0x04,0.0000,0.0000
2.117933,0,0x01,0.0000,-0.0556
2.117933,1,0x02,0.0000,0.0556
2.117933,2,0x03,0.0000,0.1111
2.117933,3,0x04,0.0000,0.0000
2.123922,0,0x01,0.0000,-0.0556
2.123922,1,0x02,0.0000,0.0556
2.123922,2,0x03,0.0000,0.1111
2.123922,3,0x04,0.0000,0.0000
2.124990,0,0x01,0.0000,-0.0556
2.124990,1,0x02,0.0000,0.0556
2.124990,2,0x03,0.0000,0.1111
2.124990,3,0x04,0.0000,0.0000
2.126049,0,0x01,0.0000,-0.0556
2.126049,1,0x02,0.0000,0.0556
2.126049,2,0x03,0.0000,0.1111
2.126049,3,0x04,0.0000,0.0000
2.127108,0,0x01,0.0000,-0.0556
2.127108,1,0x02,0.0000,0.0556
2.127108,2,0x03,0.0000,0.1111
2.127108,3,0x04,0.0000,0.0000
2.128171,0,0x01,0.0000,-0.0556
2.128171,1,0x02,0.0000,0.0556
2.128171,2,0x03,0.0000,0.1111
2.128171,3,0x04,0.0000,0.0000
2.135969,0,0x01,0.0000,-0.0556
2.135969,1,0x02,0.0000,0.0556
2.135969,2,0x03,0.0000,0.1111
2.135969,3,0x04,0.0000,0.0000
2.137046,0,0x01,0.0000,-0.0556
2.137046,1,0x02,0.0000,0.0556
2.137046,2,0x03,0.0000,0.1111
2.137046,3,0x04,0.0000,0.0000
2.138112,0,0x01,0.0000,-0.0556
2.138112,1,0x02,0.0000,0.0556
2.138112,2,0x03,0.0000,0.1111
2.138112,3,0x04,0.0000,0.0000
