t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.458283,0,0x01,0.0000,0.1111,1.445697
1.458283,1,0x02,0.0000,0.0556,1.439733
1.458283,2,0x03,0.0000,0.0556,1.446698
1.458283,3,0x04,0.0000,0.0000,1.442701
1.459372,0,0x01,0.0000,0.1111,1.445697
1.459372,1,0x02,0.0000,0.0556,1.439733
1.459372,2,0x03,0.0000,0.0556,1.446698
1.459372,3,0x04,0.0000,0.0000,1.442701
1.460440,0,0x01,0.0000,0.1111,1.445697
1.460440,1,0x02,0.0000,0.0556,1.439733
1.460440,2,0x03,0.0000,0.0556,1.446698
1.460440,3,0x04,0.0000,0.0000,1.442701
1.461509,0,0x01,0.0000,0.1111,1.445697
1.461509,1,0x02,0.0000,0.0556,1.439733
1.461509,2,0x03,0.0000,0.0556,1.446698
1.461509,3,0x04,0.0000,0.0000,1.442701
1.467256,0,0x01,0.0000,0.1111,1.445697
1.467256,1,0x02,0.0000,0.0556,1.439733
1.467256,2,0x03,0.0000,0.0556,1.446698
1.467256,3,0x04,0.0000,0.0000,1.442701
1.468332,0,0x01,0.0000,0.1111,1.445697
1.468332,1,0x02,0.0000,0.0556,1.439733
1.468332,2,0x03,0.0000,0.0556,1.446698
1.468332,3,0x04,0.0000,0.0000,1.442701
1.469431,0,0x01,0.0000,0.1111,1.445697
1.469431,1,0x02,0.0000,0.0556,1.439733
1.469431,2,0x03,0.0000,0.0556,1.446698
1.469431,3,0x04,0.0000,0.0000,1.442701
1.470528,0,0x01,0.0000,0.1111,1.445697
1.470528,1,0x02,0.0000,0.0556,1.439733
1.470528,2,0x03,0.0000,0.0556,1.446698
1.470528,3,0x04,0.0000,0.0000,1.442701
1.471612,0,0x01,0.0000,0.1111,1.445697
1.471612,1,0x02,0.0000,0.0556,1.439733
1.471612,2,0x03,0.0000,0.0556,1.446698
1.471612,3,0x04,0.0000,0.0000,1.442701
1.479249,0,0x01,0.0000,0.1111,1.445697
1.479249,1,0x02,0.0000,0.0556,1.439733
1.479249,2,0x03,0.0000,0.0556,1.446698
1.479249,3,0x04,0.0000,0.0000,1.442701
1.480325,0,0x01,0.0000,0.1111,1.445697
1.480325,1,0x02,0.0000,0.0556,1.439733
1.480325,2,0x03,0.0000,0.0556,1.446698
1.480325,3,0x04,0.0000,0.0000,1.442701
1.481392,0,0x01,0.0000,0.1111,1.445697
1.481392,1,0x02,0.0000,0.0556,1.439733
1.481392,2,0x03,0.0000,0.0556,1.446698
1.481392,3,0x04,0.0000,0.0000,1.442701
1.488529,0,0x01,0.0000,0.0556,1.484749
1.488529,1,0x02,0.0000,0.0556,1.485810
1.488529,2,0x03,0.0000,0.0556,1.487011
1.488529,3,0x04,0.0000,0.0000,1.487768
1.489629,0,0x01,0.0000,0.0556,1.484749
1.489629,1,0x02,0.0000,0.1111,1.488765
1.489629,2,0x03,0.0000,0.0556,1.487011
1.489629,3,0x04,0.0000,0.0000,1.487768
1.490773,0,0x01,0.0000,0.0556,1.484749
1.490773,1,0x02,0.0000,0.1111,1.488765
1.490773,2,0x03,0.0000,0.0556,1.489830
1.490773,3,0x04,0.0000,0.0000,1.487768
1.497307,0,0x01,0.0000,0.1111,1.494744
1.497307,1,0x02,0.0000,0.1667,1.495720
1.497307,2,0x03,0.0000,0.0556,1.492731
