t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.503414,0,0x01,0.0000,0.0556,1.479936
1.503414,1,0x02,0.0000,0.0556,1.484886
1.503414,2,0x03,0.0000,-0.1111,1.487846
1.503414,3,0x04,0.0000,0.0556,1.483857
1.504495,0,0x01,0.0000,0.0556,1.479936
1.504495,1,0x02,0.0000,0.0556,1.484886
1.504495,2,0x03,0.0000,-0.1111,1.487846
1.504495,3,0x04,0.0000,0.0556,1.483857
1.505576,0,0x01,0.0000,0.0556,1.479936
1.505576,1,0x02,0.0000,0.0556,1.484886
1.505576,2,0x03,0.0000,-0.1111,1.487846
1.505576,3,0x04,0.0000,0.0556,1.483857
1.506628,0,0x01,0.0000,0.0556,1.479936
1.506628,1,0x02,0.0000,0.0556,1.484886
1.506628,2,0x03,0.0000,-0.1111,1.487846
1.506628,3,0x04,0.0000,0.0556,1.483857
1.507703,0,0x01,0.0000,0.0556,1.479936
1.507703,1,0x02,0.0000,0.0556,1.484886
1.507703,2,0x03,0.0000,-0.1111,1.487846
1.507703,3,0x04,0.0000,0.0556,1.483857
1.515395,0,0x01,0.0000,0.0556,1.479936
1.515395,1,0x02,0.0000,0.0556,1.484886
1.515395,2,0x03,0.0000,-0.1111,1.487846
1.515395,3,0x04,0.0000,0.0556,1.483857
1.516484,0,0x01,0.0000,0.0556,1.479936
1.516484,1,0x02,0.0000,0.0556,1.484886
1.516484,2,0x03,0.0000,-0.1111,1.487846
1.516484,3,0x04,0.0000,0.0556,1.483857
1.517572,0,0x01,0.0000,0.0556,1.479936
1.517572,1,0x02,0.0000,0.0556,1.484886
1.517572,2,0x03,0.0000,-0.1111,1.487846
1.517572,3,0x04,0.0000,0.0556,1.483857
1.524391,0,0x01,0.0000,0.0556,1.479936
1.524391,1,0x02,0.0000,0.0556,1.484886
1.524391,2,0x03,0.0000,-0.1111,1.487846
1.524391,3,0x04,0.0000,0.0556,1.483857
1.525478,0,0x01,0.0000,0.0556,1.479936
1.525478,1,0x02,0.0000,0.0556,1.484886
1.525478,2,0x03,0.0000,-0.1111,1.487846
1.525478,3,0x04,0.0000,0.0556,1.483857
1.526612,0,0x01,0.0000,0.1111,1.525863
1.526612,1,0x02,0.0000,0.0556,1.484886
1.526612,2,0x03,0.0000,-0.1111,1.487846
1.526612,3,0x04,0.0000,0.0556,1.483857
1.527703,0,0x01,0.0000,0.1111,1.525863
1.527703,1,0x02,0.0000,0.0000,1.526850
1.527703,2,0x03,0.0000,-0.1111,1.487846
1.527703,3,0x04,0.0000,0.0556,1.483857
1.535547,0,0x01,0.0000,0.1667,1.534872
1.535547,1,0x02,0.0000,0.0556,1.532873
