t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.517885,0,0x01,0.0000,-0.1111,1.491524
1.517885,1,0x02,0.0000,-0.1111,1.498449
1.517885,2,0x03,0.0000,-0.1111,1.496527
1.517885,3,0x04,0.0000,0.0556,1.497504
1.519003,0,0x01,0.0000,-0.1111,1.491524
1.519003,1,0x02,0.0000,-0.1111,1.498449
1.519003,2,0x03,0.0000,-0.1111,1.496527
1.519003,3,0x04,0.0000,0.0556,1.497504
1.520088,0,0x01,0.0000,-0.1111,1.491524
1.520088,1,0x02,0.0000,-0.1111,1.498449
1.520088,2,0x03,0.0000,-0.1111,1.496527
1.520088,3,0x04,0.0000,0.0556,1.497504
1.526848,0,0x01,0.0000,-0.1111,1.491524
1.526848,1,0x02,0.0000,-0.1111,1.498449
1.526848,2,0x03,0.0000,-0.1111,1.496527
1.526848,3,0x04,0.0000,0.0556,1.497504
1.527928,0,0x01,0.0000,-0.1111,1.491524
1.527928,1,0x02,0.0000,-0.1111,1.498449
1.527928,2,0x03,0.0000,-0.1111,1.496527
1.527928,3,0x04,0.0000,0.0556,1.497504
1.529004,0,0x01,0.0000,-0.1111,1.491524
1.529004,1,0x02,0.0000,-0.1111,1.498449
1.529004,2,0x03,0.0000,-0.1111,1.496527
1.529004,3,0x04,0.0000,0.0556,1.497504
1.530080,0,0x01,0.0000,-0.1111,1.491524
1.530080,1,0x02,0.0000,-0.1111,1.498449
1.530080,2,0x03,0.0000,-0.1111,1.496527
1.530080,3,0x04,0.0000,0.0556,1.497504
1.537987,0,0x01,0.0000,-0.1111,1.491524
1.537987,1,0x02,0.0000,-0.1111,1.498449
1.537987,2,0x03,0.0000,-0.1111,1.537346
1.537987,3,0x04,0.0000,0.0000,1.536529
1.539107,0,0x01,0.0000,-0.1111,1.491524
1.539107,1,0x02,0.0000,-0.1111,1.498449
1.539107,2,0x03,0.0000,-0.1111,1.537346
1.539107,3,0x04,0.0000,0.0556,1.538321
1.540219,0,0x01,0.0000,-0.0556,1.539314
1.540219,1,0x02,0.0000,-0.1111,1.498449
1.540219,2,0x03,0.0000,-0.1111,1.537346
1.540219,3,0x04,0.0000,0.0556,1.538321
1.550098,0,0x01,0.0000,-0.0556,1.539314
1.550098,1,0x02,0.0000,-0.1111,1.543333
1.550098,2,0x03,0.0000,-0.1111,1.544332
1.550098,3,0x04,0.0000,0.0556,1.542317
