t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.504177,0,0x01,0.0000,0.0556,1.480554
1.504177,1,0x02,0.0000,0.0556,1.483550
1.504177,2,0x03,0.0000,0.1111,1.481531
1.504177,3,0x04,0.0000,0.0556,1.484532
1.505275,0,0x01,0.0000,0.0556,1.480554
1.505275,1,0x02,0.0000,0.0556,1.483550
1.505275,2,0x03,0.0000,0.1111,1.481531
1.505275,3,0x04,0.0000,0.0556,1.484532
1.506360,0,0x01,0.0000,0.0556,1.480554
1.506360,1,0x02,0.0000,0.0556,1.483550
1.506360,2,0x03,0.0000,0.1111,1.481531
1.506360,3,0x04,0.0000,0.0556,1.484532
1.514106,0,0x01,0.0000,0.0556,1.480554
1.514106,1,0x02,0.0000,0.0556,1.483550
1.514106,2,0x03,0.0000,0.1111,1.481531
1.514106,3,0x04,0.0000,0.0556,1.484532
1.515199,0,0x01,0.0000,0.0556,1.480554
1.515199,1,0x02,0.0000,0.0556,1.483550
1.515199,2,0x03,0.0000,0.1111,1.481531
1.515199,3,0x04,0.0000,0.0556,1.484532
1.516280,0,0x01,0.0000,0.0556,1.480554
1.516280,1,0x02,0.0000,0.0556,1.483550
1.516280,2,0x03,0.0000,0.1111,1.481531
1.516280,3,0x04,0.0000,0.0556,1.484532
1.517354,0,0x01,0.0000,0.0556,1.480554
1.517354,1,0x02,0.0000,0.0556,1.483550
1.517354,2,0x03,0.0000,0.1111,1.481531
1.517354,3,0x04,0.0000,0.0556,1.484532
1.525134,0,0x01,0.0000,0.0556,1.480554
1.525134,1,0x02,0.0000,0.0556,1.483550
1.525134,2,0x03,0.0000,0.1111,1.481531
1.525134,3,0x04,0.0000,0.0556,1.523590
1.526249,0,0x01,0.0000,0.0556,1.480554
1.526249,1,0x02,0.0000,0.0556,1.483550
1.526249,2,0x03,0.0000,0.0556,1.525556
1.526249,3,0x04,0.0000,0.0556,1.523590
1.527347,0,0x01,0.0000,0.0556,1.480554
1.527347,1,0x02,0.0000,0.0556,1.483550
1.527347,2,0x03,0.0000,0.0556,1.525556
1.527347,3,0x04,0.0000,0.0556,1.526519
1.534126,0,0x01,0.0000,0.0556,1.527519
1.534126,1,0x02,0.0000,0.0556,1.483550
1.534126,2,0x03,0.0000,0.0556,1.528530
1.534126,3,0x04,0.0000,0.0556,1.529543
1.535192,0,0x01,0.0000,0.0556,1.527519
1.535192,1,0x02,0.0000,0.0556,1.483550
1.535192,2,0x03,0.0000,0.0556,1.528530
1.535192,3,0x04,0.0000,0.0556,1.529543
1.536280,0,0x01,0.0000,0.0556,1.527519
1.536280,1,0x02,0.0000,0.0556,1.483550
1.536280,2,0x03,0.0000,0.0556,1.528530
1.536280,3,0x04,0.0000,0.0556,1.529543
1.543074,0,0x01,0.0000,0.0556,1.527519
1.543074,1,0x02,0.0000,0.0556,1.483550
1.543074,2,0x03,0.0000,0.0556,1.528530
1.543074,3,0x04,0.0000,0.0556,1.529543
1.544143,0,0x01,0.0000,0.0556,1.527519
1.544143,1,0x02,0.0000,0.0556,1.483550
1.544143,2,0x03,0.0000,0.0556,1.528530
1.544143,3,0x04,0.0000,0.0556,1.529543
1.545210,0,0x01,0.0000,0.0556,1.527519
1.545210,1,0x02,0.0000,0.0556,1.483550
1.545210,2,0x03,0.0000,0.0556,1.528530
1.545210,3,0x04,0.0000,0.0556,1.529543
1.546284,0,0x01,0.0000,0.0556,1.527519
1.546284,1,0x02,0.0000,0.0556,1.483550
1.546284,2,0x03,0.0000,0.0556,1.528530
1.546284,3,0x04,0.0000,0.0556,1.529543
1.547358,0,0x01,0.0000,0.0556,1.527519
1.547358,1,0x02,0.0000,0.0556,1.483550
1.547358,2,0x03,0.0000,0.0556,1.528530
1.547358,3,0x04,0.0000,0.0556,1.529543
1.557162,0,0x01,0.0000,0.0556,1.527519
1.557162,1,0x02,0.0000,0.0556,1.483550
1.557162,2,0x03,0.0000,0.0556,1.528530
1.557162,3,0x04,0.0000,0.0556,1.529543
1.564071,0,0x01,0.0000,0.0556,1.527519
1.564071,1,0x02,0.0000,0.0556,1.483550
1.564071,2,0x03,0.0000,0.0556,1.528530
1.564071,3,0x04,0.0000,0.0556,1.529543
