t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.533546,0,0x01,0.0000,8.1111,1.508948
1.533546,1,0x02,0.0000,8.1667,1.530975
1.533546,2,0x03,0.0000,8.3333,1.531955
1.533546,3,0x04,0.0000,8.3333,1.532985
1.534620,0,0x01,0.0000,8.1111,1.508948
1.534620,1,0x02,0.0000,8.1667,1.530975
1.534620,2,0x03,0.0000,8.3333,1.531955
1.534620,3,0x04,0.0000,8.3333,1.532985
1.541513,0,0x01,0.0000,8.0556,1.535931
1.541513,1,0x02,0.0000,8.1111,1.538953
1.541513,2,0x03,0.0000,8.3333,1.531955
1.541513,3,0x04,0.0000,8.3333,1.532985
1.542582,0,0x01,0.0000,8.0556,1.535931
1.542582,1,0x02,0.0000,8.1111,1.538953
1.542582,2,0x03,0.0000,8.1111,1.541958
1.542582,3,0x04,0.0000,8.3333,1.532985
1.543644,0,0x01,0.0000,8.0556,1.535931
1.543644,1,0x02,0.0000,8.1111,1.538953
1.543644,2,0x03,0.0000,8.1111,1.541958
1.543644,3,0x04,0.0000,8.3333,1.532985
1.544745,0,0x01,0.0000,8.0556,1.535931
1.544745,1,0x02,0.0000,8.1111,1.538953
1.544745,2,0x03,0.0000,8.1111,1.541958
1.544745,3,0x04,0.0000,8.2222,1.543940
1.552498,0,0x01,0.0000,7.5000,1.546942
1.552498,1,0x02,0.0000,7.1111,1.548955
1.552498,2,0x03,0.0000,8.1111,1.541958
1.552498,3,0x04,0.0000,8.2222,1.543940
1.553570,0,0x01,0.0000,7.5000,1.546942
1.553570,1,0x02,0.0000,7.1111,1.548955
1.553570,2,0x03,0.0000,7.1111,1.552954
1.553570,3,0x04,0.0000,8.2222,1.543940
1.554630,0,0x01,0.0000,7.5000,1.546942
1.554630,1,0x02,0.0000,7.1111,1.548955
1.554630,2,0x03,0.0000,7.1111,1.552954
1.554630,3,0x04,0.0000,8.2222,1.543940
1.561533,0,0x01,0.0000,5.9444,1.556952
1.561533,1,0x02,0.0000,5.6667,1.560955
1.561533,2,0x03,0.0000,7.1111,1.552954
1.561533,3,0x04,0.0000,7.2222,1.554947
1.562599,0,0x01,0.0000,5.9444,1.556952
1.562599,1,0x02,0.0000,5.6667,1.560955
1.562599,2,0x03,0.0000,7.1111,1.552954
1.562599,3,0x04,0.0000,7.2222,1.554947
1.563672,0,0x01,0.0000,5.9444,1.556952
1.563672,1,0x02,0.0000,5.6667,1.560955
1.563672,2,0x03,0.0000,7.1111,1.552954
1.563672,3,0x04,0.0000,7.2222,1.554947
1.564751,0,0x01,0.0000,5.9444,1.556952
1.564751,1,0x02,0.0000,5.6667,1.560955
1.564751,2,0x03,0.0000,5.7222,1.563933
1.564751,3,0x04,0.0000,7.2222,1.554947
1.572582,0,0x01,0.0000,5.9444,1.556952
1.572582,1,0x02,0.0000,5.6667,1.560955
1.572582,2,0x03,0.0000,5.7222,1.563933
1.572582,3,0x04,0.0000,7.2222,1.554947
1.573663,0,0x01,0.0000,5.9444,1.556952
1.573663,1,0x02,0.0000,5.6667,1.560955
1.573663,2,0x03,0.0000,5.7222,1.563933
1.573663,3,0x04,0.0000,7.2222,1.554947
1.574734,0,0x01,0.0000,5.9444,1.556952
1.574734,1,0x02,0.0000,5.6667,1.560955
1.574734,2,0x03,0.0000,5.7222,1.563933
1.574734,3,0x04,0.0000,7.2222,1.554947
1.581481,0,0x01,0.0000,5.9444,1.556952
1.581481,1,0x02,0.0000,5.6667,1.560955
1.581481,2,0x03,0.0000,5.7222,1.563933
