t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.460022,0,0x01,0.0000,-0.1111,1.444110
1.460022,1,0x02,0.0000,-0.1111,1.442104
1.460022,2,0x03,0.0000,0.0556,1.447098
1.460022,3,0x04,0.0000,-0.1667,1.446095
1.461094,0,0x01,0.0000,-0.1111,1.444110
1.461094,1,0x02,0.0000,-0.1111,1.442104
1.461094,2,0x03,0.0000,0.0556,1.447098
1.461094,3,0x04,0.0000,-0.1667,1.446095
1.462163,0,0x01,0.0000,-0.1111,1.444110
1.462163,1,0x02,0.0000,-0.1111,1.442104
1.462163,2,0x03,0.0000,0.0556,1.447098
1.462163,3,0x04,0.0000,-0.1667,1.446095
1.463227,0,0x01,0.0000,-0.1111,1.444110
1.463227,1,0x02,0.0000,-0.1111,1.442104
1.463227,2,0x03,0.0000,0.0556,1.447098
1.463227,3,0x04,0.0000,-0.1667,1.446095
1.471659,0,0x01,0.0000,-0.1111,1.444110
1.471659,1,0x02,0.0000,-0.1111,1.442104
1.471659,2,0x03,0.0000,0.0556,1.447098
1.471659,3,0x04,0.0000,-0.1667,1.446095
1.472741,0,0x01,0.0000,-0.1111,1.444110
1.472741,1,0x02,0.0000,-0.1111,1.442104
1.472741,2,0x03,0.0000,0.0556,1.447098
1.472741,3,0x04,0.0000,-0.1667,1.446095
1.479723,0,0x01,0.0000,-0.1111,1.444110
1.479723,1,0x02,0.0000,-0.1111,1.442104
1.479723,2,0x03,0.0000,0.0556,1.447098
1.479723,3,0x04,0.0000,-0.1667,1.446095
1.480809,0,0x01,0.0000,-0.1111,1.444110
1.480809,1,0x02,0.0000,-0.1111,1.442104
1.480809,2,0x03,0.0000,0.0556,1.447098
1.480809,3,0x04,0.0000,-0.1667,1.446095
1.481882,0,0x01,0.0000,-0.1111,1.444110
1.481882,1,0x02,0.0000,-0.1111,1.442104
1.481882,2,0x03,0.0000,0.0556,1.447098
1.481882,3,0x04,0.0000,-0.1667,1.446095
1.482953,0,0x01,0.0000,-0.1111,1.444110
1.482953,1,0x02,0.0000,-0.1111,1.442104
1.482953,2,0x03,0.0000,0.0556,1.447098
1.482953,3,0x04,0.0000,-0.1667,1.446095
1.490182,0,0x01,0.0000,-0.0556,1.485130
1.490182,1,0x02,0.0000,-0.1111,1.489490
1.490182,2,0x03,0.0000,0.1111,1.487138
1.490182,3,0x04,0.0000,-0.1111,1.488123
1.491274,0,0x01,0.0000,-0.0556,1.485130
1.491274,1,0x02,0.0000,-0.1111,1.489490
1.491274,2,0x03,0.0000,0.1111,1.490212
1.491274,3,0x04,0.0000,-0.1111,1.491099
1.492351,0,0x01,0.0000,0.0000,1.492102
1.492351,1,0x02,0.0000,-0.1111,1.489490
1.492351,2,0x03,0.0000,0.1111,1.490212
1.492351,3,0x04,0.0000,-0.1111,1.491099
1.493476,0,0x01,0.0000,0.0000,1.492102
1.493476,1,0x02,0.0000,-0.1111,1.493123
1.493476,2,0x03,0.0000,0.1111,1.490212
1.493476,3,0x04,0.0000,-0.1111,1.491099
1.501746,0,0x01,0.0000,0.0556,1.495108
1.501746,1,0x02,0.0000,-0.1111,1.493123
1.501746,2,0x03,0.0000,0.1111,1.490212
1.501746,3,0x04,0.0000,-0.1111,1.491099
1.502826,0,0x01,0.0000,0.0556,1.495108
1.502826,1,0x02,0.0000,-0.1111,1.493123
1.502826,2,0x03,0.0000,0.1111,1.490212
1.502826,3,0x04,0.0000,-0.1111,1.491099
1.510769,0,0x01,0.0000,0.2222,1.508113
1.510769,1,0x02,0.0000,0.4444,1.509121
1.510769,2,0x03,0.0000,0.6111,1.510122
1.510769,3,0x04,0.0000,0.1667,1.507122
1.511872,0,0x01,0.0000,0.2222,1.508113
1.511872,1,0x02,0.0000,0.4444,1.509121
1.511872,2,0x03,0.0000,0.6111,1.510122
1.511872,3,0x04,0.0000,0.6667,1.511120
1.512947,0,0x01,0.0000,0.2222,1.508113
1.512947,1,0x02,0.0000,0.4444,1.509121
1.512947,2,0x03,0.0000,0.6111,1.510122
1.512947,3,0x04,0.0000,0.6667,1.511120
1.519727,0,0x01,0.0000,0.7222,1.513097
1.519727,1,0x02,0.0000,0.4444,1.516115
1.519727,2,0x03,0.0000,0.7222,1.519118
1.519727,3,0x04,0.0000,0.6667,1.511120
1.520807,0,0x01,0.0000,0.7222,1.513097
1.520807,1,0x02,0.0000,0.4444,1.516115
1.520807,2,0x03,0.0000,0.7222,1.519118
1.520807,3,0x04,0.0000,0.6667,1.511120
1.521878,0,0x01,0.0000,0.7222,1.513097
1.521878,1,0x02,0.0000,0.4444,1.516115
1.521878,2,0x03,0.0000,0.7222,1.519118
1.521878,3,0x04,0.0000,0.6667,1.511120
1.522971,0,0x01,0.0000,0.7222,1.513097
1.522971,1,0x02,0.0000,0.4444,1.516115
1.522971,2,0x03,0.0000,0.7222,1.519118
1.522971,3,0x04,0.0000,0.8333,1.522092
1.530715,0,0x01,0.0000,0.9444,1.525094
1.530715,1,0x02,0.0000,1.0000,1.527130
1.530715,2,0x03,0.0000,0.7222,1.519118
1.530715,3,0x04,0.0000,0.8333,1.522092
1.531812,0,0x01,0.0000,0.9444,1.525094
1.531812,1,0x02,0.0000,1.0000,1.527130
1.531812,2,0x03,0.0000,1.3333,1.531110
1.531812,3,0x04,0.0000,0.8333,1.522092
1.532892,0,0x01,0.0000,0.9444,1.525094
1.532892,1,0x02,0.0000,1.0000,1.527130
1.532892,2,0x03,0.0000,1.3333,1.531110
1.532892,3,0x04,0.0000,0.8333,1.522092
1.540701,0,0x01,0.0000,1.2778,1.538112
1.540701,1,0x02,0.0000,1.0000,1.527130
1.540701,2,0x03,0.0000,1.3333,1.531110
1.540701,3,0x04,0.0000,1.1667,1.534108
1.541772,0,0x01,0.0000,1.2778,1.538112
1.541772,1,0x02,0.0000,1.0000,1.527130
1.541772,2,0x03,0.0000,1.3333,1.531110
1.541772,3,0x04,0.0000,1.1667,1.534108
1.542846,0,0x01,0.0000,1.2778,1.538112
1.542846,1,0x02,0.0000,1.0000,1.527130
1.542846,2,0x03,0.0000,1.3333,1.531110
1.542846,3,0x04,0.0000,1.1667,1.534108
1.551724,0,0x01,0.0000,1.2778,1.538112
1.551724,1,0x02,0.0000,1.3889,1.551136
1.551724,2,0x03,0.0000,1.3333,1.531110
1.551724,3,0x04,0.0000,1.1667,1.534108
1.552810,0,0x01,0.0000,1.2778,1.538112
1.552810,1,0x02,0.0000,1.3889,1.551136
1.552810,2,0x03,0.0000,1.3333,1.531110
1.552810,3,0x04,0.0000,1.1667,1.534108
1.558657,0,0x01,0.0000,1.2778,1.538112
1.558657,1,0x02,0.0000,1.3889,1.551136
1.558657,2,0x03,0.0000,1.3333,1.531110
1.558657,3,0x04,0.0000,1.1667,1.534108
1.559731,0,0x01,0.0000,1.2778,1.538112
1.559731,1,0x02,0.0000,1.3889,1.551136
1.559731,2,0x03,0.0000,1.3333,1.531110
1.559731,3,0x04,0.0000,1.1667,1.534108
1.560814,0,0x01,0.0000,1.2778,1.538112
1.560814,1,0x02,0.0000,1.3889,1.551136
1.560814,2,0x03,0.0000,1.3333,1.531110
1.560814,3,0x04,0.0000,1.1667,1.534108
1.561894,0,0x01,0.0000,1.2778,1.538112
1.561894,1,0x02,0.0000,1.3889,1.551136
1.561894,2,0x03,0.0000,1.3333,1.531110
1.561894,3,0x04,0.0000,1.1667,1.534108
1.562968,0,0x01,0.0000,1.2778,1.538112
1.562968,1,0x02,0.0000,1.3889,1.551136
1.562968,2,0x03,0.0000,1.3333,1.531110
1.562968,3,0x04,0.0000,1.1667,1.534108
1.570662,0,0x01,0.0000,1.2778,1.538112
1.570662,1,0x02,0.0000,1.3889,1.551136
1.570662,2,0x03,0.0000,1.3333,1.531110
1.570662,3,0x04,0.0000,1.1667,1.534108
1.571750,0,0x01,0.0000,1.2778,1.538112
1.571750,1,0x02,0.0000,1.3889,1.551136
1.571750,2,0x03,0.0000,1.3333,1.531110
1.571750,3,0x04,0.0000,1.1667,1.534108
1.572824,0,0x01,0.0000,1.2778,1.538112
1.572824,1,0x02,0.0000,1.3889,1.551136
1.572824,2,0x03,0.0000,1.3333,1.531110
1.572824,3,0x04,0.0000,1.1667,1.534108
1.579668,0,0x01,0.0000,1.2778,1.538112
1.579668,1,0x02,0.0000,1.3889,1.551136
1.579668,2,0x03,0.0000,1.3333,1.531110
1.579668,3,0x04,0.0000,1.1667,1.534108
1.580751,0,0x01,0.0000,1.2778,1.538112
1.580751,1,0x02,0.0000,1.3889,1.551136
1.580751,2,0x03,0.0000,1.3333,1.531110
1.580751,3,0x04,0.0000,1.1667,1.534108
1.581824,0,0x01,0.0000,1.2778,1.538112
1.581824,1,0x02,0.0000,1.3889,1.551136
1.581824,2,0x03,0.0000,1.3333,1.531110
1.581824,3,0x04,0.0000,1.1667,1.534108
1.582992,0,0x01,0.0000,1.2778,1.538112
1.582992,1,0x02,0.0000,1.3889,1.551136
1.582992,2,0x03,0.0000,1.3333,1.531110
1.582992,3,0x04,0.0000,1.1667,1.534108
1.590853,0,0x01,0.0000,1.1111,1.588114
1.590853,1,0x02,0.0000,1.1111,1.589117
1.590853,2,0x03,0.0000,1.0556,1.590116
1.590853,3,0x04,0.0000,1.1667,1.534108
1.591952,0,0x01,0.0000,1.1111,1.588114
1.591952,1,0x02,0.0000,1.1111,1.589117
1.591952,2,0x03,0.0000,1.0556,1.590116
1.591952,3,0x04,0.0000,1.0556,1.591133
1.593150,0,0x01,0.0000,1.1111,1.592146
1.593150,1,0x02,0.0000,1.1111,1.589117
1.593150,2,0x03,0.0000,1.0556,1.590116
1.593150,3,0x04,0.0000,1.0556,1.591133
1.600165,0,0x01,0.0000,1.1111,1.595119
1.600165,1,0x02,0.0000,1.1111,1.599412
1.600165,2,0x03,0.0000,1.0556,1.597119
1.600165,3,0x04,0.0000,1.0556,1.598120
1.601248,0,0x01,0.0000,1.1111,1.595119
1.601248,1,0x02,0.0000,1.1111,1.599412
1.601248,2,0x03,0.0000,1.0556,1.600196
1.601248,3,0x04,0.0000,1.0556,1.601110
1.602315,0,0x01,0.0000,1.1111,1.595119
1.602315,1,0x02,0.0000,1.1111,1.602116
1.602315,2,0x03,0.0000,1.0556,1.600196
1.602315,3,0x04,0.0000,1.0556,1.601110
1.603375,0,0x01,0.0000,1.1111,1.595119
1.603375,1,0x02,0.0000,1.1111,1.602116
1.603375,2,0x03,0.0000,1.0556,1.600196
1.603375,3,0x04,0.0000,1.0556,1.601110
1.611682,0,0x01,0.0000,1.1111,1.595119
1.611682,1,0x02,0.0000,1.1111,1.602116
1.611682,2,0x03,0.0000,1.0556,1.600196
1.611682,3,0x04,0.0000,1.0556,1.601110
1.612776,0,0x01,0.0000,1.1111,1.595119
1.612776,1,0x02,0.0000,1.1111,1.602116
1.612776,2,0x03,0.0000,1.0556,1.600196
1.612776,3,0x04,0.0000,1.0556,1.601110
1.618661,0,0x01,0.0000,1.1111,1.595119
1.618661,1,0x02,0.0000,1.1111,1.602116
1.618661,2,0x03,0.0000,1.0556,1.600196
1.618661,3,0x04,0.0000,1.0556,1.601110
1.619742,0,0x01,0.0000,1.1111,1.595119
1.619742,1,0x02,0.0000,1.1111,1.602116
1.619742,2,0x03,0.0000,1.0556,1.600196
1.619742,3,0x04,0.0000,1.0556,1.601110
1.620815,0,0x01,0.0000,1.1111,1.595119
1.620815,1,0x02,0.0000,1.1111,1.602116
1.620815,2,0x03,0.0000,1.0556,1.600196
1.620815,3,0x04,0.0000,1.0556,1.601110
1.621889,0,0x01,0.0000,1.1111,1.595119
1.621889,1,0x02,0.0000,1.1111,1.602116
1.621889,2,0x03,0.0000,1.0556,1.600196
1.621889,3,0x04,0.0000,1.0556,1.601110
1.622961,0,0x01,0.0000,1.1111,1.595119
1.622961,1,0x02,0.0000,1.1111,1.602116
1.622961,2,0x03,0.0000,1.0556,1.600196
1.622961,3,0x04,0.0000,1.0556,1.601110
1.630700,0,0x01,0.0000,1.1111,1.595119
1.630700,1,0x02,0.0000,1.1111,1.602116
1.630700,2,0x03,0.0000,1.0556,1.600196
1.630700,3,0x04,0.0000,1.0556,1.601110
1.631825,0,0x01,0.0000,1.1111,1.595119
1.631825,1,0x02,0.0000,1.1111,1.602116
1.631825,2,0x03,0.0000,1.0556,1.600196
1.631825,3,0x04,0.0000,1.0556,1.601110
1.632947,0,0x01,0.0000,1.1111,1.595119
1.632947,1,0x02,0.0000,1.1111,1.602116
1.632947,2,0x03,0.0000,1.0556,1.600196
1.632947,3,0x04,0.0000,1.0556,1.601110
1.639643,0,0x01,0.0000,1.1111,1.595119
1.639643,1,0x02,0.0000,1.1111,1.602116
1.639643,2,0x03,0.0000,1.0556,1.600196
1.639643,3,0x04,0.0000,1.0556,1.601110
1.640725,0,0x01,0.0000,1.1111,1.595119
1.640725,1,0x02,0.0000,1.1111,1.602116
1.640725,2,0x03,0.0000,1.0556,1.600196
1.640725,3,0x04,0.0000,1.0556,1.601110
1.641794,0,0x01,0.0000,1.1111,1.595119
1.641794,1,0x02,0.0000,1.1111,1.602116
1.641794,2,0x03,0.0000,1.0556,1.600196
1.641794,3,0x04,0.0000,1.0556,1.601110
1.642872,0,0x01,0.0000,1.1111,1.595119
1.642872,1,0x02,0.0000,1.1111,1.602116
1.642872,2,0x03,0.0000,1.0556,1.600196
1.642872,3,0x04,0.0000,1.0556,1.601110
1.650838,0,0x01,0.0000,1.1111,1.595119
1.650838,1,0x02,0.0000,1.1111,1.650223
1.650838,2,0x03,0.0000,1.0556,1.600196
1.650838,3,0x04,0.0000,1.1111,1.649132
1.651917,0,0x01,0.0000,1.1111,1.595119
1.651917,1,0x02,0.0000,1.1111,1.650223
1.651917,2,0x03,0.0000,1.0556,1.600196
1.651917,3,0x04,0.0000,1.1111,1.649132
1.653056,0,0x01,0.0000,1.1111,1.595119
1.653056,1,0x02,0.0000,1.1111,1.650223
1.653056,2,0x03,0.0000,1.0556,1.600196
1.653056,3,0x04,0.0000,1.0556,1.652128
1.659709,0,0x01,0.0000,1.1111,1.659129
1.659709,1,0x02,0.0000,1.1111,1.650223
1.659709,2,0x03,0.0000,1.0000,1.657116
1.659709,3,0x04,0.0000,1.1111,1.655121
1.660781,0,0x01,0.0000,1.1111,1.659129
1.660781,1,0x02,0.0000,1.1111,1.650223
1.660781,2,0x03,0.0000,1.0000,1.657116
1.660781,3,0x04,0.0000,1.1111,1.655121
1.661881,0,0x01,0.0000,1.1111,1.659129
1.661881,1,0x02,0.0000,1.1111,1.650223
1.661881,2,0x03,0.0000,1.0556,1.661109
1.661881,3,0x04,0.0000,1.1111,1.655121
1.662957,0,0x01,0.0000,1.1111,1.659129
1.662957,1,0x02,0.0000,1.1111,1.650223
1.662957,2,0x03,0.0000,1.0556,1.661109
1.662957,3,0x04,0.0000,1.1111,1.655121
1.673704,0,0x01,0.0000,1.1111,1.659129
1.673704,1,0x02,0.0000,1.1111,1.650223
1.673704,2,0x03,0.0000,1.0556,1.673156
1.673704,3,0x04,0.0000,1.1111,1.655121
1.679746,0,0x01,0.0000,1.0556,1.676597
1.679746,1,0x02,0.0000,1.1111,1.650223
1.679746,2,0x03,0.0000,1.0556,1.677172
1.679746,3,0x04,0.0000,1.1111,1.678122
1.680834,0,0x01,0.0000,1.0556,1.676597
1.680834,1,0x02,0.0000,1.1111,1.650223
1.680834,2,0x03,0.0000,1.0556,1.677172
1.680834,3,0x04,0.0000,1.1111,1.678122
1.681913,0,0x01,0.0000,1.0556,1.676597
1.681913,1,0x02,0.0000,1.1111,1.650223
1.681913,2,0x03,0.0000,1.0556,1.677172
1.681913,3,0x04,0.0000,1.1111,1.678122
1.683011,0,0x01,0.0000,1.1111,1.682096
1.683011,1,0x02,0.0000,1.1111,1.650223
1.683011,2,0x03,0.0000,1.0556,1.677172
1.683011,3,0x04,0.0000,1.1111,1.678122
1.690719,0,0x01,0.0000,1.1111,1.682096
1.690719,1,0x02,0.0000,1.1111,1.685119
1.690719,2,0x03,0.0000,1.0556,1.687118
1.690719,3,0x04,0.0000,1.1111,1.690115
1.691780,0,0x01,0.0000,1.1111,1.682096
1.691780,1,0x02,0.0000,1.1111,1.685119
1.691780,2,0x03,0.0000,1.0556,1.687118
1.691780,3,0x04,0.0000,1.1111,1.690115
1.692853,0,0x01,0.0000,1.1111,1.682096
1.692853,1,0x02,0.0000,1.1111,1.685119
1.692853,2,0x03,0.0000,1.0556,1.687118
1.692853,3,0x04,0.0000,1.1111,1.690115
1.699699,0,0x01,0.0000,1.1111,1.693234
1.699699,1,0x02,0.0000,1.1111,1.695119
1.699699,2,0x03,0.0000,1.0556,1.698119
1.699699,3,0x04,0.0000,1.1111,1.690115
1.700771,0,0x01,0.0000,1.1111,1.693234
1.700771,1,0x02,0.0000,1.1111,1.695119
1.700771,2,0x03,0.0000,1.0556,1.698119
1.700771,3,0x04,0.0000,1.1111,1.690115
1.701852,0,0x01,0.0000,1.1111,1.693234
1.701852,1,0x02,0.0000,1.1111,1.695119
1.701852,2,0x03,0.0000,1.0556,1.698119
1.701852,3,0x04,0.0000,1.1111,1.690115
1.702946,0,0x01,0.0000,1.1111,1.693234
1.702946,1,0x02,0.0000,1.1111,1.695119
1.702946,2,0x03,0.0000,1.0556,1.698119
1.702946,3,0x04,0.0000,1.0556,1.702120
1.710714,0,0x01,0.0000,1.1111,1.705093
1.710714,1,0x02,0.0000,1.1111,1.708166
1.710714,2,0x03,0.0000,1.0556,1.698119
1.710714,3,0x04,0.0000,1.0556,1.702120
1.711793,0,0x01,0.0000,1.1111,1.705093
1.711793,1,0x02,0.0000,1.1111,1.708166
1.711793,2,0x03,0.0000,1.0556,1.698119
1.711793,3,0x04,0.0000,1.0556,1.702120
1.712868,0,0x01,0.0000,1.1111,1.705093
1.712868,1,0x02,0.0000,1.1111,1.708166
1.712868,2,0x03,0.0000,1.0556,1.698119
1.712868,3,0x04,0.0000,1.0556,1.702120
1.720678,0,0x01,0.0000,1.1111,1.705093
1.720678,1,0x02,0.0000,1.1111,1.708166
1.720678,2,0x03,0.0000,1.0556,1.698119
1.720678,3,0x04,0.0000,1.0556,1.702120
1.721765,0,0x01,0.0000,1.1111,1.705093
1.721765,1,0x02,0.0000,1.1111,1.708166
1.721765,2,0x03,0.0000,1.0556,1.698119
1.721765,3,0x04,0.0000,1.0556,1.702120
1.722836,0,0x01,0.0000,1.1111,1.705093
1.722836,1,0x02,0.0000,1.1111,1.708166
1.722836,2,0x03,0.0000,1.0556,1.698119
1.722836,3,0x04,0.0000,1.0556,1.702120
1.730683,0,0x01,0.0000,1.1111,1.705093
1.730683,1,0x02,0.0000,1.1111,1.708166
1.730683,2,0x03,0.0000,1.0556,1.698119
1.730683,3,0x04,0.0000,1.0556,1.702120
1.731782,0,0x01,0.0000,1.1111,1.705093
1.731782,1,0x02,0.0000,1.1111,1.708166
1.731782,2,0x03,0.0000,1.0556,1.698119
1.731782,3,0x04,0.0000,1.0556,1.702120
1.732879,0,0x01,0.0000,1.1111,1.705093
1.732879,1,0x02,0.0000,1.1111,1.708166
1.732879,2,0x03,0.0000,1.0556,1.698119
1.732879,3,0x04,0.0000,1.0556,1.702120
1.740666,0,0x01,0.0000,1.1111,1.705093
1.740666,1,0x02,0.0000,1.1111,1.708166
1.740666,2,0x03,0.0000,1.0556,1.698119
1.740666,3,0x04,0.0000,1.0556,1.702120
1.741746,0,0x01,0.0000,1.1111,1.705093
1.741746,1,0x02,0.0000,1.1111,1.708166
1.741746,2,0x03,0.0000,1.0556,1.698119
1.741746,3,0x04,0.0000,1.0556,1.702120
1.742834,0,0x01,0.0000,1.1111,1.705093
1.742834,1,0x02,0.0000,1.1111,1.708166
1.742834,2,0x03,0.0000,1.0556,1.698119
1.742834,3,0x04,0.0000,1.0556,1.702120
1.749714,0,0x01,0.0000,-0.5000,1.747120
1.749714,1,0x02,0.0000,-0.6111,1.748115
1.749714,2,0x03,0.0000,1.0556,1.749119
1.749714,3,0x04,0.0000,1.1111,1.746113
1.750800,0,0x01,0.0000,-0.9444,1.750116
1.750800,1,0x02,0.0000,-0.6111,1.748115
1.750800,2,0x03,0.0000,1.0556,1.749119
1.750800,3,0x04,0.0000,1.1111,1.746113
1.751907,0,0x01,0.0000,-0.9444,1.750116
1.751907,1,0x02,0.0000,-0.5000,1.751119
1.751907,2,0x03,0.0000,1.0556,1.749119
1.751907,3,0x04,0.0000,1.1111,1.746113
1.752993,0,0x01,0.0000,-0.9444,1.750116
1.752993,1,0x02,0.0000,-0.5000,1.751119
1.752993,2,0x03,0.0000,1.0000,1.752098
1.752993,3,0x04,0.0000,1.1111,1.746113
1.760709,0,0x01,0.0000,-0.9444,1.754115
1.760709,1,0x02,0.0000,-0.5000,1.751119
1.760709,2,0x03,0.0000,0.8889,1.755101
1.760709,3,0x04,0.0000,1.0556,1.753096
1.761775,0,0x01,0.0000,-0.9444,1.754115
1.761775,1,0x02,0.0000,-0.5000,1.751119
1.761775,2,0x03,0.0000,0.8889,1.755101
1.761775,3,0x04,0.0000,1.0556,1.753096
1.762851,0,0x01,0.0000,-0.9444,1.754115
1.762851,1,0x02,0.0000,-0.5000,1.751119
1.762851,2,0x03,0.0000,0.8889,1.755101
1.762851,3,0x04,0.0000,1.0556,1.753096
1.769904,0,0x01,0.0000,-0.9444,1.754115
1.769904,1,0x02,0.0000,-1.0556,1.768123
1.769904,2,0x03,0.0000,0.8889,1.755101
