t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.448502,0,0x01,0.0000,0.0556,1.435884
1.448502,1,0x02,0.0000,0.0556,1.431892
1.448502,2,0x03,0.0000,0.1111,1.436881
1.448502,3,0x04,0.0000,0.0556,1.434892
1.449585,0,0x01,0.0000,0.0556,1.435884
1.449585,1,0x02,0.0000,0.0556,1.431892
1.449585,2,0x03,0.0000,0.1111,1.436881
1.449585,3,0x04,0.0000,0.0556,1.434892
1.450646,0,0x01,0.0000,0.0556,1.435884
1.450646,1,0x02,0.0000,0.0556,1.431892
1.450646,2,0x03,0.0000,0.1111,1.436881
1.450646,3,0x04,0.0000,0.0556,1.434892
1.451724,0,0x01,0.0000,0.0556,1.435884
1.451724,1,0x02,0.0000,0.0556,1.431892
1.451724,2,0x03,0.0000,0.1111,1.436881
1.451724,3,0x04,0.0000,0.0556,1.434892
1.459474,0,0x01,0.0000,0.0556,1.435884
1.459474,1,0x02,0.0000,0.0556,1.431892
1.459474,2,0x03,0.0000,0.1111,1.436881
1.459474,3,0x04,0.0000,0.0556,1.434892
1.460553,0,0x01,0.0000,0.0556,1.435884
1.460553,1,0x02,0.0000,0.0556,1.431892
1.460553,2,0x03,0.0000,0.1111,1.436881
1.460553,3,0x04,0.0000,0.0556,1.434892
1.461628,0,0x01,0.0000,0.0556,1.435884
1.461628,1,0x02,0.0000,0.0556,1.431892
1.461628,2,0x03,0.0000,0.1111,1.436881
1.461628,3,0x04,0.0000,0.0556,1.434892
1.468444,0,0x01,0.0000,0.0556,1.435884
1.468444,1,0x02,0.0000,0.0556,1.431892
1.468444,2,0x03,0.0000,0.1111,1.436881
1.468444,3,0x04,0.0000,0.0556,1.434892
1.469550,0,0x01,0.0000,0.0556,1.435884
1.469550,1,0x02,0.0000,0.0556,1.431892
1.469550,2,0x03,0.0000,0.1111,1.436881
1.469550,3,0x04,0.0000,0.0556,1.434892
1.470660,0,0x01,0.0000,0.0556,1.435884
1.470660,1,0x02,0.0000,0.0556,1.431892
1.470660,2,0x03,0.0000,0.1111,1.436881
1.470660,3,0x04,0.0000,0.0556,1.434892
1.471743,0,0x01,0.0000,0.0556,1.435884
1.471743,1,0x02,0.0000,0.0556,1.431892
1.471743,2,0x03,0.0000,0.1111,1.436881
1.471743,3,0x04,0.0000,0.0556,1.434892
1.479615,0,0x01,0.0000,0.1111,1.477930
1.479615,1,0x02,0.0000,0.0556,1.478897
1.479615,2,0x03,0.0000,0.1111,1.476892
1.479615,3,0x04,0.0000,0.0556,1.434892
1.480687,0,0x01,0.0000,0.1111,1.477930
1.480687,1,0x02,0.0000,0.0556,1.478897
1.480687,2,0x03,0.0000,0.0556,1.479895
1.480687,3,0x04,0.0000,0.0556,1.434892
1.481760,0,0x01,0.0000,0.1111,1.480875
1.481760,1,0x02,0.0000,0.0556,1.478897
1.481760,2,0x03,0.0000,0.0556,1.479895
1.481760,3,0x04,0.0000,0.0556,1.434892
1.488678,0,0x01,0.0000,0.1667,1.484912
1.488678,1,0x02,0.0000,0.1667,1.485899
1.488678,2,0x03,0.0000,0.0556,1.482873
1.488678,3,0x04,0.0000,0.0556,1.483889
1.489778,0,0x01,0.0000,0.1667,1.484912
1.489778,1,0x02,0.0000,0.1667,1.485899
1.489778,2,0x03,0.0000,0.0556,1.482873
1.489778,3,0x04,0.0000,0.0556,1.483889
1.490847,0,0x01,0.0000,0.1667,1.484912
1.490847,1,0x02,0.0000,0.1667,1.485899
1.490847,2,0x03,0.0000,0.0556,1.482873
1.490847,3,0x04,0.0000,0.0556,1.483889
1.491920,0,0x01,0.0000,0.1667,1.484912
1.491920,1,0x02,0.0000,0.1667,1.485899
1.491920,2,0x03,0.0000,0.0556,1.482873
1.491920,3,0x04,0.0000,0.0556,1.483889
1.499438,0,0x01,0.0000,0.1667,1.484912
1.499438,1,0x02,0.0000,0.1667,1.485899
1.499438,2,0x03,0.0000,0.0556,1.482873
1.499438,3,0x04,0.0000,0.0556,1.483889
1.500464,0,0x01,0.0000,0.1667,1.484912
1.500464,1,0x02,0.0000,0.1667,1.485899
1.500464,2,0x03,0.0000,0.0556,1.482873
1.500464,3,0x04,0.0000,0.0556,1.483889
1.501530,0,0x01,0.0000,0.1667,1.484912
1.501530,1,0x02,0.0000,0.1667,1.485899
