t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.451911,0,0x01,0.0000,0.1111,1.438356
1.451911,1,0x02,0.0000,0.0556,1.432373
1.451911,2,0x03,0.0000,0.1111,1.439348
1.451911,3,0x04,0.0000,0.0556,1.437350
1.453011,0,0x01,0.0000,0.1111,1.438356
1.453011,1,0x02,0.0000,0.0556,1.432373
1.453011,2,0x03,0.0000,0.1111,1.439348
1.453011,3,0x04,0.0000,0.0556,1.437350
1.454095,0,0x01,0.0000,0.1111,1.438356
1.454095,1,0x02,0.0000,0.0556,1.432373
1.454095,2,0x03,0.0000,0.1111,1.439348
1.454095,3,0x04,0.0000,0.0556,1.437350
1.455182,0,0x01,0.0000,0.1111,1.438356
1.455182,1,0x02,0.0000,0.0556,1.432373
1.455182,2,0x03,0.0000,0.1111,1.439348
1.455182,3,0x04,0.0000,0.0556,1.437350
1.456260,0,0x01,0.0000,0.1111,1.438356
1.456260,1,0x02,0.0000,0.0556,1.432373
1.456260,2,0x03,0.0000,0.1111,1.439348
1.456260,3,0x04,0.0000,0.0556,1.437350
1.463904,0,0x01,0.0000,0.1111,1.438356
1.463904,1,0x02,0.0000,0.0556,1.432373
1.463904,2,0x03,0.0000,0.1111,1.439348
1.463904,3,0x04,0.0000,0.0556,1.437350
1.464980,0,0x01,0.0000,0.1111,1.438356
1.464980,1,0x02,0.0000,0.0556,1.432373
1.464980,2,0x03,0.0000,0.1111,1.439348
1.464980,3,0x04,0.0000,0.0556,1.437350
1.466052,0,0x01,0.0000,0.1111,1.438356
1.466052,1,0x02,0.0000,0.0556,1.432373
1.466052,2,0x03,0.0000,0.1111,1.439348
1.466052,3,0x04,0.0000,0.0556,1.437350
1.472899,0,0x01,0.0000,0.1111,1.438356
1.472899,1,0x02,0.0000,0.0556,1.432373
1.472899,2,0x03,0.0000,0.1111,1.439348
1.472899,3,0x04,0.0000,0.0556,1.437350
1.473977,0,0x01,0.0000,0.1111,1.438356
1.473977,1,0x02,0.0000,0.0556,1.432373
1.473977,2,0x03,0.0000,0.1111,1.439348
1.473977,3,0x04,0.0000,0.0556,1.437350
1.475058,0,0x01,0.0000,0.1111,1.438356
1.475058,1,0x02,0.0000,0.0556,1.432373
1.475058,2,0x03,0.0000,0.1111,1.439348
1.475058,3,0x04,0.0000,0.0556,1.437350
1.476139,0,0x01,0.0000,0.1111,1.438356
1.476139,1,0x02,0.0000,0.0556,1.432373
1.476139,2,0x03,0.0000,0.1111,1.439348
1.476139,3,0x04,0.0000,0.0556,1.437350
1.481959,0,0x01,0.0000,0.0556,1.477387
1.481959,1,0x02,0.0000,0.0556,1.432373
1.481959,2,0x03,0.0000,0.1111,1.479392
1.481959,3,0x04,0.0000,0.0556,1.480379
1.483055,0,0x01,0.0000,0.0556,1.477387
1.483055,1,0x02,0.0000,0.0556,1.432373
1.483055,2,0x03,0.0000,0.0556,1.482380
1.483055,3,0x04,0.0000,0.0556,1.480379
1.484140,0,0x01,0.0000,0.0556,1.477387
1.484140,1,0x02,0.0000,0.0556,1.432373
1.484140,2,0x03,0.0000,0.0556,1.482380
1.484140,3,0x04,0.0000,0.0556,1.483362
1.485225,0,0x01,0.0000,0.0556,1.477387
1.485225,1,0x02,0.0000,0.1111,1.484450
1.485225,2,0x03,0.0000,0.0556,1.482380
1.485225,3,0x04,0.0000,0.0556,1.483362
1.486318,0,0x01,0.0000,0.0556,1.477387
1.486318,1,0x02,0.0000,0.1111,1.484450
1.486318,2,0x03,0.0000,0.1111,1.485366
1.486318,3,0x04,0.0000,0.0556,1.483362
1.494942,0,0x01,0.0000,0.1667,1.487349
1.494942,1,0x02,0.0000,0.1111,1.484450
1.494942,2,0x03,0.0000,0.1111,1.485366
1.494942,3,0x04,0.0000,0.0556,1.486359
1.496017,0,0x01,0.0000,0.1667,1.487349
1.496017,1,0x02,0.0000,0.1111,1.484450
1.496017,2,0x03,0.0000,0.1111,1.485366
1.496017,3,0x04,0.0000,0.0556,1.486359
1.502981,0,0x01,0.0000,0.5556,1.500831
1.502981,1,0x02,0.0000,0.4444,1.501377
1.502981,2,0x03,0.0000,0.7222,1.502370
1.502981,3,0x04,0.0000,0.6667,1.499371
1.504073,0,0x01,0.0000,0.5556,1.500831
1.504073,1,0x02,0.0000,0.4444,1.501377
1.504073,2,0x03,0.0000,0.7222,1.502370
1.504073,3,0x04,0.0000,0.6667,1.503369
1.505143,0,0x01,0.0000,0.5556,1.500831
1.505143,1,0x02,0.0000,0.4444,1.501377
1.505143,2,0x03,0.0000,0.7222,1.502370
1.505143,3,0x04,0.0000,0.6667,1.503369
1.506255,0,0x01,0.0000,0.7778,1.505350
1.506255,1,0x02,0.0000,0.4444,1.501377
1.506255,2,0x03,0.0000,0.7222,1.502370
1.506255,3,0x04,0.0000,0.6667,1.503369
1.513949,0,0x01,0.0000,0.7778,1.505350
1.513949,1,0x02,0.0000,0.7222,1.508353
1.513949,2,0x03,0.0000,0.7222,1.511371
1.513949,3,0x04,0.0000,0.6667,1.503369
1.515038,0,0x01,0.0000,0.7778,1.505350
1.515038,1,0x02,0.0000,0.7222,1.508353
1.515038,2,0x03,0.0000,0.7222,1.511371
1.515038,3,0x04,0.0000,0.7778,1.514369
1.516108,0,0x01,0.0000,0.7778,1.505350
1.516108,1,0x02,0.0000,0.7222,1.508353
1.516108,2,0x03,0.0000,0.7222,1.511371
1.516108,3,0x04,0.0000,0.7778,1.514369
1.522960,0,0x01,0.0000,1.0000,1.516358
1.522960,1,0x02,0.0000,1.0556,1.518374
1.522960,2,0x03,0.0000,1.1667,1.522374
1.522960,3,0x04,0.0000,0.7778,1.514369
1.524033,0,0x01,0.0000,1.0000,1.516358
1.524033,1,0x02,0.0000,1.0556,1.518374
1.524033,2,0x03,0.0000,1.1667,1.522374
1.524033,3,0x04,0.0000,0.7778,1.514369
1.525102,0,0x01,0.0000,1.0000,1.516358
1.525102,1,0x02,0.0000,1.0556,1.518374
1.525102,2,0x03,0.0000,1.1667,1.522374
1.525102,3,0x04,0.0000,0.7778,1.514369
1.526187,0,0x01,0.0000,1.0000,1.516358
1.526187,1,0x02,0.0000,1.0556,1.518374
1.526187,2,0x03,0.0000,1.1667,1.522374
1.526187,3,0x04,0.0000,1.2222,1.525350
1.533943,0,0x01,0.0000,1.2222,1.528354
1.533943,1,0x02,0.0000,1.1667,1.531377
1.533943,2,0x03,0.0000,1.1667,1.522374
1.533943,3,0x04,0.0000,1.2222,1.525350
1.535135,0,0x01,0.0000,1.2222,1.528354
1.535135,1,0x02,0.0000,1.1667,1.531377
1.535135,2,0x03,0.0000,1.1667,1.522374
1.535135,3,0x04,0.0000,1.2222,1.525350
1.536214,0,0x01,0.0000,1.2222,1.528354
1.536214,1,0x02,0.0000,1.1667,1.531377
1.536214,2,0x03,0.0000,1.1667,1.522374
1.536214,3,0x04,0.0000,1.2222,1.525350
1.543904,0,0x01,0.0000,1.2222,1.528354
1.543904,1,0x02,0.0000,1.1667,1.531377
1.543904,2,0x03,0.0000,1.1667,1.522374
1.543904,3,0x04,0.0000,1.2222,1.525350
1.544981,0,0x01,0.0000,1.2222,1.528354
1.544981,1,0x02,0.0000,1.1667,1.531377
1.544981,2,0x03,0.0000,1.1667,1.522374
1.544981,3,0x04,0.0000,1.2222,1.525350
1.546051,0,0x01,0.0000,1.2222,1.528354
1.546051,1,0x02,0.0000,1.1667,1.531377
1.546051,2,0x03,0.0000,1.1667,1.522374
1.546051,3,0x04,0.0000,1.2222,1.525350
1.554980,0,0x01,0.0000,1.2222,1.528354
1.554980,1,0x02,0.0000,1.1667,1.531377
1.554980,2,0x03,0.0000,1.1667,1.522374
1.554980,3,0x04,0.0000,1.2222,1.525350
1.556058,0,0x01,0.0000,1.2222,1.528354
1.556058,1,0x02,0.0000,1.1667,1.531377
1.556058,2,0x03,0.0000,1.1667,1.522374
1.556058,3,0x04,0.0000,1.2222,1.525350
1.561992,0,0x01,0.0000,1.2222,1.528354
1.561992,1,0x02,0.0000,1.1667,1.531377
1.561992,2,0x03,0.0000,1.1667,1.522374
1.561992,3,0x04,0.0000,1.2222,1.525350
1.563071,0,0x01,0.0000,1.2222,1.528354
1.563071,1,0x02,0.0000,1.1667,1.531377
1.563071,2,0x03,0.0000,1.1667,1.522374
1.563071,3,0x04,0.0000,1.2222,1.525350
1.564141,0,0x01,0.0000,1.2222,1.528354
1.564141,1,0x02,0.0000,1.1667,1.531377
1.564141,2,0x03,0.0000,1.1667,1.522374
1.564141,3,0x04,0.0000,1.2222,1.525350
1.565212,0,0x01,0.0000,1.2222,1.528354
1.565212,1,0x02,0.0000,1.1667,1.531377
1.565212,2,0x03,0.0000,1.1667,1.522374
1.565212,3,0x04,0.0000,1.2222,1.525350
1.566282,0,0x01,0.0000,1.2222,1.528354
1.566282,1,0x02,0.0000,1.1667,1.531377
1.566282,2,0x03,0.0000,1.1667,1.522374
1.566282,3,0x04,0.0000,1.2222,1.525350
1.573993,0,0x01,0.0000,1.1111,1.573381
1.573993,1,0x02,0.0000,1.1111,1.571380
1.573993,2,0x03,0.0000,1.1111,1.572375
1.573993,3,0x04,0.0000,1.0556,1.569409
1.575081,0,0x01,0.0000,1.1111,1.573381
1.575081,1,0x02,0.0000,1.1111,1.574375
1.575081,2,0x03,0.0000,1.1111,1.572375
1.575081,3,0x04,0.0000,1.0556,1.569409
1.576174,0,0x01,0.0000,1.1111,1.573381
1.576174,1,0x02,0.0000,1.1111,1.574375
1.576174,2,0x03,0.0000,1.1111,1.575361
1.576174,3,0x04,0.0000,1.0556,1.569409
1.582961,0,0x01,0.0000,1.1111,1.580386
1.582961,1,0x02,0.0000,1.1111,1.574375
1.582961,2,0x03,0.0000,1.1111,1.575361
1.582961,3,0x04,0.0000,1.0556,1.579383
1.584038,0,0x01,0.0000,1.1111,1.580386
1.584038,1,0x02,0.0000,1.1111,1.574375
1.584038,2,0x03,0.0000,1.1111,1.575361
1.584038,3,0x04,0.0000,1.0556,1.579383
1.585113,0,0x01,0.0000,1.1111,1.580386
1.585113,1,0x02,0.0000,1.1111,1.574375
1.585113,2,0x03,0.0000,1.1111,1.575361
1.585113,3,0x04,0.0000,1.0556,1.579383
1.586190,0,0x01,0.0000,1.1111,1.580386
1.586190,1,0x02,0.0000,1.1111,1.574375
1.586190,2,0x03,0.0000,1.1111,1.575361
1.586190,3,0x04,0.0000,1.0556,1.579383
1.593911,0,0x01,0.0000,1.1111,1.580386
1.593911,1,0x02,0.0000,1.1111,1.574375
1.593911,2,0x03,0.0000,1.1111,1.575361
1.593911,3,0x04,0.0000,1.0556,1.579383
1.594988,0,0x01,0.0000,1.1111,1.580386
1.594988,1,0x02,0.0000,1.1111,1.574375
1.594988,2,0x03,0.0000,1.1111,1.575361
1.594988,3,0x04,0.0000,1.0556,1.579383
1.596059,0,0x01,0.0000,1.1111,1.580386
1.596059,1,0x02,0.0000,1.1111,1.574375
1.596059,2,0x03,0.0000,1.1111,1.575361
1.596059,3,0x04,0.0000,1.0556,1.579383
1.604019,0,0x01,0.0000,1.1111,1.580386
1.604019,1,0x02,0.0000,1.1111,1.574375
1.604019,2,0x03,0.0000,1.1111,1.575361
1.604019,3,0x04,0.0000,1.0556,1.579383
1.605107,0,0x01,0.0000,1.1111,1.580386
1.605107,1,0x02,0.0000,1.1111,1.574375
1.605107,2,0x03,0.0000,1.1111,1.575361
1.605107,3,0x04,0.0000,1.0556,1.579383
1.606180,0,0x01,0.0000,1.1111,1.580386
1.606180,1,0x02,0.0000,1.1111,1.574375
1.606180,2,0x03,0.0000,1.1111,1.575361
1.606180,3,0x04,0.0000,1.0556,1.579383
1.613933,0,0x01,0.0000,1.1111,1.580386
1.613933,1,0x02,0.0000,1.1111,1.574375
1.613933,2,0x03,0.0000,1.1111,1.575361
1.613933,3,0x04,0.0000,1.0556,1.579383
1.615022,0,0x01,0.0000,1.1111,1.580386
1.615022,1,0x02,0.0000,1.1111,1.574375
1.615022,2,0x03,0.0000,1.1111,1.575361
1.615022,3,0x04,0.0000,1.0556,1.579383
1.616098,0,0x01,0.0000,1.1111,1.580386
1.616098,1,0x02,0.0000,1.1111,1.574375
1.616098,2,0x03,0.0000,1.1111,1.575361
1.616098,3,0x04,0.0000,1.0556,1.579383
1.622959,0,0x01,0.0000,1.1111,1.622370
1.622959,1,0x02,0.0000,1.1111,1.619380
1.622959,2,0x03,0.0000,1.0556,1.620378
1.622959,3,0x04,0.0000,1.1111,1.621368
1.624051,0,0x01,0.0000,1.1111,1.622370
1.624051,1,0x02,0.0000,1.1111,1.623385
1.624051,2,0x03,0.0000,1.0556,1.620378
1.624051,3,0x04,0.0000,1.1111,1.621368
