t_s,servo_idx,node_id,cmd_deg,fb_deg
0.130583,0,0x01,0.0000,
0.130583,1,0x02,0.0000,
0.130583,2,0x03,0.0000,
0.130583,3,0x04,0.0000,
0.135818,0,0x01,0.0000,
0.135818,1,0x02,0.0000,
0.135818,2,0x03,0.0000,
0.135818,3,0x04,0.0000,
0.136891,0,0x01,0.0000,
0.136891,1,0x02,0.0000,
0.136891,2,0x03,0.0000,
0.136891,3,0x04,0.0000,
0.137956,0,0x01,0.0000,
0.137956,1,0x02,0.0000,
0.137956,2,0x03,0.0000,
0.137956,3,0x04,0.0000,
0.139027,0,0x01,0.0000,
0.139027,1,0x02,0.0000,
0.139027,2,0x03,0.0000,
0.139027,3,0x04,0.0000,
0.140092,0,0x01,0.0000,
0.140092,1,0x02,0.0000,
0.140092,2,0x03,0.0000,
0.140092,3,0x04,0.0000,
0.141151,0,0x01,0.0000,
0.141151,1,0x02,0.0000,
0.141151,2,0x03,0.0000,
0.141151,3,0x04,0.0000,
0.146758,0,0x01,0.0000,
0.146758,1,0x02,0.0000,
0.146758,2,0x03,0.0000,
0.146758,3,0x04,0.0000,
0.147830,0,0x01,0.0000,
0.147830,1,0x02,0.0000,
0.147830,2,0x03,0.0000,
0.147830,3,0x04,0.0000,
0.148919,0,0x01,0.0000,
0.148919,1,0x02,0.0000,
0.148919,2,0x03,0.0000,
0.148919,3,0x04,0.0000,
0.150199,0,0x01,0.0000,
0.150199,1,0x02,0.0000,
0.150199,2,0x03,0.0000,
0.150199,3,0x04,0.0000,
0.151286,0,0x01,0.0000,
0.151286,1,0x02,0.0000,
0.151286,2,0x03,0.0000,
0.151286,3,0x04,0.0000,
0.155784,0,0x01,0.0000,
0.155784,1,0x02,0.0000,
0.155784,2,0x03,0.0000,
0.155784,3,0x04,0.0000,
0.156862,0,0x01,0.0000,
0.156862,1,0x02,0.0000,
0.156862,2,0x03,0.0000,
0.156862,3,0x04,0.0000,
0.157935,0,0x01,0.0000,
0.157935,1,0x02,0.0000,
0.157935,2,0x03,0.0000,
0.157935,3,0x04,0.0000,
0.159010,0,0x01,0.0000,
0.159010,1,0x02,0.0000,
0.159010,2,0x03,0.0000,
0.159010,3,0x04,0.0000,
0.160085,0,0x01,0.0000,
0.160085,1,0x02,0.0000,
0.160085,2,0x03,0.0000,
0.160085,3,0x04,0.0000,
0.161161,0,0x01,0.0000,
0.161161,1,0x02,0.0000,
0.161161,2,0x03,0.0000,
0.161161,3,0x04,0.0000,
0.166891,0,0x01,0.0000,
0.166891,1,0x02,0.0000,
0.166891,2,0x03,0.0000,
0.166891,3,0x04,0.0000,
0.168006,0,0x01,0.0000,0.1111
0.168006,1,0x02,0.0000,
0.168006,2,0x03,0.0000,
0.168006,3,0x04,0.0000,
0.169167,0,0x01,0.0000,0.1111
0.169167,1,0x02,0.0000,
0.169167,2,0x03,0.0000,
0.169167,3,0x04,0.0000,
0.170261,0,0x01,0.0000,0.1111
0.170261,1,0x02,0.0000,
0.170261,2,0x03,0.0000,
0.170261,3,0x04,0.0000,
0.171286,0,0x01,0.0000,0.1111
0.171286,1,0x02,0.0000,0.0000
0.171286,2,0x03,0.0000,
0.171286,3,0x04,0.0000,
0.175819,0,0x01,0.0000,0.1111
0.175819,1,0x02,0.0000,0.0000
0.175819,2,0x03,0.0000,
0.175819,3,0x04,0.0000,
0.176928,0,0x01,0.0000,0.1111
0.176928,1,0x02,0.0000,0.0000
0.176928,2,0x03,0.0000,
0.176928,3,0x04,0.0000,
0.178003,0,0x01,0.0000,0.1111
0.178003,1,0x02,0.0000,0.0000
0.178003,2,0x03,0.0000,
0.178003,3,0x04,0.0000,
0.179087,0,0x01,0.0000,0.1111
0.179087,1,0x02,0.0000,0.0000
0.179087,2,0x03,0.0000,
0.179087,3,0x04,0.0000,
0.180160,0,0x01,0.0000,0.1111
0.180160,1,0x02,0.0000,0.0000
0.180160,2,0x03,0.0000,0.0556
0.180160,3,0x04,0.0000,
0.181247,0,0x01,0.0000,0.1111
0.181247,1,0x02,0.0000,0.0000
0.181247,2,0x03,0.0000,0.0556
0.181247,3,0x04,0.0000,
0.188778,0,0x01,0.0000,0.1111
0.188778,1,0x02,0.0000,0.0000
0.188778,2,0x03,0.0000,0.0556
0.188778,3,0x04,0.0000,
0.189865,0,0x01,0.0000,0.1111
0.189865,1,0x02,0.0000,0.0000
0.189865,2,0x03,0.0000,0.0556
0.189865,3,0x04,0.0000,
0.190938,0,0x01,0.0000,0.1111
0.190938,1,0x02,0.0000,0.0000
0.190938,2,0x03,0.0000,0.0556
0.190938,3,0x04,0.0000,0.0556
0.195828,0,0x01,0.0000,0.1111
0.195828,1,0x02,0.0000,0.0000
0.195828,2,0x03,0.0000,0.0556
0.195828,3,0x04,0.0000,0.0556
0.196922,0,0x01,0.0000,0.1111
0.196922,1,0x02,0.0000,0.0000
0.196922,2,0x03,0.0000,0.0556
0.196922,3,0x04,0.0000,0.0556
0.198004,0,0x01,0.0000,0.1111
0.198004,1,0x02,0.0000,0.0000
0.198004,2,0x03,0.0000,0.0556
0.198004,3,0x04,0.0000,0.0556
0.199090,0,0x01,0.0000,0.1111
0.199090,1,0x02,0.0000,0.0000
0.199090,2,0x03,0.0000,0.0556
0.199090,3,0x04,0.0000,0.0556
0.200161,0,0x01,0.0000,0.1111
0.200161,1,0x02,0.0000,0.0000
0.200161,2,0x03,0.0000,0.0556
0.200161,3,0x04,0.0000,0.0556
0.201234,0,0x01,0.0000,0.1111
0.201234,1,0x02,0.0000,0.0000
0.201234,2,0x03,0.0000,0.0556
0.201234,3,0x04,0.0000,0.0556
0.206790,0,0x01,0.0000,0.1111
0.206790,1,0x02,0.0000,0.0000
