t_s,servo_idx,node_id,cmd_deg,fb_deg
1.968569,0,0x01,0.0000,-0.1111
1.968569,1,0x02,0.0000,0.0556
1.968569,2,0x03,0.0000,0.0556
1.968569,3,0x04,0.0000,-0.1111
1.976765,0,0x01,0.0000,-0.1111
1.976765,1,0x02,0.0000,0.0556
1.976765,2,0x03,0.0000,0.0556
1.976765,3,0x04,0.0000,-0.1111
1.980545,0,0x01,0.0000,-0.0556
1.980545,1,0x02,0.0000,0.0556
1.980545,2,0x03,0.0000,0.0556
1.980545,3,0x04,0.0000,-0.1111
1.992752,0,0x01,0.0000,-0.1111
1.992752,1,0x02,0.0000,0.0556
1.992752,2,0x03,0.0000,0.0556
1.992752,3,0x04,0.0000,-0.1111
2.004556,0,0x01,0.0000,-0.1111
2.004556,1,0x02,0.0000,0.0556
2.004556,2,0x03,0.0000,0.0556
2.004556,3,0x04,0.0000,-0.1111
2.011163,0,0x01,0.0000,-0.1111
2.011163,1,0x02,0.0000,0.0556
2.011163,2,0x03,0.0000,0.0556
2.011163,3,0x04,0.0000,-0.1111
2.017170,0,0x01,0.0000,-0.1111
2.017170,1,0x02,0.0000,0.0556
2.017170,2,0x03,0.0000,0.0556
2.017170,3,0x04,0.0000,-0.1111
2.018283,0,0x01,0.0000,-0.1111
2.018283,1,0x02,0.0000,0.0556
2.018283,2,0x03,0.0000,0.0556
2.018283,3,0x04,0.0000,-0.1111
2.019365,0,0x01,0.0000,-0.1111
2.019365,1,0x02,0.0000,0.0556
2.019365,2,0x03,0.0000,0.0556
2.019365,3,0x04,0.0000,-0.1111
2.026682,0,0x01,0.0000,-0.1111
2.026682,1,0x02,0.0000,0.0556
2.026682,2,0x03,0.0000,0.0556
2.026682,3,0x04,0.0000,-0.1111
2.027778,0,0x01,0.0000,-0.1111
2.027778,1,0x02,0.0000,0.0556
2.027778,2,0x03,0.0000,0.0556
2.027778,3,0x04,0.0000,-0.1111
2.028863,0,0x01,0.0000,-0.1111
2.028863,1,0x02,0.0000,0.0556
2.028863,2,0x03,0.0000,0.0556
2.028863,3,0x04,0.0000,-0.1111
2.036165,0,0x01,0.0000,-0.1111
2.036165,1,0x02,0.0000,0.0556
2.036165,2,0x03,0.0000,0.0556
2.036165,3,0x04,0.0000,-0.1111
2.037250,0,0x01,0.0000,-0.1111
2.037250,1,0x02,0.0000,0.0556
2.037250,2,0x03,0.0000,0.0556
2.037250,3,0x04,0.0000,-0.1111
2.038335,0,0x01,0.0000,-0.1111
2.038335,1,0x02,0.0000,0.0556
2.038335,2,0x03,0.0000,0.0556
2.038335,3,0x04,0.0000,-0.1111
2.039417,0,0x01,0.0000,-0.1111
2.039417,1,0x02,0.0000,0.0556
2.039417,2,0x03,0.0000,0.1111
2.039417,3,0x04,0.0000,-0.1111
2.047324,0,0x01,0.0000,-0.1111
2.047324,1,0x02,0.0000,0.0556
2.047324,2,0x03,0.0000,0.0556
2.047324,3,0x04,0.0000,-0.1111
2.048455,0,0x01,0.0000,-0.1111
2.048455,1,0x02,0.0000,0.0556
2.048455,2,0x03,0.0000,0.0556
2.048455,3,0x04,0.0000,-0.1111
2.049654,0,0x01,0.0000,-0.1111
2.049654,1,0x02,0.0000,0.0556
2.049654,2,0x03,0.0000,0.1111
2.049654,3,0x04,0.0000,-0.1111
2.057291,0,0x01,0.0000,-0.1111
2.057291,1,0x02,0.0000,0.0556
2.057291,2,0x03,0.0000,0.1111
2.057291,3,0x04,0.0000,-0.1111
2.058447,0,0x01,0.0000,-0.1111
2.058447,1,0x02,0.0000,0.0556
2.058447,2,0x03,0.0000,0.1111
2.058447,3,0x04,0.0000,-0.1111
2.059531,0,0x01,0.0000,-0.1111
2.059531,1,0x02,0.0000,0.0556
2.059531,2,0x03,0.0000,0.1111
2.059531,3,0x04,0.0000,-0.1111
2.066175,0,0x01,0.0000,-0.1111
2.066175,1,0x02,0.0000,0.0556
2.066175,2,0x03,0.0000,0.1111
2.066175,3,0x04,0.0000,-0.1111
2.067266,0,0x01,0.0000,-0.1111
2.067266,1,0x02,0.0000,0.0556
2.067266,2,0x03,0.0000,0.1111
2.067266,3,0x04,0.0000,-0.1111
2.068353,0,0x01,0.0000,-0.1111
2.068353,1,0x02,0.0000,0.0556
2.068353,2,0x03,0.0000,0.1111
2.068353,3,0x04,0.0000,-0.1111
2.069429,0,0x01,0.0000,-0.1111
2.069429,1,0x02,0.0000,0.0556
2.069429,2,0x03,0.0000,0.1111
2.069429,3,0x04,0.0000,-0.1111
2.076122,0,0x01,0.0000,-0.1111
2.076122,1,0x02,0.0000,0.0556
2.076122,2,0x03,0.0000,0.1111
2.076122,3,0x04,0.0000,-0.1111
2.077201,0,0x01,0.0000,-0.1111
2.077201,1,0x02,0.0000,0.0556
2.077201,2,0x03,0.0000,0.1111
2.077201,3,0x04,0.0000,-0.1111
2.078281,0,0x01,0.0000,-0.1111
2.078281,1,0x02,0.0000,0.0556
2.078281,2,0x03,0.0000,0.1111
2.078281,3,0x04,0.0000,-0.1111
2.079358,0,0x01,0.0000,-0.1111
2.079358,1,0x02,0.0000,0.0556
2.079358,2,0x03,0.0000,0.1111
2.079358,3,0x04,0.0000,-0.1111
2.086128,0,0x01,0.0000,-0.1111
2.086128,1,0x02,0.0000,0.0556
2.086128,2,0x03,0.0000,0.1111
2.086128,3,0x04,0.0000,-0.1111
2.088382,0,0x01,0.0000,-0.1111
2.088382,1,0x02,0.0000,0.0556
2.088382,2,0x03,0.0000,0.1111
2.088382,3,0x04,0.0000,-0.1111
2.089465,0,0x01,0.0000,-0.0556
2.089465,1,0x02,0.0000,0.0556
2.089465,2,0x03,0.0000,0.1111
2.089465,3,0x04,0.0000,-0.1111
2.095199,0,0x01,0.0000,-0.0556
2.095199,1,0x02,0.0000,0.0556
2.095199,2,0x03,0.0000,0.1111
2.095199,3,0x04,0.0000,-0.1111
2.096274,0,0x01,0.0000,-0.0556
2.096274,1,0x02,0.0000,0.0556
2.096274,2,0x03,0.0000,0.1111
2.096274,3,0x04,0.0000,-0.1111
2.097453,0,0x01,0.0000,-0.0556
2.097453,1,0x02,0.0000,0.0556
2.097453,2,0x03,0.0000,0.1111
2.097453,3,0x04,0.0000,-0.1111
2.098635,0,0x01,0.0000,-0.0556
2.098635,1,0x02,0.0000,0.0556
2.098635,2,0x03,0.0000,0.0556
2.098635,3,0x04,0.0000,-0.1111
2.108171,0,0x01,0.0000,-0.0556
2.108171,1,0x02,0.0000,0.0556
2.108171,2,0x03,0.0000,0.0556
2.108171,3,0x04,0.0000,-0.1111
2.109266,0,0x01,0.0000,-0.0556
2.109266,1,0x02,0.0000,0.0556
2.109266,2,0x03,0.0000,0.0556
2.109266,3,0x04,0.0000,-0.1111
2.117193,0,0x01,0.0000,-0.0556
2.117193,1,0x02,0.0000,0.0556
2.117193,2,0x03,0.0000,0.0556
2.117193,3,0x04,0.0000,-0.1111
2.118270,0,0x01,0.0000,-0.0556
2.118270,1,0x02,0.0000,0.0556
2.118270,2,0x03,0.0000,0.0556
2.118270,3,0x04,0.0000,-0.1111
2.119345,0,0x01,0.0000,-0.0556
2.119345,1,0x02,0.0000,0.0556
2.119345,2,0x03,0.0000,0.0556
2.119345,3,0x04,0.0000,-0.1111
2.125122,0,0x01,0.0000,-0.0556
2.125122,1,0x02,0.0000,0.0556
2.125122,2,0x03,0.0000,0.0556
2.125122,3,0x04,0.0000,-0.1111
2.126192,0,0x01,0.0000,-0.0556
2.126192,1,0x02,0.0000,0.0556
2.126192,2,0x03,0.0000,0.0556
2.126192,3,0x04,0.0000,-0.1111
2.127261,0,0x01,0.0000,-0.0556
2.127261,1,0x02,0.0000,0.0556
2.127261,2,0x03,0.0000,0.0556
2.127261,3,0x04,0.0000,-0.1111
2.128336,0,0x01,0.0000,-0.0556
2.128336,1,0x02,0.0000,0.0556
2.128336,2,0x03,0.0000,0.0556
2.128336,3,0x04,0.0000,-0.1111
2.129406,0,0x01,0.0000,-0.1111
2.129406,1,0x02,0.0000,0.0556
2.129406,2,0x03,0.0000,0.0556
2.129406,3,0x04,0.0000,-0.1111
2.137199,0,0x01,0.0000,-0.1111
2.137199,1,0x02,0.0000,0.0556
2.137199,2,0x03,0.0000,0.0556
2.137199,3,0x04,0.0000,-0.1111
2.138271,0,0x01,0.0000,-0.1111
2.138271,1,0x02,0.0000,0.0556
2.138271,2,0x03,0.0000,0.0556
2.138271,3,0x04,0.0000,-0.1111
2.139353,0,0x01,0.0000,-0.0556
2.139353,1,0x02,0.0000,0.0556
2.139353,2,0x03,0.0000,0.0556
2.139353,3,0x04,0.0000,-0.1111
2.146169,0,0x01,0.0000,-0.0556
2.146169,1,0x02,0.0000,0.0556
2.146169,2,0x03,0.0000,0.0556
2.146169,3,0x04,0.0000,-0.1111
2.147234,0,0x01,0.0000,-0.0556
2.147234,1,0x02,0.0000,0.0556
2.147234,2,0x03,0.0000,0.0556
2.147234,3,0x04,0.0000,-0.1111
2.148308,0,0x01,0.0000,-0.0556
2.148308,1,0x02,0.0000,0.0556
2.148308,2,0x03,0.0000,0.0556
2.148308,3,0x04,0.0000,-0.1111
2.149381,0,0x01,0.0000,-0.0556
2.149381,1,0x02,0.0000,0.0556
2.149381,2,0x03,0.0000,0.0556
2.149381,3,0x04,0.0000,-0.1111
2.157235,0,0x01,0.0000,-0.0556
2.157235,1,0x02,0.0000,0.0556
2.157235,2,0x03,0.0000,0.0556
2.157235,3,0x04,0.0000,-0.1111
2.158312,0,0x01,0.0000,-0.0556
2.158312,1,0x02,0.0000,0.0556
2.158312,2,0x03,0.0000,0.0556
2.158312,3,0x04,0.0000,-0.1111
2.159482,0,0x01,0.0000,-0.0556
2.159482,1,0x02,0.0000,0.0556
2.159482,2,0x03,0.0000,0.0556
2.159482,3,0x04,0.0000,-0.1111
2.167208,0,0x01,0.0000,-0.0556
2.167208,1,0x02,0.0000,0.0556
2.167208,2,0x03,0.0000,0.0556
2.167208,3,0x04,0.0000,-0.1111
2.168273,0,0x01,0.0000,-0.0556
2.168273,1,0x02,0.0000,0.0556
2.168273,2,0x03,0.0000,0.0556
2.168273,3,0x04,0.0000,-0.1111
2.169345,0,0x01,0.0000,-0.0556
2.169345,1,0x02,0.0000,0.0556
2.169345,2,0x03,0.0000,0.0556
2.169345,3,0x04,0.0000,-0.1111
2.176126,0,0x01,0.0000,-0.0556
2.176126,1,0x02,0.0000,0.0556
2.176126,2,0x03,0.0000,0.0556
2.176126,3,0x04,0.0000,-0.1111
2.177201,0,0x01,0.0000,-0.0556
2.177201,1,0x02,0.0000,0.0556
2.177201,2,0x03,0.0000,0.0556
2.177201,3,0x04,0.0000,-0.1111
2.178275,0,0x01,0.0000,-0.0556
2.178275,1,0x02,0.0000,0.0556
2.178275,2,0x03,0.0000,0.0556
2.178275,3,0x04,0.0000,-0.1111
2.179345,0,0x01,0.0000,-0.1111
2.179345,1,0x02,0.0000,0.0556
2.179345,2,0x03,0.0000,0.0556
2.179345,3,0x04,0.0000,-0.1111
2.185151,0,0x01,0.0000,-0.1111
2.185151,1,0x02,0.0000,0.0556
2.185151,2,0x03,0.0000,0.0556
2.185151,3,0x04,0.0000,-0.1111
2.186226,0,0x01,0.0000,-0.1111
2.186226,1,0x02,0.0000,0.0556
2.186226,2,0x03,0.0000,0.0556
2.186226,3,0x04,0.0000,-0.1111
2.187321,0,0x01,0.0000,-0.1111
2.187321,1,0x02,0.0000,0.0556
2.187321,2,0x03,0.0000,0.0556
2.187321,3,0x04,0.0000,-0.1111
2.188423,0,0x01,0.0000,-0.0556
2.188423,1,0x02,0.0000,0.0556
2.188423,2,0x03,0.0000,0.0556
2.188423,3,0x04,0.0000,-0.1111
2.189588,0,0x01,0.0000,-0.0556
2.189588,1,0x02,0.0000,0.0000
2.189588,2,0x03,0.0000,0.1111
2.189588,3,0x04,0.0000,-0.1111
2.198275,0,0x01,0.0000,-0.0556
2.198275,1,0x02,0.0000,0.0000
2.198275,2,0x03,0.0000,0.1111
2.198275,3,0x04,0.0000,-0.1111
2.199345,0,0x01,0.0000,-0.0556
2.199345,1,0x02,0.0000,0.0000
2.199345,2,0x03,0.0000,0.1111
2.199345,3,0x04,0.0000,-0.1111
2.208186,0,0x01,0.0000,-0.0556
2.208186,1,0x02,0.0000,0.0000
2.208186,2,0x03,0.0000,0.1111
2.208186,3,0x04,0.0000,-0.1111
2.209277,0,0x01,0.0000,-0.0556
2.209277,1,0x02,0.0000,0.0000
2.209277,2,0x03,0.0000,0.1111
2.209277,3,0x04,0.0000,-0.1111
2.215138,0,0x01,0.0000,-0.0556
2.215138,1,0x02,0.0000,0.0000
2.215138,2,0x03,0.0000,0.1111
2.215138,3,0x04,0.0000,-0.1111
2.216210,0,0x01,0.0000,-0.0556
2.216210,1,0x02,0.0000,0.0000
2.216210,2,0x03,0.0000,0.1111
2.216210,3,0x04,0.0000,-0.1111
2.217277,0,0x01,0.0000,-0.0556
2.217277,1,0x02,0.0000,0.0000
2.217277,2,0x03,0.0000,0.1111
2.217277,3,0x04,0.0000,-0.1111
2.218348,0,0x01,0.0000,-0.0556
2.218348,1,0x02,0.0000,0.0000
2.218348,2,0x03,0.0000,0.1111
2.218348,3,0x04,0.0000,-0.1111
2.219419,0,0x01,0.0000,-0.0556
2.219419,1,0x02,0.0000,0.0000
2.219419,2,0x03,0.0000,0.1111
2.219419,3,0x04,0.0000,-0.1111
2.227160,0,0x01,0.0000,-0.0556
2.227160,1,0x02,0.0000,0.0000
2.227160,2,0x03,0.0000,0.1111
2.227160,3,0x04,0.0000,-0.1111
2.228247,0,0x01,0.0000,-0.0556
2.228247,1,0x02,0.0000,0.0000
2.228247,2,0x03,0.0000,0.1111
2.228247,3,0x04,0.0000,-0.1111
2.229340,0,0x01,0.0000,-0.0556
2.229340,1,0x02,0.0000,0.0000
2.229340,2,0x03,0.0000,0.1111
2.229340,3,0x04,0.0000,-0.1111
2.236134,0,0x01,0.0000,-0.0556
2.236134,1,0x02,0.0000,0.0000
2.236134,2,0x03,0.0000,0.1111
2.236134,3,0x04,0.0000,-0.1111
2.237208,0,0x01,0.0000,-0.0556
2.237208,1,0x02,0.0000,0.0000
