t_s,servo_idx,node_id,cmd_deg,fb_deg
11.864570,0,0x01,0.0000,
11.864570,1,0x02,0.0000,
11.864570,2,0x03,0.0000,
11.864570,3,0x04,0.0000,
11.872212,0,0x01,0.0000,
11.872212,1,0x02,0.0000,
11.872212,2,0x03,0.0000,
11.872212,3,0x04,0.0000,
11.873272,0,0x01,0.0000,
11.873272,1,0x02,0.0000,
11.873272,2,0x03,0.0000,
11.873272,3,0x04,0.0000,
11.874333,0,0x01,0.0000,
11.874333,1,0x02,0.0000,
11.874333,2,0x03,0.0000,
11.874333,3,0x04,0.0000,
11.875684,0,0x01,0.0000,
11.875684,1,0x02,0.0000,
11.875684,2,0x03,0.0000,
11.875684,3,0x04,0.0000,
11.883122,0,0x01,0.0000,
11.883122,1,0x02,0.0000,
11.883122,2,0x03,0.0000,
11.883122,3,0x04,0.0000,
11.884188,0,0x01,0.0000,
11.884188,1,0x02,0.0000,
11.884188,2,0x03,0.0000,
11.884188,3,0x04,0.0000,
11.885257,0,0x01,0.0000,
11.885257,1,0x02,0.0000,
11.885257,2,0x03,0.0000,
11.885257,3,0x04,0.0000,
11.892135,0,0x01,0.0000,
11.892135,1,0x02,0.0000,
11.892135,2,0x03,0.0000,
11.892135,3,0x04,0.0000,
11.893222,0,0x01,0.0000,
11.893222,1,0x02,0.0000,
11.893222,2,0x03,0.0000,
11.893222,3,0x04,0.0000,
11.894305,0,0x01,0.0000,
11.894305,1,0x02,0.0000,
11.894305,2,0x03,0.0000,
11.894305,3,0x04,0.0000,
11.895372,0,0x01,0.0000,
11.895372,1,0x02,0.0000,
11.895372,2,0x03,0.0000,
11.895372,3,0x04,0.0000,
11.901083,0,0x01,0.0000,
11.901083,1,0x02,0.0000,
11.901083,2,0x03,0.0000,
11.901083,3,0x04,0.0000,
11.902146,0,0x01,0.0000,
11.902146,1,0x02,0.0000,
11.902146,2,0x03,0.0000,
11.902146,3,0x04,0.0000,
11.903214,0,0x01,0.0000,
11.903214,1,0x02,0.0000,
11.903214,2,0x03,0.0000,
11.903214,3,0x04,0.0000,
11.904279,0,0x01,0.0000,
11.904279,1,0x02,0.0000,
11.904279,2,0x03,0.0000,
11.904279,3,0x04,0.0000,
11.905341,0,0x01,0.0000,
11.905341,1,0x02,0.0000,
11.905341,2,0x03,0.0000,
11.905341,3,0x04,0.0000,
11.913108,0,0x01,0.0000,
11.913108,1,0x02,0.0000,
11.913108,2,0x03,0.0000,
11.913108,3,0x04,0.0000,
11.914168,0,0x01,0.0000,
11.914168,1,0x02,0.0000,
11.914168,2,0x03,0.0000,
11.914168,3,0x04,0.0000,
11.915230,0,0x01,0.0000,
11.915230,1,0x02,0.0000,
11.915230,2,0x03,0.0000,
11.915230,3,0x04,0.0000,
11.922109,0,0x01,0.0000,
11.922109,1,0x02,0.0000,
11.922109,2,0x03,0.0000,
11.922109,3,0x04,0.0000,
11.923170,0,0x01,0.0000,
11.923170,1,0x02,0.0000,
11.923170,2,0x03,0.0000,
11.923170,3,0x04,0.0000,
11.924228,0,0x01,0.0000,
11.924228,1,0x02,0.0000,
11.924228,2,0x03,0.0000,
11.924228,3,0x04,0.0000,
11.925291,0,0x01,0.0000,
11.925291,1,0x02,0.0000,
11.925291,2,0x03,0.0000,
11.925291,3,0x04,0.0000,
11.931115,0,0x01,0.0000,
11.931115,1,0x02,0.0000,
11.931115,2,0x03,0.0000,
11.931115,3,0x04,0.0000,
11.932193,0,0x01,0.0000,
11.932193,1,0x02,0.0000,
11.932193,2,0x03,0.0000,
11.932193,3,0x04,0.0000,
11.933254,0,0x01,0.0000,
11.933254,1,0x02,0.0000,
11.933254,2,0x03,0.0000,
11.933254,3,0x04,0.0000,
11.934323,0,0x01,0.0000,
11.934323,1,0x02,0.0000,
11.934323,2,0x03,0.0000,
11.934323,3,0x04,0.0000,
11.935393,0,0x01,0.0000,
11.935393,1,0x02,0.0000,
11.935393,2,0x03,0.0000,
11.935393,3,0x04,0.0000,
11.943125,0,0x01,0.0000,
11.943125,1,0x02,0.0000,
11.943125,2,0x03,0.0000,
11.943125,3,0x04,0.0000,
11.944194,0,0x01,0.0000,
11.944194,1,0x02,0.0000,
11.944194,2,0x03,0.0000,
11.944194,3,0x04,0.0000,
11.945262,0,0x01,0.0000,
11.945262,1,0x02,0.0000,
11.945262,2,0x03,0.0000,
11.945262,3,0x04,0.0000,
11.952084,0,0x01,0.0000,
11.952084,1,0x02,0.0000,
11.952084,2,0x03,0.0000,
11.952084,3,0x04,0.0000,
11.953153,0,0x01,0.0000,
11.953153,1,0x02,0.0000,
11.953153,2,0x03,0.0000,
11.953153,3,0x04,0.0000,
11.954223,0,0x01,0.0000,
11.954223,1,0x02,0.0000,
11.954223,2,0x03,0.0000,
11.954223,3,0x04,0.0000,
11.955287,0,0x01,0.0000,
11.955287,1,0x02,0.0000,
11.955287,2,0x03,0.0000,
11.955287,3,0x04,0.0000,
11.961145,0,0x01,0.0000,
11.961145,1,0x02,0.0000,
11.961145,2,0x03,0.0000,
11.961145,3,0x04,0.0000,
11.962221,0,0x01,0.0000,
11.962221,1,0x02,0.0000,
11.962221,2,0x03,0.0000,
11.962221,3,0x04,0.0000,
11.963295,0,0x01,0.0000,
11.963295,1,0x02,0.0000,
11.963295,2,0x03,0.0000,
11.963295,3,0x04,0.0000,
11.964371,0,0x01,0.0000,
11.964371,1,0x02,0.0000,
11.964371,2,0x03,0.0000,
11.964371,3,0x04,0.0000,
11.965442,0,0x01,0.0000,
11.965442,1,0x02,0.0000,
11.965442,2,0x03,0.0000,
11.965442,3,0x04,0.0000,
11.973108,0,0x01,0.0000,
11.973108,1,0x02,0.0000,
11.973108,2,0x03,0.0000,
11.973108,3,0x04,0.0000,
11.974179,0,0x01,0.0000,
11.974179,1,0x02,0.0000,
11.974179,2,0x03,0.0000,
11.974179,3,0x04,0.0000,
11.975250,0,0x01,0.0000,
11.975250,1,0x02,0.0000,
11.975250,2,0x03,0.0000,
11.975250,3,0x04,0.0000,
11.982100,0,0x01,0.0000,
11.982100,1,0x02,0.0000,
11.982100,2,0x03,0.0000,
11.982100,3,0x04,0.0000,
11.983173,0,0x01,0.0000,
11.983173,1,0x02,0.0000,
11.983173,2,0x03,0.0000,
11.983173,3,0x04,0.0000,
11.984253,0,0x01,0.0000,
11.984253,1,0x02,0.0000,
11.984253,2,0x03,0.0000,
11.984253,3,0x04,0.0000,
11.985338,0,0x01,0.0000,
11.985338,1,0x02,0.0000,
11.985338,2,0x03,0.0000,
11.985338,3,0x04,0.0000,
11.991107,0,0x01,0.0000,
11.991107,1,0x02,0.0000,
11.991107,2,0x03,0.0000,
11.991107,3,0x04,0.0000,
11.992190,0,0x01,0.0000,
11.992190,1,0x02,0.0000,
11.992190,2,0x03,0.0000,
11.992190,3,0x04,0.0000,
11.993272,0,0x01,0.0000,
11.993272,1,0x02,0.0000,
11.993272,2,0x03,0.0000,
11.993272,3,0x04,0.0000,
11.994340,0,0x01,0.0000,
11.994340,1,0x02,0.0000,
11.994340,2,0x03,0.0000,
11.994340,3,0x04,0.0000,
11.995409,0,0x01,0.0000,
11.995409,1,0x02,0.0000,
11.995409,2,0x03,0.0000,
11.995409,3,0x04,0.0000,
12.003117,0,0x01,0.0000,
12.003117,1,0x02,0.0000,
12.003117,2,0x03,0.0000,
12.003117,3,0x04,0.0000,
12.004189,0,0x01,0.0000,
12.004189,1,0x02,0.0000,
12.004189,2,0x03,0.0000,
12.004189,3,0x04,0.0000,
12.005256,0,0x01,0.0000,
12.005256,1,0x02,0.0000,
12.005256,2,0x03,0.0000,
12.005256,3,0x04,0.0000,
12.012168,0,0x01,0.0000,
12.012168,1,0x02,0.0000,
12.012168,2,0x03,0.0000,
12.012168,3,0x04,0.0000,
12.013243,0,0x01,0.0000,
12.013243,1,0x02,0.0000,
12.013243,2,0x03,0.0000,
12.013243,3,0x04,0.0000,
12.014312,0,0x01,0.0000,
12.014312,1,0x02,0.0000,
12.014312,2,0x03,0.0000,
12.014312,3,0x04,0.0000,
12.015383,0,0x01,0.0000,
12.015383,1,0x02,0.0000,
12.015383,2,0x03,0.0000,
12.015383,3,0x04,0.0000,
12.023173,0,0x01,0.0000,
12.023173,1,0x02,0.0000,
12.023173,2,0x03,0.0000,
12.023173,3,0x04,0.0000,
12.024243,0,0x01,0.0000,
12.024243,1,0x02,0.0000,
12.024243,2,0x03,0.0000,
12.024243,3,0x04,0.0000,
12.025316,0,0x01,0.0000,
12.025316,1,0x02,0.0000,
12.025316,2,0x03,0.0000,
12.025316,3,0x04,0.0000,
12.033108,0,0x01,0.0000,
12.033108,1,0x02,0.0000,
12.033108,2,0x03,0.0000,
12.033108,3,0x04,0.0000,
12.034171,0,0x01,0.0000,
12.034171,1,0x02,0.0000,
12.034171,2,0x03,0.0000,
12.034171,3,0x04,0.0000,
12.035239,0,0x01,0.0000,
12.035239,1,0x02,0.0000,
12.035239,2,0x03,0.0000,
12.035239,3,0x04,0.0000,
12.042204,0,0x01,0.0000,
12.042204,1,0x02,0.0000,
12.042204,2,0x03,0.0000,
12.042204,3,0x04,0.0000,
12.043268,0,0x01,0.0000,
12.043268,1,0x02,0.0000,
12.043268,2,0x03,0.0000,
12.043268,3,0x04,0.0000,
12.044352,0,0x01,0.0000,
12.044352,1,0x02,0.0000,
12.044352,2,0x03,0.0000,
12.044352,3,0x04,0.0000,
12.045424,0,0x01,0.0000,
12.045424,1,0x02,0.0000,
12.045424,2,0x03,0.0000,
12.045424,3,0x04,0.0000,
12.053225,0,0x01,0.0000,
12.053225,1,0x02,0.0000,
12.053225,2,0x03,0.0000,
12.053225,3,0x04,0.0000,
12.054294,0,0x01,0.0000,
12.054294,1,0x02,0.0000,
12.054294,2,0x03,0.0000,
12.054294,3,0x04,0.0000,
12.055404,0,0x01,0.0000,
12.055404,1,0x02,0.0000,
12.055404,2,0x03,0.0000,
12.055404,3,0x04,0.0000,
12.063120,0,0x01,0.0000,
12.063120,1,0x02,0.0000,
12.063120,2,0x03,0.0000,
12.063120,3,0x04,0.0000,
12.064184,0,0x01,0.0000,
12.064184,1,0x02,0.0000,
12.064184,2,0x03,0.0000,
12.064184,3,0x04,0.0000,
12.065256,0,0x01,0.0000,
12.065256,1,0x02,0.0000,
12.065256,2,0x03,0.0000,
12.065256,3,0x04,0.0000,
12.072097,0,0x01,0.0000,
12.072097,1,0x02,0.0000,
12.072097,2,0x03,0.0000,
12.072097,3,0x04,0.0000,
12.073160,0,0x01,0.0000,
12.073160,1,0x02,0.0000,
12.073160,2,0x03,0.0000,
12.073160,3,0x04,0.0000,
12.074241,0,0x01,0.0000,
12.074241,1,0x02,0.0000,
12.074241,2,0x03,0.0000,
12.074241,3,0x04,0.0000,
