t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.500337,0,0x01,0.0000,0.1111,1.474810
1.500337,1,0x02,0.0000,0.0556,1.481773
1.500337,2,0x03,0.0000,0.0000,1.477794
1.500337,3,0x04,0.0000,0.0000,1.480775
1.501429,0,0x01,0.0000,0.1111,1.474810
1.501429,1,0x02,0.0000,0.0556,1.481773
1.501429,2,0x03,0.0000,0.0000,1.477794
1.501429,3,0x04,0.0000,0.0000,1.480775
1.502512,0,0x01,0.0000,0.1111,1.474810
1.502512,1,0x02,0.0000,0.0556,1.481773
1.502512,2,0x03,0.0000,0.0000,1.477794
1.502512,3,0x04,0.0000,0.0000,1.480775
1.503590,0,0x01,0.0000,0.1111,1.474810
1.503590,1,0x02,0.0000,0.0556,1.481773
1.503590,2,0x03,0.0000,0.0000,1.477794
1.503590,3,0x04,0.0000,0.0000,1.480775
1.511341,0,0x01,0.0000,0.1111,1.474810
1.511341,1,0x02,0.0000,0.0556,1.481773
1.511341,2,0x03,0.0000,0.0000,1.477794
1.511341,3,0x04,0.0000,0.0000,1.480775
1.512426,0,0x01,0.0000,0.1111,1.474810
1.512426,1,0x02,0.0000,0.0556,1.481773
1.512426,2,0x03,0.0000,0.0000,1.477794
1.512426,3,0x04,0.0000,0.0000,1.480775
1.513498,0,0x01,0.0000,0.1111,1.474810
1.513498,1,0x02,0.0000,0.0556,1.481773
1.513498,2,0x03,0.0000,0.0000,1.477794
1.513498,3,0x04,0.0000,0.0000,1.480775
1.520377,0,0x01,0.0000,0.1111,1.474810
1.520377,1,0x02,0.0000,0.0556,1.481773
1.520377,2,0x03,0.0000,0.0000,1.477794
1.520377,3,0x04,0.0000,0.0000,1.519814
1.521475,0,0x01,0.0000,0.1111,1.474810
1.521475,1,0x02,0.0000,0.0556,1.481773
1.521475,2,0x03,0.0000,0.0000,1.520801
1.521475,3,0x04,0.0000,0.0000,1.519814
1.522542,0,0x01,0.0000,0.1111,1.474810
1.522542,1,0x02,0.0000,0.0556,1.481773
1.522542,2,0x03,0.0000,0.0000,1.520801
1.522542,3,0x04,0.0000,0.0000,1.519814
1.523609,0,0x01,0.0000,0.1111,1.474810
1.523609,1,0x02,0.0000,0.0556,1.481773
1.523609,2,0x03,0.0000,0.0000,1.520801
1.523609,3,0x04,0.0000,0.0000,1.522779
1.531450,0,0x01,0.0000,0.1111,1.528810
1.531450,1,0x02,0.0000,0.1667,1.529798
1.531450,2,0x03,0.0000,0.0000,1.527804
1.531450,3,0x04,0.0000,0.0000,1.525786
1.532534,0,0x01,0.0000,0.1111,1.528810
1.532534,1,0x02,0.0000,0.1667,1.529798
1.532534,2,0x03,0.0000,0.0000,1.527804
1.532534,3,0x04,0.0000,0.0000,1.525786
1.533620,0,0x01,0.0000,0.1111,1.528810
1.533620,1,0x02,0.0000,0.1667,1.529798
1.533620,2,0x03,0.0000,0.0000,1.527804
1.533620,3,0x04,0.0000,0.0000,1.525786
1.540316,0,0x01,0.0000,0.1111,1.528810
1.540316,1,0x02,0.0000,0.1667,1.529798
1.540316,2,0x03,0.0000,0.0000,1.527804
1.540316,3,0x04,0.0000,0.0000,1.525786
1.541509,0,0x01,0.0000,0.1111,1.528810
1.541509,1,0x02,0.0000,0.1667,1.529798
1.541509,2,0x03,0.0000,0.0000,1.527804
1.541509,3,0x04,0.0000,0.0000,1.525786
1.542573,0,0x01,0.0000,0.1111,1.528810
1.542573,1,0x02,0.0000,0.1667,1.529798
1.542573,2,0x03,0.0000,0.0000,1.527804
