t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.500592,0,0x01,0.0000,0.1111,1.481040
1.500592,1,0x02,0.0000,0.0556,1.482031
1.500592,2,0x03,0.0000,0.1111,1.391030
1.500592,3,0x04,0.0000,0.0556,1.480138
1.501683,0,0x01,0.0000,0.1111,1.481040
1.501683,1,0x02,0.0000,0.0556,1.482031
1.501683,2,0x03,0.0000,0.1111,1.391030
1.501683,3,0x04,0.0000,0.0556,1.480138
1.502756,0,0x01,0.0000,0.1111,1.481040
1.502756,1,0x02,0.0000,0.0556,1.482031
1.502756,2,0x03,0.0000,0.1111,1.391030
1.502756,3,0x04,0.0000,0.0556,1.480138
1.503830,0,0x01,0.0000,0.1111,1.481040
1.503830,1,0x02,0.0000,0.0556,1.482031
1.503830,2,0x03,0.0000,0.1111,1.391030
1.503830,3,0x04,0.0000,0.0556,1.480138
1.511568,0,0x01,0.0000,0.1111,1.481040
1.511568,1,0x02,0.0000,0.0556,1.482031
1.511568,2,0x03,0.0000,0.1111,1.391030
1.511568,3,0x04,0.0000,0.0556,1.480138
1.512652,0,0x01,0.0000,0.1111,1.481040
1.512652,1,0x02,0.0000,0.0556,1.482031
1.512652,2,0x03,0.0000,0.1111,1.391030
1.512652,3,0x04,0.0000,0.0556,1.480138
1.513735,0,0x01,0.0000,0.1111,1.481040
1.513735,1,0x02,0.0000,0.0556,1.482031
1.513735,2,0x03,0.0000,0.1111,1.391030
1.513735,3,0x04,0.0000,0.0556,1.480138
1.520768,0,0x01,0.0000,0.1111,1.481040
1.520768,1,0x02,0.0000,0.0556,1.482031
1.520768,2,0x03,0.0000,0.1111,1.391030
1.520768,3,0x04,0.0000,0.0556,1.520067
1.521898,0,0x01,0.0000,0.1111,1.481040
1.521898,1,0x02,0.0000,0.0556,1.482031
1.521898,2,0x03,0.0000,0.0556,1.521046
1.521898,3,0x04,0.0000,0.0556,1.520067
1.522955,0,0x01,0.0000,0.1111,1.481040
1.522955,1,0x02,0.0000,0.0556,1.482031
1.522955,2,0x03,0.0000,0.0556,1.521046
1.522955,3,0x04,0.0000,0.0556,1.522029
1.524112,0,0x01,0.0000,0.0556,1.524022
1.524112,1,0x02,0.0000,0.0556,1.482031
1.524112,2,0x03,0.0000,0.0556,1.521046
1.524112,3,0x04,0.0000,0.0556,1.522029
1.531694,0,0x01,0.0000,0.1667,1.529060
