t_s,servo_idx,node_id,cmd_deg,fb_deg
2.071427,0,0x01,0.0000,0.1111
2.071427,1,0x02,0.0000,0.0000
2.071427,2,0x03,0.0000,0.0556
2.071427,3,0x04,0.0000,0.0556
2.080433,0,0x01,0.0000,0.1111
2.080433,1,0x02,0.0000,0.0000
2.080433,2,0x03,0.0000,0.0556
2.080433,3,0x04,0.0000,0.0556
2.081510,0,0x01,0.0000,0.1111
2.081510,1,0x02,0.0000,0.0000
2.081510,2,0x03,0.0000,0.0556
2.081510,3,0x04,0.0000,0.0556
2.089139,0,0x01,0.0000,0.1111
2.089139,1,0x02,0.0000,0.0000
2.089139,2,0x03,0.0000,0.0556
2.089139,3,0x04,0.0000,0.0556
2.090241,0,0x01,0.0000,0.1111
2.090241,1,0x02,0.0000,0.0000
2.090241,2,0x03,0.0000,0.0556
2.090241,3,0x04,0.0000,0.0556
2.091323,0,0x01,0.0000,0.1111
2.091323,1,0x02,0.0000,0.0000
2.091323,2,0x03,0.0000,0.0556
2.091323,3,0x04,0.0000,0.0556
2.092405,0,0x01,0.0000,0.1111
2.092405,1,0x02,0.0000,0.0000
2.092405,2,0x03,0.0000,0.0556
2.092405,3,0x04,0.0000,0.0556
2.099096,0,0x01,0.0000,0.1111
2.099096,1,0x02,0.0000,0.0000
2.099096,2,0x03,0.0000,0.0556
2.099096,3,0x04,0.0000,0.0556
2.100185,0,0x01,0.0000,0.1111
2.100185,1,0x02,0.0000,0.0000
2.100185,2,0x03,0.0000,0.0556
2.100185,3,0x04,0.0000,0.0556
2.101281,0,0x01,0.0000,0.1111
2.101281,1,0x02,0.0000,0.0000
2.101281,2,0x03,0.0000,0.0556
2.101281,3,0x04,0.0000,0.0556
2.102386,0,0x01,0.0000,0.1111
2.102386,1,0x02,0.0000,0.0000
2.102386,2,0x03,0.0000,0.0556
2.102386,3,0x04,0.0000,0.0556
2.110147,0,0x01,0.0000,0.1111
2.110147,1,0x02,0.0000,0.0000
2.110147,2,0x03,0.0000,0.0556
2.110147,3,0x04,0.0000,0.0556
2.111222,0,0x01,0.0000,0.1111
2.111222,1,0x02,0.0000,0.0000
2.111222,2,0x03,0.0000,0.0556
2.111222,3,0x04,0.0000,0.0556
2.112297,0,0x01,0.0000,0.1111
2.112297,1,0x02,0.0000,0.0000
2.112297,2,0x03,0.0000,0.0556
2.112297,3,0x04,0.0000,0.0556
2.119292,0,0x01,0.0000,0.1111
2.119292,1,0x02,0.0000,0.0000
2.119292,2,0x03,0.0000,0.0556
2.119292,3,0x04,0.0000,0.0556
2.120406,0,0x01,0.0000,0.1111
2.120406,1,0x02,0.0000,0.0000
2.120406,2,0x03,0.0000,0.0556
2.120406,3,0x04,0.0000,0.0556
2.121509,0,0x01,0.0000,0.0556
2.121509,1,0x02,0.0000,0.0000
2.121509,2,0x03,0.0000,0.0556
2.121509,3,0x04,0.0000,0.0556
2.128284,0,0x01,0.0000,0.0556
2.128284,1,0x02,0.0000,0.0000
2.128284,2,0x03,0.0000,0.0556
2.128284,3,0x04,0.0000,0.0556
2.129391,0,0x01,0.0000,0.0556
2.129391,1,0x02,0.0000,0.0000
2.129391,2,0x03,0.0000,0.0556
2.129391,3,0x04,0.0000,0.0556
2.130498,0,0x01,0.0000,0.0556
2.130498,1,0x02,0.0000,0.0000
2.130498,2,0x03,0.0000,0.0556
2.130498,3,0x04,0.0000,0.0556
2.131595,0,0x01,0.0000,0.1111
2.131595,1,0x02,0.0000,0.0000
2.131595,2,0x03,0.0000,0.0556
2.131595,3,0x04,0.0000,0.0556
2.139223,0,0x01,0.0000,0.1111
2.139223,1,0x02,0.0000,0.0000
2.139223,2,0x03,0.0000,0.0556
2.139223,3,0x04,0.0000,0.0556
2.140326,0,0x01,0.0000,0.1111
2.140326,1,0x02,0.0000,0.0000
2.140326,2,0x03,0.0000,0.0556
2.140326,3,0x04,0.0000,0.0556
2.141416,0,0x01,0.0000,0.1111
2.141416,1,0x02,0.0000,0.0000
2.141416,2,0x03,0.0000,0.0556
2.141416,3,0x04,0.0000,0.0556
2.142519,0,0x01,0.0000,0.1111
2.142519,1,0x02,0.0000,0.0000
2.142519,2,0x03,0.0000,0.0556
2.142519,3,0x04,0.0000,0.1111
2.150231,0,0x01,0.0000,0.1111
2.150231,1,0x02,0.0000,0.0556
