t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.502286,0,0x01,0.0000,-0.1111,1.479639
1.502286,1,0x02,0.0000,0.0556,1.436768
1.502286,2,0x03,0.0000,0.1111,1.480639
1.502286,3,0x04,0.0000,0.0556,1.481649
1.503389,0,0x01,0.0000,-0.1111,1.479639
1.503389,1,0x02,0.0000,0.0556,1.436768
1.503389,2,0x03,0.0000,0.1111,1.480639
1.503389,3,0x04,0.0000,0.0556,1.481649
1.504482,0,0x01,0.0000,-0.1111,1.479639
1.504482,1,0x02,0.0000,0.0556,1.436768
1.504482,2,0x03,0.0000,0.1111,1.480639
1.504482,3,0x04,0.0000,0.0556,1.481649
1.505557,0,0x01,0.0000,-0.1111,1.479639
1.505557,1,0x02,0.0000,0.0556,1.436768
1.505557,2,0x03,0.0000,0.1111,1.480639
1.505557,3,0x04,0.0000,0.0556,1.481649
1.513215,0,0x01,0.0000,-0.1111,1.479639
1.513215,1,0x02,0.0000,0.0556,1.436768
1.513215,2,0x03,0.0000,0.1111,1.480639
1.513215,3,0x04,0.0000,0.0556,1.481649
1.514310,0,0x01,0.0000,-0.1111,1.479639
1.514310,1,0x02,0.0000,0.0556,1.436768
1.514310,2,0x03,0.0000,0.1111,1.480639
1.514310,3,0x04,0.0000,0.0556,1.481649
1.515387,0,0x01,0.0000,-0.1111,1.479639
1.515387,1,0x02,0.0000,0.0556,1.436768
1.515387,2,0x03,0.0000,0.1111,1.480639
1.515387,3,0x04,0.0000,0.0556,1.481649
1.522199,0,0x01,0.0000,-0.1111,1.479639
1.522199,1,0x02,0.0000,0.0556,1.436768
1.522199,2,0x03,0.0000,0.1111,1.480639
1.522199,3,0x04,0.0000,0.0556,1.481649
1.523289,0,0x01,0.0000,-0.1111,1.479639
1.523289,1,0x02,0.0000,0.0556,1.436768
1.523289,2,0x03,0.0000,0.1111,1.480639
1.523289,3,0x04,0.0000,0.0556,1.481649
1.524361,0,0x01,0.0000,-0.1111,1.479639
1.524361,1,0x02,0.0000,0.0556,1.436768
1.524361,2,0x03,0.0000,0.1111,1.480639
1.524361,3,0x04,0.0000,0.0556,1.481649
1.525434,0,0x01,0.0000,-0.1111,1.479639
1.525434,1,0x02,0.0000,0.0556,1.436768
1.525434,2,0x03,0.0000,0.1111,1.480639
1.525434,3,0x04,0.0000,0.0556,1.481649
1.531247,0,0x01,0.0000,-0.1111,1.479639
1.531247,1,0x02,0.0000,0.0556,1.436768
1.531247,2,0x03,0.0000,0.1111,1.480639
1.531247,3,0x04,0.0000,0.0556,1.530688
1.532342,0,0x01,0.0000,-0.1111,1.479639
1.532342,1,0x02,0.0000,0.0556,1.436768
1.532342,2,0x03,0.0000,0.1111,1.531675
1.532342,3,0x04,0.0000,0.0556,1.530688
1.533431,0,0x01,0.0000,-0.1111,1.479639
1.533431,1,0x02,0.0000,0.0556,1.436768
1.533431,2,0x03,0.0000,0.1111,1.531675
1.533431,3,0x04,0.0000,0.0000,1.532636
1.534557,0,0x01,0.0000,-0.1111,1.533636
1.534557,1,0x02,0.0000,0.0556,1.436768
1.534557,2,0x03,0.0000,0.1111,1.531675
1.534557,3,0x04,0.0000,0.0000,1.532636
1.535651,0,0x01,0.0000,-0.1111,1.533636
1.535651,1,0x02,0.0000,0.0000,1.534666
1.535651,2,0x03,0.0000,0.1111,1.531675
1.535651,3,0x04,0.0000,0.0000,1.532636
1.543258,0,0x01,0.0000,-0.1111,1.536670
1.543258,1,0x02,0.0000,0.1667,1.540687
1.543258,2,0x03,0.0000,0.1111,1.541673
1.543258,3,0x04,0.0000,0.1111,1.542662
1.544323,0,0x01,0.0000,-0.1111,1.536670
1.544323,1,0x02,0.0000,0.1667,1.540687
1.544323,2,0x03,0.0000,0.1111,1.541673
1.544323,3,0x04,0.0000,0.1111,1.542662
1.545399,0,0x01,0.0000,-0.1111,1.536670
1.545399,1,0x02,0.0000,0.1667,1.540687
1.545399,2,0x03,0.0000,0.1111,1.541673
1.545399,3,0x04,0.0000,0.1111,1.542662
1.554390,0,0x01,0.0000,-0.1111,1.536670
1.554390,1,0x02,0.0000,0.1667,1.540687
1.554390,2,0x03,0.0000,0.1111,1.541673
1.554390,3,0x04,0.0000,0.1111,1.542662
1.555481,0,0x01,0.0000,-0.1111,1.536670
1.555481,1,0x02,0.0000,0.1667,1.540687
1.555481,2,0x03,0.0000,0.1111,1.541673
1.555481,3,0x04,0.0000,0.1111,1.542662
1.563201,0,0x01,0.0000,-0.1111,1.536670
1.563201,1,0x02,0.0000,0.1667,1.540687
1.563201,2,0x03,0.0000,0.1111,1.541673
1.563201,3,0x04,0.0000,0.1111,1.542662
1.564290,0,0x01,0.0000,-0.1111,1.536670
1.564290,1,0x02,0.0000,0.1667,1.540687
1.564290,2,0x03,0.0000,0.1111,1.541673
1.564290,3,0x04,0.0000,0.1111,1.542662
1.565365,0,0x01,0.0000,-0.1111,1.536670
1.565365,1,0x02,0.0000,0.1667,1.540687
1.565365,2,0x03,0.0000,0.1111,1.541673
1.565365,3,0x04,0.0000,0.1111,1.542662
1.572273,0,0x01,0.0000,-0.1111,1.536670
1.572273,1,0x02,0.0000,0.1667,1.540687
1.572273,2,0x03,0.0000,0.1111,1.541673
1.572273,3,0x04,0.0000,0.1111,1.542662
1.573353,0,0x01,0.0000,-0.1111,1.536670
1.573353,1,0x02,0.0000,0.1667,1.540687
1.573353,2,0x03,0.0000,0.1111,1.541673
1.573353,3,0x04,0.0000,0.1111,1.542662
1.574425,0,0x01,0.0000,-0.1111,1.536670
1.574425,1,0x02,0.0000,0.1667,1.540687
1.574425,2,0x03,0.0000,0.1111,1.541673
1.574425,3,0x04,0.0000,0.1111,1.542662
1.575495,0,0x01,0.0000,-0.1111,1.536670
1.575495,1,0x02,0.0000,0.1667,1.540687
1.575495,2,0x03,0.0000,0.1111,1.541673
1.575495,3,0x04,0.0000,0.1111,1.542662
1.583297,0,0x01,0.0000,-0.1111,1.536670
1.583297,1,0x02,0.0000,0.1667,1.540687
1.583297,2,0x03,0.0000,0.1111,1.541673
1.583297,3,0x04,0.0000,0.1111,1.542662
1.584383,0,0x01,0.0000,-0.1111,1.536670
1.584383,1,0x02,0.0000,0.1667,1.540687
1.584383,2,0x03,0.0000,0.1111,1.541673
1.584383,3,0x04,0.0000,0.1111,1.542662
1.585453,0,0x01,0.0000,-0.1111,1.536670
1.585453,1,0x02,0.0000,0.1667,1.540687
1.585453,2,0x03,0.0000,0.1111,1.541673
1.585453,3,0x04,0.0000,0.1111,1.542662
1.592246,0,0x01,0.0000,1.1667,1.591664
1.592246,1,0x02,0.0000,0.1667,1.540687
1.592246,2,0x03,0.0000,1.2222,1.589693
1.592246,3,0x04,0.0000,1.1667,1.590679
1.593336,0,0x01,0.0000,1.1667,1.591664
1.593336,1,0x02,0.0000,1.2222,1.592663
