t_s,servo_idx,node_id,cmd_deg,fb_deg
1.186728,0,0x01,0.0000,0.1111
1.186728,1,0x02,0.0000,0.0000
1.186728,2,0x03,0.0000,0.0556
1.186728,3,0x04,0.0000,0.0556
1.192869,0,0x01,0.0000,0.1111
1.192869,1,0x02,0.0000,0.0000
1.192869,2,0x03,0.0000,0.0556
1.192869,3,0x04,0.0000,0.0556
1.193969,0,0x01,0.0000,0.1111
1.193969,1,0x02,0.0000,0.0000
1.193969,2,0x03,0.0000,0.0556
1.193969,3,0x04,0.0000,0.0556
1.195057,0,0x01,0.0000,0.1111
1.195057,1,0x02,0.0000,0.0000
1.195057,2,0x03,0.0000,0.0556
1.195057,3,0x04,0.0000,0.0556
1.196132,0,0x01,0.0000,0.1111
1.196132,1,0x02,0.0000,0.0000
1.196132,2,0x03,0.0000,0.0556
1.196132,3,0x04,0.0000,0.0556
1.197209,0,0x01,0.0000,0.1111
1.197209,1,0x02,0.0000,0.0000
1.197209,2,0x03,0.0000,0.0556
1.197209,3,0x04,0.0000,0.0556
1.201700,0,0x01,0.0000,0.1111
1.201700,1,0x02,0.0000,0.0000
1.201700,2,0x03,0.0000,0.0556
1.201700,3,0x04,0.0000,0.0556
1.202781,0,0x01,0.0000,0.1111
1.202781,1,0x02,0.0000,0.0000
1.202781,2,0x03,0.0000,0.0556
1.202781,3,0x04,0.0000,0.0556
1.203871,0,0x01,0.0000,0.1111
1.203871,1,0x02,0.0000,0.0000
1.203871,2,0x03,0.0000,0.0556
1.203871,3,0x04,0.0000,0.0556
1.204944,0,0x01,0.0000,0.1111
1.204944,1,0x02,0.0000,0.0000
1.204944,2,0x03,0.0000,0.0556
1.204944,3,0x04,0.0000,0.0556
1.206265,0,0x01,0.0000,0.1111
1.206265,1,0x02,0.0000,0.0000
1.206265,2,0x03,0.0000,0.0556
1.206265,3,0x04,0.0000,0.0556
1.207340,0,0x01,0.0000,0.1111
1.207340,1,0x02,0.0000,0.0000
1.207340,2,0x03,0.0000,0.0556
1.207340,3,0x04,0.0000,0.0556
1.213649,0,0x01,0.0000,0.1111
1.213649,1,0x02,0.0000,0.0000
1.213649,2,0x03,0.0000,0.0556
1.213649,3,0x04,0.0000,0.0556
1.214722,0,0x01,0.0000,0.1111
1.214722,1,0x02,0.0000,0.0000
1.214722,2,0x03,0.0000,0.0556
1.214722,3,0x04,0.0000,0.0556
1.215825,0,0x01,0.0000,0.1111
1.215825,1,0x02,0.0000,0.0000
1.215825,2,0x03,0.0000,0.0556
1.215825,3,0x04,0.0000,0.0556
1.216905,0,0x01,0.0000,0.1111
1.216905,1,0x02,0.0000,0.0000
1.216905,2,0x03,0.0000,0.0556
1.216905,3,0x04,0.0000,0.0556
1.221626,0,0x01,0.0000,0.1111
1.221626,1,0x02,0.0000,0.0000
1.221626,2,0x03,0.0000,0.0556
1.221626,3,0x04,0.0000,0.0556
1.222701,0,0x01,0.0000,0.1111
1.222701,1,0x02,0.0000,0.0000
1.222701,2,0x03,0.0000,0.0556
1.222701,3,0x04,0.0000,0.0556
1.223774,0,0x01,0.0000,0.1111
1.223774,1,0x02,0.0000,0.0000
1.223774,2,0x03,0.0000,0.0556
1.223774,3,0x04,0.0000,0.0556
1.224868,0,0x01,0.0000,0.1111
1.224868,1,0x02,0.0000,0.0000
1.224868,2,0x03,0.0000,0.0556
1.224868,3,0x04,0.0000,0.0556
1.225984,0,0x01,0.0000,0.1111
1.225984,1,0x02,0.0000,0.0000
1.225984,2,0x03,0.0000,0.0556
1.225984,3,0x04,0.0000,0.0556
1.227088,0,0x01,0.0000,0.1111
1.227088,1,0x02,0.0000,0.0000
1.227088,2,0x03,0.0000,0.0556
1.227088,3,0x04,0.0000,0.0556
1.232928,0,0x01,0.0000,0.1111
1.232928,1,0x02,0.0000,0.0000
1.232928,2,0x03,0.0000,0.0556
1.232928,3,0x04,0.0000,0.0556
1.234011,0,0x01,0.0000,0.1111
1.234011,1,0x02,0.0000,0.0000
1.234011,2,0x03,0.0000,0.0556
1.234011,3,0x04,0.0000,0.0556
1.235110,0,0x01,0.0000,0.1111
1.235110,1,0x02,0.0000,0.0000
1.235110,2,0x03,0.0000,0.0556
1.235110,3,0x04,0.0000,0.0556
1.236280,0,0x01,0.0000,0.1111
1.236280,1,0x02,0.0000,0.0000
1.236280,2,0x03,0.0000,0.0556
1.236280,3,0x04,0.0000,0.0556
1.237345,0,0x01,0.0000,0.1111
1.237345,1,0x02,0.0000,0.0000
1.237345,2,0x03,0.0000,0.0556
1.237345,3,0x04,0.0000,0.0556
1.245648,0,0x01,0.0000,0.1111
1.245648,1,0x02,0.0000,0.0000
1.245648,2,0x03,0.0000,0.0556
1.245648,3,0x04,0.0000,0.0556
1.246726,0,0x01,0.0000,0.1111
1.246726,1,0x02,0.0000,0.0000
1.246726,2,0x03,0.0000,0.0556
1.246726,3,0x04,0.0000,0.0556
1.247801,0,0x01,0.0000,0.1111
1.247801,1,0x02,0.0000,0.0000
1.247801,2,0x03,0.0000,0.0556
1.247801,3,0x04,0.0000,0.0556
1.253693,0,0x01,0.0000,0.1111
1.253693,1,0x02,0.0000,0.0000
1.253693,2,0x03,0.0000,0.0556
1.253693,3,0x04,0.0000,0.0556
1.254780,0,0x01,0.0000,0.1111
1.254780,1,0x02,0.0000,0.0000
1.254780,2,0x03,0.0000,0.0556
1.254780,3,0x04,0.0000,0.0556
1.255856,0,0x01,0.0000,0.1111
1.255856,1,0x02,0.0000,0.0000
1.255856,2,0x03,0.0000,0.0556
1.255856,3,0x04,0.0000,0.0556
1.256931,0,0x01,0.0000,0.1111
1.256931,1,0x02,0.0000,0.0000
1.256931,2,0x03,0.0000,0.0556
1.256931,3,0x04,0.0000,0.0556
1.261670,0,0x01,0.0000,0.1111
1.261670,1,0x02,0.0000,0.0000
1.261670,2,0x03,0.0000,0.0556
1.261670,3,0x04,0.0000,0.0556
1.262745,0,0x01,0.0000,0.1111
1.262745,1,0x02,0.0000,0.0000
1.262745,2,0x03,0.0000,0.0556
1.262745,3,0x04,0.0000,0.0556
1.263817,0,0x01,0.0000,0.1111
1.263817,1,0x02,0.0000,0.0000
1.263817,2,0x03,0.0000,0.0556
1.263817,3,0x04,0.0000,0.0556
1.264889,0,0x01,0.0000,0.1111
1.264889,1,0x02,0.0000,0.0000
1.264889,2,0x03,0.0000,0.0556
1.264889,3,0x04,0.0000,0.0556
1.265964,0,0x01,0.0000,0.1111
1.265964,1,0x02,0.0000,0.0000
1.265964,2,0x03,0.0000,0.0556
1.265964,3,0x04,0.0000,0.0556
1.267037,0,0x01,0.0000,0.1111
1.267037,1,0x02,0.0000,0.0000
1.267037,2,0x03,0.0000,0.0556
1.267037,3,0x04,0.0000,0.0556
1.272644,0,0x01,0.0000,0.1111
1.272644,1,0x02,0.0000,0.0000
1.272644,2,0x03,0.0000,0.0556
1.272644,3,0x04,0.0000,0.0556
1.273718,0,0x01,0.0000,0.1111
1.273718,1,0x02,0.0000,0.0000
1.273718,2,0x03,0.0000,0.0556
1.273718,3,0x04,0.0000,0.0556
1.274800,0,0x01,0.0000,0.1111
1.274800,1,0x02,0.0000,0.0000
1.274800,2,0x03,0.0000,0.0556
1.274800,3,0x04,0.0000,0.0556
1.275885,0,0x01,0.0000,0.1111
1.275885,1,0x02,0.0000,0.0000
1.275885,2,0x03,0.0000,0.0556
1.275885,3,0x04,0.0000,0.0556
1.277141,0,0x01,0.0000,0.1111
1.277141,1,0x02,0.0000,0.0000
1.277141,2,0x03,0.0000,0.0556
1.277141,3,0x04,0.0000,0.0556
1.283840,0,0x01,0.0000,0.1111
1.283840,1,0x02,0.0000,0.0000
1.283840,2,0x03,0.0000,0.0556
1.283840,3,0x04,0.0000,0.0556
1.285035,0,0x01,0.0000,0.1111
1.285035,1,0x02,0.0000,-0.0556
1.285035,2,0x03,0.0000,0.0556
1.285035,3,0x04,0.0000,0.0556
1.286175,0,0x01,0.0000,0.1111
1.286175,1,0x02,0.0000,-0.0556
