t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.464107,0,0x01,0.0000,-0.1111,1.451561
1.464107,1,0x02,0.0000,-0.0556,1.447583
1.464107,2,0x03,0.0000,-0.0556,1.452569
1.464107,3,0x04,0.0000,-0.1111,1.448563
1.465225,0,0x01,0.0000,-0.1111,1.451561
1.465225,1,0x02,0.0000,-0.0556,1.447583
1.465225,2,0x03,0.0000,-0.0556,1.452569
1.465225,3,0x04,0.0000,-0.1111,1.448563
1.466298,0,0x01,0.0000,-0.1111,1.451561
1.466298,1,0x02,0.0000,-0.0556,1.447583
1.466298,2,0x03,0.0000,-0.0556,1.452569
1.466298,3,0x04,0.0000,-0.1111,1.448563
1.467364,0,0x01,0.0000,-0.1111,1.451561
1.467364,1,0x02,0.0000,-0.0556,1.447583
1.467364,2,0x03,0.0000,-0.0556,1.452569
1.467364,3,0x04,0.0000,-0.1111,1.448563
1.475109,0,0x01,0.0000,-0.1111,1.451561
1.475109,1,0x02,0.0000,-0.0556,1.447583
1.475109,2,0x03,0.0000,-0.0556,1.452569
1.475109,3,0x04,0.0000,-0.1111,1.448563
1.476187,0,0x01,0.0000,-0.1111,1.451561
1.476187,1,0x02,0.0000,-0.0556,1.447583
1.476187,2,0x03,0.0000,-0.0556,1.452569
1.476187,3,0x04,0.0000,-0.1111,1.448563
1.477332,0,0x01,0.0000,-0.1111,1.451561
1.477332,1,0x02,0.0000,-0.0556,1.447583
1.477332,2,0x03,0.0000,-0.0556,1.452569
1.477332,3,0x04,0.0000,-0.1111,1.448563
1.484113,0,0x01,0.0000,-0.1111,1.451561
1.484113,1,0x02,0.0000,-0.0556,1.447583
1.484113,2,0x03,0.0000,-0.0556,1.452569
1.484113,3,0x04,0.0000,-0.1111,1.448563
1.485202,0,0x01,0.0000,-0.1111,1.451561
1.485202,1,0x02,0.0000,-0.0556,1.447583
1.485202,2,0x03,0.0000,-0.0556,1.452569
1.485202,3,0x04,0.0000,-0.1111,1.448563
1.486274,0,0x01,0.0000,-0.1111,1.451561
1.486274,1,0x02,0.0000,-0.0556,1.447583
1.486274,2,0x03,0.0000,-0.0556,1.452569
1.486274,3,0x04,0.0000,-0.1111,1.448563
1.487344,0,0x01,0.0000,-0.1111,1.451561
1.487344,1,0x02,0.0000,-0.0556,1.447583
1.487344,2,0x03,0.0000,-0.0556,1.452569
1.487344,3,0x04,0.0000,-0.1111,1.448563
1.495291,0,0x01,0.0000,-0.1111,1.493589
1.495291,1,0x02,0.0000,-0.1111,1.494583
1.495291,2,0x03,0.0000,-0.0556,1.492604
1.495291,3,0x04,0.0000,-0.1111,1.448563
1.496391,0,0x01,0.0000,-0.1111,1.493589
