t_s,servo_idx,node_id,cmd_deg,fb_deg,t_fb_arrival_s
1.478168,0,0x01,0.0000,46.4444,1.460522
1.478168,1,0x02,0.0000,-12.8889,1.464522
1.478168,2,0x03,0.0000,-0.9444,1.465526
1.478168,3,0x04,0.0000,-5.8333,1.461546
1.479256,0,0x01,0.0000,46.4444,1.460522
1.479256,1,0x02,0.0000,-12.8889,1.464522
1.479256,2,0x03,0.0000,-0.9444,1.465526
1.479256,3,0x04,0.0000,-5.8333,1.461546
1.480342,0,0x01,0.0000,46.5000,1.479552
1.480342,1,0x02,0.0000,-12.8889,1.464522
1.480342,2,0x03,0.0000,-0.9444,1.465526
1.480342,3,0x04,0.0000,-5.8333,1.461546
1.488124,0,0x01,0.0000,46.4444,1.485672
1.488124,1,0x02,0.0000,-12.8333,1.480523
1.488124,2,0x03,0.0000,-0.9444,1.481525
1.488124,3,0x04,0.0000,-5.8333,1.482673
1.489207,0,0x01,0.0000,46.4444,1.485672
1.489207,1,0x02,0.0000,-12.7778,1.488566
1.489207,2,0x03,0.0000,-0.9444,1.481525
1.489207,3,0x04,0.0000,-5.8333,1.482673
1.490283,0,0x01,0.0000,46.4444,1.485672
1.490283,1,0x02,0.0000,-12.7778,1.488566
1.490283,2,0x03,0.0000,-0.9444,1.481525
1.490283,3,0x04,0.0000,-5.8333,1.482673
1.497139,0,0x01,0.0000,44.7778,1.496561
1.497139,1,0x02,0.0000,-12.7778,1.488566
1.497139,2,0x03,0.0000,-0.8889,1.490541
1.497139,3,0x04,0.0000,-5.5556,1.492548
1.498212,0,0x01,0.0000,44.7778,1.496561
1.498212,1,0x02,0.0000,-12.7778,1.488566
1.498212,2,0x03,0.0000,-0.8889,1.490541
1.498212,3,0x04,0.0000,-5.5556,1.492548
1.499283,0,0x01,0.0000,44.7778,1.496561
1.499283,1,0x02,0.0000,-12.7778,1.488566
1.499283,2,0x03,0.0000,-0.8889,1.490541
1.499283,3,0x04,0.0000,-5.5556,1.492548
1.500380,0,0x01,0.0000,44.7778,1.496561
1.500380,1,0x02,0.0000,-11.6111,1.499714
1.500380,2,0x03,0.0000,-0.8889,1.490541
1.500380,3,0x04,0.0000,-5.5556,1.492548
1.508291,0,0x01,0.0000,40.8333,1.507583
1.508291,1,0x02,0.0000,-11.6111,1.499714
1.508291,2,0x03,0.0000,-0.2222,1.502607
1.508291,3,0x04,0.0000,-4.2222,1.504602
1.509362,0,0x01,0.0000,40.8333,1.507583
1.509362,1,0x02,0.0000,-11.6111,1.499714
1.509362,2,0x03,0.0000,-0.2222,1.502607
1.509362,3,0x04,0.0000,-4.2222,1.504602
1.510430,0,0x01,0.0000,40.8333,1.507583
1.510430,1,0x02,0.0000,-11.6111,1.499714
1.510430,2,0x03,0.0000,-0.2222,1.502607
1.510430,3,0x04,0.0000,-4.2222,1.504602
1.520122,0,0x01,0.0000,40.8333,1.507583
1.520122,1,0x02,0.0000,-9.1667,1.511626
1.520122,2,0x03,0.0000,-0.2222,1.502607
1.520122,3,0x04,0.0000,-4.2222,1.504602
1.529140,0,0x01,0.0000,40.8333,1.507583
1.529140,1,0x02,0.0000,-9.1667,1.511626
1.529140,2,0x03,0.0000,-0.2222,1.502607
1.529140,3,0x04,0.0000,-1.8333,1.526552
1.530214,0,0x01,0.0000,40.8333,1.507583
1.530214,1,0x02,0.0000,-9.1667,1.511626
1.530214,2,0x03,0.0000,-0.2222,1.502607
1.530214,3,0x04,0.0000,-1.8333,1.526552
1.538083,0,0x01,0.0000,40.8333,1.507583
1.538083,1,0x02,0.0000,-9.1667,1.511626
1.538083,2,0x03,0.0000,-0.2222,1.502607
1.538083,3,0x04,0.0000,-1.8333,1.526552
1.539165,0,0x01,0.0000,40.8333,1.507583
