t_wall_s,mhe_solve_us,mpc_solve_us,cycle_us
4.451513,0,0,9
4.497527,0,0,44
4.528273,0,0,48
4.601769,0,0,11
4.652010,0,0,231
4.701365,0,0,1092
4.741903,0,0,60
4.782021,0,0,147
4.821433,0,0,7
4.867256,0,0,181
4.907094,0,0,7
4.952085,0,0,7
4.995768,0,0,113
5.029306,0,0,8
5.068791,0,0,94
5.127909,0,0,269
5.167342,0,0,280
5.208332,0,0,8
5.252165,0,0,298
5.267791,0,0,298
5.328876,0,0,154
5.381294,0,0,410
5.448482,0,0,16
5.495735,0,0,17
5.533874,0,0,368
5.582129,0,0,62
5.620591,0,0,494
5.667058,0,0,43
5.706651,0,0,10
5.751928,0,0,16
5.794866,0,0,10
5.828197,0,0,5
5.869279,0,0,237
5.907915,0,0,7
5.951024,0,0,206
5.994206,0,0,48
6.029076,0,0,83
6.067349,0,0,98
6.106853,0,0,254
6.162097,0,0,91
6.208398,0,0,11
6.241713,0,0,42
6.267388,0,0,205
6.328818,0,0,9
6.381142,0,0,314
6.440752,0,0,11
6.495433,0,0,242
6.547454,0,0,216
6.588325,0,0,8
6.628048,0,0,9
6.666858,0,0,482
6.707637,0,0,7
6.746653,0,0,174
6.795789,0,0,159
6.828538,0,0,177
6.880041,0,0,470
6.928134,0,0,60
6.967598,0,0,11
7.008311,0,0,534
7.040381,0,0,8
7.094964,0,0,49
7.130717,0,0,9
7.180574,0,0,6
7.221774,0,0,17
7.266580,0,0,202
7.308495,0,0,82
7.346298,0,0,12
7.380936,0,0,267
7.421583,0,0,7
7.461539,0,0,166
7.503143,0,0,115
7.544165,0,0,7
7.587598,0,0,188
7.651327,0,0,384
7.701759,0,0,114
7.746753,0,0,6
7.787086,0,0,87
7.829424,0,0,7
7.867258,0,0,6
7.906644,0,0,6
7.951144,0,0,39
7.987729,0,0,7
8.027961,0,0,193
8.067593,0,0,84
8.107977,0,0,69
8.147749,0,0,632
8.194868,0,0,6
8.248395,0,0,8
8.280522,0,0,111
8.329314,0,0,68
8.367363,0,0,495
8.407122,0,0,467
8.451995,0,0,6
8.487134,0,0,276
8.535338,0,0,146
8.581080,0,0,639
8.628102,0,0,162
8.660471,0,0,44
8.708405,0,0,7
8.752016,0,0,108
8.786781,0,0,39
8.821490,0,0,6
8.867200,0,0,13
8.907741,0,0,153
8.951193,0,0,63
8.994272,0,0,8
9.041478,0,0,12
9.087304,0,0,10
9.127992,0,0,11
9.164172,0,0,557
9.201639,0,0,153
9.253387,0,0,12
9.321583,0,0,12
9.367098,0,0,123
9.408191,0,0,9
9.460263,0,0,94
9.494794,0,0,7
9.541058,0,0,10
9.607747,0,0,14
9.667517,0,0,148
9.719678,0,0,68
9.752050,0,0,7
9.797044,0,0,11
9.840547,0,0,541
9.868289,0,0,276
9.921751,0,0,272
9.963397,0,0,8
10.003633,0,0,141
10.064018,0,0,8
10.121493,0,0,223
10.167668,0,0,8
10.207768,0,0,9
10.251539,0,0,46
10.288682,0,0,53
10.341986,0,0,13
10.381821,0,0,85
10.420568,0,0,6
10.466429,0,0,9
10.505724,0,0,7
10.549844,0,0,6
10.595154,0,0,7
10.628491,0,0,8
10.667303,0,0,54
10.706940,0,0,7
10.762334,0,0,712
10.801725,0,0,10
10.851046,0,0,12
10.893282,0,0,6
10.961746,0,0,13
11.008850,0,0,9
11.051243,0,0,95
11.094954,0,0,8
11.140348,0,0,84
11.180456,0,0,1128
11.228784,0,0,15
11.266421,0,0,9
11.285766,0,0,9
11.346889,0,0,647
11.387623,0,0,6
11.428670,0,0,12
11.480664,0,0,545
11.527390,0,0,9
11.564167,0,0,9
11.606247,0,0,10
11.646369,0,0,332
11.687186,0,0,43
11.728191,0,0,170
11.763341,0,0,50
11.807293,0,0,9
11.850935,0,0,14
11.894785,0,0,172
11.927244,0,0,6
11.966538,0,0,576
12.006289,0,0,9
12.052401,0,0,10
12.101307,0,0,12
12.143706,0,0,21
12.181910,0,0,7
12.229597,0,0,6
12.267280,0,0,101
12.286555,0,0,11
12.346965,0,0,735
12.395571,0,0,37
12.446614,0,0,67
12.507368,0,0,14
12.561737,0,0,738
12.607118,0,0,57
12.650685,0,0,94
12.694415,0,0,380
12.728276,0,0,7
12.767726,0,0,6
12.807562,0,0,144
12.852746,0,0,216
12.894683,0,0,9
12.930362,0,0,594
12.988131,0,0,75
13.027418,0,0,17
13.066784,0,0,37
13.107522,0,0,10
13.148574,0,0,290
13.227184,0,0,13
13.284269,0,0,54
13.285521,0,0,9
13.366202,0,0,66
13.400038,0,0,13
13.466119,0,0,315
13.528746,0,21305,22235
13.581893,0,0,9
13.628162,0,0,116
13.680849,0,0,608
13.741869,0,0,13
13.801529,0,0,72
13.840559,0,0,1156
13.886467,0,0,8
13.927737,0,0,103
13.980910,0,0,8
14.021544,0,0,193
14.087714,0,0,16
14.130433,0,0,7
14.183086,0,0,323
14.229390,0,0,8
14.266487,0,0,6
14.293877,0,0,265
14.351517,0,0,82
14.399861,0,0,238
14.440183,0,0,22
14.481290,0,0,92
14.520232,0,0,607
14.566853,0,0,8
14.606724,0,0,160
14.650798,0,0,215
14.688090,0,0,238
14.728413,0,0,14
14.779923,0,0,11
14.808629,0,0,116
14.851727,0,0,70
14.907206,0,0,216
14.941766,0,0,139
14.965996,0,0,10
15.029206,0,0,963
15.066200,0,0,190
15.107952,0,0,178
15.150782,0,0,9
15.201614,0,0,666
15.247644,0,0,86
15.286705,0,0,11
15.295383,0,0,204
15.366560,0,0,101
15.407621,0,0,777
15.446937,0,0,8
15.487300,0,0,7
15.528242,0,0,218
15.567500,0,0,7
15.607615,0,0,54
15.651923,0,0,287
15.701528,0,0,84
15.747196,0,0,181
15.787354,0,0,38
15.850809,0,0,15
15.907329,0,0,7
15.951244,0,0,116
15.986784,0,0,5
16.028857,0,0,6
16.067289,0,0,7
16.123648,0,0,11
16.164845,0,0,6
16.202248,0,0,61
16.243054,0,0,45
16.293807,0,0,200
16.296063,0,0,7
16.366638,0,0,6
16.408328,0,0,8
16.462211,0,0,145
16.520458,0,0,15
16.581571,0,0,303
16.627915,0,0,1298
16.680394,0,0,186
16.721782,0,0,8
16.762892,0,0,64
16.828150,0,0,117
16.880883,0,0,7
16.921714,0,0,164
16.961984,0,0,150
17.001567,0,0,6
17.046548,0,0,9
17.086543,0,0,410
17.127946,0,0,232
17.166930,0,0,10
17.206654,0,0,10
17.251027,0,0,214
17.300307,0,0,85
17.340479,0,0,8
17.401427,0,0,11
17.461796,0,0,311
17.500799,0,0,235
17.541288,0,0,285
17.581639,0,0,12
17.651866,0,0,15
17.708291,0,0,60
17.750666,0,0,52
17.793766,0,0,6
17.846308,0,0,319
17.887332,0,0,10
17.928275,0,0,7
18.002443,0,0,273
18.051736,0,0,7
18.120313,0,0,10
18.166941,0,0,12
18.208007,0,0,6
18.250813,0,0,242
18.301606,0,0,255
18.367346,0,0,12
18.407074,0,0,112
18.462547,0,0,211
18.500373,0,0,279
18.547111,0,0,10
18.581317,0,0,6
18.629522,0,0,7
18.667535,0,0,221
18.708102,0,0,158
18.760483,0,0,745
18.801554,0,0,7
18.846374,0,0,11
18.886252,0,0,240
18.928068,0,0,45
18.967068,0,0,120
19.007355,0,0,176
19.051909,0,0,881
19.095324,0,0,6
19.140742,0,0,9
19.181298,0,0,203
19.228136,0,0,311
19.265650,0,0,9
19.302250,0,0,127
19.351545,0,0,10
19.393911,0,0,77
19.428770,0,0,7
19.466622,0,0,12
19.506635,0,0,156
19.560564,0,0,54
19.594433,0,0,42
19.636883,0,0,237
19.687513,0,0,236
19.752809,0,0,14
19.807148,0,0,203
19.841627,0,0,61
19.880631,0,0,6
19.929350,0,0,238
19.966474,0,0,11
20.006981,0,0,13
20.050087,0,0,7
20.087021,0,0,185
20.131066,0,0,178
20.180815,0,0,6
20.221181,0,0,14
20.267339,0,0,9
20.302992,0,0,43
20.347683,0,0,6
20.395414,0,0,369
20.429162,0,0,8
20.480172,0,0,7
20.527635,0,0,153
20.566935,0,0,310
20.608028,0,0,110
20.651113,0,0,582
20.686415,0,0,227
20.751426,0,0,14
20.787628,0,0,7
20.822695,0,0,5
20.867512,0,0,7
20.907212,0,0,177
20.947530,0,0,50
20.987646,0,0,49
21.027887,0,0,8
21.067760,0,0,6
21.119903,0,0,109
21.167232,0,0,200
21.227986,0,0,8
21.283018,0,0,1053
21.303146,0,0,264
21.407621,0,0,13
21.451174,0,0,10
21.487024,0,0,6
21.529960,0,0,9
21.567281,0,0,46
21.606949,0,0,7
21.650532,0,0,9
21.696883,0,0,60
21.740589,0,0,14
21.786388,0,0,104
21.827207,0,0,340
21.895939,0,0,11
21.940017,0,0,8
21.987321,0,0,247
22.028422,0,0,186
22.067508,0,0,6
22.107880,0,0,234
22.163315,0,0,317
22.207100,0,0,268
22.251390,0,0,7
22.300683,0,0,9
22.363523,0,0,13
22.410409,0,0,505
22.463409,0,0,66
22.501198,0,0,96
22.541657,0,0,321
22.586256,0,0,431
22.629847,0,0,43
22.666977,0,0,34
22.709001,0,0,7
22.761490,0,0,338
22.802031,0,0,204
22.829422,0,0,7
22.894580,0,0,123
22.951747,0,0,104
23.007907,0,0,8
23.051245,0,0,195
23.086711,0,0,18
23.139798,0,0,65
23.165930,0,0,186
23.207763,0,0,1706
23.252459,0,0,43
23.307258,0,0,230
23.353421,0,0,12
23.394084,0,0,96
23.451318,0,0,5
23.507725,0,0,6
23.551309,0,0,105
23.595874,0,0,271
23.640224,0,0,12
23.681653,0,0,10
23.721173,0,0,337
23.794844,0,0,15
23.828852,0,0,6
23.887394,0,0,67
23.952797,0,0,14
24.007869,0,0,281
24.050682,0,0,7
24.095296,0,0,240
24.162887,0,0,233
24.206750,0,0,22
24.251317,0,0,71
24.286658,0,0,456
24.321459,0,0,6
24.382676,0,0,17
24.422093,0,0,9
24.466720,0,0,6
24.506693,0,0,90
24.562190,0,0,10
24.601293,0,0,10
24.640506,0,0,50
24.687086,0,0,766
24.728051,0,0,129
24.766047,0,0,648
24.806755,0,0,54
24.851067,0,0,7
24.894359,0,0,167
24.943185,0,0,7
25.008709,0,0,13
25.062537,0,0,7
25.103565,0,0,903
25.140803,0,0,6
25.182289,0,0,6
25.230078,0,0,172
25.267214,0,0,33
25.307122,0,0,174
25.361554,0,0,233
25.395129,0,0,8
25.447320,0,0,13
25.487444,0,0,13
25.552185,0,0,12
25.606323,0,0,486
25.651314,0,0,74
25.703642,0,0,11
25.741559,0,0,7
25.781400,0,0,7
25.830447,0,0,8
25.868021,0,0,37
25.907460,0,0,203
25.960142,0,0,9
26.002101,0,0,416
26.040613,0,0,56
26.068390,0,0,7
26.107536,0,0,6
26.165975,0,0,71
26.207143,0,0,246
26.250752,0,0,69
26.296200,0,0,277
26.328695,0,0,12
26.383058,0,0,757
26.451644,0,0,12
26.500751,0,0,9
26.551277,0,0,427
26.587640,0,0,169
26.629031,0,0,238
26.667210,0,0,6
26.721320,0,0,111
26.766959,0,0,8
26.807285,0,0,6
26.846969,0,0,10
26.887645,0,0,20
26.951143,0,0,15
27.007607,0,0,8
27.046504,0,0,59
27.080096,0,0,47
27.127152,0,0,11
27.166451,0,0,265
27.207269,0,0,5
27.251411,0,0,115
27.296457,0,0,177
27.328038,0,0,212
27.368722,0,0,10
27.420381,0,0,10
27.451915,0,0,92
27.506946,0,0,462
27.544208,0,0,91
27.596608,0,0,917
27.628133,0,0,6
27.662448,0,0,151
27.701437,0,0,192
27.747001,0,0,205
27.786313,0,0,7
27.827991,0,0,197
27.867227,0,0,44
27.907896,0,0,41
27.960318,0,0,722
28.001863,0,0,64
28.047108,0,0,6
28.086353,0,0,192
28.128350,0,0,380
28.167134,0,0,55
28.250173,0,0,14
28.286943,0,0,81
28.328616,0,0,10
28.380941,0,0,1328
28.423832,0,0,7
28.466904,0,0,7
28.506898,0,0,36
28.551807,0,0,6
28.602127,0,0,8
28.629561,0,0,6
28.686736,0,0,15
28.728585,0,0,9
28.762346,0,0,13
28.807021,0,0,7
28.850693,0,0,7
28.887822,0,0,130
28.921172,0,0,4
28.968825,0,0,7
29.007335,0,0,7
29.061637,0,0,7
29.120507,0,0,10
29.181008,0,0,19
29.227367,0,0,10
29.264335,0,0,50
29.306675,0,0,61
29.342290,0,0,7
29.421275,0,21485,22846
29.467704,0,0,6
29.509466,0,0,43
29.552048,0,0,49
29.596304,0,0,219
29.629162,0,0,262
29.680243,0,0,214
29.727163,0,0,14
29.766904,0,0,47
29.806488,0,0,7
29.851533,0,0,145
29.894624,0,0,59
29.928976,0,0,6
29.983995,0,0,13
30.028233,0,0,42
30.095425,0,0,14
30.140889,0,0,174
30.187074,0,0,43
30.227898,0,0,649
30.266844,0,0,216
30.307429,0,0,6
30.342005,0,0,7
30.405570,0,0,1497
30.441267,0,0,7
30.487735,0,0,351
30.526878,0,0,10
30.566869,0,0,51
30.608429,0,0,920
30.650694,0,0,287
30.700938,0,0,199
30.740212,0,0,5
30.767212,0,0,6
30.808135,0,0,152
30.866361,0,0,105
30.907308,0,0,222
30.946473,0,0,183
30.994667,0,0,6
31.064984,0,0,11
31.107164,0,0,1124
31.159922,0,0,6
31.222690,0,0,11
31.268019,0,0,743
31.307715,0,0,9
31.346358,0,0,87
31.400981,0,0,10
31.446562,0,0,700
31.494247,0,0,53
31.528521,0,0,56
31.566621,0,0,572
31.607054,0,0,6
31.641580,0,0,7
31.694336,0,0,7
31.728776,0,0,102
31.779419,0,0,140
31.822182,0,0,6
31.861529,0,0,7
31.902275,0,0,1102
31.942212,0,0,8
31.981190,0,0,218
32.027410,0,0,379
32.072727,0,0,217
32.107021,0,0,184
32.150453,0,0,8
32.187895,0,0,148
32.227192,0,0,6
32.268361,0,0,6
32.320151,0,0,10
32.347141,0,0,12
32.402017,0,0,10
32.442671,0,0,10
32.487711,0,0,12
32.528314,0,0,183
32.567956,0,0,670
32.622116,0,0,137
32.662833,0,0,775
32.727623,0,0,14
32.787504,0,0,56
32.828328,0,0,545
32.866127,0,0,79
32.907235,0,0,6
32.951582,0,0,249
32.993817,0,0,7
33.046599,0,0,21
33.081099,0,0,15
33.128501,0,0,64
33.162562,0,0,119
33.206300,0,0,8
33.246999,0,0,221
33.286597,0,0,164
33.340900,0,0,911
33.346103,0,0,584
33.422361,0,0,714
33.494635,0,0,9
33.541028,0,0,8
33.586054,0,0,10
33.651865,0,0,345
33.694824,0,0,150
33.751574,0,0,222
33.786377,0,0,44
33.828015,0,0,210
33.880213,0,0,9
33.920904,0,0,10
33.960532,0,0,5
33.996285,0,0,7
34.029765,0,0,100
34.080083,0,0,4
34.128449,0,0,7
34.187981,0,0,51
34.251505,0,0,7
34.287740,0,0,246
34.329385,0,0,6
34.351919,0,0,8
34.428086,0,0,844
34.467413,0,0,14
34.545306,0,0,13
34.600375,0,0,44
34.641038,0,0,83
34.680900,0,0,7
34.727699,0,0,267
34.767515,0,0,20
34.803400,0,0,8
34.847350,0,0,10
34.895998,0,0,455
34.961853,0,0,11
35.008046,0,0,225
35.061754,0,0,685
35.106676,0,0,662
35.145957,0,0,9
35.186266,0,0,7
35.228471,0,0,1337
35.268367,0,0,167
35.321648,0,0,11
35.351416,0,0,221
35.406593,0,0,695
35.467602,0,0,17
35.529759,0,0,10
35.566171,0,0,10
35.606313,0,0,50
35.651496,0,0,7
35.694460,0,0,720
35.727654,0,0,6
35.767034,0,0,174
35.807051,0,0,7
35.859483,0,0,874
35.903213,0,0,99
35.930483,0,0,259
35.982551,0,0,927
36.021444,0,0,83
36.087056,0,0,14
36.142576,0,0,66
36.186723,0,0,1100
36.220106,0,0,580
36.261193,0,0,10
36.306706,0,0,8
36.351239,0,0,353
36.395027,0,0,7
36.440627,0,0,8
36.480644,0,0,327
36.548412,0,0,85
36.599047,0,0,39
36.646944,0,0,62
36.687318,0,0,6
36.729788,0,0,776
36.768485,0,0,7
36.806261,0,0,108
36.866187,0,0,10
36.906355,0,0,977
36.946118,0,0,49
36.986517,0,0,231
37.027559,0,0,9
37.066013,0,0,202
37.106996,0,0,8
37.150867,0,0,8
37.186966,0,0,7
37.229294,0,0,9
37.280912,0,0,10
37.327505,0,0,1330
37.360487,0,0,9
37.406237,0,0,8
37.459322,0,0,7
37.495494,0,0,9
37.541741,0,0,496
37.582022,0,0,253
37.621255,0,0,174
37.661222,0,0,529
37.702978,0,0,633
37.760487,0,0,8
37.800863,0,0,300
37.828905,0,0,36
37.887620,0,0,50
37.928162,0,0,208
37.967775,0,0,5
38.028519,0,0,15
38.086905,0,0,77
38.128769,0,0,48
38.167092,0,0,5
38.206497,0,0,811
38.251634,0,0,302
38.328117,0,0,9
38.362956,0,0,8
38.427545,0,0,57
38.467147,0,0,6
38.507575,0,0,181
38.551814,0,0,8
38.595022,0,0,557
38.628693,0,0,5
38.681875,0,0,662
38.729749,0,0,9
38.767483,0,0,240
38.807087,0,0,7
38.850978,0,0,5
38.894079,0,0,8
38.930242,0,0,50
38.982213,0,0,208
39.023093,0,0,42
39.062766,0,0,7
39.107429,0,0,45
39.151512,0,0,42
39.194374,0,0,47
39.229840,0,0,559
39.280105,0,0,10
39.307540,0,0,22
39.360734,0,0,9
39.366402,0,0,1123
39.447102,0,0,293
39.486638,0,0,307
39.527992,0,0,8
39.566953,0,0,49
39.607370,0,0,238
39.651406,0,0,48
39.694943,0,0,238
39.740378,0,0,9
39.766789,0,0,65
39.820552,0,0,244
39.860236,0,0,208
39.901430,0,0,96
39.940043,0,0,9
39.981606,0,0,7
40.027403,0,0,91
40.065816,0,0,103
40.107372,0,0,632
40.150461,0,0,106
40.187409,0,0,485
40.229876,0,0,47
40.267260,0,0,153
40.321191,0,0,239
40.361057,0,0,733
40.408416,0,0,9
40.441324,0,0,201
40.480741,0,0,8
40.527389,0,0,393
40.562867,0,0,54
40.601849,0,0,496
40.650413,0,0,356
40.693760,0,0,86
40.730166,0,0,58
40.766169,0,0,799
40.821956,0,0,76
40.861179,0,0,166
40.901330,0,0,423
40.947129,0,0,48
40.988158,0,0,47
41.027563,0,0,44
41.066835,0,0,857
41.121501,0,0,228
41.155941,0,0,7
41.201677,0,0,10
41.241611,0,0,1072
41.280545,0,0,135
41.328251,0,0,92
41.362036,0,0,544
41.380513,0,0,735
41.460933,0,0,7
41.499734,0,0,112
41.541839,0,0,46
41.593921,0,0,688
41.628014,0,0,123
41.667606,0,0,136
41.708378,0,0,346
41.763104,0,0,10
41.807289,0,0,7
41.847479,0,0,5
41.887228,0,0,73
41.927048,0,0,7
41.986711,0,0,9
42.021925,0,0,13
42.080804,0,0,12
42.128891,0,0,68
42.183368,0,0,8
42.229569,0,0,8
42.267878,0,0,86
42.306564,0,0,7
42.351810,0,0,37
42.380710,0,0,827
42.440811,0,0,229
42.486433,0,0,11
42.527315,0,0,8
42.567402,0,0,8
42.607552,0,0,41
42.651942,0,0,11
42.700411,0,0,21
42.729566,0,0,166
42.781314,0,0,68
42.820861,0,0,202
42.880875,0,0,12
42.931111,0,0,50
42.967781,0,0,94
43.023076,0,0,11
43.063195,0,0,126
43.106255,0,0,6
43.150696,0,0,82
43.194202,0,0,12
43.229242,0,0,13
43.282065,0,0,6
43.321894,0,0,124
43.359771,0,0,6
43.380345,0,0,66
43.447607,0,0,8
43.487850,0,0,74
43.527842,0,0,43
43.566754,0,0,7
43.606469,0,0,9
43.650512,0,0,9
43.695484,0,0,8
43.729216,0,0,10
43.766868,0,0,289
43.821941,0,0,62
43.867667,0,0,11
43.906743,0,0,44
43.951693,0,0,46
43.986582,0,0,6
44.027357,0,0,7
44.071804,0,0,611
44.108268,0,0,13
44.162615,0,0,10
44.206835,0,0,9
44.252362,0,0,225
44.287580,0,0,7
44.328451,0,0,633
44.383635,0,0,10
44.428871,0,0,185
44.487842,0,0,11
44.528942,0,0,10
44.587996,0,0,96
44.628188,0,0,77
44.708637,0,0,14
44.762092,0,0,272
44.802189,0,0,16
44.830005,0,0,53
44.894648,0,0,54
44.928392,0,0,6
44.994699,0,0,75
45.040419,0,0,8
45.081671,0,0,45
45.107443,0,0,12
45.167645,0,0,111
45.207517,0,0,291
45.251252,0,0,9
45.300954,0,0,5
45.340784,0,0,88
45.383337,0,0,13
45.461114,0,0,9
45.507362,0,0,63
45.547278,0,0,12
45.588714,0,0,12
45.629301,0,0,82
45.667232,0,0,218
45.706567,0,0,7
45.741579,0,0,49
45.787069,0,0,45
45.827611,0,0,767
45.868093,0,0,20
45.907601,0,0,7
45.960504,0,0,319
46.008214,0,0,179
46.101665,0,0,8
46.141777,0,0,57
46.194549,0,0,29
46.227197,0,0,318
46.267724,0,0,243
46.307383,0,0,11
46.351904,0,0,8
46.382706,0,0,745
46.440835,0,0,50
46.480672,0,0,931
46.520544,0,0,1039
46.551066,0,0,156
46.607700,0,0,5
46.650136,0,0,205
46.696934,0,0,380
46.729380,0,0,654
46.784083,0,0,9
46.828582,0,0,84
46.866741,0,0,11
46.907493,0,0,52
46.941751,0,0,129
46.987250,0,0,705
47.028429,0,0,9
47.108509,0,0,13
47.152729,0,0,7
47.201421,0,0,217
47.266812,0,0,16
47.328168,0,0,151
47.367478,0,0,7
47.387707,0,0,10
47.450687,0,0,205
47.496569,0,0,8
47.526972,0,0,4
47.580388,0,0,318
47.646597,0,0,360
47.701424,0,0,217
47.741541,0,0,220
47.780502,0,0,17
47.807383,0,0,6
47.866756,0,0,43
47.907952,0,0,152
47.946768,0,0,8
47.994697,0,0,5
48.029455,0,0,114
48.080517,0,0,10
48.127990,0,0,39
48.167505,0,0,225
48.207181,0,0,235
48.248103,0,0,143
48.294773,0,0,346
48.329292,0,0,813
48.379939,0,0,87
48.392944,0,0,11
48.461894,0,0,10
48.506545,0,0,92
48.560378,0,0,9
48.621803,0,0,7
48.667121,0,0,6
48.706522,0,0,8
48.746118,0,0,245
48.796084,0,0,14
48.828605,0,0,240
48.880794,0,0,67
48.921638,0,0,15
48.961102,0,0,43
49.007253,0,0,36
49.050702,0,0,492
49.087633,0,0,36
49.129651,0,0,7
49.166185,0,0,4
49.228885,0,0,10
49.267316,0,0,11
49.306517,0,0,209
49.351821,0,0,10
49.386913,0,0,687
49.435484,0,0,91
49.467711,0,0,7
49.519911,0,0,7
49.567076,0,0,9
49.662061,0,0,10
49.706790,0,0,47
49.750746,0,0,9
49.781431,0,0,6
49.828060,0,0,7
49.866904,0,0,6
49.947864,0,0,12
49.992652,0,0,40
50.050882,0,0,351
50.088272,0,0,103
50.152228,0,0,13
50.206805,0,0,9
50.240846,0,0,7
50.286879,0,0,11
50.328726,0,0,432
50.368456,0,0,8
50.396586,0,0,8
50.447919,0,0,51
50.499670,0,0,11
50.540737,0,0,244
50.587140,0,0,6
50.650702,0,0,66
50.696194,0,0,152
50.746866,0,0,147
50.787098,0,0,67
50.827265,0,0,133
50.868041,0,0,12
50.907346,0,0,55
50.951639,0,0,10
50.987936,0,0,39
51.028552,0,0,8
51.066857,0,0,12
51.108640,0,0,8
51.160907,0,0,9
51.201460,0,0,390
51.267070,0,0,14
51.308962,0,0,717
51.361400,0,0,11
51.400142,0,0,11
51.403473,0,0,9
51.487527,0,0,6
51.526968,0,0,5
51.595103,0,0,8
51.650892,0,0,7
51.694699,0,0,6
51.729464,0,0,952
51.782201,0,0,10
51.827045,0,0,8
51.867805,0,0,46
51.907389,0,0,318
51.967835,0,0,74
52.028298,0,0,72
52.066681,0,0,43
52.106696,0,0,178
52.151166,0,0,14
52.200201,0,0,7
52.269520,0,0,967
52.326852,0,0,76
52.366891,0,0,8
52.406251,0,0,35
52.451845,0,0,121
52.488361,0,0,154
52.527851,0,0,54
52.581661,0,0,1769
52.621322,0,0,9
52.666818,0,0,18
52.706753,0,0,10
52.752172,0,0,50
52.793617,0,0,61
52.827209,0,0,159
52.867760,0,0,46
52.907592,0,0,7
52.961951,0,0,14
53.006922,0,0,18
53.040705,0,0,393
53.081937,0,0,21
53.127066,0,0,12
53.167247,0,0,13
53.207128,0,0,41
53.246819,0,0,139
53.288119,0,0,48
53.327806,0,0,8
53.368293,0,0,8
53.404325,0,0,820
53.467678,0,0,11
53.507241,0,0,9
53.548758,0,0,683
53.588026,0,0,25
53.627779,0,0,5
53.667205,0,0,18
53.707418,0,0,7
53.750706,0,0,132
53.801395,0,0,10
53.847305,0,0,479
53.880433,0,0,220
53.921972,0,0,12
53.963939,0,0,9
54.007912,0,0,12
54.088486,0,0,14
54.141651,0,0,9
54.208428,0,0,6
54.261614,0,0,9
54.307700,0,0,103
54.347281,0,0,6
54.388045,0,0,7
54.421096,0,0,102
54.481541,0,0,11
54.529447,0,0,112
54.567825,0,0,10
54.607872,0,0,12
54.668038,0,0,7
54.728745,0,0,7
54.767150,0,0,7
54.807674,0,0,9
54.852253,0,0,10
54.895521,0,0,8
54.941831,0,0,409
54.987738,0,0,9
55.028557,0,0,81
55.068322,0,0,10
55.141244,0,0,12
55.195362,0,0,8
55.229433,0,0,9
55.281445,0,0,10
55.321126,0,0,279
55.367570,0,0,144
55.407516,0,0,438
55.414313,0,0,69
55.495306,0,0,6
55.530112,0,0,7
55.567716,0,0,190
55.607475,0,0,9
55.661147,0,0,130
55.699830,0,0,10
55.741115,0,0,10
55.787790,0,0,6
55.828310,0,0,11
55.867499,0,0,172
55.908234,0,0,9
55.950860,0,0,6
56.027062,0,0,13
56.062087,0,0,304
56.106747,0,0,281
56.151518,0,0,52
56.194970,0,0,16
56.240501,0,0,12
56.307007,0,0,14
56.366936,0,0,224
56.407202,0,0,47
56.486481,0,0,7
56.541335,0,0,660
56.582521,0,0,482
56.621995,0,0,12
56.666742,0,0,7
56.707557,0,0,922
