t_wall_s,cpu_load_permille,voltage_mV,current_cA,battery_pct,drop_rate,errors_comm
36.796265,1140,65535,-1,-1,0,0
37.302929,1160,65535,-1,-1,0,0
37.800863,1180,65535,-1,-1,0,0
38.300926,1200,65535,-1,-1,0,0
38.801664,1160,65535,-1,-1,0,0
39.301285,1140,65535,-1,-1,0,0
39.793981,1160,65535,-1,-1,0,0
40.300438,1140,65535,-1,-1,0,0
40.802411,1160,65535,-1,-1,0,0
41.303968,1180,65535,-1,-1,0,0
41.801047,1160,65535,-1,-1,0,0
42.301946,1200,65535,-1,-1,0,0
42.802525,1120,65535,-1,-1,0,0
43.296591,1200,65535,-1,-1,0,0
43.804034,1140,65535,-1,-1,0,0
44.301118,1240,65535,-1,-1,0,0
44.800347,1140,65535,-1,-1,0,0
45.300954,1140,65535,-1,-1,0,0
45.800278,1120,65535,-1,-1,0,0
46.300586,1120,65535,-1,-1,0,0
46.801925,1120,65535,-1,-1,0,0
47.303687,1160,65535,-1,-1,0,0
47.801998,1160,65535,-1,-1,0,0
48.301497,1140,65535,-1,-1,0,0
48.798756,1180,65535,-1,-1,0,0
49.301484,1100,65535,-1,-1,0,0
49.795864,1140,65535,-1,-1,0,0
50.293751,1120,65535,-1,-1,0,0
50.800951,1140,65535,-1,-1,0,0
51.300852,1160,65535,-1,-1,0,0
51.802137,1180,65535,-1,-1,0,0
52.294994,1120,65535,-1,-1,0,0
52.801696,1240,65535,-1,-1,0,0
53.301716,1160,65535,-1,-1,0,0
53.793671,1220,65535,-1,-1,0,0
54.301563,1200,65535,-1,-1,0,0
54.800718,1200,65535,-1,-1,0,0
55.302524,1180,65535,-1,-1,0,0
55.801678,1200,65535,-1,-1,0,0
56.301916,1200,65535,-1,-1,0,0
56.801065,1200,65535,-1,-1,0,0
57.293091,1140,65535,-1,-1,0,0
57.796765,1200,65535,-1,-1,0,0
58.301769,1140,65535,-1,-1,0,0
58.799614,1180,65535,-1,-1,0,0
59.300788,1220,65535,-1,-1,0,0
59.800725,1200,65535,-1,-1,0,0
60.300463,1120,65535,-1,-1,0,0
60.800945,1180,65535,-1,-1,0,0
61.300907,1120,65535,-1,-1,0,0
61.801976,1160,65535,-1,-1,0,0
62.305571,1140,65535,-1,-1,0,0
62.800767,1180,65535,-1,-1,0,0
63.294987,1140,65535,-1,-1,0,0
63.801207,1240,65535,-1,-1,0,0
64.303884,1180,65535,-1,-1,0,0
64.793902,1140,65535,-1,-1,0,0
65.301111,1120,65535,-1,-1,0,0
65.796019,1160,65535,-1,-1,0,0
66.301829,1100,65535,-1,-1,0,0
66.800351,1080,65535,-1,-1,0,0
67.298181,1140,65535,-1,-1,0,0
67.800975,1140,65535,-1,-1,0,0
68.304106,1180,65535,-1,-1,0,0
68.800306,1080,65535,-1,-1,0,0
69.301038,1240,65535,-1,-1,0,0
69.801707,1140,65535,-1,-1,0,0
70.303308,1180,65535,-1,-1,0,0
70.802539,1160,65535,-1,-1,0,0
71.302608,1200,65535,-1,-1,0,0
71.800427,1160,65535,-1,-1,0,0
72.300794,1220,65535,-1,-1,0,0
72.807834,1060,65535,-1,-1,0,0
73.302470,1260,65535,-1,-1,0,0
73.799725,1080,65535,-1,-1,0,0
74.301127,1120,65535,-1,-1,0,0
74.802565,1120,65535,-1,-1,0,0
75.300647,1240,65535,-1,-1,0,0
75.800478,1100,65535,-1,-1,0,0
76.295688,1260,65535,-1,-1,0,0
76.800100,1140,65535,-1,-1,0,0
77.299183,1120,65535,-1,-1,0,0
77.799640,1140,65535,-1,-1,0,0
78.301353,1140,65535,-1,-1,0,0
78.799815,1140,65535,-1,-1,0,0
79.299362,1160,65535,-1,-1,0,0
79.796126,1220,65535,-1,-1,0,0
80.299826,1120,65535,-1,-1,0,0
80.801109,1180,65535,-1,-1,0,0
81.302319,1160,65535,-1,-1,0,0
81.800178,1220,65535,-1,-1,0,0
82.300894,1180,65535,-1,-1,0,0
82.799602,1200,65535,-1,-1,0,0
83.300561,1120,65535,-1,-1,0,0
83.800910,1120,65535,-1,-1,0,0
84.294753,1160,65535,-1,-1,0,0
84.801743,1180,65535,-1,-1,0,0
85.301981,1140,65535,-1,-1,0,0
85.800221,1160,65535,-1,-1,0,0
86.303210,1240,65535,-1,-1,0,0
86.794016,1080,65535,-1,-1,0,0
87.295364,1160,65535,-1,-1,0,0
87.802599,1180,65535,-1,-1,0,0
88.303736,1160,65535,-1,-1,0,0
88.800858,1100,65535,-1,-1,0,0
89.293638,1180,65535,-1,-1,0,0
89.799629,1080,65535,-1,-1,0,0
90.301591,1140,65535,-1,-1,0,0
90.793711,1140,65535,-1,-1,0,0
91.293779,1140,65535,-1,-1,0,0
91.800314,1060,65535,-1,-1,0,0
92.300777,1140,65535,-1,-1,0,0
92.794023,1080,65535,-1,-1,0,0
93.294811,1200,65535,-1,-1,0,0
93.801092,1120,65535,-1,-1,0,0
94.301843,1140,65535,-1,-1,0,0
94.793094,1160,65535,-1,-1,0,0
95.301497,1180,65535,-1,-1,0,0
95.800943,1100,65535,-1,-1,0,0
96.301966,1120,65535,-1,-1,0,0
96.800507,1140,65535,-1,-1,0,0
97.300244,1140,65535,-1,-1,0,0
97.793788,1220,65535,-1,-1,0,0
98.300916,1120,65535,-1,-1,0,0
98.793564,1200,65535,-1,-1,0,0
99.299863,1180,65535,-1,-1,0,0
