t_rel_ns,kind,slot,value_deg
427358961,CMD,0,15.0000
427358961,CMD,1,0.0000
427358961,CMD,2,0.0000
427358961,CMD,3,0.0000
431366465,CMD,0,15.0000
431366465,CMD,1,0.0000
431366465,CMD,2,0.0000
431366465,CMD,3,0.0000
435365242,CMD,0,15.0000
435365242,CMD,1,0.0000
435365242,CMD,2,0.0000
435365242,CMD,3,0.0000
439359446,CMD,0,15.0000
439359446,CMD,1,0.0000
439359446,CMD,2,0.0000
439359446,CMD,3,0.0000
445377730,CMD,0,15.0000
445377730,CMD,1,0.0000
445377730,CMD,2,0.0000
445377730,CMD,3,0.0000
451360124,CMD,0,15.0000
451360124,CMD,1,0.0000
451360124,CMD,2,0.0000
451360124,CMD,3,0.0000
457363378,CMD,0,15.0000
457363378,CMD,1,0.0000
457363378,CMD,2,0.0000
457363378,CMD,3,0.0000
463415695,CMD,0,15.0000
463415695,CMD,1,0.0000
463415695,CMD,2,0.0000
463415695,CMD,3,0.0000
469436861,CMD,0,15.0000
469436861,CMD,1,0.0000
469436861,CMD,2,0.0000
469436861,CMD,3,0.0000
475362829,CMD,0,15.0000
475362829,CMD,1,0.0000
475362829,CMD,2,0.0000
475362829,CMD,3,0.0000
481379489,CMD,0,15.0000
481379489,CMD,1,0.0000
481379489,CMD,2,0.0000
481379489,CMD,3,0.0000
487360174,CMD,0,15.0000
487360174,CMD,1,0.0000
487360174,CMD,2,0.0000
487360174,CMD,3,0.0000
494323821,CMD,0,15.0000
494323821,CMD,1,0.0000
494323821,CMD,2,0.0000
494323821,CMD,3,0.0000
501351734,CMD,0,15.0000
501351734,CMD,1,0.0000
501351734,CMD,2,0.0000
501351734,CMD,3,0.0000
505362430,CMD,0,15.0000
505362430,CMD,1,0.0000
505362430,CMD,2,0.0000
505362430,CMD,3,0.0000
510367113,CMD,0,15.0000
510367113,CMD,1,0.0000
510367113,CMD,2,0.0000
510367113,CMD,3,0.0000
516359268,CMD,0,15.0000
516359268,CMD,1,0.0000
516359268,CMD,2,0.0000
516359268,CMD,3,0.0000
522375607,CMD,0,15.0000
522375607,CMD,1,0.0000
522375607,CMD,2,0.0000
522375607,CMD,3,0.0000
528348991,CMD,0,15.0000
528348991,CMD,1,0.0000
528348991,CMD,2,0.0000
528348991,CMD,3,0.0000
534354804,CMD,0,15.0000
534354804,CMD,1,0.0000
534354804,CMD,2,0.0000
534354804,CMD,3,0.0000
540364643,CMD,0,15.0000
540364643,CMD,1,0.0000
540364643,CMD,2,0.0000
540364643,CMD,3,0.0000
546359326,CMD,0,15.0000
546359326,CMD,1,0.0000
546359326,CMD,2,0.0000
546359326,CMD,3,0.0000
551360097,CMD,0,15.0000
551360097,CMD,1,0.0000
551360097,CMD,2,0.0000
551360097,CMD,3,0.0000
558352864,CMD,0,15.0000
558352864,CMD,1,0.0000
558352864,CMD,2,0.0000
558352864,CMD,3,0.0000
564357032,CMD,0,15.0000
564357032,CMD,1,0.0000
564357032,CMD,2,0.0000
564357032,CMD,3,0.0000
570359291,CMD,0,15.0000
570359291,CMD,1,0.0000
570359291,CMD,2,0.0000
570359291,CMD,3,0.0000
576356057,CMD,0,15.0000
576356057,CMD,1,0.0000
576356057,CMD,2,0.0000
576356057,CMD,3,0.0000
582364995,CMD,0,15.0000
582364995,CMD,1,0.0000
582364995,CMD,2,0.0000
582364995,CMD,3,0.0000
587358390,CMD,0,15.0000
587358390,CMD,1,0.0000
587358390,CMD,2,0.0000
587358390,CMD,3,0.0000
593353293,CMD,0,15.0000
593353293,CMD,1,0.0000
593353293,CMD,2,0.0000
593353293,CMD,3,0.0000
599351463,CMD,0,15.0000
599351463,CMD,1,0.0000
599351463,CMD,2,0.0000
599351463,CMD,3,0.0000
605363450,CMD,0,15.0000
605363450,CMD,1,0.0000
605363450,CMD,2,0.0000
605363450,CMD,3,0.0000
611366543,CMD,0,15.0000
611366543,CMD,1,0.0000
611366543,CMD,2,0.0000
611366543,CMD,3,0.0000
617367404,CMD,0,15.0000
617367404,CMD,1,0.0000
617367404,CMD,2,0.0000
617367404,CMD,3,0.0000
623352788,CMD,0,15.0000
623352788,CMD,1,0.0000
623352788,CMD,2,0.0000
623352788,CMD,3,0.0000
631504477,CMD,0,15.0000
631504477,CMD,1,0.0000
631504477,CMD,2,0.0000
631504477,CMD,3,0.0000
637358634,CMD,0,15.0000
637358634,CMD,1,0.0000
637358634,CMD,2,0.0000
637358634,CMD,3,0.0000
643359506,CMD,0,15.0000
643359506,CMD,1,0.0000
643359506,CMD,2,0.0000
643359506,CMD,3,0.0000
649362026,CMD,0,15.0000
649362026,CMD,1,0.0000
649362026,CMD,2,0.0000
649362026,CMD,3,0.0000
655432753,CMD,0,15.0000
655432753,CMD,1,0.0000
655432753,CMD,2,0.0000
655432753,CMD,3,0.0000
661445968,CMD,0,15.0000
661445968,CMD,1,0.0000
661445968,CMD,2,0.0000
661445968,CMD,3,0.0000
667374636,CMD,0,15.0000
667374636,CMD,1,0.0000
667374636,CMD,2,0.0000
667374636,CMD,3,0.0000
673364800,CMD,0,15.0000
673364800,CMD,1,0.0000
673364800,CMD,2,0.0000
673364800,CMD,3,0.0000
684465482,CMD,0,15.0000
684465482,CMD,1,0.0000
684465482,CMD,2,0.0000
684465482,CMD,3,0.0000
690360598,CMD,0,15.0000
690360598,CMD,1,0.0000
690360598,CMD,2,0.0000
690360598,CMD,3,0.0000
696361893,CMD,0,15.0000
696361893,CMD,1,0.0000
696361893,CMD,2,0.0000
696361893,CMD,3,0.0000
702372905,CMD,0,15.0000
702372905,CMD,1,0.0000
702372905,CMD,2,0.0000
702372905,CMD,3,0.0000
708369000,CMD,0,15.0000
708369000,CMD,1,0.0000
708369000,CMD,2,0.0000
708369000,CMD,3,0.0000
714360249,CMD,0,15.0000
714360249,CMD,1,0.0000
714360249,CMD,2,0.0000
714360249,CMD,3,0.0000
720384785,CMD,0,15.0000
720384785,CMD,1,0.0000
720384785,CMD,2,0.0000
720384785,CMD,3,0.0000
726373028,CMD,0,15.0000
726373028,CMD,1,0.0000
726373028,CMD,2,0.0000
726373028,CMD,3,0.0000
732369151,CMD,0,15.0000
732369151,CMD,1,0.0000
732369151,CMD,2,0.0000
732369151,CMD,3,0.0000
738360830,CMD,0,15.0000
738360830,CMD,1,0.0000
738360830,CMD,2,0.0000
738360830,CMD,3,0.0000
743371046,CMD,0,15.0000
743371046,CMD,1,0.0000
743371046,CMD,2,0.0000
743371046,CMD,3,0.0000
747369887,CMD,0,15.0000
747369887,CMD,1,0.0000
747369887,CMD,2,0.0000
747369887,CMD,3,0.0000
751364229,CMD,0,15.0000
751364229,CMD,1,0.0000
751364229,CMD,2,0.0000
751364229,CMD,3,0.0000
755354609,CMD,0,15.0000
755354609,CMD,1,0.0000
755354609,CMD,2,0.0000
755354609,CMD,3,0.0000
761364974,CMD,0,15.0000
761364974,CMD,1,0.0000
761364974,CMD,2,0.0000
761364974,CMD,3,0.0000
767360142,CMD,0,15.0000
767360142,CMD,1,0.0000
767360142,CMD,2,0.0000
767360142,CMD,3,0.0000
773361252,CMD,0,15.0000
773361252,CMD,1,0.0000
773361252,CMD,2,0.0000
773361252,CMD,3,0.0000
779373034,CMD,0,15.0000
779373034,CMD,1,0.0000
779373034,CMD,2,0.0000
779373034,CMD,3,0.0000
784369622,CMD,0,15.0000
784369622,CMD,1,0.0000
784369622,CMD,2,0.0000
784369622,CMD,3,0.0000
790374325,CMD,0,15.0000
790374325,CMD,1,0.0000
790374325,CMD,2,0.0000
790374325,CMD,3,0.0000
797363018,CMD,0,15.0000
797363018,CMD,1,0.0000
797363018,CMD,2,0.0000
797363018,CMD,3,0.0000
803361495,CMD,0,15.0000
803361495,CMD,1,0.0000
803361495,CMD,2,0.0000
803361495,CMD,3,0.0000
809357193,CMD,0,15.0000
809357193,CMD,1,0.0000
809357193,CMD,2,0.0000
809357193,CMD,3,0.0000
815375599,CMD,0,15.0000
815375599,CMD,1,0.0000
815375599,CMD,2,0.0000
815375599,CMD,3,0.0000
821361561,CMD,0,15.0000
821361561,CMD,1,0.0000
821361561,CMD,2,0.0000
821361561,CMD,3,0.0000
827353371,CMD,0,15.0000
827353371,CMD,1,0.0000
827353371,CMD,2,0.0000
827353371,CMD,3,0.0000
833360501,CMD,0,15.0000
833360501,CMD,1,0.0000
833360501,CMD,2,0.0000
833360501,CMD,3,0.0000
839370158,CMD,0,15.0000
839370158,CMD,1,0.0000
839370158,CMD,2,0.0000
839370158,CMD,3,0.0000
845370744,CMD,0,15.0000
845370744,CMD,1,0.0000
845370744,CMD,2,0.0000
845370744,CMD,3,0.0000
851365895,CMD,0,15.0000
851365895,CMD,1,0.0000
851365895,CMD,2,0.0000
851365895,CMD,3,0.0000
857360583,CMD,0,15.0000
857360583,CMD,1,0.0000
857360583,CMD,2,0.0000
857360583,CMD,3,0.0000
861364816,CMD,0,15.0000
861364816,CMD,1,0.0000
861364816,CMD,2,0.0000
861364816,CMD,3,0.0000
869361761,CMD,0,15.0000
869361761,CMD,1,0.0000
869361761,CMD,2,0.0000
869361761,CMD,3,0.0000
875357713,CMD,0,15.0000
875357713,CMD,1,0.0000
875357713,CMD,2,0.0000
875357713,CMD,3,0.0000
881385694,CMD,0,15.0000
881385694,CMD,1,0.0000
881385694,CMD,2,0.0000
881385694,CMD,3,0.0000
887370451,CMD,0,15.0000
887370451,CMD,1,0.0000
887370451,CMD,2,0.0000
887370451,CMD,3,0.0000
891362229,CMD,0,15.0000
891362229,CMD,1,0.0000
891362229,CMD,2,0.0000
891362229,CMD,3,0.0000
895370886,CMD,0,15.0000
895370886,CMD,1,0.0000
895370886,CMD,2,0.0000
895370886,CMD,3,0.0000
901367604,CMD,0,15.0000
901367604,CMD,1,0.0000
901367604,CMD,2,0.0000
901367604,CMD,3,0.0000
907358773,CMD,0,15.0000
907358773,CMD,1,0.0000
907358773,CMD,2,0.0000
907358773,CMD,3,0.0000
913356817,CMD,0,15.0000
913356817,CMD,1,0.0000
913356817,CMD,2,0.0000
913356817,CMD,3,0.0000
919381672,CMD,0,15.0000
919381672,CMD,1,0.0000
919381672,CMD,2,0.0000
919381672,CMD,3,0.0000
925352220,CMD,0,15.0000
925352220,CMD,1,0.0000
925352220,CMD,2,0.0000
925352220,CMD,3,0.0000
931364084,CMD,0,15.0000
931364084,CMD,1,0.0000
931364084,CMD,2,0.0000
931364084,CMD,3,0.0000
937346049,CMD,0,15.0000
937346049,CMD,1,0.0000
937346049,CMD,2,0.0000
937346049,CMD,3,0.0000
943365840,CMD,0,15.0000
943365840,CMD,1,0.0000
943365840,CMD,2,0.0000
943365840,CMD,3,0.0000
949364657,CMD,0,15.0000
949364657,CMD,1,0.0000
949364657,CMD,2,0.0000
949364657,CMD,3,0.0000
955357347,CMD,0,15.0000
955357347,CMD,1,0.0000
955357347,CMD,2,0.0000
955357347,CMD,3,0.0000
961357773,CMD,0,15.0000
961357773,CMD,1,0.0000
961357773,CMD,2,0.0000
961357773,CMD,3,0.0000
967356645,CMD,0,15.0000
967356645,CMD,1,0.0000
967356645,CMD,2,0.0000
967356645,CMD,3,0.0000
973368495,CMD,0,15.0000
973368495,CMD,1,0.0000
973368495,CMD,2,0.0000
973368495,CMD,3,0.0000
978355395,CMD,0,15.0000
978355395,CMD,1,0.0000
978355395,CMD,2,0.0000
978355395,CMD,3,0.0000
984357213,CMD,0,15.0000
984357213,CMD,1,0.0000
984357213,CMD,2,0.0000
984357213,CMD,3,0.0000
990365870,CMD,0,15.0000
990365870,CMD,1,0.0000
990365870,CMD,2,0.0000
990365870,CMD,3,0.0000
996382034,CMD,0,15.0000
996382034,CMD,1,0.0000
996382034,CMD,2,0.0000
996382034,CMD,3,0.0000
1002362033,CMD,0,15.0000
1002362033,CMD,1,0.0000
1002362033,CMD,2,0.0000
1002362033,CMD,3,0.0000
1008354028,CMD,0,15.0000
1008354028,CMD,1,0.0000
1008354028,CMD,2,0.0000
1008354028,CMD,3,0.0000
1014371422,CMD,0,15.0000
1014371422,CMD,1,0.0000
1014371422,CMD,2,0.0000
1014371422,CMD,3,0.0000
1020360922,CMD,0,15.0000
1020360922,CMD,1,0.0000
1020360922,CMD,2,0.0000
1020360922,CMD,3,0.0000
1026355738,CMD,0,15.0000
1026355738,CMD,1,0.0000
1026355738,CMD,2,0.0000
1026355738,CMD,3,0.0000
1032368846,CMD,0,15.0000
1032368846,CMD,1,0.0000
1032368846,CMD,2,0.0000
1032368846,CMD,3,0.0000
1038359808,CMD,0,15.0000
1038359808,CMD,1,0.0000
1038359808,CMD,2,0.0000
1038359808,CMD,3,0.0000
1044354740,CMD,0,15.0000
1044354740,CMD,1,0.0000
1044354740,CMD,2,0.0000
1044354740,CMD,3,0.0000
1050365829,CMD,0,15.0000
1050365829,CMD,1,0.0000
1050365829,CMD,2,0.0000
1050365829,CMD,3,0.0000
1056371232,CMD,0,15.0000
1056371232,CMD,1,0.0000
1056371232,CMD,2,0.0000
1056371232,CMD,3,0.0000
1062337840,CMD,0,15.0000
1062337840,CMD,1,0.0000
1062337840,CMD,2,0.0000
1062337840,CMD,3,0.0000
1068372608,CMD,0,15.0000
1068372608,CMD,1,0.0000
1068372608,CMD,2,0.0000
1068372608,CMD,3,0.0000
1074373144,CMD,0,15.0000
1074373144,CMD,1,0.0000
1074373144,CMD,2,0.0000
1074373144,CMD,3,0.0000
1081380611,CMD,0,15.0000
1081380611,CMD,1,0.0000
1081380611,CMD,2,0.0000
1081380611,CMD,3,0.0000
1090339606,CMD,0,15.0000
1090339606,CMD,1,0.0000
1090339606,CMD,2,0.0000
1090339606,CMD,3,0.0000
1096365560,CMD,0,15.0000
1096365560,CMD,1,0.0000
1096365560,CMD,2,0.0000
1096365560,CMD,3,0.0000
1102372335,CMD,0,15.0000
1102372335,CMD,1,0.0000
1102372335,CMD,2,0.0000
1102372335,CMD,3,0.0000
1108353599,CMD,0,15.0000
1108353599,CMD,1,0.0000
1108353599,CMD,2,0.0000
1108353599,CMD,3,0.0000
1114352766,CMD,0,15.0000
1114352766,CMD,1,0.0000
1114352766,CMD,2,0.0000
1114352766,CMD,3,0.0000
1120363542,CMD,0,15.0000
1120363542,CMD,1,0.0000
1120363542,CMD,2,0.0000
1120363542,CMD,3,0.0000
1125367314,CMD,0,15.0000
1125367314,CMD,1,0.0000
1125367314,CMD,2,0.0000
1125367314,CMD,3,0.0000
1131366128,CMD,0,15.0000
1131366128,CMD,1,0.0000
1131366128,CMD,2,0.0000
1131366128,CMD,3,0.0000
1137363031,CMD,0,15.0000
1137363031,CMD,1,0.0000
1137363031,CMD,2,0.0000
1137363031,CMD,3,0.0000
1143354605,CMD,0,15.0000
1143354605,CMD,1,0.0000
1143354605,CMD,2,0.0000
1143354605,CMD,3,0.0000
1151359655,CMD,0,15.0000
1151359655,CMD,1,0.0000
1151359655,CMD,2,0.0000
1151359655,CMD,3,0.0000
1157353150,CMD,0,15.0000
1157353150,CMD,1,0.0000
1157353150,CMD,2,0.0000
1157353150,CMD,3,0.0000
1163367673,CMD,0,15.0000
1163367673,CMD,1,0.0000
1163367673,CMD,2,0.0000
1163367673,CMD,3,0.0000
1169366552,CMD,0,15.0000
1169366552,CMD,1,0.0000
1169366552,CMD,2,0.0000
1169366552,CMD,3,0.0000
1175361372,CMD,0,15.0000
1175361372,CMD,1,0.0000
1175361372,CMD,2,0.0000
1175361372,CMD,3,0.0000
1181383167,CMD,0,15.0000
1181383167,CMD,1,0.0000
1181383167,CMD,2,0.0000
1181383167,CMD,3,0.0000
1187367057,CMD,0,15.0000
1187367057,CMD,1,0.0000
1187367057,CMD,2,0.0000
1187367057,CMD,3,0.0000
1193367471,CMD,0,15.0000
1193367471,CMD,1,0.0000
1193367471,CMD,2,0.0000
1193367471,CMD,3,0.0000
1199354584,CMD,0,15.0000
1199354584,CMD,1,0.0000
1199354584,CMD,2,0.0000
1199354584,CMD,3,0.0000
1205361161,CMD,0,15.0000
1205361161,CMD,1,0.0000
1205361161,CMD,2,0.0000
1205361161,CMD,3,0.0000
1211359827,CMD,0,15.0000
1211359827,CMD,1,0.0000
1211359827,CMD,2,0.0000
1211359827,CMD,3,0.0000
1217356140,CMD,0,15.0000
1217356140,CMD,1,0.0000
1217356140,CMD,2,0.0000
1217356140,CMD,3,0.0000
1223355380,CMD,0,15.0000
1223355380,CMD,1,0.0000
1223355380,CMD,2,0.0000
1223355380,CMD,3,0.0000
1229367895,CMD,0,15.0000
1229367895,CMD,1,0.0000
1229367895,CMD,2,0.0000
1229367895,CMD,3,0.0000
1235356324,CMD,0,15.0000
1235356324,CMD,1,0.0000
1235356324,CMD,2,0.0000
1235356324,CMD,3,0.0000
1241382291,CMD,0,15.0000
1241382291,CMD,1,0.0000
1241382291,CMD,2,0.0000
1241382291,CMD,3,0.0000
1249376297,CMD,0,15.0000
1249376297,CMD,1,0.0000
1249376297,CMD,2,0.0000
1249376297,CMD,3,0.0000
1255355921,CMD,0,15.0000
1255355921,CMD,1,0.0000
1255355921,CMD,2,0.0000
1255355921,CMD,3,0.0000
1261357344,CMD,0,15.0000
1261357344,CMD,1,0.0000
1261357344,CMD,2,0.0000
1261357344,CMD,3,0.0000
1267367428,CMD,0,15.0000
1267367428,CMD,1,0.0000
1267367428,CMD,2,0.0000
1267367428,CMD,3,0.0000
1273368990,CMD,0,15.0000
1273368990,CMD,1,0.0000
1273368990,CMD,2,0.0000
1273368990,CMD,3,0.0000
1279376262,CMD,0,15.0000
1279376262,CMD,1,0.0000
1279376262,CMD,2,0.0000
1279376262,CMD,3,0.0000
1285366156,CMD,0,15.0000
1285366156,CMD,1,0.0000
1285366156,CMD,2,0.0000
1285366156,CMD,3,0.0000
1291362592,CMD,0,15.0000
1291362592,CMD,1,0.0000
1291362592,CMD,2,0.0000
1291362592,CMD,3,0.0000
1297364190,CMD,0,15.0000
1297364190,CMD,1,0.0000
1297364190,CMD,2,0.0000
1297364190,CMD,3,0.0000
1303374719,CMD,0,15.0000
1303374719,CMD,1,0.0000
1303374719,CMD,2,0.0000
1303374719,CMD,3,0.0000
1309355806,CMD,0,15.0000
1309355806,CMD,1,0.0000
1309355806,CMD,2,0.0000
1309355806,CMD,3,0.0000
1315374059,CMD,0,15.0000
1315374059,CMD,1,0.0000
1315374059,CMD,2,0.0000
1315374059,CMD,3,0.0000
1321364047,CMD,0,15.0000
1321364047,CMD,1,0.0000
1321364047,CMD,2,0.0000
1321364047,CMD,3,0.0000
1327347562,CMD,0,15.0000
1327347562,CMD,1,0.0000
1327347562,CMD,2,0.0000
1327347562,CMD,3,0.0000
1333361949,CMD,0,15.0000
1333361949,CMD,1,0.0000
1333361949,CMD,2,0.0000
1333361949,CMD,3,0.0000
1339356604,CMD,0,15.0000
1339356604,CMD,1,0.0000
1339356604,CMD,2,0.0000
1339356604,CMD,3,0.0000
1345366620,CMD,0,15.0000
1345366620,CMD,1,0.0000
1345366620,CMD,2,0.0000
1345366620,CMD,3,0.0000
1351384009,CMD,0,15.0000
1351384009,CMD,1,0.0000
1351384009,CMD,2,0.0000
1351384009,CMD,3,0.0000
1357365308,CMD,0,15.0000
1357365308,CMD,1,0.0000
1357365308,CMD,2,0.0000
1357365308,CMD,3,0.0000
1363359031,CMD,0,15.0000
1363359031,CMD,1,0.0000
1363359031,CMD,2,0.0000
