t_rel_ns,kind,slot,value_deg
146335686,CMD,3,0.0000
152314668,CMD,0,0.0000
152314668,CMD,1,0.0000
152314668,CMD,2,0.0000
152314668,CMD,3,0.0000
158328772,CMD,0,0.0000
158328772,CMD,1,0.0000
158328772,CMD,2,0.0000
158328772,CMD,3,0.0000
164312662,CMD,0,0.0000
164312662,CMD,1,0.0000
164312662,CMD,2,0.0000
164312662,CMD,3,0.0000
169309772,CMD,0,0.0000
169309772,CMD,1,0.0000
169309772,CMD,2,0.0000
169309772,CMD,3,0.0000
175582631,CMD,0,0.0000
175582631,CMD,1,0.0000
175582631,CMD,2,0.0000
175582631,CMD,3,0.0000
181542312,CMD,0,0.0000
181542312,CMD,1,0.0000
181542312,CMD,2,0.0000
181542312,CMD,3,0.0000
188326910,CMD,0,0.0000
188326910,CMD,1,0.0000
188326910,CMD,2,0.0000
188326910,CMD,3,0.0000
196321350,CMD,0,0.0000
196321350,CMD,1,0.0000
196321350,CMD,2,0.0000
196321350,CMD,3,0.0000
202322447,CMD,0,0.0000
202322447,CMD,1,0.0000
202322447,CMD,2,0.0000
202322447,CMD,3,0.0000
208318585,CMD,0,0.0000
208318585,CMD,1,0.0000
208318585,CMD,2,0.0000
208318585,CMD,3,0.0000
213310256,CMD,0,0.0000
213310256,CMD,1,0.0000
213310256,CMD,2,0.0000
213310256,CMD,3,0.0000
219325192,CMD,0,0.0000
219325192,CMD,1,0.0000
219325192,CMD,2,0.0000
219325192,CMD,3,0.0000
225322057,CMD,0,0.0000
225322057,CMD,1,0.0000
225322057,CMD,2,0.0000
225322057,CMD,3,0.0000
231311680,CMD,0,0.0000
231311680,CMD,1,0.0000
231311680,CMD,2,0.0000
231311680,CMD,3,0.0000
237311838,CMD,0,0.0000
237311838,CMD,1,0.0000
237311838,CMD,2,0.0000
237311838,CMD,3,0.0000
242324545,CMD,0,0.0000
242324545,CMD,1,0.0000
242324545,CMD,2,0.0000
242324545,CMD,3,0.0000
247328045,CMD,0,0.0000
247328045,CMD,1,0.0000
247328045,CMD,2,0.0000
247328045,CMD,3,0.0000
253309663,CMD,0,0.0000
253309663,CMD,1,0.0000
253309663,CMD,2,0.0000
253309663,CMD,3,0.0000
261326568,CMD,0,0.0000
261326568,CMD,1,0.0000
261326568,CMD,2,0.0000
261326568,CMD,3,0.0000
267531382,CMD,0,0.0000
267531382,CMD,1,0.0000
267531382,CMD,2,0.0000
267531382,CMD,3,0.0000
271339081,CMD,0,0.0000
271339081,CMD,1,0.0000
271339081,CMD,2,0.0000
271339081,CMD,3,0.0000
277327852,CMD,0,0.0000
277327852,CMD,1,0.0000
277327852,CMD,2,0.0000
277327852,CMD,3,0.0000
283311850,CMD,0,0.0000
283311850,CMD,1,0.0000
283311850,CMD,2,0.0000
283311850,CMD,3,0.0000
289319869,CMD,0,0.0000
289319869,CMD,1,0.0000
289319869,CMD,2,0.0000
289319869,CMD,3,0.0000
295327354,CMD,0,0.0000
295327354,CMD,1,0.0000
295327354,CMD,2,0.0000
295327354,CMD,3,0.0000
301317957,CMD,0,0.0000
301317957,CMD,1,0.0000
301317957,CMD,2,0.0000
301317957,CMD,3,0.0000
307332383,CMD,0,0.0000
307332383,CMD,1,0.0000
307332383,CMD,2,0.0000
307332383,CMD,3,0.0000
313328314,CMD,0,0.0000
313328314,CMD,1,0.0000
313328314,CMD,2,0.0000
313328314,CMD,3,0.0000
319330985,CMD,0,0.0000
319330985,CMD,1,0.0000
319330985,CMD,2,0.0000
319330985,CMD,3,0.0000
325328765,CMD,0,0.0000
325328765,CMD,1,0.0000
325328765,CMD,2,0.0000
325328765,CMD,3,0.0000
331386512,CMD,0,0.0000
331386512,CMD,1,0.0000
331386512,CMD,2,0.0000
331386512,CMD,3,0.0000
337600933,CMD,0,0.0000
337600933,CMD,1,0.0000
337600933,CMD,2,0.0000
337600933,CMD,3,0.0000
343334806,CMD,0,0.0000
343334806,CMD,1,0.0000
343334806,CMD,2,0.0000
343334806,CMD,3,0.0000
349323947,CMD,0,0.0000
349323947,CMD,1,0.0000
349323947,CMD,2,0.0000
349323947,CMD,3,0.0000
355356348,CMD,0,0.0000
355356348,CMD,1,0.0000
355356348,CMD,2,0.0000
355356348,CMD,3,0.0000
362327233,CMD,0,-5.0000
362327233,CMD,1,0.0000
362327233,CMD,2,0.0000
362327233,CMD,3,0.0000
368328382,CMD,0,-5.0000
368328382,CMD,1,0.0000
368328382,CMD,2,0.0000
368328382,CMD,3,0.0000
374558059,CMD,0,-5.0000
374558059,CMD,1,0.0000
374558059,CMD,2,0.0000
374558059,CMD,3,0.0000
380345620,CMD,0,-5.0000
380345620,CMD,1,0.0000
380345620,CMD,2,0.0000
380345620,CMD,3,0.0000
386336285,CMD,0,-5.0000
386336285,CMD,1,0.0000
386336285,CMD,2,0.0000
386336285,CMD,3,0.0000
392343425,CMD,0,-5.0000
392343425,CMD,1,0.0000
392343425,CMD,2,0.0000
392343425,CMD,3,0.0000
398339982,CMD,0,-5.0000
398339982,CMD,1,0.0000
398339982,CMD,2,0.0000
398339982,CMD,3,0.0000
404350057,CMD,0,-5.0000
404350057,CMD,1,0.0000
404350057,CMD,2,0.0000
404350057,CMD,3,0.0000
410317231,CMD,0,-5.0000
410317231,CMD,1,0.0000
410317231,CMD,2,0.0000
410317231,CMD,3,0.0000
415331428,CMD,0,-5.0000
415331428,CMD,1,0.0000
415331428,CMD,2,0.0000
415331428,CMD,3,0.0000
420320066,CMD,0,-5.0000
420320066,CMD,1,0.0000
420320066,CMD,2,0.0000
420320066,CMD,3,0.0000
426329429,CMD,0,-5.0000
426329429,CMD,1,0.0000
426329429,CMD,2,0.0000
426329429,CMD,3,0.0000
432322660,CMD,0,-5.0000
432322660,CMD,1,0.0000
432322660,CMD,2,0.0000
432322660,CMD,3,0.0000
438341318,CMD,0,-5.0000
438341318,CMD,1,0.0000
438341318,CMD,2,0.0000
438341318,CMD,3,0.0000
444310398,CMD,0,-5.0000
444310398,CMD,1,0.0000
444310398,CMD,2,0.0000
444310398,CMD,3,0.0000
450314930,CMD,0,-5.0000
450314930,CMD,1,0.0000
450314930,CMD,2,0.0000
450314930,CMD,3,0.0000
456313029,CMD,0,-5.0000
456313029,CMD,1,0.0000
456313029,CMD,2,0.0000
456313029,CMD,3,0.0000
462314630,CMD,0,-5.0000
462314630,CMD,1,0.0000
462314630,CMD,2,0.0000
462314630,CMD,3,0.0000
468323000,CMD,0,-5.0000
468323000,CMD,1,0.0000
468323000,CMD,2,0.0000
468323000,CMD,3,0.0000
473447256,CMD,0,-5.0000
473447256,CMD,1,0.0000
473447256,CMD,2,0.0000
473447256,CMD,3,0.0000
479330565,CMD,0,-5.0000
479330565,CMD,1,0.0000
479330565,CMD,2,0.0000
479330565,CMD,3,0.0000
485317201,CMD,0,-5.0000
485317201,CMD,1,0.0000
485317201,CMD,2,0.0000
485317201,CMD,3,0.0000
491321490,CMD,0,-5.0000
491321490,CMD,1,0.0000
491321490,CMD,2,0.0000
491321490,CMD,3,0.0000
497333245,CMD,0,-5.0000
497333245,CMD,1,0.0000
497333245,CMD,2,0.0000
497333245,CMD,3,0.0000
503317647,CMD,0,-5.0000
503317647,CMD,1,0.0000
503317647,CMD,2,0.0000
503317647,CMD,3,0.0000
509329724,CMD,0,-5.0000
509329724,CMD,1,0.0000
509329724,CMD,2,0.0000
509329724,CMD,3,0.0000
515336016,CMD,0,-5.0000
515336016,CMD,1,0.0000
515336016,CMD,2,0.0000
515336016,CMD,3,0.0000
521331870,CMD,0,-5.0000
521331870,CMD,1,0.0000
521331870,CMD,2,0.0000
521331870,CMD,3,0.0000
534340480,CMD,0,-5.0000
534340480,CMD,1,0.0000
534340480,CMD,2,0.0000
534340480,CMD,3,0.0000
540361786,CMD,0,-5.0000
540361786,CMD,1,0.0000
540361786,CMD,2,0.0000
540361786,CMD,3,0.0000
553419814,CMD,0,-5.0000
553419814,CMD,1,0.0000
553419814,CMD,2,0.0000
553419814,CMD,3,0.0000
559521091,CMD,0,-5.0000
559521091,CMD,1,0.0000
559521091,CMD,2,0.0000
559521091,CMD,3,0.0000
565333800,CMD,0,-5.0000
565333800,CMD,1,0.0000
565333800,CMD,2,0.0000
565333800,CMD,3,0.0000
571778712,CMD,0,-5.0000
571778712,CMD,1,0.0000
571778712,CMD,2,0.0000
571778712,CMD,3,0.0000
585546564,CMD,0,-5.0000
585546564,CMD,1,0.0000
585546564,CMD,2,0.0000
585546564,CMD,3,0.0000
591452877,CMD,0,-5.0000
591452877,CMD,1,0.0000
591452877,CMD,2,0.0000
591452877,CMD,3,0.0000
596454837,CMD,0,-5.0000
596454837,CMD,1,0.0000
596454837,CMD,2,0.0000
596454837,CMD,3,0.0000
602554526,CMD,0,-5.0000
602554526,CMD,1,0.0000
602554526,CMD,2,0.0000
602554526,CMD,3,0.0000
608464010,CMD,0,-5.0000
608464010,CMD,1,0.0000
608464010,CMD,2,0.0000
608464010,CMD,3,0.0000
614454673,CMD,0,-5.0000
614454673,CMD,1,0.0000
614454673,CMD,2,0.0000
614454673,CMD,3,0.0000
620445578,CMD,0,-5.0000
620445578,CMD,1,0.0000
620445578,CMD,2,0.0000
620445578,CMD,3,0.0000
627333277,CMD,0,-5.0000
627333277,CMD,1,0.0000
627333277,CMD,2,0.0000
627333277,CMD,3,0.0000
631335457,CMD,0,-5.0000
631335457,CMD,1,0.0000
631335457,CMD,2,0.0000
631335457,CMD,3,0.0000
636338849,CMD,0,-5.0000
636338849,CMD,1,0.0000
636338849,CMD,2,0.0000
636338849,CMD,3,0.0000
642335005,CMD,0,-5.0000
642335005,CMD,1,0.0000
642335005,CMD,2,0.0000
642335005,CMD,3,0.0000
648334573,CMD,0,-5.0000
648334573,CMD,1,0.0000
648334573,CMD,2,0.0000
648334573,CMD,3,0.0000
654328986,CMD,0,-5.0000
654328986,CMD,1,0.0000
654328986,CMD,2,0.0000
654328986,CMD,3,0.0000
660343620,CMD,0,-5.0000
660343620,CMD,1,0.0000
660343620,CMD,2,0.0000
660343620,CMD,3,0.0000
666329226,CMD,0,-5.0000
666329226,CMD,1,0.0000
666329226,CMD,2,0.0000
666329226,CMD,3,0.0000
672333033,CMD,0,-5.0000
672333033,CMD,1,0.0000
672333033,CMD,2,0.0000
672333033,CMD,3,0.0000
678333877,CMD,0,-5.0000
678333877,CMD,1,0.0000
678333877,CMD,2,0.0000
678333877,CMD,3,0.0000
683324104,CMD,0,-5.0000
683324104,CMD,1,0.0000
683324104,CMD,2,0.0000
683324104,CMD,3,0.0000
688333608,CMD,0,-5.0000
688333608,CMD,1,0.0000
688333608,CMD,2,0.0000
688333608,CMD,3,0.0000
694325679,CMD,0,-5.0000
694325679,CMD,1,0.0000
694325679,CMD,2,0.0000
694325679,CMD,3,0.0000
700337917,CMD,0,-5.0000
700337917,CMD,1,0.0000
700337917,CMD,2,0.0000
700337917,CMD,3,0.0000
706330589,CMD,0,-5.0000
706330589,CMD,1,0.0000
706330589,CMD,2,0.0000
706330589,CMD,3,0.0000
712352533,CMD,0,-5.0000
712352533,CMD,1,0.0000
712352533,CMD,2,0.0000
712352533,CMD,3,0.0000
718343256,CMD,0,-5.0000
718343256,CMD,1,0.0000
718343256,CMD,2,0.0000
718343256,CMD,3,0.0000
724333843,CMD,0,-5.0000
724333843,CMD,1,0.0000
724333843,CMD,2,0.0000
724333843,CMD,3,0.0000
730336307,CMD,0,-5.0000
730336307,CMD,1,0.0000
730336307,CMD,2,0.0000
730336307,CMD,3,0.0000
735332885,CMD,0,-5.0000
735332885,CMD,1,0.0000
735332885,CMD,2,0.0000
735332885,CMD,3,0.0000
740360916,CMD,0,-5.0000
740360916,CMD,1,0.0000
740360916,CMD,2,0.0000
740360916,CMD,3,0.0000
746338937,CMD,0,-5.0000
746338937,CMD,1,0.0000
746338937,CMD,2,0.0000
746338937,CMD,3,0.0000
751338000,CMD,0,-5.0000
751338000,CMD,1,0.0000
751338000,CMD,2,0.0000
751338000,CMD,3,0.0000
759353962,CMD,0,-5.0000
759353962,CMD,1,0.0000
759353962,CMD,2,0.0000
759353962,CMD,3,0.0000
764335741,CMD,0,-5.0000
764335741,CMD,1,0.0000
764335741,CMD,2,0.0000
764335741,CMD,3,0.0000
770333608,CMD,0,-5.0000
770333608,CMD,1,0.0000
770333608,CMD,2,0.0000
770333608,CMD,3,0.0000
776333597,CMD,0,-5.0000
776333597,CMD,1,0.0000
776333597,CMD,2,0.0000
776333597,CMD,3,0.0000
782336516,CMD,0,-5.0000
782336516,CMD,1,0.0000
782336516,CMD,2,0.0000
782336516,CMD,3,0.0000
788333014,CMD,0,-5.0000
788333014,CMD,1,0.0000
788333014,CMD,2,0.0000
788333014,CMD,3,0.0000
794331234,CMD,0,-5.0000
794331234,CMD,1,0.0000
794331234,CMD,2,0.0000
794331234,CMD,3,0.0000
800326363,CMD,0,-5.0000
800326363,CMD,1,0.0000
800326363,CMD,2,0.0000
800326363,CMD,3,0.0000
806321422,CMD,0,-5.0000
806321422,CMD,1,0.0000
806321422,CMD,2,0.0000
806321422,CMD,3,0.0000
812321335,CMD,0,-5.0000
812321335,CMD,1,0.0000
812321335,CMD,2,0.0000
812321335,CMD,3,0.0000
818350075,CMD,0,-5.0000
818350075,CMD,1,0.0000
818350075,CMD,2,0.0000
818350075,CMD,3,0.0000
822337459,CMD,0,-5.0000
822337459,CMD,1,0.0000
822337459,CMD,2,0.0000
822337459,CMD,3,0.0000
826337351,CMD,0,-5.0000
826337351,CMD,1,0.0000
826337351,CMD,2,0.0000
826337351,CMD,3,0.0000
830327814,CMD,0,-5.0000
830327814,CMD,1,0.0000
830327814,CMD,2,0.0000
830327814,CMD,3,0.0000
835351708,CMD,0,-5.0000
835351708,CMD,1,0.0000
835351708,CMD,2,0.0000
835351708,CMD,3,0.0000
841341963,CMD,0,-5.0000
841341963,CMD,1,0.0000
841341963,CMD,2,0.0000
841341963,CMD,3,0.0000
848346350,CMD,0,-5.0000
848346350,CMD,1,0.0000
848346350,CMD,2,0.0000
848346350,CMD,3,0.0000
855347277,CMD,0,-5.0000
855347277,CMD,1,0.0000
855347277,CMD,2,0.0000
855347277,CMD,3,0.0000
861335371,CMD,0,-5.0000
861335371,CMD,1,0.0000
861335371,CMD,2,0.0000
861335371,CMD,3,0.0000
867340582,CMD,0,-5.0000
867340582,CMD,1,0.0000
867340582,CMD,2,0.0000
867340582,CMD,3,0.0000
873335249,CMD,0,-5.0000
873335249,CMD,1,0.0000
873335249,CMD,2,0.0000
873335249,CMD,3,0.0000
879344541,CMD,0,-5.0000
879344541,CMD,1,0.0000
879344541,CMD,2,0.0000
879344541,CMD,3,0.0000
885338472,CMD,0,-5.0000
885338472,CMD,1,0.0000
885338472,CMD,2,0.0000
885338472,CMD,3,0.0000
891336411,CMD,0,-5.0000
891336411,CMD,1,0.0000
891336411,CMD,2,0.0000
891336411,CMD,3,0.0000
896341397,CMD,0,-5.0000
896341397,CMD,1,0.0000
896341397,CMD,2,0.0000
896341397,CMD,3,0.0000
900335270,CMD,0,-5.0000
900335270,CMD,1,0.0000
900335270,CMD,2,0.0000
900335270,CMD,3,0.0000
904340024,CMD,0,-5.0000
904340024,CMD,1,0.0000
904340024,CMD,2,0.0000
904340024,CMD,3,0.0000
910340756,CMD,0,-5.0000
910340756,CMD,1,0.0000
910340756,CMD,2,0.0000
910340756,CMD,3,0.0000
916346251,CMD,0,-5.0000
916346251,CMD,1,0.0000
916346251,CMD,2,0.0000
916346251,CMD,3,0.0000
922338398,CMD,0,-5.0000
922338398,CMD,1,0.0000
922338398,CMD,2,0.0000
922338398,CMD,3,0.0000
928354204,CMD,0,-5.0000
928354204,CMD,1,0.0000
928354204,CMD,2,0.0000
928354204,CMD,3,0.0000
934331545,CMD,0,-5.0000
934331545,CMD,1,0.0000
934331545,CMD,2,0.0000
934331545,CMD,3,0.0000
940357081,CMD,0,-5.0000
940357081,CMD,1,0.0000
940357081,CMD,2,0.0000
940357081,CMD,3,0.0000
946334352,CMD,0,-5.0000
946334352,CMD,1,0.0000
946334352,CMD,2,0.0000
946334352,CMD,3,0.0000
952347129,CMD,0,-5.0000
952347129,CMD,1,0.0000
952347129,CMD,2,0.0000
952347129,CMD,3,0.0000
958345651,CMD,0,-5.0000
958345651,CMD,1,0.0000
958345651,CMD,2,0.0000
958345651,CMD,3,0.0000
964340342,CMD,0,-5.0000
964340342,CMD,1,0.0000
964340342,CMD,2,0.0000
964340342,CMD,3,0.0000
968344588,CMD,0,-5.0000
968344588,CMD,1,0.0000
968344588,CMD,2,0.0000
968344588,CMD,3,0.0000
972334994,CMD,0,-5.0000
972334994,CMD,1,0.0000
972334994,CMD,2,0.0000
972334994,CMD,3,0.0000
980471429,CMD,0,-5.0000
980471429,CMD,1,0.0000
980471429,CMD,2,0.0000
980471429,CMD,3,0.0000
986347202,CMD,0,-5.0000
986347202,CMD,1,0.0000
986347202,CMD,2,0.0000
986347202,CMD,3,0.0000
992346696,CMD,0,-5.0000
992346696,CMD,1,0.0000
992346696,CMD,2,0.0000
992346696,CMD,3,0.0000
998337030,CMD,0,-5.0000
998337030,CMD,1,0.0000
998337030,CMD,2,0.0000
998337030,CMD,3,0.0000
1004587738,CMD,0,-5.0000
1004587738,CMD,1,0.0000
1004587738,CMD,2,0.0000
1004587738,CMD,3,0.0000
1012364463,CMD,0,-5.0000
1012364463,CMD,1,0.0000
1012364463,CMD,2,0.0000
1012364463,CMD,3,0.0000
1018341307,CMD,0,-5.0000
1018341307,CMD,1,0.0000
1018341307,CMD,2,0.0000
1018341307,CMD,3,0.0000
1024354796,CMD,0,-5.0000
1024354796,CMD,1,0.0000
1024354796,CMD,2,0.0000
1024354796,CMD,3,0.0000
1031352195,CMD,0,-5.0000
1031352195,CMD,1,0.0000
1031352195,CMD,2,0.0000
1031352195,CMD,3,0.0000
1038345599,CMD,0,-5.0000
1038345599,CMD,1,0.0000
1038345599,CMD,2,0.0000
1038345599,CMD,3,0.0000
1044337452,CMD,0,-5.0000
1044337452,CMD,1,0.0000
1044337452,CMD,2,0.0000
1044337452,CMD,3,0.0000
1050337116,CMD,0,-5.0000
1050337116,CMD,1,0.0000
1050337116,CMD,2,0.0000
1050337116,CMD,3,0.0000
1056401847,CMD,0,-5.0000
1056401847,CMD,1,0.0000
1056401847,CMD,2,0.0000
1056401847,CMD,3,0.0000
1061325008,CMD,0,-5.0000
1061325008,CMD,1,0.0000
1061325008,CMD,2,0.0000
1061325008,CMD,3,0.0000
1067328155,CMD,0,-5.0000
1067328155,CMD,1,0.0000
1067328155,CMD,2,0.0000
1067328155,CMD,3,0.0000
1073343434,CMD,0,-5.0000
1073343434,CMD,1,0.0000
1073343434,CMD,2,0.0000
1073343434,CMD,3,0.0000
1079335152,CMD,0,-5.0000
1079335152,CMD,1,0.0000
1079335152,CMD,2,0.0000
1079335152,CMD,3,0.0000
1085333074,CMD,0,-5.0000
1085333074,CMD,1,0.0000
1085333074,CMD,2,0.0000
1085333074,CMD,3,0.0000
1089341908,CMD,0,-5.0000
1089341908,CMD,1,0.0000
1089341908,CMD,2,0.0000
1089341908,CMD,3,0.0000
1093334619,CMD,0,-5.0000
1093334619,CMD,1,0.0000
1093334619,CMD,2,0.0000
1093334619,CMD,3,0.0000
1099333872,CMD,0,-5.0000
1099333872,CMD,1,0.0000
1099333872,CMD,2,0.0000
1099333872,CMD,3,0.0000
1105351789,CMD,0,-5.0000
1105351789,CMD,1,0.0000
1105351789,CMD,2,0.0000
1105351789,CMD,3,0.0000
1111340876,CMD,0,-5.0000
1111340876,CMD,1,0.0000
1111340876,CMD,2,0.0000
1111340876,CMD,3,0.0000
1117328725,CMD,0,-5.0000
1117328725,CMD,1,0.0000
1117328725,CMD,2,0.0000
1117328725,CMD,3,0.0000
1123343368,CMD,0,-5.0000
1123343368,CMD,1,0.0000
1123343368,CMD,2,0.0000
1123343368,CMD,3,0.0000
1129337475,CMD,0,-5.0000
1129337475,CMD,1,0.0000
1129337475,CMD,2,0.0000
1129337475,CMD,3,0.0000
1135340395,CMD,0,-5.0000
1135340395,CMD,1,0.0000
1135340395,CMD,2,0.0000
1135340395,CMD,3,0.0000
1140355271,CMD,0,-5.0000
1140355271,CMD,1,0.0000
1140355271,CMD,2,0.0000
1140355271,CMD,3,0.0000
1144337751,CMD,0,-5.0000
1144337751,CMD,1,0.0000
1144337751,CMD,2,0.0000
1144337751,CMD,3,0.0000
1148311823,CMD,0,-5.0000
1148311823,CMD,1,0.0000
1148311823,CMD,2,0.0000
1148311823,CMD,3,0.0000
1152335310,CMD,0,-5.0000
1152335310,CMD,1,0.0000
1152335310,CMD,2,0.0000
1152335310,CMD,3,0.0000
1158340455,CMD,0,-5.0000
1158340455,CMD,1,0.0000
1158340455,CMD,2,0.0000
1158340455,CMD,3,0.0000
1164340126,CMD,0,-5.0000
1164340126,CMD,1,0.0000
1164340126,CMD,2,0.0000
1164340126,CMD,3,0.0000
1170326582,CMD,0,-5.0000
1170326582,CMD,1,0.0000
1170326582,CMD,2,0.0000
1170326582,CMD,3,0.0000
1176340561,CMD,0,-5.0000
1176340561,CMD,1,0.0000
1176340561,CMD,2,0.0000
1176340561,CMD,3,0.0000
1182334783,CMD,0,-5.0000
1182334783,CMD,1,0.0000
1182334783,CMD,2,0.0000
1182334783,CMD,3,0.0000
1188344481,CMD,0,-5.0000
1188344481,CMD,1,0.0000
1188344481,CMD,2,0.0000
1188344481,CMD,3,0.0000
1194341864,CMD,0,-5.0000
1194341864,CMD,1,0.0000
1194341864,CMD,2,0.0000
1194341864,CMD,3,0.0000
1200339161,CMD,0,-5.0000
1200339161,CMD,1,0.0000
1200339161,CMD,2,0.0000
1200339161,CMD,3,0.0000
1207343798,CMD,0,-5.0000
1207343798,CMD,1,0.0000
1207343798,CMD,2,0.0000
1207343798,CMD,3,0.0000
1213409660,CMD,0,-5.0000
1213409660,CMD,1,0.0000
1213409660,CMD,2,0.0000
1213409660,CMD,3,0.0000
1219341931,CMD,0,-5.0000
1219341931,CMD,1,0.0000
1219341931,CMD,2,0.0000
1219341931,CMD,3,0.0000
1225338945,CMD,0,-5.0000
1225338945,CMD,1,0.0000
1225338945,CMD,2,0.0000
1225338945,CMD,3,0.0000
1231339303,CMD,0,-5.0000
1231339303,CMD,1,0.0000
1231339303,CMD,2,0.0000
1231339303,CMD,3,0.0000
1237337859,CMD,0,-5.0000
1237337859,CMD,1,0.0000
1237337859,CMD,2,0.0000
1237337859,CMD,3,0.0000
1242342737,CMD,0,-5.0000
1242342737,CMD,1,0.0000
1242342737,CMD,2,0.0000
1242342737,CMD,3,0.0000
1247345171,CMD,0,-5.0000
1247345171,CMD,1,0.0000
1247345171,CMD,2,0.0000
1247345171,CMD,3,0.0000
1253329736,CMD,0,-5.0000
1253329736,CMD,1,0.0000
1253329736,CMD,2,0.0000
1253329736,CMD,3,0.0000
1259353994,CMD,0,-5.0000
1259353994,CMD,1,0.0000
1259353994,CMD,2,0.0000
1259353994,CMD,3,0.0000
1265345777,CMD,0,-5.0000
1265345777,CMD,1,0.0000
1265345777,CMD,2,0.0000
1265345777,CMD,3,0.0000
1272330974,CMD,0,-5.0000
1272330974,CMD,1,0.0000
1272330974,CMD,2,0.0000
1272330974,CMD,3,0.0000
1277335592,CMD,0,-5.0000
1277335592,CMD,1,0.0000
1277335592,CMD,2,0.0000
1277335592,CMD,3,0.0000
1281340401,CMD,0,-5.0000
1281340401,CMD,1,0.0000
1281340401,CMD,2,0.0000
1281340401,CMD,3,0.0000
1287332370,CMD,0,-5.0000
1287332370,CMD,1,0.0000
1287332370,CMD,2,0.0000
1287332370,CMD,3,0.0000
1293340106,CMD,0,-5.0000
1293340106,CMD,1,0.0000
1293340106,CMD,2,0.0000
1293340106,CMD,3,0.0000
1299329727,CMD,0,-5.0000
1299329727,CMD,1,0.0000
1299329727,CMD,2,0.0000
1299329727,CMD,3,0.0000
1305343501,CMD,0,-5.0000
1305343501,CMD,1,0.0000
1305343501,CMD,2,0.0000
1305343501,CMD,3,0.0000
1311339684,CMD,0,-5.0000
1311339684,CMD,1,0.0000
1311339684,CMD,2,0.0000
1311339684,CMD,3,0.0000
1317337302,CMD,0,-5.0000
1317337302,CMD,1,0.0000
1317337302,CMD,2,0.0000
1317337302,CMD,3,0.0000
1323340244,CMD,0,-5.0000
1323340244,CMD,1,0.0000
1323340244,CMD,2,0.0000
1323340244,CMD,3,0.0000
1330346103,CMD,0,-5.0000
1330346103,CMD,1,0.0000
1330346103,CMD,2,0.0000
1330346103,CMD,3,0.0000
1338347162,CMD,0,-5.0000
1338347162,CMD,1,0.0000
1338347162,CMD,2,0.0000
1338347162,CMD,3,0.0000
1344337888,CMD,0,-5.0000
1344337888,CMD,1,0.0000
1344337888,CMD,2,0.0000
1344337888,CMD,3,0.0000
