t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
87.455855,9868962,778.9199,0.0000,41.30
87.556037,9869044,778.9270,0.0000,41.30
87.654795,9869161,778.9282,0.0000,41.30
87.755852,9869244,778.9225,0.0000,41.30
87.854730,9869362,778.9194,0.0000,41.30
87.954586,9869442,778.9236,0.0000,41.30
88.056210,9869568,778.9209,0.0000,41.30
88.156201,9869643,778.9243,0.0000,41.30
88.258566,9869764,778.9180,0.0000,41.30
88.355912,9869845,778.9203,0.0000,41.30
88.456097,9869965,778.9258,0.0000,41.30
88.555742,9870043,778.9253,0.0000,41.30
88.656620,9870166,778.9184,0.0000,41.30
88.754462,9870244,778.9160,0.0000,41.30
88.853747,9870363,778.9245,0.0000,41.30
88.956325,9870445,778.9243,0.0000,41.30
89.055983,9870525,778.9221,0.0000,41.30
89.155171,9870644,778.9203,0.0000,41.30
89.256153,9870763,778.9172,0.0000,41.30
89.356183,9870846,778.9186,0.0000,41.30
89.455727,9870964,778.9136,0.0000,41.30
89.555021,9871043,778.9121,0.0000,41.30
89.656010,9871163,778.9233,0.0000,41.30
89.756761,9871243,778.9277,0.0000,41.30
89.854665,9871362,778.9270,0.0000,41.30
89.956930,9871442,778.9206,0.0000,41.30
90.055896,9871563,778.9219,0.0000,41.30
90.154769,9871644,778.9312,0.0000,41.30
90.255927,9871765,778.9331,0.0000,41.00
90.354976,9871842,778.9255,0.0000,41.00
90.455665,9871962,778.9238,0.0000,41.00
90.555957,9872043,778.9270,0.0000,41.00
90.655970,9872165,778.9321,0.0000,41.00
90.756588,9872242,778.9253,0.0000,41.00
90.854699,9872362,778.9284,0.0000,41.00
90.956108,9872443,778.9319,0.0000,41.00
91.056808,9872563,778.9392,0.0000,41.00
91.155259,9872645,778.9243,0.0000,41.00
91.254826,9872763,778.9175,0.0000,41.00
91.354652,9872844,778.9086,0.0000,41.00
91.456292,9872965,778.9211,0.0000,41.00
91.556191,9873044,778.9138,0.0000,41.00
91.654733,9873166,778.9258,0.0000,41.00
91.754614,9873244,778.9163,0.0000,41.00
91.856098,9873363,778.9116,0.0000,41.00
91.956948,9873444,778.9184,0.0000,41.00
92.054972,9873563,778.9260,0.0000,41.00
92.150380,9873642,778.9297,0.0000,41.00
92.255096,9873775,778.9131,0.0000,41.30
92.354914,9873843,778.9125,0.0000,41.30
92.454571,9873966,778.9175,0.0000,41.30
92.556880,9874043,778.9170,0.0000,41.30
92.647356,9874122,778.9108,0.0000,41.30
92.756527,9874243,778.9069,0.0000,41.30
92.857644,9874364,778.9163,0.0000,41.30
92.956252,9874444,778.9163,0.0000,41.30
93.057499,9874565,778.9116,0.0000,41.30
93.155214,9874645,778.9231,0.0000,41.30
93.254962,9874766,778.9092,0.0000,41.30
93.358165,9874842,778.9145,0.0000,41.30
93.457239,9874963,778.9209,0.0000,41.30
93.546405,9875044,778.9194,0.0000,41.30
93.655305,9875165,778.9094,0.0000,41.30
93.756311,9875243,778.9075,0.0000,41.30
93.855495,9875363,778.9080,0.0000,41.30
93.956802,9875444,778.9092,0.0000,41.30
94.056367,9875564,778.9175,0.0000,41.30
94.155868,9875646,778.9180,0.0000,41.30
94.257462,9875763,778.9170,0.0000,41.70
94.356743,9875844,778.9094,0.0000,41.70
94.455777,9875963,778.9104,0.0000,41.70
94.555982,9876045,778.9164,0.0000,41.70
94.654897,9876164,778.9163,0.0000,41.70
94.755105,9876243,778.9086,0.0000,41.70
94.856808,9876363,778.9086,0.0000,41.70
94.955393,9876445,778.9055,0.0000,41.70
95.056885,9876563,778.9147,0.0000,41.70
95.157611,9876643,778.9128,0.0000,41.70
95.255836,9876767,778.9125,0.0000,41.70
95.357700,9876844,778.9189,0.0000,41.70
95.457752,9876964,778.9097,0.0000,41.70
95.556081,9877043,778.9114,0.0000,41.70
95.647344,9877163,778.9186,0.0000,41.70
95.756786,9877243,778.9214,0.0000,41.70
95.857236,9877364,778.9062,0.0000,41.70
95.956008,9877444,778.9128,0.0000,41.70
96.056722,9877565,778.9250,0.0000,41.70
96.156420,9877643,778.9253,0.0000,41.70
96.256220,9877764,778.9175,0.0000,41.70
96.355204,9877843,778.9231,0.0000,41.70
96.422779,9877964,778.9153,0.0000,41.70
96.556595,9878042,778.9097,0.0000,41.70
96.657004,9878163,778.9082,0.0000,41.70
96.757287,9878242,778.9114,0.0000,41.70
96.856221,9878362,778.9236,0.0000,41.70
96.956117,9878443,778.9189,0.0000,41.70
97.056320,9878565,778.9180,0.0000,41.70
97.156832,9878643,778.9167,0.0000,41.70
97.255659,9878764,778.9111,0.0000,41.70
97.356563,9878844,778.9145,0.0000,41.70
97.426046,9878962,778.9236,0.0000,41.70
97.556420,9879044,778.9243,0.0000,41.70
97.656538,9879162,778.9319,0.0000,41.70
97.756763,9879242,778.9323,0.0000,41.70
97.855993,9879363,778.9321,0.0000,41.70
97.956703,9879445,778.9360,0.0000,41.70
98.056216,9879566,778.9355,0.0000,41.70
98.156045,9879643,778.9382,0.0000,41.70
98.256537,9879763,778.9314,0.0000,41.70
98.357866,9879843,778.9304,0.0000,41.70
98.426157,9879964,778.9216,0.0000,41.70
98.556682,9880043,778.9155,0.0000,41.70
98.656846,9880163,778.9177,0.0000,41.70
98.758059,9880245,778.9177,0.0000,41.70
98.857707,9880363,778.9167,0.0000,41.70
98.957097,9880445,778.9150,0.0000,41.70
99.058645,9880563,778.9231,0.0000,41.70
99.156924,9880642,778.9219,0.0000,41.70
99.256793,9880764,778.9270,0.0000,41.70
99.355118,9880843,778.9184,0.0000,41.70
99.431329,9880963,778.9180,0.0000,41.70
99.556545,9881043,778.9147,0.0000,41.70
99.654762,9881163,778.9072,0.0000,41.70
99.756220,9881243,778.9069,0.0000,41.70
99.855657,9881364,778.9055,0.0000,41.70
99.955531,9881441,778.9023,0.0000,41.70
100.055612,9881565,778.9116,0.0000,41.70
100.155424,9881642,778.9172,0.0000,41.70
100.255287,9881762,778.9192,0.0000,44.60
100.356886,9881844,778.9312,0.0000,44.60
100.435457,9881964,778.9211,0.0000,44.60
100.556728,9882045,778.9164,0.0000,44.60
100.656228,9882163,778.9172,0.0000,44.60
100.756564,9882243,778.9203,0.0000,44.60
100.857259,9882364,778.9184,0.0000,44.60
100.956267,9882443,778.9250,0.0000,44.60
101.046991,9882565,778.9145,0.0000,44.60
101.156364,9882643,778.9125,0.0000,44.60
101.255406,9882764,778.9147,0.0000,44.60
101.356022,9882844,778.9150,0.0000,44.60
101.436913,9882963,778.9219,0.0000,44.60
101.555807,9883042,778.9170,0.0000,44.60
101.657069,9883162,778.9119,0.0000,44.60
101.757083,9883243,778.9121,0.0000,44.60
101.856971,9883364,778.9231,0.0000,44.60
101.956935,9883444,778.9258,0.0000,44.60
102.055347,9883563,778.9211,0.0000,44.60
102.158659,9883642,778.9116,0.0000,44.60
102.255925,9883767,778.9167,0.0000,42.70
102.357086,9883845,778.9163,0.0000,42.70
102.447351,9883961,778.9214,0.0000,42.70
102.555345,9884043,778.9047,0.0000,42.70
102.656596,9884164,778.8923,0.0000,42.70
102.758558,9884243,778.9026,0.0000,42.70
102.856176,9884363,778.8954,0.0000,42.70
102.958426,9884443,778.8952,0.0000,42.70
103.055329,9884564,778.9075,0.0000,42.70
103.156654,9884645,778.9119,0.0000,42.70
103.255074,9884765,778.9128,0.0000,42.70
103.356584,9884846,778.9141,0.0000,42.70
103.446864,9884963,778.9116,0.0000,42.70
103.557434,9885046,778.9055,0.0000,42.70
103.656104,9885165,778.9036,0.0000,42.70
103.755638,9885243,778.9141,0.0000,42.70
103.856297,9885364,778.9065,0.0000,42.70
103.955628,9885443,778.9111,0.0000,42.70
104.056311,9885563,778.9131,0.0000,42.70
104.155523,9885644,778.9172,0.0000,42.70
104.256338,9885762,778.9138,0.0000,42.00
104.355892,9885844,778.9175,0.0000,42.00
104.452831,9885964,778.9050,0.0000,42.00
104.556549,9886042,778.9194,0.0000,42.00
104.655079,9886163,778.9211,0.0000,42.00
104.755224,9886246,778.9216,0.0000,42.00
104.856143,9886363,778.9133,0.0000,42.00
104.955757,9886445,778.9133,0.0000,42.00
105.055933,9886566,778.9060,0.0000,42.00
105.156482,9886643,778.8989,0.0000,42.00
105.256501,9886765,778.9080,0.0000,42.00
105.356423,9886846,778.9086,0.0000,42.00
105.452226,9886963,778.9102,0.0000,42.00
105.555694,9887043,778.9206,0.0000,42.00
105.656708,9887163,778.9119,0.0000,42.00
105.755584,9887243,778.9133,0.0000,42.00
105.855117,9887363,778.9080,0.0000,42.00
105.956130,9887443,778.9141,0.0000,42.00
106.057857,9887523,778.9136,0.0000,42.00
106.155659,9887645,778.9277,0.0000,42.00
106.255481,9887766,778.9287,0.0000,42.00
106.355355,9887844,778.9292,0.0000,42.00
106.449036,9887963,778.9167,0.0000,42.00
106.556795,9888042,778.9119,0.0000,42.00
106.656218,9888163,778.9084,0.0000,42.00
106.756494,9888244,778.9128,0.0000,42.00
106.851600,9888364,778.9116,0.0000,42.00
106.958053,9888442,778.9203,0.0000,42.00
107.058088,9888563,778.9290,0.0000,42.00
107.156610,9888643,778.9370,0.0000,42.00
107.256717,9888764,778.9225,0.0000,42.00
107.356619,9888844,778.9241,0.0000,42.00
107.452011,9888965,778.9277,0.0000,42.00
107.556962,9889044,778.9248,0.0000,42.00
107.655512,9889164,778.9309,0.0000,42.00
107.755340,9889242,778.9284,0.0000,42.00
107.857440,9889363,778.9209,0.0000,42.00
107.956532,9889444,778.9199,0.0000,42.00
108.056759,9889562,778.9272,0.0000,42.00
108.156102,9889646,778.9228,0.0000,42.00
108.255812,9889763,778.9277,0.0000,41.70
108.357543,9889844,778.9316,0.0000,41.70
108.456124,9889963,778.9186,0.0000,41.70
108.557042,9890043,778.9155,0.0000,41.70
108.656896,9890164,778.9206,0.0000,41.70
108.754740,9890244,778.9147,0.0000,41.70
108.856140,9890366,778.9203,0.0000,41.70
108.956033,9890444,778.9170,0.0000,41.70
109.056618,9890563,778.9253,0.0000,41.70
109.156594,9890646,778.9368,0.0000,41.70
109.255659,9890764,778.9306,0.0000,41.70
109.357029,9890844,778.9128,0.0000,41.70
109.456362,9890962,778.9228,0.0000,41.70
109.558450,9891044,778.9175,0.0000,41.70
109.655973,9891163,778.9202,0.0000,41.70
109.756612,9891242,778.9225,0.0000,41.70
109.857197,9891362,778.9241,0.0000,41.70
109.956192,9891443,778.9197,0.0000,41.70
110.052231,9891565,778.9306,0.0000,41.70
110.155088,9891645,778.9290,0.0000,41.70
110.255753,9891763,778.9192,0.0000,41.70
110.357683,9891843,778.9228,0.0000,41.70
110.456456,9891963,778.9233,0.0000,41.70
110.556255,9892043,778.9158,0.0000,41.70
110.656530,9892164,778.9336,0.0000,41.70
110.756157,9892244,778.9248,0.0000,41.70
110.856290,9892363,778.9197,0.0000,41.70
110.957449,9892443,778.9175,0.0000,41.70
111.056318,9892563,778.9272,0.0000,41.70
111.155531,9892642,778.9221,0.0000,41.70
111.257644,9892764,778.9258,0.0000,41.70
111.355236,9892844,778.9177,0.0000,41.70
111.458147,9892966,778.9106,0.0000,41.70
111.556581,9893044,778.9125,0.0000,41.70
111.655347,9893167,778.9272,0.0000,41.70
111.751964,9893243,778.9351,0.0000,41.70
111.856452,9893363,778.9241,0.0000,41.70
111.957203,9893444,778.9124,0.0000,41.70
112.056601,9893565,778.9197,0.0000,41.70
112.156570,9893643,778.9197,0.0000,41.70
112.255211,9893763,778.9177,0.0000,42.00
112.355818,9893843,778.9089,0.0000,42.00
112.455052,9893963,778.9184,0.0000,42.00
112.556667,9894042,778.9160,0.0000,42.00
112.657367,9894163,778.9133,0.0000,42.00
112.755931,9894243,778.9114,0.0000,42.00
112.855282,9894365,778.9116,0.0000,42.00
112.955997,9894444,778.9067,0.0000,42.00
113.057975,9894564,778.8997,0.0000,42.00
113.156729,9894644,778.8975,0.0000,42.00
113.252442,9894764,778.8972,0.0000,42.00
113.355891,9894844,778.9082,0.0000,42.00
113.455332,9894963,778.9125,0.0000,42.00
113.555559,9895043,778.9114,0.0000,42.00
113.655699,9895164,778.9202,0.0000,42.00
113.757624,9895243,778.9153,0.0000,42.00
113.850021,9895322,778.9228,0.0000,42.00
113.956743,9895443,778.9116,0.0000,42.00
114.056970,9895564,778.9138,0.0000,42.00
114.156280,9895642,778.9121,0.0000,42.00
114.256554,9895764,778.9092,0.0000,42.00
114.358363,9895842,778.9197,0.0000,42.00
114.456454,9895964,778.9221,0.0000,42.00
114.556636,9896042,778.9203,0.0000,42.00
114.656695,9896163,778.9172,0.0000,42.00
114.756639,9896244,778.9245,0.0000,42.00
114.856789,9896364,778.9219,0.0000,42.00
114.956226,9896445,778.9243,0.0000,42.00
115.056788,9896564,778.9216,0.0000,42.00
115.157573,9896643,778.9260,0.0000,42.00
115.257161,9896764,778.9145,0.0000,42.00
115.357065,9896843,778.9047,0.0000,42.00
115.452447,9896963,778.9114,0.0000,42.00
115.556190,9897045,778.9097,0.0000,42.00
115.656006,9897164,778.9006,0.0000,42.00
115.756711,9897244,778.9075,0.0000,42.00
115.856398,9897364,778.9082,0.0000,42.00
115.955620,9897444,778.9153,0.0000,42.00
116.057300,9897564,778.9206,0.0000,42.00
116.158064,9897644,778.9086,0.0000,42.00
116.256547,9897763,778.9053,0.0000,42.00
116.357144,9897842,778.9055,0.0000,42.00
116.455445,9897965,778.9097,0.0000,42.00
116.557464,9898042,778.9080,0.0000,42.00
116.656422,9898164,778.9116,0.0000,42.00
116.756626,9898245,778.9138,0.0000,42.00
116.857682,9898363,778.9111,0.0000,42.00
116.955791,9898445,778.9172,0.0000,42.00
117.056306,9898564,778.9099,0.0000,42.00
117.155742,9898643,778.9111,0.0000,42.00
117.258008,9898763,778.9119,0.0000,42.00
117.358325,9898843,778.9128,0.0000,42.00
117.455782,9898966,778.9150,0.0000,42.00
117.558168,9899043,778.9184,0.0000,42.00
117.656403,9899163,778.9301,0.0000,42.00
117.755629,9899243,778.9219,0.0000,42.00
117.856076,9899365,778.9164,0.0000,42.00
117.955986,9899444,778.9147,0.0000,42.00
118.055216,9899564,778.9143,0.0000,42.00
118.156430,9899642,778.9133,0.0000,42.00
118.257157,9899764,778.9047,0.0000,42.00
118.358366,9899844,778.9062,0.0000,42.00
118.457646,9899964,778.9077,0.0000,42.00
118.556789,9900044,778.9145,0.0000,42.00
118.655606,9900164,778.9082,0.0000,42.00
118.755505,9900244,778.9047,0.0000,42.00
118.857726,9900363,778.8921,0.0000,42.00
118.955979,9900442,778.9089,0.0000,42.00
119.056821,9900562,778.8960,0.0000,42.00
119.157611,9900645,778.9060,0.0000,42.00
119.258313,9900763,778.9077,0.0000,42.00
119.356814,9900843,778.9038,0.0000,42.00
119.456249,9900965,778.9172,0.0000,42.00
119.556728,9901042,778.9197,0.0000,42.00
119.656077,9901124,778.9184,0.0000,42.00
119.756658,9901243,778.9192,0.0000,42.00
119.857383,9901364,778.9102,0.0000,42.00
119.956167,9901444,778.9143,0.0000,42.00
120.055290,9901563,778.9008,0.0000,42.00
120.155900,9901644,778.9072,0.0000,42.00
120.257766,9901763,778.9097,0.0000,42.70
120.358010,9901843,778.9089,0.0000,42.70
120.458607,9901964,778.9124,0.0000,42.70
120.557027,9902042,778.9202,0.0000,42.70
120.657017,9902164,778.9147,0.0000,42.70
120.756862,9902241,778.8994,0.0000,42.70
120.858239,9902362,778.9080,0.0000,42.70
120.956623,9902444,778.9065,0.0000,42.70
121.056591,9902567,778.9104,0.0000,42.70
121.156378,9902642,778.9138,0.0000,42.70
121.255735,9902766,778.8960,0.0000,42.70
121.357007,9902843,778.9033,0.0000,42.70
121.458205,9902964,778.9092,0.0000,42.70
121.559233,9903044,778.9099,0.0000,42.70
121.656149,9903162,778.8999,0.0000,42.70
121.757621,9903243,778.8997,0.0000,42.70
121.856528,9903322,778.9041,0.0000,42.70
121.955667,9903443,778.9072,0.0000,42.70
122.055596,9903564,778.9089,0.0000,42.70
122.156152,9903643,778.9077,0.0000,42.70
122.258293,9903763,778.8972,0.0000,41.70
122.357762,9903843,778.9108,0.0000,41.70
122.457630,9903924,778.9102,0.0000,41.70
122.559137,9904045,778.9043,0.0000,41.70
122.657155,9904166,778.9011,0.0000,41.70
122.754261,9904242,778.9106,0.0000,41.70
122.857126,9904364,778.9150,0.0000,41.70
122.956289,9904445,778.9062,0.0000,41.70
123.058668,9904565,778.9108,0.0000,41.70
123.156410,9904642,778.9186,0.0000,41.70
123.256955,9904765,778.9211,0.0000,41.70
123.356755,9904842,778.9203,0.0000,41.70
123.456150,9904963,778.9248,0.0000,41.70
123.556781,9905044,778.9270,0.0000,41.70
123.657039,9905163,778.9199,0.0000,41.70
123.757262,9905243,778.9233,0.0000,41.70
123.857336,9905365,778.9236,0.0000,41.70
123.956354,9905443,778.9194,0.0000,41.70
124.053330,9905564,778.9150,0.0000,41.70
124.157347,9905643,778.9038,0.0000,41.70
124.256580,9905764,778.9053,0.0000,41.70
124.356747,9905845,778.9097,0.0000,41.70
124.456955,9905967,778.9041,0.0000,41.70
124.556787,9906045,778.9084,0.0000,41.70
124.657036,9906163,778.9036,0.0000,41.70
124.757100,9906245,778.9104,0.0000,41.70
124.852845,9906333,778.9133,0.0000,41.70
124.951916,9906444,778.9158,0.0000,41.70
125.056311,9906523,778.9128,0.0000,41.70
125.156010,9906642,778.9114,0.0000,41.70
125.255499,9906763,778.9131,0.0000,41.70
125.357646,9906844,778.9158,0.0000,41.70
125.457064,9906965,778.9143,0.0000,41.70
125.556034,9907042,778.9177,0.0000,41.70
125.657077,9907162,778.9189,0.0000,41.70
125.752812,9907244,778.9202,0.0000,41.70
125.856897,9907363,778.9216,0.0000,41.70
125.956289,9907444,778.9128,0.0000,41.70
126.056003,9907566,778.9094,0.0000,41.70
126.155936,9907645,778.9102,0.0000,41.70
126.256107,9907764,778.9043,0.0000,41.70
126.356285,9907845,778.9058,0.0000,42.00
126.456715,9907964,778.9045,0.0000,42.00
126.557039,9908043,778.9164,0.0000,42.00
126.657626,9908165,778.9164,0.0000,42.00
126.755930,9908244,778.9082,0.0000,42.00
126.855876,9908363,778.9038,0.0000,42.00
126.957491,9908445,778.9045,0.0000,42.00
127.057327,9908563,778.9030,0.0000,42.00
127.157883,9908645,778.8930,0.0000,42.00
127.255804,9908765,778.9082,0.0000,42.00
127.357292,9908844,778.9150,0.0000,42.00
127.455807,9908965,778.9114,0.0000,42.00
127.556632,9909043,778.9092,0.0000,42.00
127.655802,9909165,778.9023,0.0000,42.00
127.757466,9909243,778.9086,0.0000,42.00
127.857239,9909325,778.9114,0.0000,42.00
127.956124,9909446,778.8987,0.0000,42.00
128.056146,9909565,778.9004,0.0000,42.00
128.157224,9909642,778.8975,0.0000,42.00
128.257736,9909764,778.9033,0.0000,42.00
128.357134,9909844,778.9055,0.0000,41.70
128.455490,9909965,778.9114,0.0000,41.70
128.557304,9910043,778.9104,0.0000,41.70
128.656963,9910163,778.9001,0.0000,41.70
128.753294,9910245,778.8952,0.0000,41.70
128.855959,9910365,778.9053,0.0000,41.70
128.958346,9910443,778.8952,0.0000,41.70
129.057013,9910566,778.8940,0.0000,41.70
129.155611,9910644,778.8987,0.0000,41.70
129.257215,9910765,778.9094,0.0000,41.70
129.356570,9910844,778.9053,0.0000,41.70
129.456468,9910962,778.8979,0.0000,41.70
129.555578,9911042,778.8940,0.0000,41.70
129.656136,9911163,778.8954,0.0000,41.70
129.751701,9911247,778.8926,0.0000,41.70
129.855635,9911363,778.8965,0.0000,41.70
129.955819,9911444,778.9077,0.0000,41.70
130.056148,9911566,778.9050,0.0000,41.70
130.157601,9911643,778.8965,0.0000,41.70
130.255688,9911764,778.9008,0.0000,41.70
130.357600,9911843,778.8989,0.0000,41.70
130.457242,9911964,778.9106,0.0000,41.70
130.558706,9912044,778.9065,0.0000,41.70
130.658237,9912164,778.9050,0.0000,41.70
130.756057,9912242,778.9055,0.0000,41.70
130.857276,9912362,778.9058,0.0000,41.70
130.957158,9912444,778.9080,0.0000,41.70
131.056454,9912562,778.9019,0.0000,41.70
131.156370,9912644,778.9045,0.0000,41.70
131.256359,9912762,778.9136,0.0000,41.70
131.357643,9912842,778.9092,0.0000,41.70
131.456000,9912964,778.9053,0.0000,41.70
131.551484,9913043,778.9001,0.0000,41.70
131.657151,9913164,778.8989,0.0000,41.70
131.756376,9913244,778.8999,0.0000,41.70
131.851029,9913364,778.8991,0.0000,41.70
131.957594,9913444,778.9055,0.0000,41.70
132.056533,9913563,778.9077,0.0000,41.70
132.156229,9913646,778.9086,0.0000,41.70
132.257259,9913763,778.9014,0.0000,41.70
132.356251,9913844,778.9016,0.0000,41.70
132.457713,9913962,778.9143,0.0000,41.70
132.557960,9914043,778.9102,0.0000,41.70
132.657348,9914163,778.9147,0.0000,41.70
132.756456,9914243,778.9180,0.0000,41.70
132.856406,9914366,778.9099,0.0000,41.70
132.956804,9914443,778.9108,0.0000,41.70
133.056837,9914563,778.9124,0.0000,41.70
133.156920,9914642,778.9155,0.0000,41.70
133.256108,9914765,778.9060,0.0000,41.70
133.357095,9914842,778.9033,0.0000,41.70
133.456675,9914966,778.9097,0.0000,41.70
133.557596,9915042,778.9102,0.0000,41.70
133.657313,9915163,778.9177,0.0000,41.70
133.756863,9915242,778.9209,0.0000,41.70
133.849981,9915362,778.9182,0.0000,41.70
133.956610,9915443,778.9164,0.0000,41.70
134.057212,9915563,778.9108,0.0000,41.70
134.156056,9915645,778.9077,0.0000,41.70
134.255874,9915764,778.9145,0.0000,41.70
