t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
12.349811,11057444,778.9301,0.0000,41.30
12.449320,11057563,778.9306,0.0000,41.30
12.550247,11057642,778.9163,0.0000,41.30
12.649985,11057765,778.9164,0.0000,41.30
12.751210,11057845,778.9184,0.0000,41.30
12.850083,11057964,778.9163,0.0000,41.30
12.950110,11058043,778.9236,0.0000,41.30
13.049738,11058161,778.9216,0.0000,41.30
13.149396,11058242,778.9163,0.0000,41.30
13.241380,11058363,778.9211,0.0000,41.30
13.349789,11058445,778.9184,0.0000,41.30
13.449977,11058564,778.9089,0.0000,41.30
13.551424,11058642,778.9167,0.0000,41.30
13.650672,11058763,778.9192,0.0000,41.30
13.748118,11058842,778.9133,0.0000,41.30
13.847606,11058964,778.9138,0.0000,41.30
13.949562,11059043,778.9158,0.0000,41.30
14.050514,11059164,778.9131,0.0000,41.30
14.139182,11059243,778.9203,0.0000,41.30
14.248995,11059364,778.9321,0.0000,41.30
14.349621,11059443,778.9267,0.0000,41.30
14.450044,11059524,778.9333,0.0000,41.30
14.549468,11059643,778.9225,0.0000,41.30
14.649906,11059764,778.9211,0.0000,41.30
14.749351,11059844,778.9186,0.0000,41.30
14.851246,11059963,778.9104,0.0000,41.30
14.949462,11060043,778.9072,0.0000,41.30
15.050666,11060165,778.9131,0.0000,41.30
15.149560,11060244,778.9170,0.0000,41.30
15.249887,11060363,778.9160,0.0000,41.30
15.350677,11060441,778.9236,0.0000,41.30
15.449871,11060563,778.9351,0.0000,41.30
15.549228,11060645,778.9321,0.0000,41.70
15.639472,11060763,778.9248,0.0000,41.70
15.750240,11060843,778.9260,0.0000,41.70
15.849914,11060964,778.9277,0.0000,41.70
15.949794,11061042,778.9138,0.0000,41.70
16.048976,11061165,778.9250,0.0000,41.70
16.150247,11061242,778.9182,0.0000,41.70
16.250637,11061363,778.9197,0.0000,41.70
16.348941,11061444,778.9160,0.0000,41.70
16.449838,11061563,778.9321,0.0000,41.70
16.550951,11061642,778.9301,0.0000,41.70
16.651024,11061763,778.9331,0.0000,41.70
16.747717,11061843,778.9255,0.0000,41.70
16.849731,11061964,778.9365,0.0000,41.70
16.954211,11062045,778.9331,0.0000,41.70
17.050044,11062163,778.9241,0.0000,41.70
17.149242,11062242,778.9172,0.0000,41.70
17.249790,11062363,778.9147,0.0000,41.70
17.348906,11062444,778.9145,0.0000,41.70
17.440486,11062563,778.9124,0.0000,41.70
17.550181,11062644,778.9184,0.0000,41.70
17.649859,11062764,778.9138,0.0000,41.30
17.749551,11062844,778.9202,0.0000,41.30
17.849281,11062963,778.9180,0.0000,41.30
17.949284,11063043,778.9290,0.0000,41.30
18.048784,11063164,778.9223,0.0000,41.30
18.151163,11063244,778.9265,0.0000,41.30
18.249930,11063365,778.9270,0.0000,41.30
18.349223,11063444,778.9292,0.0000,41.30
18.450197,11063565,778.9292,0.0000,41.30
18.549074,11063643,778.9164,0.0000,41.30
18.649251,11063763,778.9267,0.0000,41.30
18.750307,11063843,778.9306,0.0000,41.30
18.850438,11063964,778.9209,0.0000,41.30
18.950178,11064043,778.9170,0.0000,41.30
19.039163,11064163,778.9192,0.0000,41.30
19.148354,11064243,778.9241,0.0000,41.30
19.243766,11064363,778.9338,0.0000,41.30
19.349689,11064443,778.9355,0.0000,41.30
19.443863,11064562,778.9282,0.0000,41.30
19.547766,11064643,778.9370,0.0000,41.30
19.649454,11064764,778.9184,0.0000,41.30
19.743044,11064843,778.9182,0.0000,41.30
19.844028,11064963,778.9155,0.0000,41.30
19.949631,11065042,778.9065,0.0000,41.30
20.049653,11065164,778.9075,0.0000,41.30
20.149116,11065243,778.9082,0.0000,41.30
20.243429,11065364,778.9155,0.0000,41.30
20.349473,11065443,778.9125,0.0000,41.30
20.445789,11065563,778.9108,0.0000,41.30
20.549735,11065643,778.9045,0.0000,41.30
20.649117,11065763,778.9170,0.0000,41.30
20.748920,11065844,778.9108,0.0000,41.30
20.844804,11065963,778.9128,0.0000,41.30
20.950106,11066044,778.9189,0.0000,41.30
21.044840,11066163,778.9069,0.0000,41.30
21.148215,11066243,778.9080,0.0000,41.30
21.243411,11066363,778.9060,0.0000,41.30
21.349787,11066443,778.8982,0.0000,41.30
21.445049,11066562,778.9006,0.0000,41.30
21.549569,11066642,778.9062,0.0000,41.30
21.643996,11066765,778.9060,0.0000,41.00
21.749281,11066843,778.9045,0.0000,41.00
21.845431,11066962,778.9028,0.0000,41.00
21.948113,11067043,778.9038,0.0000,41.00
22.044112,11067165,778.9092,0.0000,41.00
22.149217,11067244,778.9041,0.0000,41.00
22.242713,11067366,778.9177,0.0000,41.00
22.349348,11067443,778.9221,0.0000,41.00
22.444230,11067562,778.9094,0.0000,41.00
22.550113,11067642,778.9072,0.0000,41.00
22.645006,11067762,778.9136,0.0000,41.00
22.748964,11067848,778.9206,0.0000,41.00
22.845584,11067964,778.9163,0.0000,41.00
22.949929,11068042,778.9092,0.0000,41.00
23.044700,11068124,778.9082,0.0000,41.00
23.150104,11068244,778.9060,0.0000,41.00
23.247429,11068364,778.9116,0.0000,41.00
23.310775,11068446,778.9243,0.0000,41.00
23.445007,11068563,778.9094,0.0000,41.00
23.550007,11068644,778.9131,0.0000,41.00
23.643036,11068763,778.9125,0.0000,41.30
23.748420,11068845,778.9067,0.0000,41.30
23.846707,11068964,778.9143,0.0000,41.30
23.949259,11069043,778.9097,0.0000,41.30
24.044349,11069162,778.9119,0.0000,41.30
24.150088,11069244,778.9082,0.0000,41.30
24.243881,11069364,778.9153,0.0000,41.30
24.315692,11069445,778.9143,0.0000,41.30
24.445331,11069525,778.9182,0.0000,41.30
24.550654,11069643,778.9121,0.0000,41.30
24.644467,11069765,778.9106,0.0000,41.30
24.748625,11069842,778.9131,0.0000,41.30
24.844324,11069965,778.9209,0.0000,41.30
24.948699,11070044,778.9099,0.0000,41.30
25.043979,11070165,778.9094,0.0000,41.30
25.149137,11070242,778.9060,0.0000,41.30
25.244048,11070365,778.9108,0.0000,41.30
25.310993,11070443,778.9089,0.0000,41.30
25.442916,11070562,778.9116,0.0000,41.30
25.549338,11070643,778.9072,0.0000,41.30
25.644618,11070765,778.9043,0.0000,41.00
25.748064,11070845,778.9019,0.0000,41.00
25.843385,11070965,778.9021,0.0000,41.00
25.947875,11071044,778.8997,0.0000,41.00
26.044828,11071164,778.8950,0.0000,41.00
26.151386,11071244,778.8994,0.0000,41.00
26.244256,11071365,778.9016,0.0000,41.00
26.322516,11071443,778.9106,0.0000,41.00
26.443292,11071564,778.9065,0.0000,41.00
26.549124,11071646,778.9128,0.0000,41.00
26.643290,11071763,778.9097,0.0000,41.00
26.748164,11071842,778.9041,0.0000,41.00
26.847634,11071965,778.9008,0.0000,41.00
26.948388,11072043,778.9111,0.0000,41.00
27.044399,11072163,778.9172,0.0000,41.00
27.150208,11072242,778.9082,0.0000,41.00
27.244150,11072365,778.8940,0.0000,41.00
27.320022,11072442,778.9050,0.0000,41.00
27.448835,11072562,778.9102,0.0000,41.00
27.549098,11072643,778.9047,0.0000,41.00
27.646240,11072765,778.8891,0.0000,41.30
27.748145,11072843,778.9067,0.0000,41.30
27.847138,11072964,778.9067,0.0000,41.30
27.948794,11073044,778.9001,0.0000,41.30
28.044077,11073165,778.8972,0.0000,41.30
28.149783,11073243,778.8999,0.0000,41.30
28.243174,11073364,778.8977,0.0000,41.30
28.324829,11073444,778.9001,0.0000,41.30
28.443784,11073564,778.9089,0.0000,41.30
28.550301,11073648,778.9019,0.0000,41.30
28.643647,11073764,778.8911,0.0000,41.30
28.749698,11073843,778.9006,0.0000,41.30
28.844321,11073964,778.9089,0.0000,41.30
28.949132,11074045,778.8997,0.0000,41.30
29.043986,11074164,778.9065,0.0000,41.30
29.148611,11074243,778.9108,0.0000,41.30
29.247984,11074363,778.9016,0.0000,41.30
29.328597,11074444,778.8938,0.0000,41.30
29.443254,11074566,778.9104,0.0000,41.30
29.548959,11074643,778.9006,0.0000,41.30
29.643999,11074762,778.8950,0.0000,41.00
29.748378,11074844,778.9050,0.0000,41.00
29.845021,11074922,778.9041,0.0000,41.00
29.945190,11075044,778.8991,0.0000,41.00
30.043175,11075164,778.8967,0.0000,41.00
30.148041,11075243,778.9019,0.0000,41.00
30.243341,11075365,778.9069,0.0000,41.00
30.328015,11075444,778.8989,0.0000,41.00
30.444120,11075564,778.9084,0.0000,41.00
30.550338,11075644,778.8997,0.0000,41.00
30.643779,11075764,778.9084,0.0000,41.00
30.749388,11075844,778.9102,0.0000,41.00
30.845500,11075962,778.9055,0.0000,41.00
30.948315,11076043,778.8915,0.0000,41.00
31.047776,11076165,778.9011,0.0000,41.00
31.143253,11076243,778.9045,0.0000,41.00
31.244160,11076363,778.9104,0.0000,41.00
31.328932,11076445,778.9104,0.0000,41.00
31.444430,11076564,778.9202,0.0000,41.00
31.548655,11076644,778.9211,0.0000,41.00
31.645296,11076768,778.9243,0.0000,41.00
31.748672,11076843,778.9089,0.0000,41.00
31.843577,11076962,778.9119,0.0000,41.00
31.948552,11077042,778.9136,0.0000,41.00
32.043330,11077163,778.9001,0.0000,41.00
32.147973,11077244,778.8994,0.0000,41.00
32.244299,11077363,778.9072,0.0000,41.00
32.330700,11077443,778.9058,0.0000,41.00
32.447192,11077563,778.8952,0.0000,41.00
32.548890,11077646,778.8979,0.0000,41.00
32.645390,11077765,778.8901,0.0000,41.00
32.748558,11077845,778.8893,0.0000,41.00
32.844154,11077964,778.8958,0.0000,41.00
32.948641,11078043,778.9067,0.0000,41.00
33.043340,11078165,778.9065,0.0000,41.00
33.148925,11078245,778.9011,0.0000,41.00
33.249193,11078363,778.9053,0.0000,41.00
33.329636,11078443,778.8965,0.0000,41.00
33.443434,11078564,778.8994,0.0000,41.00
33.549307,11078643,778.8994,0.0000,41.00
33.644738,11078765,778.8982,0.0000,41.00
33.750012,11078844,778.9060,0.0000,41.00
33.843619,11078962,778.9014,0.0000,41.00
33.948760,11079043,778.9023,0.0000,41.00
34.049872,11079165,778.9077,0.0000,41.00
34.148073,11079243,778.9058,0.0000,41.00
34.243993,11079363,778.9065,0.0000,41.00
34.335467,11079445,778.9158,0.0000,41.00
34.449274,11079562,778.9150,0.0000,41.00
34.550614,11079643,778.9084,0.0000,41.00
34.643180,11079763,778.9053,0.0000,41.00
34.749371,11079844,778.9114,0.0000,41.00
34.843879,11079964,778.9047,0.0000,41.00
34.948888,11080043,778.9092,0.0000,41.00
35.044253,11080163,778.9177,0.0000,41.00
35.148058,11080242,778.9197,0.0000,41.00
35.244426,11080363,778.9058,0.0000,41.00
35.337406,11080444,778.9001,0.0000,41.00
35.443540,11080565,778.9084,0.0000,41.00
35.550269,11080644,778.9080,0.0000,41.00
35.644099,11080764,778.9114,0.0000,41.00
35.749632,11080843,778.9114,0.0000,41.00
35.842940,11080965,778.9097,0.0000,41.00
35.949059,11081043,778.9008,0.0000,41.00
36.043189,11081165,778.9160,0.0000,41.00
36.149237,11081243,778.9047,0.0000,41.00
36.243101,11081365,778.9050,0.0000,41.00
36.345672,11081442,778.9114,0.0000,41.00
36.442792,11081563,778.9209,0.0000,41.00
36.545373,11081644,778.9084,0.0000,41.00
36.644587,11081763,778.9050,0.0000,41.00
36.749211,11081843,778.9177,0.0000,41.00
36.849742,11081964,778.9086,0.0000,41.00
36.949374,11082042,778.9177,0.0000,41.00
37.044510,11082162,778.9189,0.0000,41.00
37.149181,11082244,778.9114,0.0000,41.00
37.244833,11082363,778.9047,0.0000,41.00
37.344374,11082444,778.9067,0.0000,41.00
37.443637,11082565,778.9111,0.0000,41.00
37.550200,11082642,778.9089,0.0000,41.00
37.644783,11082763,778.9170,0.0000,41.00
37.749413,11082843,778.9092,0.0000,41.00
37.844274,11082962,778.9069,0.0000,41.00
37.947974,11083043,778.9080,0.0000,41.00
38.043976,11083124,778.9033,0.0000,41.00
38.148897,11083244,778.9138,0.0000,41.00
38.242797,11083363,778.9075,0.0000,41.00
38.348890,11083443,778.8999,0.0000,41.00
38.445428,11083563,778.9219,0.0000,41.00
38.549244,11083645,778.9158,0.0000,41.00
38.643946,11083762,778.9170,0.0000,41.00
38.749069,11083843,778.9106,0.0000,41.00
38.844234,11083963,778.9092,0.0000,41.00
38.948807,11084044,778.9106,0.0000,41.00
39.044216,11084162,778.9082,0.0000,41.00
39.148896,11084243,778.9214,0.0000,41.00
39.243617,11084363,778.9141,0.0000,41.00
39.348410,11084442,778.9128,0.0000,41.00
39.442567,11084569,778.9121,0.0000,41.00
39.549064,11084644,778.9170,0.0000,41.00
39.641645,11084762,778.9128,0.0000,41.00
39.749430,11084843,778.9028,0.0000,41.00
39.843669,11084963,778.9133,0.0000,41.00
39.949601,11085042,778.9102,0.0000,41.00
40.042835,11085164,778.9102,0.0000,41.00
40.149810,11085243,778.9150,0.0000,41.00
40.243308,11085363,778.9038,0.0000,41.00
40.348737,11085443,778.9163,0.0000,41.00
40.445085,11085563,778.9084,0.0000,41.00
40.548659,11085644,778.9136,0.0000,41.00
40.644356,11085763,778.9153,0.0000,41.00
40.750039,11085843,778.9170,0.0000,41.00
40.845045,11085963,778.9102,0.0000,41.00
40.949038,11086045,778.9209,0.0000,41.00
41.042772,11086163,778.9182,0.0000,41.00
41.150983,11086242,778.9186,0.0000,41.00
41.244351,11086365,778.9023,0.0000,41.00
41.349570,11086443,778.9170,0.0000,41.00
41.442621,11086565,778.9069,0.0000,41.00
41.547983,11086644,778.9069,0.0000,41.00
41.643153,11086764,778.9097,0.0000,41.00
41.749386,11086843,778.9133,0.0000,41.00
41.843327,11086963,778.9141,0.0000,41.00
41.949621,11087042,778.9141,0.0000,41.00
42.043154,11087164,778.9121,0.0000,41.00
42.150080,11087244,778.9038,0.0000,41.00
42.243257,11087362,778.9119,0.0000,41.00
42.348805,11087443,778.8979,0.0000,41.00
42.449445,11087563,778.9092,0.0000,41.00
42.550156,11087642,778.9177,0.0000,41.00
42.641253,11087764,778.9192,0.0000,41.00
42.750034,11087846,778.9202,0.0000,41.00
42.839899,11087964,778.9209,0.0000,41.00
42.948439,11088045,778.9211,0.0000,41.00
43.040806,11088163,778.9163,0.0000,41.00
43.149839,11088243,778.9108,0.0000,41.00
43.247404,11088363,778.9202,0.0000,41.00
43.348322,11088444,778.9128,0.0000,41.00
43.447884,11088564,778.9077,0.0000,41.00
43.549919,11088642,778.9053,0.0000,41.00
43.640266,11088763,778.9153,0.0000,40.70
43.748110,11088844,778.9119,0.0000,40.70
43.840319,11088964,778.9075,0.0000,40.70
43.948608,11089046,778.9072,0.0000,40.70
44.039868,11089165,778.9016,0.0000,40.70
44.148719,11089244,778.9023,0.0000,40.70
44.249932,11089365,778.9036,0.0000,40.70
44.349496,11089443,778.9106,0.0000,40.70
44.441961,11089564,778.9114,0.0000,40.70
44.548618,11089642,778.9086,0.0000,40.70
44.650269,11089764,778.9092,0.0000,40.70
44.749602,11089844,778.9055,0.0000,40.70
44.840784,11089964,778.9114,0.0000,40.70
44.948746,11090045,778.9194,0.0000,40.70
45.041674,11090164,778.9065,0.0000,40.70
45.149153,11090245,778.9092,0.0000,40.70
45.242884,11090362,778.9116,0.0000,40.70
45.349480,11090444,778.8994,0.0000,40.70
45.441473,11090564,778.8958,0.0000,40.70
45.549923,11090645,778.9006,0.0000,40.70
45.650184,11090762,778.9023,0.0000,41.70
45.750776,11090842,778.9143,0.0000,41.70
45.841895,11090966,778.9065,0.0000,41.70
45.949809,11091044,778.9075,0.0000,41.70
46.040847,11091165,778.9043,0.0000,41.70
46.148067,11091243,778.9116,0.0000,41.70
46.250133,11091364,778.9175,0.0000,41.70
46.348548,11091442,778.9194,0.0000,41.70
46.452382,11091562,778.9199,0.0000,41.70
46.549267,11091644,778.9038,0.0000,41.70
46.641362,11091764,778.9062,0.0000,41.70
46.749280,11091841,778.9026,0.0000,41.70
46.839797,11091963,778.9147,0.0000,41.70
46.948376,11092044,778.9150,0.0000,41.70
47.042214,11092163,778.9180,0.0000,41.70
47.149124,11092243,778.9097,0.0000,41.70
47.241947,11092364,778.9145,0.0000,41.70
47.348071,11092446,778.9065,0.0000,41.70
47.451130,11092562,778.9099,0.0000,41.70
47.550022,11092642,778.9094,0.0000,41.70
47.650626,11092762,778.9077,0.0000,41.30
47.749203,11092843,778.9104,0.0000,41.30
47.840807,11092965,778.9038,0.0000,41.30
47.949363,11093044,778.9055,0.0000,41.30
48.040143,11093164,778.9163,0.0000,41.30
48.149093,11093243,778.9267,0.0000,41.30
48.241711,11093364,778.9221,0.0000,41.30
48.350141,11093444,778.9297,0.0000,41.30
48.441123,11093562,778.9167,0.0000,41.30
48.550074,11093644,778.9082,0.0000,41.30
48.650628,11093763,778.9158,0.0000,41.30
48.749065,11093841,778.9192,0.0000,41.30
48.841356,11093963,778.9206,0.0000,41.30
48.948505,11094042,778.9089,0.0000,41.30
49.042419,11094122,778.9167,0.0000,41.30
49.149896,11094243,778.9125,0.0000,41.30
49.250067,11094363,778.9006,0.0000,41.30
49.349380,11094442,778.9133,0.0000,41.30
49.440352,11094564,778.9089,0.0000,41.30
49.548487,11094646,778.9197,0.0000,41.30
49.641363,11094763,778.9182,0.0000,41.00
49.749799,11094842,778.9153,0.0000,41.00
49.841763,11094963,778.9141,0.0000,41.00
49.950215,11095043,778.9145,0.0000,41.00
50.040664,11095164,778.9128,0.0000,41.00
50.150472,11095244,778.9131,0.0000,41.00
50.250233,11095373,778.9228,0.0000,41.00
50.348547,11095443,778.9294,0.0000,41.00
50.441274,11095564,778.9133,0.0000,41.00
50.547962,11095643,778.9104,0.0000,41.00
50.640915,11095763,778.9167,0.0000,41.00
50.750599,11095845,778.9172,0.0000,41.00
50.840263,11095964,778.9209,0.0000,41.00
50.949704,11096044,778.9053,0.0000,41.00
51.048820,11096164,778.9241,0.0000,41.00
51.150327,11096242,778.9119,0.0000,41.00
51.241651,11096364,778.9006,0.0000,41.00
51.349382,11096442,778.9050,0.0000,41.00
51.445811,11096564,778.9119,0.0000,41.00
51.551051,11096642,778.9211,0.0000,41.00
51.640864,11096765,778.9345,0.0000,41.00
51.749149,11096843,778.9306,0.0000,41.00
51.841738,11096962,778.9102,0.0000,41.00
51.949244,11097043,778.9084,0.0000,41.00
52.041068,11097162,778.9186,0.0000,41.00
52.151651,11097242,778.9089,0.0000,41.00
52.242161,11097362,778.9141,0.0000,41.00
52.352693,11097444,778.9026,0.0000,41.00
52.450078,11097564,778.9036,0.0000,41.00
52.548210,11097643,778.9036,0.0000,41.00
52.650233,11097763,778.9058,0.0000,41.00
52.749036,11097846,778.9116,0.0000,41.00
52.840165,11097963,778.9133,0.0000,41.00
52.949257,11098044,778.9099,0.0000,41.00
53.050111,11098164,778.9219,0.0000,41.00
53.149503,11098243,778.9258,0.0000,41.00
53.246673,11098363,778.9033,0.0000,41.00
53.348355,11098443,778.9119,0.0000,41.00
53.440993,11098564,778.9160,0.0000,41.00
53.548003,11098643,778.9121,0.0000,41.00
53.641264,11098762,778.9175,0.0000,41.00
53.747855,11098844,778.9155,0.0000,41.00
53.845361,11098963,778.9128,0.0000,41.00
53.949645,11099042,778.9114,0.0000,41.00
54.045117,11099166,778.9080,0.0000,41.00
54.149436,11099245,778.9158,0.0000,41.00
54.246657,11099363,778.9243,0.0000,41.00
54.349416,11099443,778.9358,0.0000,41.00
54.446559,11099566,778.9163,0.0000,41.00
54.549385,11099643,778.9214,0.0000,41.00
54.645675,11099763,778.9277,0.0000,41.00
54.748760,11099843,778.9312,0.0000,41.00
54.842301,11099963,778.9206,0.0000,41.00
54.947933,11100048,778.9245,0.0000,41.00
55.043094,11100163,778.9206,0.0000,41.00
55.141810,11100244,778.9267,0.0000,41.00
55.244043,11100362,778.9236,0.0000,41.00
55.349258,11100442,778.9119,0.0000,41.00
55.441630,11100562,778.9131,0.0000,41.00
55.549476,11100645,778.9225,0.0000,41.00
55.642092,11100763,778.9184,0.0000,41.30
55.749495,11100842,778.9255,0.0000,41.30
55.842120,11100963,778.9124,0.0000,41.30
55.948177,11101045,778.9102,0.0000,41.30
56.041412,11101163,778.9194,0.0000,41.30
56.147901,11101242,778.9209,0.0000,41.30
56.242131,11101365,778.9331,0.0000,41.30
56.341944,11101443,778.9270,0.0000,41.30
56.442505,11101562,778.9203,0.0000,41.30
56.547849,11101643,778.9297,0.0000,41.30
56.644914,11101763,778.9192,0.0000,41.30
56.749670,11101843,778.9211,0.0000,41.30
56.842341,11101962,778.9248,0.0000,41.30
56.949211,11102045,778.9203,0.0000,41.30
57.049583,11102164,778.9184,0.0000,41.30
57.149751,11102242,778.9351,0.0000,41.30
57.242842,11102362,778.9287,0.0000,41.30
57.347858,11102443,778.9292,0.0000,41.30
57.442903,11102565,778.9153,0.0000,41.30
57.548389,11102645,778.9175,0.0000,41.30
57.641766,11102763,778.9172,0.0000,41.30
57.749475,11102842,778.9131,0.0000,41.30
57.845023,11102964,778.9180,0.0000,41.30
57.949151,11103046,778.9084,0.0000,41.30
58.043438,11103163,778.9170,0.0000,41.30
58.149240,11103243,778.9316,0.0000,41.30
58.243413,11103365,778.9177,0.0000,41.30
58.348918,11103444,778.9124,0.0000,41.30
58.451854,11103564,778.9133,0.0000,41.30
58.549910,11103644,778.9180,0.0000,41.30
58.643994,11103764,778.9270,0.0000,41.30
58.748087,11103844,778.9243,0.0000,41.30
58.852390,11103963,778.9164,0.0000,41.30
58.949630,11104045,778.9153,0.0000,41.30
59.042200,11104162,778.9238,0.0000,41.30
59.148683,11104242,778.9299,0.0000,41.30
59.241609,11104362,778.9180,0.0000,41.30
59.349010,11104445,778.9211,0.0000,41.30
59.412611,11104523,778.9164,0.0000,41.30
59.547925,11104642,778.9163,0.0000,41.30
59.642330,11104763,778.9043,0.0000,41.70
59.749451,11104843,778.9114,0.0000,41.70
59.844323,11104963,778.9075,0.0000,41.70
59.949731,11105043,778.9197,0.0000,41.70
60.042430,11105164,778.9253,0.0000,41.70
60.149055,11105243,778.9150,0.0000,41.70
60.241318,11105363,778.9133,0.0000,41.70
60.348409,11105443,778.9199,0.0000,41.70
60.450208,11105565,778.9301,0.0000,41.70
