t_wall_s,mhe_solve_us,mpc_solve_us,cycle_us
8.286468,0,0,12
8.333067,0,0,16
8.376589,0,0,98
8.423946,0,0,11
8.465324,0,0,301
8.492122,0,0,108
8.531519,0,0,115
8.565357,0,0,62
8.607961,0,0,106
8.646025,0,0,1014
8.685772,0,0,236
8.731483,0,0,118
8.772334,0,0,108
8.806089,0,0,341
8.831459,0,0,98
8.876622,0,0,102
8.906839,0,0,260
8.946584,0,0,223
8.975316,0,0,169
9.011778,0,0,113
9.055883,0,0,13
9.091899,0,0,335
9.131453,0,0,14
9.176847,0,0,554
9.212687,0,0,974
9.256693,0,0,16
9.285265,0,0,62
9.332894,0,0,14
9.376039,0,0,12
9.412998,0,0,17
9.456442,0,0,64
9.492648,0,0,13
9.531944,0,0,60
9.575652,0,0,16
9.624682,0,0,114
9.671574,0,0,59
9.711572,0,0,44
9.768494,0,0,15
9.806604,0,0,16
9.853027,0,0,147
9.893218,0,0,16
9.932535,0,0,13
9.976823,0,0,97
10.014415,0,0,514
10.055874,0,0,296
10.093568,0,0,62
10.131941,0,0,13
10.177232,0,0,15
10.215874,0,0,17
10.232057,0,0,56
10.271657,0,0,141
10.285873,0,0,11
10.351700,0,0,286
10.393869,0,0,61
10.432150,0,0,16
10.475593,0,0,15
10.511743,0,0,308
10.555227,0,0,11
10.592896,0,0,12
10.632049,0,0,83
10.684666,0,0,137
10.727316,0,0,94
10.766117,0,0,208
10.792023,0,0,10
10.826004,0,0,196
10.867276,0,0,18
10.912619,0,0,56
10.954968,0,0,79
10.994218,0,0,191
11.031220,0,0,105
11.056561,0,0,96
11.107927,0,0,659
11.155710,0,0,61
11.192148,0,0,11
11.222697,0,0,20
11.256096,0,0,192
11.288651,0,0,279
11.345842,0,0,64
11.385387,0,0,13
11.423722,0,0,87
11.456011,0,0,10
11.491780,0,0,343
11.532235,0,0,14
11.585203,0,0,14
11.627173,0,0,117
11.666276,0,0,60
11.712002,0,0,16
11.751989,0,0,84
11.775541,0,0,105
11.825859,0,0,17
11.866919,0,0,18
11.906891,0,0,63
11.945862,0,0,68
11.990027,0,0,143
12.024508,0,0,60
12.056851,0,0,103
12.092881,0,0,94
12.122105,0,0,376
12.165821,0,0,12
12.193676,0,0,62
12.231738,0,0,105
12.265994,0,0,156
12.292022,0,0,1735
12.346826,0,0,215
12.375906,0,0,110
12.411964,0,0,62
12.432550,0,0,14
12.476128,0,0,91
12.524995,0,0,11
12.566735,0,0,67
12.606611,0,0,58
12.656858,0,0,16
12.691216,0,0,81
12.732948,0,0,133
12.788977,0,0,188
12.832924,0,0,80
12.867351,0,0,8
12.905506,0,0,12
12.954879,0,0,333
12.991892,0,0,116
13.031857,0,0,1068
13.075856,0,0,15
13.105727,0,0,16
13.146129,0,0,224
13.174040,0,0,255
13.192996,0,0,399
13.233647,0,0,11
13.278895,0,0,153
13.289695,0,0,67
13.356797,0,0,196
13.387435,0,0,142
13.422385,0,0,59
13.456295,0,0,369
13.491866,0,0,125
13.532803,0,0,156
13.572821,0,0,137
13.613015,0,0,98
13.656235,0,0,431
13.705895,0,0,15
13.746469,0,0,118
13.789635,0,0,65
13.827348,0,0,10
13.866710,0,0,20
13.905859,0,0,19
13.954463,0,0,88
13.988832,0,0,156
14.026268,0,0,233
14.056779,0,0,16
14.093085,0,0,137
14.146535,0,0,13
14.186755,0,0,82
14.228647,0,0,19
14.265234,0,0,13
14.292633,0,0,61
14.351113,0,0,73
14.389030,0,0,59
14.427023,0,0,102
14.467229,0,0,15
14.506507,0,0,787
14.531583,0,0,15
14.564951,0,0,538
14.591906,0,0,36
14.632642,0,0,20
14.677717,0,0,16
14.712698,0,0,17
14.754632,0,0,61
14.793244,0,0,83
14.828650,0,0,209
14.865657,0,0,85
14.907947,0,0,133
14.946954,0,0,158
14.993087,0,0,119
15.031362,0,0,64
15.072219,0,0,18
15.112835,0,0,125
15.151116,0,0,252
15.189342,0,0,62
15.232489,0,0,17
15.276508,0,0,95
15.304912,0,0,159
15.355277,0,0,63
15.392607,0,0,19
15.431481,0,0,201
15.476561,0,0,104
15.513872,0,0,20
15.531245,0,0,58
15.565957,0,0,283
15.605983,0,0,12
15.645852,0,0,189
15.689211,0,0,14
15.727763,0,0,56
15.755969,0,0,146
15.785375,0,0,541
15.812824,0,0,20
15.855940,0,0,11
15.892488,0,0,11
15.927408,0,0,12
15.956442,0,0,173
15.992528,0,0,115
16.032392,0,0,17
16.076404,0,0,778
16.113100,0,0,95
16.152546,0,0,106
16.206402,0,0,554
16.246689,0,0,220
16.276129,0,0,60
16.305672,0,0,255
16.356841,0,0,18
16.392177,0,0,137
16.431856,0,0,98
16.490335,0,0,92
16.527683,0,0,95
16.564797,0,0,155
16.613211,0,0,100
16.655392,0,0,11
16.693929,0,0,107
16.731973,0,0,97
16.776248,0,0,291
16.813334,0,0,133
16.856174,0,0,290
16.893026,0,0,178
16.932679,0,0,192
16.965197,0,0,16
17.005750,0,0,61
17.046721,0,0,91
17.088470,0,0,101
17.113377,0,0,20
17.131353,0,0,129
17.186393,0,0,111
17.226035,0,0,144
17.266536,0,0,72
17.305686,0,0,115
17.313276,0,0,57
17.388973,0,0,65
17.426322,0,0,135
17.455218,0,0,13
17.491794,0,0,12
17.532321,0,0,113
17.576060,0,0,138
17.608103,0,0,70
17.633016,0,0,64
17.667904,0,0,63
17.693206,0,0,80
17.733166,0,0,138
17.767065,0,0,14
17.805366,0,0,145
17.832339,0,0,70
17.866863,0,0,13
17.891291,0,0,59
17.932369,0,0,111
17.976323,0,0,12
17.992461,0,0,60
18.032163,0,0,17
18.073039,0,0,234
18.111942,0,0,132
18.146030,0,0,13
18.189913,0,0,13
18.228621,0,0,103
18.266644,0,0,26
18.306600,0,0,16
18.350445,0,0,109
18.394218,0,0,15
18.431793,0,0,1440
18.475938,0,0,307
18.523322,0,0,15
18.556231,0,0,224
18.586493,0,0,96
18.626564,0,0,79
18.667903,0,0,478
18.692549,0,0,97
18.732225,0,0,11
18.772377,0,0,295
18.811743,0,0,184
18.853055,0,0,163
18.893765,0,0,67
18.932150,0,0,176
18.988651,0,0,8
19.027039,0,0,101
19.066661,0,0,57
19.111683,0,0,16
19.152170,0,0,15
19.191537,0,0,13
19.234069,0,0,93
19.277720,0,0,101
19.314243,0,0,95
19.364964,0,0,465
19.406027,0,0,189
19.432834,0,0,207
19.486830,0,0,158
19.532022,0,0,18
19.576358,0,0,506
19.622691,0,0,54
19.656361,0,0,76
19.705476,0,0,13
19.745879,0,0,71
19.792779,0,0,138
19.831496,0,0,227
19.875334,0,0,1224
19.928124,0,0,180
19.967796,0,0,61
20.012683,0,0,201
20.052387,0,0,12
20.092773,0,0,295
20.147801,0,0,18
20.177516,0,0,456
20.212480,0,0,150
20.245743,0,0,125
20.284879,0,0,21
20.323417,0,0,11
20.323417,0,0,385
20.393700,0,0,448
20.433018,0,0,149
20.456157,0,0,194
20.491593,0,0,12
20.522334,0,0,102
20.565132,0,0,63
20.606029,0,0,15
20.645598,0,0,11
20.686049,0,0,232
20.731589,0,0,70
20.771936,0,0,107
20.805161,0,0,19
20.852671,0,0,15
20.892450,0,0,63
20.932192,0,0,88
20.975262,0,0,12
20.993219,0,0,375
21.035397,0,0,166
21.066753,0,0,290
21.106957,0,0,335
21.152322,0,0,13
21.193571,0,0,130
21.231589,0,0,14
21.276049,0,0,16
21.311992,0,0,174
21.362384,0,0,359
21.391909,0,0,82
21.428404,0,0,1896
21.471600,0,0,69
21.511960,0,0,84
21.554628,0,0,111
21.575964,0,0,169
21.612465,0,0,88
21.645542,0,0,106
21.690275,0,0,225
21.729129,0,0,21
21.772525,0,0,827
21.806351,0,0,16
21.851456,0,0,13
21.891106,0,0,92
21.932493,0,0,62
21.976367,0,0,52
22.021745,0,0,148
22.055074,0,0,111
22.089066,0,0,91
22.126213,0,0,109
22.164890,0,0,16
22.207391,0,0,168
22.232404,0,0,13
22.277421,0,0,212
22.312397,0,0,90
22.323417,0,0,62
22.376198,0,0,12
22.413612,0,0,94
22.455547,0,0,159
22.506059,0,0,15
22.551738,0,0,65
22.585667,0,0,152
22.611954,0,0,14
22.655482,0,0,13
22.692175,0,0,109
22.722408,0,0,68
22.765094,0,0,128
22.805358,0,0,93
22.851492,0,0,17
22.892625,0,0,14
22.932113,0,0,66
22.966155,0,0,59
22.992381,0,0,63
23.032151,0,0,485
23.076257,0,0,64
23.122800,0,0,102
23.166005,0,0,129
23.205984,0,0,1007
23.246210,0,0,178
23.288835,0,0,880
23.325674,0,0,109
23.328604,0,0,62
23.387985,0,0,63
23.427655,0,0,124
23.454994,0,0,76
23.494007,0,0,74
23.531846,0,0,169
23.575974,0,0,12
23.612131,0,0,97
23.654261,0,0,118
23.692438,0,0,11
23.746040,0,0,60
23.791692,0,0,15
23.826486,0,0,17
23.855355,0,0,57
23.892416,0,0,99
23.932373,0,0,165
23.955927,0,0,86
23.985544,0,0,74
24.011972,0,0,111
24.052647,0,0,103
24.085217,0,0,120
24.132643,0,0,152
24.176384,0,0,14
24.212378,0,0,234
24.255704,0,0,302
24.293823,0,0,78
24.331834,0,0,95
24.384874,0,0,700
24.426530,0,0,97
24.457134,0,0,14
24.493358,0,0,10
24.532213,0,0,19
24.572100,0,0,172
24.613100,0,0,62
24.653833,0,0,250
24.692243,0,0,111
24.732471,0,0,150
24.785885,0,0,108
24.826581,0,0,199
24.866458,0,0,215
24.906746,0,0,83
24.946180,0,0,105
24.992241,0,0,62
25.028417,0,0,94
25.067196,0,0,12
25.111554,0,0,61
25.146557,0,0,384
25.192079,0,0,67
25.232389,0,0,58
25.276052,0,0,13
25.312078,0,0,17
25.332374,0,0,204
25.389689,0,0,174
25.428279,0,0,264
25.467496,0,0,74
25.506672,0,0,17
25.546376,0,0,116
25.588807,0,0,160
25.623572,0,0,100
25.651873,0,0,14
25.690947,0,0,11
25.733759,0,0,59
25.776099,0,0,15
25.812078,0,0,121
25.855181,0,0,13
25.893197,0,0,70
25.931869,0,0,110
25.972391,0,0,463
26.013773,0,0,264
26.057183,0,0,396
26.094151,0,0,44
26.131883,0,0,14
26.176646,0,0,147
26.213509,0,0,125
26.254907,0,0,95
26.292047,0,0,310
26.346356,0,0,156
26.391566,0,0,107
26.431220,0,0,275
26.475613,0,0,226
26.521755,0,0,288
26.554940,0,0,10
26.586493,0,0,14
26.631902,0,0,390
26.666627,0,0,117
26.708170,0,0,58
26.746463,0,0,7
26.785960,0,0,79
26.827695,0,0,16
26.867210,0,0,145
26.906216,0,0,71
26.947737,0,0,319
26.986628,0,0,131
27.026873,0,0,86
27.056784,0,0,59
27.105600,0,0,58
27.146582,0,0,148
27.191062,0,0,17
27.233274,0,0,174
27.268658,0,0,76
27.292696,0,0,58
27.333257,0,0,130
27.338425,0,0,507
27.411747,0,0,12
27.456122,0,0,16
27.489432,0,0,55
27.531792,0,0,178
27.576231,0,0,537
27.613447,0,0,15
27.666668,0,0,147
27.693811,0,0,835
27.731892,0,0,115
27.772733,0,0,61
27.805019,0,0,107
27.856090,0,0,123
27.891545,0,0,111
27.912353,0,0,9
27.956262,0,0,13
27.991906,0,0,268
28.031520,0,0,164
28.076426,0,0,62
28.112868,0,0,111
28.156132,0,0,94
28.192750,0,0,15
28.258192,0,0,130
28.292992,0,0,85
28.331985,0,0,15
28.346574,0,0,116
28.406632,0,0,90
28.452586,0,0,147
28.488642,0,0,100
28.512171,0,0,116
28.532010,0,0,7
28.576223,0,0,147
28.622983,0,0,333
28.655886,0,0,80
28.693422,0,0,321
28.732713,0,0,172
28.765172,0,0,56
28.789664,0,0,79
28.827861,0,0,222
28.865365,0,0,61
28.912763,0,0,12
28.952501,0,0,88
28.992869,0,0,575
29.032238,0,0,90
29.077275,0,0,403
29.123924,0,0,112
29.157923,0,0,460
29.192791,0,0,15
29.233184,0,0,13
29.272247,0,0,646
29.313523,0,0,64
29.348507,0,0,56
29.353247,0,0,47
29.426338,0,0,107
29.468052,0,0,143
29.494107,0,0,10
29.532842,0,0,104
29.577431,0,0,103
29.612535,0,0,86
29.656408,0,0,15
29.692158,0,0,94
29.732952,0,0,381
29.777648,0,0,11
29.821027,0,0,77
29.857833,0,0,78
29.889061,0,0,15
29.930964,0,0,106
29.971612,0,0,16
30.005019,0,0,80
30.054420,0,0,88
30.092573,0,0,148
30.132553,0,0,133
30.187084,0,0,597
30.227254,0,0,13
30.256309,0,0,86
30.292516,0,0,14
30.333608,0,0,104
30.354798,0,0,170
30.426592,0,0,381
30.456724,0,0,89
30.505962,0,0,57
30.533736,0,0,240
30.576179,0,0,100
30.611945,0,0,88
30.655215,0,0,82
30.704890,0,0,13
30.732753,0,0,62
30.771847,0,0,79
30.812809,0,0,79
30.852624,0,0,86
30.885274,0,0,118
30.924978,0,0,528
30.956845,0,0,105
30.991815,0,0,9
31.028391,0,0,141
31.052453,0,0,11
31.076913,0,0,58
31.128433,0,0,19
31.165928,0,0,107
31.206755,0,0,319
31.256619,0,0,13
31.288273,0,0,93
31.321812,0,0,238
31.356692,0,0,84
31.398440,0,0,6
31.432069,0,0,103
31.476303,0,0,139
31.525556,0,0,10
31.567594,0,0,99
31.592065,0,0,106
31.645423,0,0,17
31.689797,0,0,110
31.727046,0,0,18
31.752150,0,0,15
31.775330,0,0,96
31.822982,0,0,17
31.864825,0,0,60
31.912544,0,0,68
31.952892,0,0,62
31.991905,0,0,159
32.032451,0,0,132
32.072339,0,0,127
32.112940,0,0,17
32.152522,0,0,15
32.188212,0,0,12
32.230039,0,0,69
32.273559,0,0,76
32.312882,0,0,175
32.355078,0,0,87
32.357204,0,0,116
32.405853,0,0,67
32.452548,0,0,120
32.493033,0,0,50
32.527312,0,0,10
32.568014,0,0,20
32.592959,0,0,100
32.632750,0,0,14
32.672280,0,0,204
32.692649,0,0,83
32.732355,0,0,162
32.776246,0,0,99
32.812772,0,0,15
32.855410,0,0,98
32.906987,0,0,12
32.945571,0,0,118
32.989359,0,0,101
33.026884,0,0,98
33.066784,0,0,81
33.106767,0,0,60
33.152371,0,0,13
33.192785,0,0,174
33.227018,0,0,82
33.255694,0,0,180
33.292230,0,0,118
33.331821,0,0,63
33.364743,0,0,16
33.421477,0,0,109
33.460310,0,0,218
33.491946,0,0,183
33.532875,0,0,13
33.576757,0,0,316
33.612954,0,0,15
33.654990,0,0,212
33.705417,0,0,59
33.753946,0,0,14
33.789640,0,0,112
33.826519,0,0,176
33.876029,0,0,266
33.913131,0,0,17
33.956311,0,0,397
34.005623,0,0,306
34.045818,0,0,88
34.089985,0,0,12
34.128235,0,0,16
34.165485,0,0,75
34.213246,0,0,162
34.256052,0,0,281
34.292026,0,0,13
34.332392,0,0,13
34.372299,0,0,139
34.372299,0,0,52
34.445285,0,0,98
34.485034,0,0,57
34.521986,0,0,8
34.550185,0,0,103
34.576129,0,0,12
34.613362,0,0,15
34.655655,0,0,249
34.692509,0,0,155
34.732076,0,0,13
34.756358,0,0,18
34.792472,0,0,17
34.832657,0,0,16
34.865901,0,0,196
34.912314,0,0,193
34.954765,0,0,17
34.993592,0,0,15
35.028249,0,0,378
35.055328,0,0,70
35.092792,0,0,103
35.134327,0,0,160
35.176505,0,0,19
35.224221,0,0,120
35.255965,0,0,62
35.292035,0,0,143
35.346814,0,0,42
35.372006,0,0,419
35.428348,0,0,97
35.455164,0,0,57
35.492105,0,0,122
35.533003,0,0,173
35.556479,0,0,109
35.593205,0,0,93
35.645947,0,0,17
35.684960,0,0,85
35.726995,0,0,111
35.764748,0,0,12
35.813456,0,0,21
35.852328,0,0,59
35.888439,0,0,12
35.913309,0,0,62
35.957186,0,0,77
35.993338,0,0,1017
36.032357,0,0,60
36.075894,0,0,74
36.111597,0,0,57
36.155480,0,0,12
36.202956,0,0,17
36.232498,0,0,187
36.277471,0,0,106
36.326836,0,0,21
36.376272,0,0,121
36.417479,0,0,98
36.455392,0,0,160
36.477082,0,0,102
36.512065,0,0,185
36.558491,0,0,14
36.591555,0,0,125
36.632422,0,0,137
36.675940,0,0,38
36.722843,0,0,196
36.755589,0,0,59
36.806427,0,0,18
36.832985,0,0,98
36.868573,0,0,15
36.906949,0,0,11
36.951527,0,0,65
36.992478,0,0,91
37.033211,0,0,19
37.078082,0,0,1129
37.112823,0,0,91
37.146541,0,0,59
37.176456,0,0,123
37.205152,0,0,61
37.246252,0,0,264
37.286124,0,0,249
37.328228,0,0,83
37.365333,0,0,66
37.385310,0,0,93
37.445397,0,0,57
37.477304,0,0,16
37.529914,0,0,25
37.565299,0,0,12
37.612737,0,0,111
37.652829,0,0,250
37.691924,0,0,58
37.732632,0,0,110
37.775958,0,0,105
37.823538,0,0,115
37.855581,0,0,110
37.893059,0,0,15
37.932636,0,0,61
37.977045,0,0,62
38.006597,0,0,67
38.046754,0,0,102
38.092708,0,0,300
38.133093,0,0,67
38.176232,0,0,10
38.213161,0,0,12
38.232793,0,0,431
38.255279,0,0,304
38.293680,0,0,73
38.332341,0,0,14
38.377216,0,0,286
38.381371,0,0,175
38.455852,0,0,319
38.491176,0,0,133
38.546000,0,0,60
38.586739,0,0,62
38.611702,0,0,105
38.653105,0,0,15
38.692157,0,0,14
38.733202,0,0,90
38.776811,0,0,220
38.823469,0,0,61
38.857749,0,0,104
38.893056,0,0,18
38.932801,0,0,161
38.976081,0,0,92
39.025074,0,0,119
39.066357,0,0,313
39.092086,0,0,259
39.147891,0,0,17
39.185625,0,0,10
39.213132,0,0,170
39.253117,0,0,14
39.291950,0,0,10
39.332770,0,0,56
39.371521,0,0,106
39.386935,0,0,99
39.431608,0,0,96
39.476973,0,0,314
39.522014,0,0,91
39.556589,0,0,13
39.592046,0,0,13
39.633526,0,0,91
39.676024,0,0,14
39.729503,0,0,22
39.768011,0,0,177
39.792268,0,0,62
39.832357,0,0,111
39.877154,0,0,15
39.906460,0,0,10
39.932492,0,0,11
39.964812,0,0,109
40.005929,0,0,71
40.031955,0,0,65
40.077107,0,0,15
40.126737,0,0,81
40.165489,0,0,120
40.193159,0,0,87
40.232017,0,0,105
40.277015,0,0,751
40.312783,0,0,67
40.355364,0,0,229
40.389248,0,0,18
40.431227,0,0,108
40.477097,0,0,377
40.512213,0,0,58
40.546836,0,0,17
40.589202,0,0,93
40.612631,0,0,258
40.655878,0,0,98
40.693716,0,0,55
40.745787,0,0,131
40.778242,0,0,55
40.806534,0,0,183
40.846128,0,0,169
40.886603,0,0,14
40.928134,0,0,65
40.965698,0,0,83
41.008390,0,0,134
41.054885,0,0,11
41.093329,0,0,216
41.132608,0,0,185
41.176495,0,0,158
41.230931,0,0,91
41.255024,0,0,86
41.293375,0,0,563
41.332012,0,0,75
41.373349,0,0,91
41.393127,0,0,105
41.455333,0,0,128
41.494663,0,0,62
41.544889,0,0,44
41.576865,0,0,13
41.627589,0,0,14
41.672571,0,0,17
41.713090,0,0,96
41.758221,0,0,12
41.791480,0,0,160
41.823560,0,0,13
41.856724,0,0,12
41.910425,0,0,20
41.946541,0,0,279
41.992850,0,0,130
42.032410,0,0,234
42.072761,0,0,59
42.112095,0,0,102
42.154363,0,0,204
42.207105,0,0,59
42.232419,0,0,132
42.277864,0,0,1105
42.313251,0,0,342
42.354564,0,0,58
42.392373,0,0,15
42.393852,0,0,207
42.458767,0,0,106
42.506591,0,0,74
42.546436,0,0,10
42.576964,0,0,12
42.605411,0,0,143
42.646290,0,0,13
42.688343,0,0,15
42.728755,0,0,104
42.765303,0,0,110
42.808640,0,0,679
42.847411,0,0,10
42.892950,0,0,15
42.933078,0,0,101
42.966810,0,0,100
42.991630,0,0,96
43.028489,0,0,219
43.066524,0,0,102
43.106379,0,0,518
43.146014,0,0,26
43.176576,0,0,280
43.211694,0,0,64
43.255934,0,0,12
43.293237,0,0,125
43.348782,0,0,128
43.386186,0,0,421
43.406806,0,0,12
43.455982,0,0,207
43.493754,0,0,97
43.534005,0,0,306
43.573064,0,0,99
43.612770,0,0,15
43.656230,0,0,12
43.692170,0,0,13
43.732430,0,0,332
43.776018,0,0,85
43.812865,0,0,14
43.854667,0,0,127
43.892502,0,0,13
43.932607,0,0,62
43.976990,0,0,58
44.027339,0,0,15
44.057081,0,0,161
44.092837,0,0,12
44.127787,0,0,293
44.165967,0,0,50
44.205360,0,0,18
44.245932,0,0,108
44.292123,0,0,171
44.333253,0,0,263
44.376849,0,0,14
44.411782,0,0,16
44.466178,0,0,523
44.493993,0,0,128
44.533118,0,0,446
44.589673,0,0,7
44.632446,0,0,16
44.665652,0,0,63
44.706385,0,0,12
44.746036,0,0,18
44.788379,0,0,96
44.822289,0,0,100
44.853271,0,0,57
44.893857,0,0,72
44.933020,0,0,109
44.975855,0,0,100
45.012177,0,0,11
45.055370,0,0,321
45.092729,0,0,60
45.132177,0,0,143
45.176937,0,0,399
45.213052,0,0,86
45.242768,0,0,145
45.276903,0,0,79
45.306156,0,0,313
45.332644,0,0,17
45.376764,0,0,65
45.405420,0,0,209
45.412190,0,0,88
45.466291,0,0,203
45.493087,0,0,13
45.531668,0,0,110
45.555506,0,0,380
45.605542,0,0,14
45.646729,0,0,692
45.688911,0,0,127
45.731795,0,0,64
45.773165,0,0,91
45.812581,0,0,55
45.852133,0,0,14
45.875455,0,0,11
45.913880,0,0,15
45.957842,0,0,17
45.992371,0,0,58
46.031299,0,0,82
46.065509,0,0,111
46.108214,0,0,57
46.155741,0,0,101
46.193394,0,0,870
46.232435,0,0,59
46.266887,0,0,106
46.293436,0,0,131
46.332179,0,0,119
46.371882,0,0,145
46.411680,0,0,86
46.418231,0,0,62
46.476921,0,0,16
46.525301,0,0,61
46.564909,0,0,95
46.605890,0,0,63
46.645579,0,0,89
46.692016,0,0,14
46.731934,0,0,199
46.776962,0,0,13
46.812026,0,0,60
46.857049,0,0,91
46.907014,0,0,222
46.956021,0,0,137
46.992708,0,0,86
47.032680,0,0,12
47.071461,0,0,13
47.092364,0,0,11
47.132297,0,0,12
47.175421,0,0,59
47.226398,0,0,15
47.256988,0,0,893
47.292509,0,0,61
47.332435,0,0,62
47.387467,0,0,96
47.420927,0,0,86
47.473597,0,0,98
47.512827,0,0,10
47.546481,0,0,335
47.591783,0,0,58
47.632984,0,0,67
47.677608,0,0,110
47.712023,0,0,97
47.756569,0,0,588
47.806033,0,0,17
47.847004,0,0,117
47.892974,0,0,94
47.931754,0,0,14
47.975774,0,0,57
48.023491,0,0,56
48.055997,0,0,60
48.090190,0,0,263
48.127162,0,0,9
48.155118,0,0,232
48.192792,0,0,139
48.233046,0,0,233
48.277203,0,0,157
48.312226,0,0,16
48.348549,0,0,250
48.389827,0,0,149
48.422753,0,0,417
48.478444,0,0,66
48.512203,0,0,76
48.557157,0,0,12
48.592976,0,0,605
48.646105,0,0,9
48.693224,0,0,413
48.728163,0,0,316
48.766376,0,0,127
48.792471,0,0,253
48.832799,0,0,11
48.886090,0,0,19
48.923935,0,0,124
48.945223,0,0,209
48.976371,0,0,14
49.011746,0,0,318
49.045567,0,0,9
49.075374,0,0,145
49.126363,0,0,12
49.155608,0,0,96
49.185710,0,0,164
49.213343,0,0,103
49.258498,0,0,12
49.306589,0,0,97
49.331490,0,0,138
49.364970,0,0,13
