t_wall_s,t_boot_ms,press_abs_hPa,press_diff_hPa,temperature_C
96.447761,9312084,778.8181,0.0000,39.00
96.528043,9312203,778.8115,0.0000,39.00
96.647193,9312283,778.8149,0.0000,39.00
96.729565,9312404,778.8137,0.0000,39.00
96.847351,9312484,778.8051,0.0000,39.00
96.927063,9312604,778.8095,0.0000,39.00
97.047570,9312682,778.8054,0.0000,39.00
97.128388,9312804,778.8012,0.0000,39.00
97.248264,9312882,778.7969,0.0000,39.00
97.329141,9313004,778.8103,0.0000,39.00
97.448869,9313082,778.8134,0.0000,39.00
97.528225,9313203,778.7995,0.0000,39.00
97.648502,9313284,778.8003,0.0000,39.00
97.727836,9313404,778.8017,0.0000,39.00
97.846501,9313482,778.8062,0.0000,39.00
97.928641,9313604,778.8081,0.0000,39.00
98.047345,9313686,778.8020,0.0000,39.00
98.148297,9313804,778.8083,0.0000,39.00
98.248052,9313882,778.7981,0.0000,39.00
98.328039,9314003,778.8000,0.0000,39.00
98.448067,9314084,778.7991,0.0000,39.00
98.529510,9314203,778.7998,0.0000,39.40
98.649186,9314282,778.7986,0.0000,39.40
98.729382,9314404,778.8079,0.0000,39.40
98.849146,9314482,778.8054,0.0000,39.40
98.930210,9314604,778.8108,0.0000,39.40
99.049348,9314682,778.8173,0.0000,39.40
99.128398,9314804,778.8086,0.0000,39.40
99.248435,9314882,778.8030,0.0000,39.40
99.328031,9315004,778.8115,0.0000,39.40
99.447647,9315083,778.8062,0.0000,39.40
99.528306,9315203,778.8015,0.0000,39.40
99.648767,9315282,778.8017,0.0000,39.40
99.731549,9315403,778.8147,0.0000,39.40
99.849877,9315485,778.7981,0.0000,39.40
99.928765,9315603,778.8005,0.0000,39.40
100.048440,9315684,778.8147,0.0000,39.40
100.128183,9315803,778.8071,0.0000,39.40
100.249110,9315884,778.8054,0.0000,39.40
100.329505,9316004,778.8090,0.0000,39.40
100.448384,9316084,778.8137,0.0000,39.40
100.528868,9316203,778.8125,0.0000,39.40
100.649481,9316283,778.8190,0.0000,39.40
100.729443,9316404,778.8118,0.0000,39.40
100.848253,9316483,778.8079,0.0000,39.40
100.928408,9316602,778.8056,0.0000,39.40
101.049173,9316684,778.8127,0.0000,39.40
101.129293,9316803,778.7961,0.0000,39.40
101.249213,9316884,778.8022,0.0000,39.40
101.328674,9317003,778.8115,0.0000,39.40
101.448558,9317084,778.8176,0.0000,39.40
101.528963,9317202,778.8142,0.0000,39.40
101.648091,9317283,778.8112,0.0000,39.40
101.731505,9317404,778.8081,0.0000,39.40
101.848117,9317485,778.8125,0.0000,39.40
101.930567,9317603,778.8137,0.0000,39.40
102.049778,9317685,778.8145,0.0000,39.40
102.129490,9317803,778.8062,0.0000,39.40
102.247956,9317882,778.8125,0.0000,39.40
102.328785,9318004,778.8290,0.0000,39.40
102.449785,9318085,778.8093,0.0000,39.40
102.530061,9318205,778.8127,0.0000,39.00
102.649086,9318285,778.8171,0.0000,39.00
102.729286,9318405,778.8251,0.0000,39.00
102.852639,9318483,778.8145,0.0000,39.00
102.930156,9318604,778.8218,0.0000,39.00
103.048994,9318685,778.8232,0.0000,39.00
103.128167,9318802,778.8186,0.0000,39.00
103.248198,9318884,778.8118,0.0000,39.00
103.329589,9319003,778.8103,0.0000,39.00
