t_wall_s,mhe_solve_us,mpc_solve_us,cycle_us
8.318495,0,0,198
8.358288,0,0,84
8.392282,0,0,112
8.431941,0,0,12
8.465037,0,0,204
8.498366,0,0,12
8.537563,0,0,351
8.581538,0,0,13
8.618806,0,0,94
8.665066,0,0,99
8.699701,0,0,13
8.738363,0,0,23
8.782425,0,0,84
8.818028,0,0,86
8.872726,0,0,514
8.912001,0,0,1048
8.958930,0,0,13
8.997624,0,0,15
9.018623,0,0,13
9.058174,0,0,123
9.092306,0,0,13
9.138519,0,0,212
9.181864,0,0,64
9.230236,0,0,61
9.265485,0,0,108
9.280768,0,0,196
9.352428,0,0,47
9.398873,0,0,13
9.438434,0,0,150
9.478615,0,0,12
9.517182,0,0,13
9.558858,0,0,17
9.598557,0,0,38
9.634053,0,0,88
9.667517,0,0,558
9.698382,0,0,72
9.745016,0,0,61
9.783164,0,0,33
9.818904,0,0,99
9.865691,0,0,106
9.912121,0,0,11
9.938728,0,0,382
9.983111,0,0,13
10.018189,0,0,93
10.066601,0,0,13
10.099348,0,0,14
10.152740,0,0,106
10.181899,0,0,113
10.218830,0,0,14
10.258086,0,0,214
10.282667,0,0,197
10.339432,0,0,82
10.370909,0,0,77
10.411190,0,0,18
10.458214,0,0,15
10.498454,0,0,13
10.538848,0,0,102
10.578984,0,0,84
10.617458,0,0,97
10.664939,0,0,160
10.698679,0,0,109
10.738816,0,0,20
10.782159,0,0,75
10.832341,0,0,149
10.871341,0,0,8
10.898738,0,0,281
10.932187,0,0,85
10.958289,0,0,187
10.998142,0,0,13
11.038168,0,0,67
11.064653,0,0,10
11.112537,0,0,145
11.137335,0,0,240
11.181845,0,0,61
11.217633,0,0,145
11.257618,0,0,96
11.281874,0,0,13
11.323055,0,0,376
11.371161,0,0,13
11.411477,0,0,89
11.451064,0,0,14
11.490758,0,0,10
11.535604,0,0,13
11.570637,0,0,246
11.598908,0,0,10
11.638135,0,0,80
11.682421,0,0,210
11.737801,0,0,59
11.770994,0,0,110
11.812562,0,0,13
11.850767,0,0,282
11.892105,0,0,113
11.932188,0,0,191
11.970462,0,0,13
12.012891,0,0,101
12.052852,0,0,171
12.090792,0,0,121
12.132521,0,0,11
12.151288,0,0,61
12.181385,0,0,281
12.217319,0,0,85
12.251659,0,0,19
12.281362,0,0,62
12.333422,0,0,255
12.379099,0,0,13
12.418323,0,0,14
12.457836,0,0,114
12.500004,0,0,109
12.538543,0,0,78
12.581771,0,0,12
12.600035,0,0,14
12.637860,0,0,11
12.681305,0,0,303
12.710927,0,0,12
12.757418,0,0,170
12.791453,0,0,19
12.837430,0,0,87
12.882355,0,0,85
12.919539,0,0,129
12.967311,0,0,95
13.012334,0,0,112
13.052984,0,0,10
13.091419,0,0,130
13.137924,0,0,55
13.172218,0,0,63
13.199077,0,0,11
13.238506,0,0,469
13.281739,0,0,12
13.330896,0,0,123
13.378994,0,0,532
13.412500,0,0,363
13.439002,0,0,61
13.482949,0,0,91
13.512915,0,0,14
13.553499,0,0,143
13.600432,0,0,16
13.638461,0,0,79
13.682077,0,0,15
13.718150,0,0,120
13.766152,0,0,15
13.799871,0,0,12
13.851928,0,0,67
13.882943,0,0,60
13.917668,0,0,194
13.965596,0,0,15
13.999036,0,0,59
14.035285,0,0,17
14.071861,0,0,222
14.111799,0,0,115
14.152796,0,0,10
14.198540,0,0,357
14.238837,0,0,10
14.281501,0,0,1062
14.290911,0,0,98
14.371221,0,0,133
14.398898,0,0,94
14.438836,0,0,13
14.492723,0,0,82
14.535497,0,0,151
14.579081,0,0,18
14.618755,0,0,18
14.658789,0,0,16
14.698911,0,0,15
14.732084,0,0,173
14.757357,0,0,254
14.800000,0,0,16
14.851601,0,0,467
14.883023,0,0,310
14.931164,0,0,10
14.965530,0,0,237
14.997877,0,0,86
15.037485,0,0,61
15.091316,0,0,624
15.134942,0,0,275
15.170870,0,0,339
15.218495,0,0,320
15.266028,0,0,91
15.296992,0,0,104
15.338935,0,0,10
15.381101,0,0,108
15.417069,0,0,61
15.458187,0,0,63
15.491690,0,0,447
15.536783,0,0,11
15.581371,0,0,13
15.618165,0,0,126
15.665356,0,0,192
15.691695,0,0,90
15.735259,0,0,114
15.770496,0,0,12
15.812870,0,0,119
15.852278,0,0,11
15.890704,0,0,17
15.934981,0,0,84
15.981263,0,0,74
16.017238,0,0,10
16.038614,0,0,16
16.091266,0,0,66
16.138434,0,0,101
16.170514,0,0,154
16.218042,0,0,630
16.252064,0,0,106
16.291292,0,0,144
16.299698,0,0,64
16.366194,0,0,16
16.399468,0,0,239
16.438865,0,0,116
16.478200,0,0,15
16.517967,0,0,346
16.564688,0,0,104
16.599225,0,0,61
16.637590,0,0,108
16.677370,0,0,112
16.699239,0,0,287
16.732266,0,0,101
16.757898,0,0,106
16.797655,0,0,15
16.847232,0,0,62
16.891954,0,0,302
16.931702,0,0,68
16.970826,0,0,14
17.011742,0,0,61
17.052716,0,0,111
17.090442,0,0,58
17.131779,0,0,159
17.179030,0,0,57
17.218494,0,0,74
17.264229,0,0,467
17.298727,0,0,1478
17.345026,0,0,60
17.380904,0,0,17
17.419424,0,0,102
17.465045,0,0,157
17.511956,0,0,18
17.552435,0,0,215
17.577832,0,0,10
17.617994,0,0,61
17.661021,0,0,14
17.698836,0,0,14
17.737642,0,0,133
17.783018,0,0,17
17.811036,0,0,105
17.847250,0,0,110
17.877276,0,0,96
17.913715,0,0,1162
17.952519,0,0,12
17.992562,0,0,89
18.033907,0,0,11
18.077413,0,0,13
18.118088,0,0,16
18.165997,0,0,63
18.199638,0,0,10
18.218667,0,0,269
18.271517,0,0,110
18.310582,0,0,161
18.358261,0,0,240
18.399794,0,0,87
18.438124,0,0,92
18.482707,0,0,84
18.522257,0,0,58
18.565265,0,0,93
18.610975,0,0,41
18.651050,0,0,276
18.698686,0,0,336
18.739141,0,0,100
18.781219,0,0,91
18.818121,0,0,127
18.857869,0,0,12
18.899590,0,0,13
18.937792,0,0,135
18.981726,0,0,73
19.033386,0,0,88
19.070980,0,0,17
19.112408,0,0,15
19.141255,0,0,53
19.181594,0,0,246
19.232972,0,0,178
19.274833,0,0,170
19.315144,0,0,168
19.355871,0,0,337
19.399473,0,0,63
19.437942,0,0,258
19.484486,0,0,62
19.517757,0,0,13
19.557805,0,0,95
19.582225,0,0,225
19.631305,0,0,96
19.664931,0,0,109
19.691548,0,0,124
19.731546,0,0,170
19.772026,0,0,60
19.817903,0,0,18
19.865080,0,0,17
19.910674,0,0,60
19.938710,0,0,243
19.990986,0,0,166
20.033255,0,0,285
20.071767,0,0,55
20.111546,0,0,73
20.152704,0,0,75
20.198779,0,0,285
20.238610,0,0,86
20.277331,0,0,133
20.318347,0,0,89
20.359928,0,0,256
20.398888,0,0,104
20.432458,0,0,9
20.464812,0,0,16
20.499348,0,0,101
20.550982,0,0,807
20.594435,0,0,596
20.638249,0,0,97
20.670541,0,0,128
20.718464,0,0,197
20.757486,0,0,62
20.797101,0,0,68
20.836984,0,0,105
20.881678,0,0,153
20.918608,0,0,91
20.963901,0,0,19
21.012786,0,0,110
21.037498,0,0,13
21.092150,0,0,16
21.135353,0,0,92
21.178474,0,0,554
21.217287,0,0,186
21.265636,0,0,14
21.299217,0,0,433
21.315167,0,0,13
21.382417,0,0,124
21.431695,0,0,253
21.471033,0,0,519
21.499475,0,0,100
21.535796,0,0,14
21.571196,0,0,96
21.614420,0,0,12
21.650953,0,0,16
21.690625,0,0,95
21.717268,0,0,9
21.759505,0,0,104
21.797464,0,0,110
21.818900,0,0,356
21.864355,0,0,12
21.897903,0,0,13
21.937886,0,0,59
21.965023,0,0,12
21.997968,0,0,180
22.038157,0,0,16
22.081463,0,0,59
22.138959,0,0,150
22.177449,0,0,125
22.217624,0,0,14
22.257501,0,0,251
22.298976,0,0,111
22.331776,0,0,56
22.378191,0,0,19
22.419846,0,0,106
22.459323,0,0,13
22.499308,0,0,137
22.539053,0,0,101
22.582636,0,0,223
22.611402,0,0,182
22.659383,0,0,394
22.697559,0,0,162
22.737404,0,0,17
22.782878,0,0,12
22.818677,0,0,190
22.865422,0,0,126
22.898634,0,0,61
22.937482,0,0,68
22.981860,0,0,88
23.018023,0,0,132
23.064850,0,0,13
23.111608,0,0,345
23.157729,0,0,19
23.202824,0,0,247
23.252135,0,0,14
23.283031,0,0,12
23.318404,0,0,185
23.332605,0,0,11
23.399777,0,0,10
23.438026,0,0,8
23.481232,0,0,140
23.518082,0,0,273
23.566608,0,0,96
23.598670,0,0,75
23.638219,0,0,110
23.671547,0,0,14
23.717206,0,0,14
23.751920,0,0,72
23.798224,0,0,402
23.838196,0,0,178
23.882467,0,0,124
23.918465,0,0,173
23.966298,0,0,124
23.998946,0,0,93
24.038633,0,0,237
24.083964,0,0,61
24.119622,0,0,410
24.157859,0,0,12
24.197685,0,0,253
24.218928,0,0,11
24.265431,0,0,140
24.308522,0,0,16
24.339710,0,0,444
24.391535,0,0,285
24.432735,0,0,99
24.451166,0,0,564
24.477525,0,0,12
24.499383,0,0,178
24.536831,0,0,12
24.594403,0,0,395
24.634336,0,0,18
24.673521,0,0,11
24.713060,0,0,182
24.751786,0,0,138
24.792799,0,0,75
24.834614,0,0,56
24.873519,0,0,60
24.912016,0,0,22
24.951476,0,0,64
24.998278,0,0,18
25.033111,0,0,12
25.057442,0,0,110
25.099185,0,0,320
25.151658,0,0,17
25.194502,0,0,207
25.234437,0,0,16
25.272803,0,0,11
25.314396,0,0,93
25.337239,0,0,60
25.390954,0,0,272
25.432411,0,0,397
25.478590,0,0,105
25.518129,0,0,10
25.564941,0,0,154
25.598031,0,0,101
25.637730,0,0,88
25.683018,0,0,89
25.732740,0,0,164
25.770559,0,0,253
25.811394,0,0,76
25.837787,0,0,270
25.877486,0,0,264
25.912115,0,0,86
25.951442,0,0,292
25.992400,0,0,288
26.033876,0,0,12
26.072961,0,0,61
26.099027,0,0,89
26.134496,0,0,15
26.158666,0,0,909
26.181728,0,0,140
26.217351,0,0,172
26.258431,0,0,15
26.290672,0,0,80
26.332635,0,0,1092
26.339956,0,0,37
26.411145,0,0,177
26.450734,0,0,283
26.497713,0,0,59
26.538223,0,0,94
26.572602,0,0,10
26.598996,0,0,12
26.637963,0,0,15
26.682296,0,0,378
26.712932,0,0,349
26.753823,0,0,833
26.800020,0,0,63
26.838291,0,0,349
26.881057,0,0,12
26.930835,0,0,13
26.967522,0,0,396
27.000395,0,0,75
27.033606,0,0,14
27.072209,0,0,12
27.099218,0,0,62
27.138660,0,0,78
27.170657,0,0,11
27.198246,0,0,78
27.237444,0,0,161
27.281259,0,0,90
27.325917,0,0,8
27.352565,0,0,63
27.411381,0,0,12
27.452096,0,0,259
27.491861,0,0,54
27.519214,0,0,107
27.564371,0,0,95
27.597827,0,0,13
27.637807,0,0,130
27.682195,0,0,115
27.718665,0,0,17
27.764320,0,0,15
27.798726,0,0,364
27.837838,0,0,13
27.884357,0,0,59
27.932519,0,0,132
27.971594,0,0,86
27.998275,0,0,30
28.038498,0,0,16
28.072298,0,0,16
28.099405,0,0,17
28.137962,0,0,15
28.181832,0,0,314
28.218345,0,0,80
28.265079,0,0,14
28.298830,0,0,14
28.338467,0,0,95
28.353333,0,0,123
28.420191,0,0,16
28.463990,0,0,68
28.512144,0,0,64
28.552200,0,0,167
28.598121,0,0,107
28.634373,0,0,105
28.671385,0,0,14
28.720224,0,0,19
28.757202,0,0,117
28.792213,0,0,106
28.818687,0,0,247
28.858447,0,0,13
28.891677,0,0,11
28.939087,0,0,98
28.982569,0,0,137
29.019016,0,0,106
29.071092,0,0,58
29.099183,0,0,346
29.137196,0,0,14
29.178468,0,0,14
29.219155,0,0,153
29.251894,0,0,15
29.291459,0,0,117
29.332544,0,0,353
29.352745,0,0,335
29.412125,0,0,117
29.457724,0,0,15
29.499570,0,0,12
29.538532,0,0,85
29.581866,0,0,68
29.619296,0,0,172
29.665179,0,0,21
29.699713,0,0,207
29.719000,0,0,17
29.757689,0,0,104
29.792591,0,0,13
29.817630,0,0,320
29.865110,0,0,13
29.898355,0,0,84
29.952995,0,0,102
29.998000,0,0,16
30.034442,0,0,242
30.064615,0,0,14
30.099755,0,0,490
30.138203,0,0,14
30.157762,0,0,94
30.193137,0,0,61
30.234970,0,0,12
30.272593,0,0,13
30.293757,0,0,232
30.334249,0,0,279
30.358142,0,0,792
30.398971,0,0,11
30.451853,0,0,60
30.491687,0,0,90
30.534825,0,0,85
30.570674,0,0,11
30.598925,0,0,16
30.638231,0,0,241
30.677475,0,0,75
30.717403,0,0,65
30.759649,0,0,100
30.797864,0,0,57
30.836773,0,0,57
30.881768,0,0,234
30.932603,0,0,132
30.967330,0,0,113
30.999072,0,0,6
31.038501,0,0,369
31.082290,0,0,11
31.117355,0,0,149
31.164315,0,0,13
31.198804,0,0,182
31.232268,0,0,11
31.271358,0,0,105
31.334691,0,0,212
31.358425,0,0,111
31.399996,0,0,136
31.437486,0,0,12
31.482458,0,0,63
31.517959,0,0,143
31.558653,0,0,62
31.597715,0,0,14
31.636640,0,0,16
31.683130,0,0,13
31.712024,0,0,115
31.751473,0,0,104
31.791467,0,0,102
31.833789,0,0,146
31.871403,0,0,62
31.912026,0,0,112
31.953389,0,0,106
31.992359,0,0,95
32.034062,0,0,75
32.057967,0,0,54
32.097789,0,0,40
32.137464,0,0,12
32.164991,0,0,111
32.199439,0,0,118
32.258741,0,0,717
32.297839,0,0,353
32.318677,0,0,197
32.357119,0,0,82
32.360850,0,0,95
32.418122,0,0,14
32.437247,0,0,323
32.481455,0,0,17
32.517842,0,0,60
32.558139,0,0,130
32.598910,0,0,13
32.637716,0,0,89
32.690302,0,0,321
32.718185,0,0,102
32.771027,0,0,18
32.799703,0,0,112
32.836946,0,0,12
32.859768,0,0,53
32.899223,0,0,115
32.938602,0,0,14
32.977822,0,0,123
33.018157,0,0,104
33.064590,0,0,11
33.100899,0,0,14
33.137538,0,0,66
33.191655,0,0,384
33.232372,0,0,452
33.257842,0,0,103
33.290993,0,0,111
33.337887,0,0,84
33.364940,0,0,102
33.418211,0,0,592
33.464023,0,0,12
33.498874,0,0,62
33.537921,0,0,77
33.581363,0,0,136
33.618260,0,0,61
33.658667,0,0,99
33.691619,0,0,114
33.737233,0,0,63
33.781382,0,0,174
33.817530,0,0,361
33.858508,0,0,9
33.897490,0,0,58
33.936919,0,0,359
33.981906,0,0,12
34.018216,0,0,150
34.065351,0,0,201
34.091040,0,0,11
34.137892,0,0,168
34.177648,0,0,95
34.219618,0,0,78
34.264502,0,0,12
34.311341,0,0,142
34.349697,0,0,10
34.371392,0,0,33
34.434636,0,0,362
34.478114,0,0,136
34.517874,0,0,517
34.559474,0,0,299
34.598119,0,0,205
34.637945,0,0,14
34.682829,0,0,62
34.718519,0,0,157
34.768050,0,0,30
34.798473,0,0,91
34.838271,0,0,13
34.882186,0,0,13
34.931226,0,0,197
34.971047,0,0,13
34.997956,0,0,165
35.038405,0,0,311
35.091422,0,0,13
35.134444,0,0,192
35.178285,0,0,161
35.218297,0,0,101
35.266788,0,0,216
35.300254,0,0,14
35.352034,0,0,13
35.372058,0,0,14
35.432188,0,0,108
35.471507,0,0,62
35.518311,0,0,269
35.552882,0,0,182
35.592767,0,0,58
35.632091,0,0,146
35.682718,0,0,69
35.718497,0,0,44
35.771175,0,0,18
35.800815,0,0,95
35.851523,0,0,83
35.882522,0,0,143
35.913241,0,0,207
35.951619,0,0,135
35.991611,0,0,12
36.031233,0,0,12
36.058423,0,0,242
36.098922,0,0,61
36.132568,0,0,111
36.171957,0,0,117
36.210906,0,0,60
36.281508,0,0,74
36.331612,0,0,16
36.365354,0,0,16
36.373660,0,0,59
36.438356,0,0,134
36.498796,0,0,80
36.534499,0,0,61
36.578507,0,0,63
36.613021,0,0,16
36.659342,0,0,80
36.698416,0,0,101
36.738317,0,0,88
36.778475,0,0,103
36.817964,0,0,16
36.878068,0,0,340
36.912746,0,0,75
36.952670,0,0,82
36.998424,0,0,65
37.037219,0,0,14
37.082289,0,0,163
37.118178,0,0,61
37.137049,0,0,96
37.181325,0,0,11
37.230906,0,0,301
37.272113,0,0,9
37.312504,0,0,194
37.351020,0,0,70
37.377561,0,0,15
37.418955,0,0,13
37.452174,0,0,13
37.499003,0,0,57
37.538524,0,0,13
37.570673,0,0,116
37.598252,0,0,241
37.638848,0,0,90
37.682402,0,0,18
37.738085,0,0,126
37.782449,0,0,13
37.830980,0,0,113
37.864193,0,0,12
37.882188,0,0,343
37.918905,0,0,70
37.953005,0,0,64
37.992371,0,0,146
38.037952,0,0,20
38.071260,0,0,11
38.101183,0,0,988
38.119525,0,0,671
38.165568,0,0,252
38.199621,0,0,288
38.237661,0,0,64
38.282437,0,0,21
38.318542,0,0,85
38.372827,0,0,11
38.378512,0,0,10
38.457636,0,0,120
38.498660,0,0,99
38.533723,0,0,95
38.564724,0,0,233
38.599918,0,0,91
38.639058,0,0,59
38.681769,0,0,15
38.717955,0,0,84
38.758336,0,0,192
38.792511,0,0,10
38.832914,0,0,206
38.872411,0,0,59
38.917272,0,0,270
38.959157,0,0,63
38.981350,0,0,125
39.019452,0,0,114
39.065548,0,0,104
39.099018,0,0,108
39.133947,0,0,17
39.172359,0,0,807
39.197663,0,0,157
39.267109,0,0,23
39.311947,0,0,17
39.337526,0,0,60
39.380867,0,0,115
39.434235,0,0,135
39.463957,0,0,272
39.497656,0,0,12
39.537493,0,0,16
39.592310,0,0,70
39.630449,0,0,146
39.664773,0,0,242
39.713191,0,0,151
39.759055,0,0,15
39.798535,0,0,714
39.838367,0,0,294
39.864590,0,0,608
39.891500,0,0,14
39.918545,0,0,1101
39.951934,0,0,873
39.992056,0,0,12
40.038589,0,0,60
40.082526,0,0,100
40.117419,0,0,14
40.164941,0,0,15
40.198645,0,0,104
40.232423,0,0,104
40.271827,0,0,160
40.317633,0,0,138
40.365565,0,0,62
40.381134,0,0,7
40.438514,0,0,92
40.481837,0,0,53
40.518081,0,0,10
40.565323,0,0,58
40.597334,0,0,192
40.637108,0,0,12
40.682895,0,0,100
40.730947,0,0,107
40.770652,0,0,183
40.817007,0,0,82
40.864391,0,0,20
40.911140,0,0,61
40.938467,0,0,335
40.991089,0,0,125
41.032166,0,0,11
41.072130,0,0,46
41.113602,0,0,61
41.152321,0,0,12
41.191848,0,0,72
41.233640,0,0,100
41.273438,0,0,188
41.311554,0,0,16
41.351967,0,0,13
41.392653,0,0,246
41.437659,0,0,14
41.482988,0,0,287
41.518074,0,0,720
41.557736,0,0,12
41.598746,0,0,12
41.638923,0,0,841
41.683161,0,0,280
41.719131,0,0,61
41.765154,0,0,202
41.798724,0,0,292
41.838439,0,0,160
41.881966,0,0,281
41.920798,0,0,396
41.958384,0,0,10
41.999794,0,0,15
42.038596,0,0,62
42.065669,0,0,125
42.099229,0,0,1482
42.138912,0,0,59
42.181848,0,0,224
42.230688,0,0,51
42.266162,0,0,144
42.314474,0,0,655
42.338592,0,0,201
42.381676,0,0,12
42.385704,0,0,83
42.465483,0,0,481
42.499154,0,0,11
42.533790,0,0,813
42.578977,0,0,281
42.632836,0,0,61
42.658034,0,0,107
42.694478,0,0,143
42.733356,0,0,13
42.771213,0,0,170
42.813408,0,0,7
42.859270,0,0,64
42.898518,0,0,43
42.937820,0,0,171
42.983048,0,0,13
43.033453,0,0,10
43.071327,0,0,14
43.119637,0,0,16
43.158930,0,0,116
43.199176,0,0,97
43.234201,0,0,13
43.264606,0,0,84
43.292491,0,0,11
43.338777,0,0,80
43.370792,0,0,59
43.391752,0,0,1076
43.466344,0,0,141
43.512301,0,0,14
43.552839,0,0,17
43.578953,0,0,529
43.617163,0,0,200
43.657877,0,0,64
43.699190,0,0,64
43.737511,0,0,12
43.783061,0,0,1035
43.817413,0,0,18
43.865080,0,0,229
43.899238,0,0,10
43.937880,0,0,69
43.977317,0,0,106
44.017853,0,0,116
44.057796,0,0,328
44.098097,0,0,56
44.138010,0,0,64
44.181625,0,0,12
44.217779,0,0,371
44.274512,0,0,180
44.317756,0,0,460
44.353883,0,0,94
44.392647,0,0,59
44.434026,0,0,12
44.464487,0,0,14
44.499010,0,0,245
44.538369,0,0,205
44.574370,0,0,97
44.597889,0,0,60
44.637113,0,0,233
44.682834,0,0,89
44.717142,0,0,13
44.758062,0,0,134
44.792510,0,0,175
44.835795,0,0,503
44.871817,0,0,237
44.911903,0,0,11
44.957951,0,0,211
44.997949,0,0,64
45.040751,0,0,59
45.083622,0,0,454
45.117826,0,0,60
45.151381,0,0,186
45.191886,0,0,125
45.233229,0,0,15
45.273715,0,0,15
45.316999,0,0,93
45.357532,0,0,15
45.398235,0,0,322
45.453540,0,0,18
45.491594,0,0,124
45.517740,0,0,58
45.558663,0,0,15
45.600415,0,0,17
45.637876,0,0,310
45.682499,0,0,10
45.718334,0,0,61
45.758117,0,0,962
45.782019,0,0,114
45.818125,0,0,12
45.852297,0,0,61
45.879176,0,0,85
45.919159,0,0,99
45.958769,0,0,110
45.998529,0,0,12
46.039449,0,0,265
46.082305,0,0,10
46.132423,0,0,19
46.171734,0,0,12
46.212388,0,0,666
46.252743,0,0,60
46.299330,0,0,24
46.337634,0,0,100
46.379032,0,0,884
46.398842,0,0,153
46.464605,0,0,110
46.498979,0,0,118
46.532238,0,0,12
46.572268,0,0,78
46.613417,0,0,10
46.652350,0,0,12
46.699628,0,0,144
46.738707,0,0,90
46.782808,0,0,340
46.817530,0,0,14
46.858398,0,0,102
46.898591,0,0,231
46.939911,0,0,87
46.991670,0,0,130
47.018214,0,0,84
47.058392,0,0,462
47.085779,0,0,95
47.112105,0,0,172
47.138285,0,0,13
47.182547,0,0,226
47.218310,0,0,62
47.265203,0,0,18
47.298666,0,0,60
47.351403,0,0,58
47.391392,0,0,105
47.398997,0,0,171
47.477520,0,0,25
47.518802,0,0,111
47.559136,0,0,92
47.598739,0,0,95
47.631538,0,0,116
47.674197,0,0,113
47.712335,0,0,276
47.738199,0,0,420
47.772403,0,0,160
47.811619,0,0,203
47.838363,0,0,162
47.872015,0,0,335
47.898934,0,0,16
47.938634,0,0,156
47.982238,0,0,79
48.017517,0,0,126
48.058520,0,0,13
48.091794,0,0,17
48.131899,0,0,72
48.171197,0,0,63
48.212651,0,0,317
48.252538,0,0,16
48.291442,0,0,189
48.317329,0,0,68
48.365418,0,0,233
48.398019,0,0,92
48.449919,0,0,13
48.491755,0,0,154
48.539047,0,0,21
48.578903,0,0,13
48.617046,0,0,216
48.652295,0,0,64
48.698431,0,0,392
48.737624,0,0,357
48.781874,0,0,21
48.817617,0,0,13
48.871185,0,0,113
48.898676,0,0,278
48.931508,0,0,41
48.957835,0,0,101
48.998547,0,0,10
49.018528,0,0,400
49.065164,0,0,17
49.099007,0,0,12
49.152654,0,0,16
49.191219,0,0,11
49.218468,0,0,113
49.258178,0,0,104
49.298934,0,0,60
49.337015,0,0,56
49.364840,0,0,98
49.399013,0,0,70
49.447796,0,0,17
49.482826,0,0,59
49.519097,0,0,240
49.539798,0,0,72
49.592599,0,0,15
49.634287,0,0,14
49.682587,0,0,15
