t_wall_s,cpu_load_permille,voltage_mV,current_cA,battery_pct,drop_rate,errors_comm
28.822120,860,65535,-1,-1,0,0
29.329617,780,65535,-1,-1,0,0
29.834077,900,65535,-1,-1,0,0
30.334249,860,65535,-1,-1,0,0
30.832299,920,65535,-1,-1,0,0
31.332312,760,65535,-1,-1,0,0
31.831937,820,65535,-1,-1,0,0
32.331270,820,65535,-1,-1,0,0
32.833001,840,65535,-1,-1,0,0
33.318689,840,65535,-1,-1,0,0
33.831513,840,65535,-1,-1,0,0
34.333798,840,65535,-1,-1,0,0
34.833863,860,65535,-1,-1,0,0
35.331942,880,65535,-1,-1,0,0
35.818431,820,65535,-1,-1,0,0
36.331612,820,65535,-1,-1,0,0
36.834787,820,65535,-1,-1,0,0
37.318358,820,65535,-1,-1,0,0
37.832661,900,65535,-1,-1,0,0
38.332020,820,65535,-1,-1,0,0
38.832914,900,65535,-1,-1,0,0
39.334366,780,65535,-1,-1,0,0
39.831720,920,65535,-1,-1,0,0
40.330906,800,65535,-1,-1,0,0
40.819142,780,65535,-1,-1,0,0
41.331704,800,65535,-1,-1,0,0
41.831738,820,65535,-1,-1,0,0
42.333999,800,65535,-1,-1,0,0
42.831434,880,65535,-1,-1,0,0
43.331866,820,65535,-1,-1,0,0
43.824980,900,65535,-1,-1,0,0
44.330603,840,65535,-1,-1,0,0
44.820442,880,65535,-1,-1,0,0
45.324180,800,65535,-1,-1,0,0
45.827732,880,65535,-1,-1,0,0
46.332333,840,65535,-1,-1,0,0
46.826239,780,65535,-1,-1,0,0
47.331378,860,65535,-1,-1,0,0
47.833687,860,65535,-1,-1,0,0
48.317329,780,65535,-1,-1,0,0
48.831903,860,65535,-1,-1,0,0
49.332121,840,65535,-1,-1,0,0
49.833139,860,65535,-1,-1,0,0
50.332763,800,65535,-1,-1,0,0
50.833409,840,65535,-1,-1,0,0
51.330256,820,65535,-1,-1,0,0
51.822651,860,65535,-1,-1,0,0
52.321120,820,65535,-1,-1,0,0
52.832719,780,65535,-1,-1,0,0
53.330752,840,65535,-1,-1,0,0
53.830356,860,65535,-1,-1,0,0
54.324506,880,65535,-1,-1,0,0
54.832620,780,65535,-1,-1,0,0
55.332318,860,65535,-1,-1,0,0
55.832136,800,65535,-1,-1,0,0
56.332874,820,65535,-1,-1,0,0
56.834300,860,65535,-1,-1,0,0
57.319003,840,65535,-1,-1,0,0
57.831940,740,65535,-1,-1,0,0
58.332138,940,65535,-1,-1,0,0
58.832803,800,65535,-1,-1,0,0
59.317058,820,65535,-1,-1,0,0
59.817373,780,65535,-1,-1,0,0
60.330059,820,65535,-1,-1,0,0
60.830803,820,65535,-1,-1,0,0
61.333414,860,65535,-1,-1,0,0
61.833690,860,65535,-1,-1,0,0
62.335270,760,65535,-1,-1,0,0
62.818315,860,65535,-1,-1,0,0
63.318586,880,65535,-1,-1,0,0
63.819576,840,65535,-1,-1,0,0
64.331337,820,65535,-1,-1,0,0
64.818478,840,65535,-1,-1,0,0
65.330919,800,65535,-1,-1,0,0
65.833721,840,65535,-1,-1,0,0
66.318384,880,65535,-1,-1,0,0
66.833666,780,65535,-1,-1,0,0
67.330033,920,65535,-1,-1,0,0
67.831732,840,65535,-1,-1,0,0
68.334398,860,65535,-1,-1,0,0
68.830271,980,65535,-1,-1,0,0
69.332058,900,65535,-1,-1,0,0
69.831024,840,65535,-1,-1,0,0
70.317762,860,65535,-1,-1,0,0
70.830175,820,65535,-1,-1,0,0
71.324865,880,65535,-1,-1,0,0
71.832995,880,65535,-1,-1,0,0
72.331053,800,65535,-1,-1,0,0
72.831684,880,65535,-1,-1,0,0
73.317911,880,65535,-1,-1,0,0
73.831983,800,65535,-1,-1,0,0
74.318895,840,65535,-1,-1,0,0
74.832104,820,65535,-1,-1,0,0
75.320437,860,65535,-1,-1,0,0
75.831888,840,65535,-1,-1,0,0
76.331825,840,65535,-1,-1,0,0
76.831726,860,65535,-1,-1,0,0
77.333009,860,65535,-1,-1,0,0
77.834819,800,65535,-1,-1,0,0
78.331208,820,65535,-1,-1,0,0
78.832662,820,65535,-1,-1,0,0
79.319167,840,65535,-1,-1,0,0
79.817758,800,65535,-1,-1,0,0
80.331463,920,65535,-1,-1,0,0
80.818411,840,65535,-1,-1,0,0
81.332769,780,65535,-1,-1,0,0
81.830813,840,65535,-1,-1,0,0
82.332232,840,65535,-1,-1,0,0
82.832784,780,65535,-1,-1,0,0
83.331318,800,65535,-1,-1,0,0
83.832790,860,65535,-1,-1,0,0
84.331217,800,65535,-1,-1,0,0
84.830442,860,65535,-1,-1,0,0
85.318525,820,65535,-1,-1,0,0
85.832758,820,65535,-1,-1,0,0
86.332090,880,65535,-1,-1,0,0
86.833435,900,65535,-1,-1,0,0
87.320900,780,65535,-1,-1,0,0
87.833277,860,65535,-1,-1,0,0
88.330617,780,65535,-1,-1,0,0
88.819118,840,65535,-1,-1,0,0
89.331424,880,65535,-1,-1,0,0
89.831501,920,65535,-1,-1,0,0
90.317812,860,65535,-1,-1,0,0
90.817697,760,65535,-1,-1,0,0
91.332035,860,65535,-1,-1,0,0
91.832065,800,65535,-1,-1,0,0
92.324853,860,65535,-1,-1,0,0
92.832993,780,65535,-1,-1,0,0
93.333472,880,65535,-1,-1,0,0
93.833831,740,65535,-1,-1,0,0
94.330151,880,65535,-1,-1,0,0
94.832529,780,65535,-1,-1,0,0
95.332458,840,65535,-1,-1,0,0
95.830666,880,65535,-1,-1,0,0
96.319365,760,65535,-1,-1,0,0
96.832179,860,65535,-1,-1,0,0
97.317447,840,65535,-1,-1,0,0
97.830101,880,65535,-1,-1,0,0
98.330463,780,65535,-1,-1,0,0
98.834398,860,65535,-1,-1,0,0
99.330396,860,65535,-1,-1,0,0
99.830010,900,65535,-1,-1,0,0
100.332570,840,65535,-1,-1,0,0
100.831580,860,65535,-1,-1,0,0
101.332433,940,65535,-1,-1,0,0
101.832753,800,65535,-1,-1,0,0
102.333542,860,65535,-1,-1,0,0
102.818899,820,65535,-1,-1,0,0
103.330654,860,65535,-1,-1,0,0
103.830295,840,65535,-1,-1,0,0
104.334189,800,65535,-1,-1,0,0
104.829981,820,65535,-1,-1,0,0
105.332659,860,65535,-1,-1,0,0
105.833674,780,65535,-1,-1,0,0
106.330233,900,65535,-1,-1,0,0
106.832059,800,65535,-1,-1,0,0
107.317790,840,65535,-1,-1,0,0
107.817998,840,65535,-1,-1,0,0
108.331546,820,65535,-1,-1,0,0
108.829834,820,65535,-1,-1,0,0
109.333089,820,65535,-1,-1,0,0
109.833882,880,65535,-1,-1,0,0
110.330612,800,65535,-1,-1,0,0
110.832684,860,65535,-1,-1,0,0
111.331042,860,65535,-1,-1,0,0
111.831716,860,65535,-1,-1,0,0
112.317146,780,65535,-1,-1,0,0
112.830289,920,65535,-1,-1,0,0
113.331557,800,65535,-1,-1,0,0
113.832398,840,65535,-1,-1,0,0
114.319102,840,65535,-1,-1,0,0
114.830104,880,65535,-1,-1,0,0
115.332164,860,65535,-1,-1,0,0
115.833707,840,65535,-1,-1,0,0
116.331366,800,65535,-1,-1,0,0
116.831002,820,65535,-1,-1,0,0
117.333432,840,65535,-1,-1,0,0
117.832950,840,65535,-1,-1,0,0
118.330019,900,65535,-1,-1,0,0
118.832683,820,65535,-1,-1,0,0
119.330946,860,65535,-1,-1,0,0
119.830893,780,65535,-1,-1,0,0
120.331973,860,65535,-1,-1,0,0
120.817943,820,65535,-1,-1,0,0
121.331018,820,65535,-1,-1,0,0
121.818677,860,65535,-1,-1,0,0
122.331275,820,65535,-1,-1,0,0
122.834489,820,65535,-1,-1,0,0
123.330798,820,65535,-1,-1,0,0
123.829924,840,65535,-1,-1,0,0
124.330309,800,65535,-1,-1,0,0
124.830214,880,65535,-1,-1,0,0
125.329653,860,65535,-1,-1,0,0
125.831818,820,65535,-1,-1,0,0
126.333120,840,65535,-1,-1,0,0
126.833809,800,65535,-1,-1,0,0
127.330612,860,65535,-1,-1,0,0
127.832768,840,65535,-1,-1,0,0
128.330634,900,65535,-1,-1,0,0
128.818893,780,65535,-1,-1,0,0
129.329863,900,65535,-1,-1,0,0
129.837044,900,65535,-1,-1,0,0
130.330921,880,65535,-1,-1,0,0
130.832629,840,65535,-1,-1,0,0
131.330068,880,65535,-1,-1,0,0
131.830279,840,65535,-1,-1,0,0
