t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
44723.491631,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15,0
44723.518496,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0000,-0.1111,0.0000,0.1667,0.0000,0.1111,0.0000,15,0
44723.541540,0.0000,0.0000,0.0000,0.0000,-0.1667,0.9444,-0.1111,-0.1667,0.1667,-0.9444,0.1111,0.1667,15,0
44723.568672,0.0000,0.0000,0.0000,0.0000,-0.1111,0.9444,-0.1111,-0.1667,0.1111,-0.9444,0.1111,0.1667,15,0
44723.595784,0.0000,0.0000,0.0000,0.0000,-0.1111,0.9444,-0.1111,-0.1667,0.1111,-0.9444,0.1111,0.1667,15,0
44723.623117,0.0000,0.0000,0.0000,0.0000,-0.1667,0.9444,-0.1667,-0.1667,0.1667,-0.9444,0.1667,0.1667,15,0
44723.650630,0.0000,0.0000,0.0000,0.0000,-0.1111,0.9444,-0.1111,-0.1667,0.1111,-0.9444,0.1111,0.1667,15,0
44723.683602,0.0000,0.0000,0.0000,0.0000,-0.1667,0.9444,-0.1667,-0.1667,0.1667,-0.9444,0.1667,0.1667,15,0
44723.716440,0.0000,0.0000,0.0000,0.0000,-0.1111,1.0000,-0.1111,-0.1667,0.1111,-1.0000,0.1111,0.1667,15,0
44723.743802,0.0000,0.0000,0.0000,0.0000,-0.1111,1.0000,-0.1111,-0.1667,0.1111,-1.0000,0.1111,0.1667,15,0
44723.776543,0.0000,0.0000,0.0000,0.0000,-0.1111,1.0000,-0.1111,-0.1667,0.1111,-1.0000,0.1111,0.1667,15,0
44723.803576,0.0000,0.0000,0.0000,0.0000,-0.1667,1.0000,-0.1667,-0.1667,0.1667,-1.0000,0.1667,0.1667,15,0
44723.836228,0.0000,0.0000,0.0000,0.0000,-0.1667,0.9444,-0.1111,-0.1667,0.1667,-0.9444,0.1111,0.1667,15,0
