t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
36391.535180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15,0
36391.561946,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0000,-0.1667,0.0000,0.1667,0.0000,0.1667,0.0000,15,0
36391.588695,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.615400,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.642167,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.669432,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.691691,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.724884,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.752569,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.786090,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.813653,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.847154,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.875108,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
36391.908479,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1667,0.1667,-0.8889,0.1667,0.1667,15,0
