t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
826180.777707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.2222,-18.0556,0.0000,0.0000,5.2222,18.0556,14,0
826180.803794,0.0000,0.0000,0.0000,0.0000,-0.0556,0.0000,-5.2222,-18.0556,0.0556,0.0000,5.2222,18.0556,15,0
826180.830470,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826180.851402,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826180.877614,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826180.903948,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826180.930148,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826180.956538,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826180.982885,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0000,-0.1111,0.0556,-0.9444,0.0000,0.1111,15,0
826181.008982,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826181.035182,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826181.066615,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
826181.093017,0.0000,0.0000,0.0000,0.0000,-0.0556,0.9444,0.0556,-0.1111,0.0556,-0.9444,-0.0556,0.1111,15,0
