t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
717000.544113,0.0000,0.0000,0.0000,0.0000,0.0000,5.5000,3.9444,-5.6111,0.0000,-5.5000,-3.9444,5.6111,15,0
717000.570201,0.0000,0.0000,0.0000,0.0000,-0.1667,5.5000,3.9444,-5.6111,0.1667,-5.5000,-3.9444,5.6111,15,0
717000.596258,0.0000,0.0000,0.0000,0.0000,-0.1667,5.5000,-0.0556,-5.6111,0.1667,-5.5000,0.0556,5.6111,15,0
717000.622366,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1111,-0.1667,0.1667,-0.8889,0.1111,0.1667,15,0
717000.648388,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8333,-0.1111,-0.1667,0.1667,-0.8333,0.1111,0.1667,15,0
717000.674511,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.0556,-0.1111,0.1667,-0.8889,0.0556,0.1111,15,0
717000.700210,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.0556,-0.1667,0.1667,-0.8889,0.0556,0.1667,15,0
717000.726322,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1111,-0.1667,0.1667,-0.8889,0.1111,0.1667,15,0
717000.757560,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.0556,-0.1667,0.1667,-0.8889,0.0556,0.1667,15,0
717000.789195,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.0556,-0.1667,0.1667,-0.8889,0.0556,0.1667,15,0
717000.815305,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1111,-0.1667,0.1667,-0.8889,0.1111,0.1667,15,0
717000.846902,0.0000,0.0000,0.0000,0.0000,-0.1111,0.8889,-0.0556,-0.1667,0.1111,-0.8889,0.0556,0.1667,15,0
717000.878461,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1111,-0.1667,0.1667,-0.8889,0.1111,0.1667,15,0
717000.909848,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8333,-0.1111,-0.1667,0.1667,-0.8333,0.1111,0.1667,15,0
717000.936074,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8333,-0.1111,-0.1667,0.1667,-0.8333,0.1111,0.1667,15,0
717000.967347,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8333,-0.1111,-0.1667,0.1667,-0.8333,0.1111,0.1667,15,0
717000.998718,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8333,-0.1111,-0.1667,0.1667,-0.8333,0.1111,0.1667,15,0
717001.024931,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8333,-0.1111,-0.1667,0.1667,-0.8333,0.1111,0.1667,15,0
717001.056356,0.0000,0.0000,0.0000,0.0000,-0.1111,0.8333,-0.1111,-0.1111,0.1111,-0.8333,0.1111,0.1111,15,0
717001.088097,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.0556,-0.1667,0.1667,-0.8889,0.0556,0.1667,15,0
717001.119430,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8333,-0.0556,-0.1667,0.1667,-0.8333,0.0556,0.1667,15,0
717001.145710,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.0556,-0.1667,0.1667,-0.8889,0.0556,0.1667,15,0
