time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q0,q1,q2,q3,omega_x,omega_y,omega_z,mass,altitude,ground_range,alpha,beta,mach,fin_cmd_1,fin_cmd_2,fin_cmd_3,fin_cmd_4,fin_act_1,fin_act_2,fin_act_3,fin_act_4,fin_can_1,fin_can_2,fin_can_3,fin_can_4,fin_source,force_x,force_y,force_z,lat,lon,alt_msl
0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.84339145,-0.00000035,0.53729961,-0.00000010,-0.00000000,0.00000001,-0.00000002,12.7369,1200.0000,0.0000,0.00000000,0.00000000,0.011660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,0.0000,0.0000,0.0000,16.45747200,44.11536100,1200.0000
0.020000,0.000982,-0.000002,-0.001619,0.231522,-0.000451,-0.399123,0.84339145,-0.00000070,0.53729961,-0.00000020,-0.00000000,0.00000002,-0.00000006,12.7344,1200.0016,0.0010,0.00000000,0.00000000,0.011739,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,635.0213,-0.5221,-0.2111,16.45747201,44.11536100,1200.0016
0.030000,0.004242,-0.000008,-0.007149,0.412972,-0.000805,-0.690773,0.84339145,-0.00000105,0.53729961,-0.00000030,-0.00000000,0.00000004,-0.00000011,12.7321,1200.0071,0.0042,0.00000000,0.00000000,0.011896,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,498.3915,-0.4098,-0.1657,16.45747204,44.11536100,1200.0071
0.040000,0.009209,-0.000018,-0.015365,0.581507,-0.001135,-0.954705,0.84339145,-0.00000140,0.53729961,-0.00000040,-0.00000000,0.00000008,-0.00000019,12.7298,1200.0154,0.0092,0.00000000,0.00000000,0.012110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,517.9086,-0.4258,-0.1721,16.45747208,44.11536100,1200.0154
0.050000,0.015883,-0.000031,-0.026267,0.755470,-0.001476,-1.230285,0.84339145,-0.00000175,0.53729961,-0.00000051,-0.00000000,0.00000012,-0.00000030,12.7272,1200.0263,0.0159,0.00000000,0.00000000,0.012400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,556.9494,-0.4579,-0.1851,16.45747214,44.11536100,1200.0263
0.060000,0.024384,-0.000048,-0.040110,0.948356,-0.001854,-1.546481,0.84339144,-0.00000210,0.53729961,-0.00000061,-0.00000000,0.00000018,-0.00000045,12.7242,1200.0401,0.0244,0.00000000,0.00000000,0.012808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,625.2659,-0.5141,-0.2078,16.45747222,44.11536100,1200.0401
0.070000,0.034937,-0.000068,-0.057382,1.166115,-0.002281,-1.916064,0.84339144,-0.00000246,0.53729961,-0.00000071,-0.00000000,0.00000026,-0.00000065,12.7210,1200.0574,0.0349,0.00000000,0.00000000,0.013374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,693.5795,-0.5703,-0.2305,16.45747232,44.11536100,1200.0574
0.080000,0.047782,-0.000093,-0.078594,1.404984,-0.002751,-2.330956,0.84339144,-0.00000281,0.53729961,-0.00000082,-0.00000000,-0.00000042,-0.00000291,12.7176,1200.0786,0.0478,0.00000000,0.00000000,0.014110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,732.6237,-0.6024,-0.2435,16.45747243,44.11536100,1200.0786
0.090000,0.063080,-0.000123,-0.104095,1.656876,-0.003246,-2.773803,0.84339145,-0.00000319,0.53729960,-0.00000096,0.00000000,-0.00000557,-0.00001689,12.7142,1200.1041,0.0631,0.10211645,-0.89174334,0.014996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,771.6614,-0.6274,-0.2597,16.45747257,44.11536100,1200.1041
0.100000,0.080941,-0.000158,-0.134117,1.915857,-0.003750,-3.231871,0.84339147,-0.00000360,0.53729956,-0.00000117,0.00000000,-0.00001211,-0.00003503,12.7107,1200.1341,0.0809,0.09877206,-0.81716948,0.016005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,781.4227,-0.6322,-0.2641,16.45747273,44.11536100,1200.1341
0.110000,0.101397,-0.000198,-0.168732,2.174909,-0.004252,-3.690093,0.84339152,-0.00000408,0.53729950,-0.00000146,0.00000000,-0.00002042,-0.00005849,12.7073,1200.1687,0.1014,0.09624511,-0.75172987,0.017092,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,771.6654,-0.6196,-0.2624,16.45747292,44.11536100,1200.1687
0.120000,0.124418,-0.000243,-0.207873,2.429166,-0.004741,-4.138027,0.84339159,-0.00000463,0.53729939,-0.00000187,0.00000000,-0.00003099,-0.00008863,12.7039,1200.2079,0.1244,0.09449427,-0.69548425,0.018219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,771.6630,-0.6135,-0.2644,16.45747312,44.11536100,1200.2079
0.130000,0.149981,-0.000293,-0.251493,2.682409,-0.005224,-4.583789,0.84339169,-0.00000526,0.53729923,-0.00000242,0.00000000,-0.00004435,-0.00012703,12.7005,1200.2515,0.1500,0.09312448,-0.64613868,0.019390,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,752.1524,-0.5894,-0.2604,16.45747336,44.11536100,1200.2515
0.140000,0.178055,-0.000348,-0.299526,2.932475,-0.005695,-5.022735,0.84339183,-0.00000602,0.53729901,-0.00000316,0.00000000,-0.00006113,-0.00017557,12.6971,1200.2995,0.1780,0.09211452,-0.60310800,0.020586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,752.1561,-0.5793,-0.2635,16.45747361,44.11536100,1200.2995
0.150000,0.208631,-0.000407,-0.351949,3.182606,-0.006159,-5.461827,0.84339202,-0.00000692,0.53729871,-0.00000412,0.00000000,-0.00008209,-0.00023656,12.6937,1200.3519,0.2086,0.09126305,-0.56484992,0.021816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,752.1604,-0.5664,-0.2674,16.45747388,44.11536100,1200.3519
0.160000,0.241719,-0.000471,-0.408786,3.436049,-0.006619,-5.908034,0.84339227,-0.00000800,0.53729831,-0.00000538,0.00000000,-0.00010819,-0.00031309,12.6903,1200.4088,0.2417,0.09043269,-0.53021835,0.023094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,771.6844,-0.5661,-0.2786,16.45747418,44.11536100,1200.4088
0.170000,0.277363,-0.000539,-0.470133,3.693873,-0.007058,-6.363665,0.84339261,-0.00000932,0.53729779,-0.00000699,0.00000000,-0.00014052,-0.00040855,12.6868,1200.4701,0.2773,0.08958985,-0.49865655,0.024423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,791.1576,-0.5312,-0.2979,16.45747451,44.11536099,1200.4701
0.180000,0.315607,-0.000612,-0.536083,3.954465,-0.007480,-6.825249,0.84339303,-0.00001092,0.53729711,-0.00000905,0.00000000,-0.00018025,-0.00052657,12.6833,1200.5361,0.3155,0.08878363,-0.47003983,0.025791,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,781.3947,-0.4941,-0.3027,16.45747485,44.11536099,1200.5361
0.190000,0.356452,-0.000689,-0.606639,4.214580,-0.007879,-7.285826,0.84339358,-0.00001287,0.53729625,-0.00001167,0.00000000,-0.00022872,-0.00067132,12.6798,1200.6066,0.3564,0.08808935,-0.44437198,0.027175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,can,781.3991,-0.4595,-0.3123,16.45747522,44.11536099,1200.6066
