t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
87195.444570,0.0000,0.0000,0.0000,0.0000,0.0000,4.2222,-0.5556,1.6667,0.0000,-4.2222,0.5556,-1.6667,14,0
87195.470895,0.0000,0.0000,0.0000,0.0000,-0.1667,4.2222,-0.5556,1.6667,0.1667,-4.2222,0.5556,-1.6667,15,0
87195.497262,0.0000,0.0000,0.0000,0.0000,-0.1111,0.8889,-0.1667,-0.1667,0.1111,-0.8889,0.1667,0.1667,15,0
87195.524014,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1111,0.1667,-0.8889,0.1667,0.1111,15,0
87195.550878,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1111,0.1667,-0.8889,0.1667,0.1111,15,0
87195.577059,0.0000,0.0000,0.0000,0.0000,-0.1667,0.9444,-0.1667,-0.1111,0.1667,-0.9444,0.1667,0.1111,15,0
87195.608335,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1111,0.1667,-0.8889,0.1667,0.1111,15,0
87195.629557,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1111,0.1667,-0.8889,0.1667,0.1111,15,0
87195.650565,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.2222,-0.1667,0.1667,-0.8889,0.2222,0.1667,15,0
87195.676891,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1111,0.1667,-0.8889,0.1667,0.1111,15,0
87195.708523,0.0000,0.0000,0.0000,0.0000,-0.1111,0.8889,-0.1667,-0.1111,0.1111,-0.8889,0.1667,0.1111,15,0
87195.740151,0.0000,0.0000,0.0000,0.0000,-0.1667,0.8889,-0.1667,-0.1111,0.1667,-0.8889,0.1667,0.1111,15,0
