t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
716165.328112,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0000,0.0000,-0.1667,0.1667,0.0000,0.0000,0.1667,15,0
716165.354284,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0000,0.0000,-0.1667,0.1667,0.0000,0.0000,0.1667,15,0
716165.380576,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0000,-0.1111,-0.1667,0.1667,0.0000,0.1111,0.1667,15,0
716165.407092,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.433319,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.459657,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.496977,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.523410,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.549908,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.576448,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.608256,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.634970,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.666686,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.698461,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.730164,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.756812,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.788238,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.814713,0.0000,0.0000,0.0000,0.0000,-0.1111,1.1111,-0.1111,-0.1667,0.1111,-1.1111,0.1111,0.1667,15,0
716165.846356,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.878010,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.904626,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.936382,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716165.968189,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716165.994546,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.026421,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.058377,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.084759,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.116782,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716166.148358,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716166.174908,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.206731,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.238560,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716166.265023,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.296695,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.333671,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.365407,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716166.402450,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716166.439522,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716166.471301,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1667,0.1667,-1.1111,0.1111,0.1667,15,0
716166.508321,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.1667,0.1667,-1.1111,0.1667,0.1667,15,0
716166.545434,0.0000,0.0000,0.0000,0.0000,-0.1667,0.6667,-0.1111,-0.1667,0.1667,-0.6667,0.1111,0.1667,15,0
716166.577355,0.0000,0.0000,0.0000,0.0000,-0.1667,0.6667,-0.1111,-0.1667,0.1667,-0.6667,0.1111,0.1667,15,0
716166.614591,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0556,-0.1111,-0.1667,0.1667,-0.0556,0.1111,0.1667,15,0
716166.651646,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0556,-0.1111,-0.1667,0.1667,-0.0556,0.1111,0.1667,15,0
716166.683458,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0556,-0.1111,-0.1667,0.1667,-0.0556,0.1111,0.1667,15,0
716166.720672,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0556,-0.1667,-0.1667,0.1667,-0.0556,0.1667,0.1667,15,0
716166.757759,0.0000,0.0000,0.0000,0.0000,-0.1667,0.1111,-0.1111,-0.1667,0.1667,-0.1111,0.1111,0.1667,15,0
716166.789768,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0556,-0.1111,-0.1667,0.1667,-0.0556,0.1111,0.1667,15,0
716166.827071,0.0000,0.0000,0.0000,0.0000,-0.1667,0.1111,-0.1111,-0.1667,0.1667,-0.1111,0.1111,0.1667,15,0
716166.864044,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0556,-0.1111,-0.1667,0.1667,-0.0556,0.1111,0.1667,15,0
716166.895829,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0556,-0.1667,-0.1667,0.1667,-0.0556,0.1667,0.1667,15,0
