t_sim,cmd_1_deg,cmd_2_deg,cmd_3_deg,cmd_4_deg,fb_1_deg,fb_2_deg,fb_3_deg,fb_4_deg,err_1_deg,err_2_deg,err_3_deg,err_4_deg,online_mask,tx_fail
74118.860996,0.0000,0.0000,0.0000,0.0000,-9.2778,0.0000,9.3333,0.0000,9.2778,0.0000,-9.3333,0.0000,15,0
74118.888450,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0000,9.3333,0.0000,0.1667,0.0000,-9.3333,0.0000,15,0
74118.910210,0.0000,0.0000,0.0000,0.0000,-0.1667,0.0000,9.3333,0.0000,0.1667,0.0000,-9.3333,0.0000,15,0
74118.937672,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
74118.965011,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74118.992216,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.014116,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
74119.041513,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
74119.068976,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.091036,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
74119.118553,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.151407,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
74119.178785,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.211673,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.1111,0.1667,-1.1111,0.1111,0.1111,15,0
74119.238981,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.271765,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.299105,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.331602,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.358728,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.391587,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1667,-0.0556,0.1667,-1.1111,0.1667,0.0556,15,0
74119.418180,0.0000,0.0000,0.0000,0.0000,-0.1667,1.1111,-0.1111,-0.0556,0.1667,-1.1111,0.1111,0.0556,15,0
